	level_1	AUC
4163	Cross-validation	0.6268951878707977
4164	Cross-validation	0.6259063941990771
4165	Cross-validation	0.805198973042362
4166	Cross-validation	0.7605905006418485
4167	Cross-validation	0.6733684904416612
4168	Cross-validation	0.6661173368490442
4169	Cross-validation	0.6750164798945286
4170	Cross-validation	0.6569319640564828
4171	Cross-validation	0.7233632862644416
4172	Cross-validation	0.7247857613711273
4173	Cross-validation	0.7013843111404088
4174	Cross-validation	0.7673038892551087
4175	Cross-validation	0.7175866495507061
4176	Cross-validation	0.689987163029525
4177	Cross-validation	0.7330257086354648
4178	Cross-validation	0.7363216875411998
4179	Cross-validation	0.7228081740276863
4180	Cross-validation	0.6707317073170732
4181	Cross-validation	0.6604621309370988
4182	Cross-validation	0.7350032959789058
4183	Cross-validation	0.7620303230059328
4184	Cross-validation	0.5214238628872775
4185	Cross-validation	0.6158536585365854
4186	Cross-validation	0.6742618741976893
4187	Cross-validation	0.7422544495715228
4188	Cross-validation	0.7346736980883323
4189	Cross-validation	0.6618325642715887
4190	Cross-validation	0.5879332477535302
4191	Cross-validation	0.6639922978177151
4192	Cross-validation	0.6021753460777852
4193	Cross-validation	0.7376400791034938
4194	Cross-validation	0.6704021094264998
4195	Cross-validation	0.728818998716303
4196	Cross-validation	0.6967265725288831
4197	Cross-validation	0.6647989452867502
4198	Cross-validation	0.7439024390243902
4199	Cross-validation	0.7221489782465392
4200	Cross-validation	0.6781129653401796
4201	Cross-validation	0.6492297817715018
4202	Cross-validation	0.7221489782465392
4203	Cross-validation	0.7382992748846406
4204	Cross-validation	0.7346736980883322
4205	Cross-validation	0.6575738125802311
4206	Cross-validation	0.6973684210526315
4207	Cross-validation	0.6898483849703362
4208	Cross-validation	0.7379696769940672
4209	Cross-validation	0.7551087673038892
4210	Cross-validation	0.6887034659820283
4211	Cross-validation	0.7525673940949935
4212	Cross-validation	0.7603823335530653
4213	Cross-validation	0.7264337508239948
4214	Cross-validation	0.7702702702702702
4215	Cross-validation	0.7015404364569962
4216	Cross-validation	0.6643132220795892
4217	Cross-validation	0.6822676334871458
4218	Cross-validation	0.7574159525379037
4219	Cross-validation	0.8272907053394858
4220	Cross-validation	0.6983311938382541
4221	Cross-validation	0.7018613607188704
4222	Cross-validation	0.8121292023731048
4223	Cross-validation	0.7735662491760054
4224	Cross-validation	0.7241265655899803
4225	Cross-validation	0.6553273427471118
4226	Cross-validation	0.7317073170731707
4227	Cross-validation	0.6644693473961767
4228	Cross-validation	0.7326961107448914
4229	Cross-validation	0.7959789057350033
4230	Cross-validation	0.7092426187419769
4231	Cross-validation	0.728818998716303
4232	Cross-validation	0.6769940672379697
4233	Cross-validation	0.7023731048121292
4234	Cross-validation	0.7841133816743573
4235	Cross-validation	0.5949935815147624
4236	Cross-validation	0.7069961489088576
4237	Cross-validation	0.7040210942649967
4238	Cross-validation	0.6163480553724456
4239	Cross-validation	0.7102834541858932
4240	Cross-validation	0.7509627727856225
4241	Cross-validation	0.6774711168164314
4242	Cross-validation	0.7406064601186553
4243	Cross-validation	0.5708635464733026
4244	Cross-validation	0.7119314436387607
4245	Cross-validation	0.7673299101412067
4246	Cross-validation	0.6450577663671373
4247	Cross-validation	0.6470006591957811
4248	Cross-validation	0.6697429136453528
4249	Cross-validation	0.7043506921555702
4250	Cross-validation	0.5885750962772786
4251	Cross-validation	0.7134146341463415
4252	Cross-validation	0.6654581410678971
4253	Cross-validation	0.633816743572841
4254	Cross-validation	0.7613711272247857
4255	Cross-validation	0.7342747111681645
4256	Cross-validation	0.7570603337612325
4257	Cross-validation	0.6400791034937376
4258	Cross-validation	0.7531311799604483
4259	Cross-validation	0.6994067237969677
4260	Cross-validation	0.7249679075738126
4261	Cross-validation	0.7535301668806161
4262	Cross-validation	0.6519446275543836
4263	Cross-validation	0.7040210942649967
4264	Cross-validation	0.6664469347396176
4265	Cross-validation	0.7333119383825417
4266	Cross-validation	0.7702182284980745
4267	Cross-validation	0.7208305866842453
4268	Cross-validation	0.7382992748846408
4269	Cross-validation	0.6031641397495056
4270	Cross-validation	0.6967265725288831
4271	Cross-validation	0.6880616174582799
4272	Cross-validation	0.6680949241924852
4273	Cross-validation	0.7834541858932104
4274	Cross-validation	0.7485168094924193
4275	Cross-validation	0.6611039794608472
4276	Cross-validation	0.6803594351732991
4277	Cross-validation	0.7353328938694793
4278	Cross-validation	0.6558998022412657
4279	Cross-validation	0.7399472643375082
4280	Cross-validation	0.6383183568677792
4281	Cross-validation	0.7448652118100128
4282	Cross-validation	0.6638101516150297
4283	Cross-validation	0.7303889255108768
4284	Cross-validation	0.6789716545814107
4285	Cross-validation	0.628369704749679
4286	Cross-validation	0.6941591784338896
4287	Cross-validation	0.7659854976928147
4288	Cross-validation	0.7643375082399473
4289	Cross-validation	0.6918259723137772
4290	Cross-validation	0.7214377406931964
4291	Cross-validation	0.6842105263157895
4292	Cross-validation	0.7237969676994067
4293	Cross-validation	0.6387607119314437
4294	Cross-validation	0.7188529993408043
4295	Cross-validation	0.6110397946084724
4296	Cross-validation	0.7403722721437741
4297	Cross-validation	0.7106130520764667
4298	Cross-validation	0.6872116018457481
4299	Cross-validation	0.7870797626895188
4300	Cross-validation	0.7519255455712452
4301	Cross-validation	0.7005776636713735
4302	Cross-validation	0.8111404087013843
4303	Cross-validation	0.7488464073829928
4304	Cross-validation	0.7013843111404088
4305	Cross-validation	0.756418485237484
4306	Cross-validation	0.766367137355584
4307	Cross-validation	0.7165458141067897
4308	Cross-validation	0.8190507580751483
4309	Cross-validation	0.6634805537244562
4310	Cross-validation	0.6399229781771503
4311	Cross-validation	0.6887034659820283
4312	Cross-validation	0.8503625576796309
4313	Cross-validation	0.6845748187211602
4314	Cross-validation	0.6440342781806196
4315	Cross-validation	0.673620025673941
4316	Cross-validation	0.7246469833119384
4317	Cross-validation	0.642386288727752
4318	Cross-validation	0.7429136453526698
4319	Cross-validation	0.6598549769281477
4320	Cross-validation	0.6668806161745828
4321	Cross-validation	0.6980102695763799
4322	Cross-validation	0.6466710613052077
4323	Cross-validation	0.7607119314436388
4324	Cross-validation	0.6535926170072512
4325	Cross-validation	0.7121309370988447
4326	Cross-validation	0.795250320924262
4327	Cross-validation	0.7003955174686882
4328	Cross-validation	0.6802900461437047
4329	Cross-validation	0.7181938035596571
4330	Cross-validation	0.691591784338896
4331	Cross-validation	0.7962130937098846
4332	Cross-validation	0.7185234014502307
4333	Cross-validation	0.6440342781806196
4334	Cross-validation	0.7188529993408043
4335	Cross-validation	0.706354300385109
4336	Cross-validation	0.7394094993581515
4337	Cross-validation	0.5856954515491101
4338	Cross-validation	0.6539222148978246
4339	Cross-validation	0.6931443638760713
4340	Cross-validation	0.7262516046213093
4341	Cross-validation	0.6903080872913991
4342	Cross-validation	0.7864205669083718
4343	Cross-validation	0.6882003955174688
4344	Cross-validation	0.6486486486486487
4345	Cross-validation	0.6116816431322208
4346	Cross-validation	0.6999358151476252
4347	Cross-validation	0.6720500988793672
4348	Cross-validation	0.6769940672379697
4349	Cross-validation	0.6875411997363217
4350	Cross-validation	0.6887034659820283
4351	Cross-validation	0.7179075738125802
4352	Cross-validation	0.7518127883981544
4353	Cross-validation	0.7122610415293342
4354	Cross-validation	0.6984179301252472
4355	Cross-validation	0.732028241335045
4356	Cross-validation	0.7788831835686778
4357	Cross-validation	0.6318391562294001
4358	Cross-validation	0.7406064601186553
4359	Cross-validation	0.7359920896506262
4360	Cross-validation	0.8193196405648266
4361	Cross-validation	0.741976893453145
4362	Cross-validation	0.6381015161502968
4363	Cross-validation	0.6097560975609757
4364	Cross-validation	0.7969676994067237
4365	Cross-validation	0.7021822849807446
4366	Cross-validation	0.7817715019255457
4367	Cross-validation	0.7607119314436387
4368	Cross-validation	0.6595253790375741
4369	Cross-validation	0.7086354647330256
4370	Cross-validation	0.663992297817715
4371	Cross-validation	0.6630295250320924
4372	Cross-validation	0.6727092946605142
4373	Cross-validation	0.7617007251153591
4374	Cross-validation	0.7310481212920237
4375	Cross-validation	0.6357509627727856
4376	Cross-validation	0.7544929396662389
4377	Cross-validation	0.7122610415293341
4378	Cross-validation	0.7471984179301252
4379	Cross-validation	0.6479894528675016
4380	Cross-validation	0.7599486521181001
4381	Cross-validation	0.6806803594351734
4382	Cross-validation	0.7244561634805537
4383	Cross-validation	0.6862228081740277
4384	Cross-validation	0.7353328938694792
4385	Cross-validation	0.644415917843389
4386	Cross-validation	0.8472400513478818
4387	Cross-validation	0.7059986816084377
4388	Cross-validation	0.7214897824653921
4389	Cross-validation	0.6615029663810152
4390	Cross-validation	0.722400513478819
4391	Cross-validation	0.7204749679075737
4392	Cross-validation	0.6825972313777191
4393	Cross-validation	0.5718523401450231
4394	Cross-validation	0.5880026367831246
4395	Cross-validation	0.7028241335044929
4396	Cross-validation	0.7910783055198973
4397	Cross-validation	0.7429136453526697
4398	Cross-validation	0.7148978246539222
4399	Cross-validation	0.7818061964403429
4400	Cross-validation	0.6501925545571245
4401	Cross-validation	0.6440949935815148
4402	Cross-validation	0.6298615688859592
4403	Cross-validation	0.7116018457481872
4404	Cross-validation	0.7692814765985498
4405	Cross-validation	0.7079589216944802
4406	Cross-validation	0.6826059050064185
4407	Cross-validation	0.7353328938694792
4408	Cross-validation	0.7557679630850362
4409	Cross-validation	0.7116018457481872
4410	Cross-validation	0.7034659820282414
4411	Cross-validation	0.639602053915276
4412	Cross-validation	0.7923533289386948
4413	Cross-validation	0.7455504284772576
4414	Cross-validation	0.7125906394199077
4415	Cross-validation	0.7175866495507061
4416	Cross-validation	0.6469833119383825
4417	Cross-validation	0.6308503625576796
4418	Cross-validation	0.6888595912986157
4419	Cross-validation	0.7119314436387607
4420	Cross-validation	0.6899871630295251
4421	Cross-validation	0.668806161745828
4422	Cross-validation	0.6292023731048122
4423	Cross-validation	0.6410678971654582
4424	Cross-validation	0.7083058668424522
4425	Cross-validation	0.8186777920410784
4426	Cross-validation	0.6941591784338895
4427	Cross-validation	0.6891891891891893
4428	Cross-validation	0.6081081081081081
4429	Cross-validation	0.6882003955174687
4430	Cross-validation	0.7644415917843389
4431	Cross-validation	0.7169448010269577
4432	Cross-validation	0.7073170731707317
4433	Cross-validation	0.6338167435728412
4434	Cross-validation	0.7340145023071852
4435	Cross-validation	0.6389602053915275
4436	Cross-validation	0.7021822849807446
4437	Cross-validation	0.7053394858272908
4438	Cross-validation	0.7406064601186553
4439	Cross-validation	0.6621621621621623
4440	Cross-validation	0.7230423620025674
4441	Cross-validation	0.6781129653401798
4442	Cross-validation	0.7412656558998023
4443	Cross-validation	0.7109426499670403
4444	Cross-validation	0.7079762689518787
4445	Cross-validation	0.6578947368421053
4446	Cross-validation	0.6498716302952503
4447	Cross-validation	0.6822676334871457
4448	Cross-validation	0.6539222148978248
4449	Cross-validation	0.8767303889255108
4450	Cross-validation	0.7621951219512195
4451	Cross-validation	0.7583440308087291
4452	Cross-validation	0.8098220171390903
4453	Cross-validation	0.6694133157547792
4454	Cross-validation	0.6453526697429137
4455	Cross-validation	0.7018613607188703
4456	Cross-validation	0.7031450577663672
4457	Cross-validation	0.7063282794990113
4458	Cross-validation	0.6694133157547792
4459	Cross-validation	0.7125906394199076
4460	Cross-validation	0.8661745827984595
4461	Cross-validation	0.7204749679075738
4462	Cross-validation	0.6489782465392221
4463	Cross-validation	0.5800922874093606
4464	Cross-validation	0.6400791034937376
4465	Cross-validation	0.7451861360718871
4466	Cross-validation	0.6877406931964056
4467	Cross-validation	0.6351351351351351
4468	Cross-validation	0.6789716545814106
4469	Cross-validation	0.7106130520764666
4470	Cross-validation	0.6505134788189987
4471	Cross-validation	0.6874197689345314
4472	Cross-validation	0.7531311799604482
4473	Cross-validation	0.6928147659854977
4474	Cross-validation	0.6987475280158206
4475	Cross-validation	0.6386392811296534
4476	Cross-validation	0.6585365853658537
4477	Cross-validation	0.6898483849703362
4478	Cross-validation	0.6730388925510877
4479	Cross-validation	0.6967699406723797
4480	Cross-validation	0.7185494223363287
4481	Cross-validation	0.7718228498074453
4482	Cross-validation	0.7152274225444957
4483	Cross-validation	0.7587343441001977
4484	Cross-validation	0.7264337508239948
4485	Cross-validation	0.7182284980744545
4486	Cross-validation	0.6992939666238769
4487	Cross-validation	0.6351351351351351
4488	Cross-validation	0.7300593276203031
4489	Cross-validation	0.6918259723137773
4490	Cross-validation	0.6193838254172015
4491	Cross-validation	0.6559691912708601
4492	Cross-validation	0.6829268292682927
4493	Cross-validation	0.6690837178642057
4494	Cross-validation	0.6255767963085036
4495	Cross-validation	0.754813863928113
4496	Cross-validation	0.8584724005134788
4497	Cross-validation	0.6572181938035596
4498	Cross-validation	0.6862228081740277
4499	Cross-validation	0.6522742254449572
4500	Cross-validation	0.760475297060663
4501	Cross-validation	0.7046052631578947
4502	Cross-validation	0.6417763157894737
4503	Cross-validation	0.5884868421052631
4504	Cross-validation	0.6904605263157894
4505	Cross-validation	0.7639149468417762
4506	Cross-validation	0.756578947368421
4507	Cross-validation	0.7473684210526317
4508	Cross-validation	0.6444078947368421
4509	Cross-validation	0.7105263157894737
4510	Cross-validation	0.616635397123202
4511	Cross-validation	0.7381578947368421
4512	Cross-validation	0.730921052631579
4513	Cross-validation	0.6957236842105263
4514	Cross-validation	0.8157894736842105
4515	Cross-validation	0.6663539712320201
4516	Cross-validation	0.66875
4517	Cross-validation	0.7674342105263158
4518	Cross-validation	0.8223684210526316
4519	Cross-validation	0.6671052631578946
4520	Cross-validation	0.7514071294559099
4521	Cross-validation	0.6973684210526316
4522	Cross-validation	0.7296052631578948
4523	Cross-validation	0.7796052631578947
4524	Cross-validation	0.7453947368421052
4525	Cross-validation	0.7651657285803628
4526	Cross-validation	0.6993421052631579
4527	Cross-validation	0.7845394736842106
4528	Cross-validation	0.7131578947368421
4529	Cross-validation	0.7319078947368421
4530	Cross-validation	0.7004377736085053
4531	Cross-validation	0.7059210526315789
4532	Cross-validation	0.7049342105263157
4533	Cross-validation	0.6546052631578947
4534	Cross-validation	0.7457236842105264
4535	Cross-validation	0.7435897435897436
4536	Cross-validation	0.7483552631578948
4537	Cross-validation	0.7743421052631579
4538	Cross-validation	0.7388157894736843
4539	Cross-validation	0.6953947368421052
4540	Cross-validation	0.8151969981238274
4541	Cross-validation	0.6391447368421053
4542	Cross-validation	0.7457236842105263
4543	Cross-validation	0.7167763157894737
4544	Cross-validation	0.6756578947368421
4545	Cross-validation	0.7976860537836147
4546	Cross-validation	0.8480263157894739
4547	Cross-validation	0.6717105263157895
4548	Cross-validation	0.7036184210526315
4549	Cross-validation	0.7101973684210527
4550	Cross-validation	0.7263914946841776
4551	Cross-validation	0.7276315789473684
4552	Cross-validation	0.6983552631578946
4553	Cross-validation	0.6881578947368421
4554	Cross-validation	0.7585526315789474
4555	Cross-validation	0.6726078799249531
4556	Cross-validation	0.6891447368421052
4557	Cross-validation	0.6138157894736842
4558	Cross-validation	0.6986842105263157
4559	Cross-validation	0.7236842105263158
4560	Cross-validation	0.7870544090056285
4561	Cross-validation	0.70625
4562	Cross-validation	0.6927631578947369
4563	Cross-validation	0.6351973684210526
4564	Cross-validation	0.8118421052631579
4565	Cross-validation	0.7170106316447779
4566	Cross-validation	0.7125
4567	Cross-validation	0.6723684210526316
4568	Cross-validation	0.6680921052631579
4569	Cross-validation	0.731907894736842
4570	Cross-validation	0.6810506566604128
4571	Cross-validation	0.744407894736842
4572	Cross-validation	0.7082236842105263
4573	Cross-validation	0.7884868421052631
4574	Cross-validation	0.6875
4575	Cross-validation	0.7166979362101313
4576	Cross-validation	0.768421052631579
4577	Cross-validation	0.7851973684210526
4578	Cross-validation	0.8200657894736842
4579	Cross-validation	0.7638157894736841
4580	Cross-validation	0.7392120075046904
4581	Cross-validation	0.6776315789473684
4582	Cross-validation	0.74375
4583	Cross-validation	0.6703947368421053
4584	Cross-validation	0.7351973684210527
4585	Cross-validation	0.7464040025015636
4586	Cross-validation	0.8016447368421052
4587	Cross-validation	0.6983552631578948
4588	Cross-validation	0.7250000000000001
4589	Cross-validation	0.719078947368421
4590	Cross-validation	0.7464040025015635
4591	Cross-validation	0.6552631578947368
4592	Cross-validation	0.7180921052631579
4593	Cross-validation	0.774671052631579
4594	Cross-validation	0.7223684210526317
4595	Cross-validation	0.7195121951219512
4596	Cross-validation	0.6348684210526316
4597	Cross-validation	0.7016447368421053
4598	Cross-validation	0.8036184210526316
4599	Cross-validation	0.7065789473684212
4600	Cross-validation	0.7226391494684178
4601	Cross-validation	0.6733552631578947
4602	Cross-validation	0.7743421052631578
4603	Cross-validation	0.6302631578947369
4604	Cross-validation	0.6213815789473686
4605	Cross-validation	0.7248280175109444
4606	Cross-validation	0.7490131578947368
4607	Cross-validation	0.7983552631578947
4608	Cross-validation	0.7177631578947369
4609	Cross-validation	0.7088815789473684
4610	Cross-validation	0.6685428392745467
4611	Cross-validation	0.7345394736842106
4612	Cross-validation	0.7476973684210526
4613	Cross-validation	0.6319078947368422
4614	Cross-validation	0.6427631578947368
4615	Cross-validation	0.7429643527204502
4616	Cross-validation	0.7585526315789474
4617	Cross-validation	0.6338815789473684
4618	Cross-validation	0.8026315789473684
4619	Cross-validation	0.7651315789473685
4620	Cross-validation	0.7682926829268293
4621	Cross-validation	0.6763157894736842
4622	Cross-validation	0.7891447368421053
4623	Cross-validation	0.7493421052631579
4624	Cross-validation	0.7417763157894737
4625	Cross-validation	0.6482176360225141
4626	Cross-validation	0.6654605263157893
4627	Cross-validation	0.6236842105263157
4628	Cross-validation	0.8009868421052632
4629	Cross-validation	0.7108552631578948
4630	Cross-validation	0.6738586616635397
4631	Cross-validation	0.7490131578947369
4632	Cross-validation	0.7661184210526315
4633	Cross-validation	0.7381578947368421
4634	Cross-validation	0.625
4635	Cross-validation	0.7238899312070044
4636	Cross-validation	0.7490131578947368
4637	Cross-validation	0.7292763157894736
4638	Cross-validation	0.8263157894736842
4639	Cross-validation	0.6776315789473684
4640	Cross-validation	0.7098186366479051
4641	Cross-validation	0.7934210526315789
4642	Cross-validation	0.7796052631578947
4643	Cross-validation	0.6726973684210527
4644	Cross-validation	0.737171052631579
4645	Cross-validation	0.766729205753596
4646	Cross-validation	0.6526315789473685
4647	Cross-validation	0.7092105263157895
4648	Cross-validation	0.7855263157894736
4649	Cross-validation	0.6891447368421052
4650	Cross-validation	0.7301438398999375
4651	Cross-validation	0.5986842105263158
4652	Cross-validation	0.7805921052631579
4653	Cross-validation	0.6898026315789474
4654	Cross-validation	0.700328947368421
4655	Cross-validation	0.8589743589743588
4656	Cross-validation	0.6868421052631578
4657	Cross-validation	0.7835526315789473
4658	Cross-validation	0.6572368421052632
4659	Cross-validation	0.8246710526315789
4660	Cross-validation	0.6025641025641025
4661	Cross-validation	0.8095394736842105
4662	Cross-validation	0.7532894736842105
4663	Cross-validation	0.6851973684210526
4664	Cross-validation	0.674342105263158
4665	Cross-validation	0.7220137585991245
4666	Cross-validation	0.7092105263157894
4667	Cross-validation	0.6749999999999999
4668	Cross-validation	0.7756578947368421
4669	Cross-validation	0.7878289473684211
4670	Cross-validation	0.6797998749218261
4671	Cross-validation	0.7417763157894737
4672	Cross-validation	0.669078947368421
4673	Cross-validation	0.6921052631578948
4674	Cross-validation	0.7213815789473684
4675	Cross-validation	0.7379612257661038
4676	Cross-validation	0.6654605263157894
4677	Cross-validation	0.661842105263158
4678	Cross-validation	0.6203947368421052
4679	Cross-validation	0.6358552631578948
4680	Cross-validation	0.8108192620387743
4681	Cross-validation	0.7891447368421053
4682	Cross-validation	0.7519736842105262
4683	Cross-validation	0.6404605263157895
4684	Cross-validation	0.7342105263157894
4685	Cross-validation	0.6450906816760476
4686	Cross-validation	0.8167763157894737
4687	Cross-validation	0.800328947368421
4688	Cross-validation	0.6996710526315789
4689	Cross-validation	0.7694078947368421
4690	Cross-validation	0.6263289555972483
4691	Cross-validation	0.6733552631578947
4692	Cross-validation	0.7648026315789473
4693	Cross-validation	0.6575657894736843
4694	Cross-validation	0.66875
4695	Cross-validation	0.83270794246404
4696	Cross-validation	0.7417763157894737
4697	Cross-validation	0.699671052631579
4698	Cross-validation	0.6881578947368421
4699	Cross-validation	0.7536184210526317
4700	Cross-validation	0.6860537836147591
4701	Cross-validation	0.743421052631579
4702	Cross-validation	0.6296052631578948
4703	Cross-validation	0.7927631578947368
4704	Cross-validation	0.7572368421052631
4705	Cross-validation	0.7845528455284553
4706	Cross-validation	0.6710526315789473
4707	Cross-validation	0.6898026315789474
4708	Cross-validation	0.7796052631578947
4709	Cross-validation	0.7174342105263157
4710	Cross-validation	0.7498436522826766
4711	Cross-validation	0.7388157894736842
4712	Cross-validation	0.6572368421052631
4713	Cross-validation	0.7394736842105263
4714	Cross-validation	0.725328947368421
4715	Cross-validation	0.7301438398999374
4716	Cross-validation	0.6361842105263158
4717	Cross-validation	0.705592105263158
4718	Cross-validation	0.7151315789473685
4719	Cross-validation	0.7674342105263159
4720	Cross-validation	0.7686053783614759
4721	Cross-validation	0.7256578947368421
4722	Cross-validation	0.7098684210526316
4723	Cross-validation	0.8055921052631578
4724	Cross-validation	0.7220394736842106
4725	Cross-validation	0.7029393370856785
4726	Cross-validation	0.6641447368421053
4727	Cross-validation	0.6684210526315789
4728	Cross-validation	0.8342105263157894
4729	Cross-validation	0.5825657894736842
4730	Cross-validation	0.757661038148843
4731	Cross-validation	0.7713815789473684
4732	Cross-validation	0.6266447368421053
4733	Cross-validation	0.6901315789473684
4734	Cross-validation	0.718421052631579
4735	Cross-validation	0.7348342714196374
4736	Cross-validation	0.6924342105263158
4737	Cross-validation	0.6115131578947368
4738	Cross-validation	0.700328947368421
4739	Cross-validation	0.7194078947368422
4740	Cross-validation	0.7226391494684178
4741	Cross-validation	0.7476973684210526
4742	Cross-validation	0.7661184210526316
4743	Cross-validation	0.7046052631578947
4744	Cross-validation	0.7799342105263158
4745	Cross-validation	0.806441525953721
4746	Cross-validation	0.7559210526315789
4747	Cross-validation	0.7355263157894737
4748	Cross-validation	0.7822368421052631
4749	Cross-validation	0.6700657894736841
4750	Cross-validation	0.6494684177611008
4751	Cross-validation	0.713157894736842
4752	Cross-validation	0.6661184210526316
4753	Cross-validation	0.8111842105263158
4754	Cross-validation	0.7700657894736842
4755	Cross-validation	0.7201375859912446
4756	Cross-validation	0.8585526315789472
4757	Cross-validation	0.7174342105263158
4758	Cross-validation	0.7707236842105263
4759	Cross-validation	0.6710526315789473
4760	Cross-validation	0.6676047529706065
4761	Cross-validation	0.7572368421052631
4762	Cross-validation	0.6516447368421052
4763	Cross-validation	0.7888157894736841
4764	Cross-validation	0.6684210526315789
4765	Cross-validation	0.6657285803627268
4766	Cross-validation	0.7319078947368421
4767	Cross-validation	0.7233552631578948
4768	Cross-validation	0.774671052631579
4769	Cross-validation	0.7009868421052631
4770	Cross-validation	0.6801125703564728
4771	Cross-validation	0.7430921052631579
4772	Cross-validation	0.775
4773	Cross-validation	0.6013157894736842
4774	Cross-validation	0.7161184210526316
4775	Cross-validation	0.6666666666666666
4776	Cross-validation	0.7148026315789473
4777	Cross-validation	0.7848684210526315
4778	Cross-validation	0.6996710526315789
4779	Cross-validation	0.7503289473684209
4780	Cross-validation	0.7889305816135084
4781	Cross-validation	0.5986842105263157
4782	Cross-validation	0.6358552631578948
4783	Cross-validation	0.6717105263157894
4784	Cross-validation	0.7279605263157893
4785	Cross-validation	0.7592245153220764
4786	Cross-validation	0.7230263157894737
4787	Cross-validation	0.7641447368421053
4788	Cross-validation	0.7631578947368421
4789	Cross-validation	0.6378289473684211
4790	Cross-validation	0.7335834896810507
4791	Cross-validation	0.6707236842105264
4792	Cross-validation	0.7134868421052631
4793	Cross-validation	0.7740131578947368
4794	Cross-validation	0.6621710526315789
4795	Cross-validation	0.7470293933708568
4796	Cross-validation	0.7342105263157895
4797	Cross-validation	0.70625
4798	Cross-validation	0.7973684210526317
4799	Cross-validation	0.6667763157894736
4800	Cross-validation	0.6754221388367729
4801	Cross-validation	0.6490131578947368
4802	Cross-validation	0.7125
4803	Cross-validation	0.7657894736842106
4804	Cross-validation	0.7016447368421054
4805	Cross-validation	0.7426516572858037
4806	Cross-validation	0.6871710526315788
4807	Cross-validation	0.6717105263157894
4808	Cross-validation	0.6384868421052632
4809	Cross-validation	0.6552631578947368
4810	Cross-validation	0.7689180737961225
4811	Cross-validation	0.7009868421052633
4812	Cross-validation	0.6674342105263158
4813	Cross-validation	0.7628289473684211
4814	Cross-validation	0.7651315789473685
4815	Cross-validation	0.7338961851156973
4816	Cross-validation	0.6115131578947368
4817	Cross-validation	0.6302631578947369
4818	Cross-validation	0.7605263157894736
4819	Cross-validation	0.7332236842105264
4820	Cross-validation	0.6341463414634146
4821	Cross-validation	0.7023026315789473
4822	Cross-validation	0.6907894736842104
4823	Cross-validation	0.7430921052631578
4824	Cross-validation	0.6371710526315789
4825	Cross-validation	0.6819887429643527
4826	Cross-validation	0.674671052631579
4827	Cross-validation	0.6776315789473684
4828	Cross-validation	0.7733552631578948
4829	Cross-validation	0.7421052631578946
4830	Cross-validation	0.7435897435897436
4831	Cross-validation	0.6072368421052633
4832	Cross-validation	0.7605263157894737
4833	Cross-validation	0.7509868421052631
4834	Cross-validation	0.7138157894736842
4835	Cross-validation	0.724202626641651
4836	Cross-validation	0.7197368421052632
4837	Cross-validation	0.6256578947368421
4838	Cross-validation	0.6927631578947369
4839	Cross-validation	0.7355263157894737
4840	Cross-validation	0.798311444652908
4841	Cross-validation	0.7417763157894736
4842	Cross-validation	0.6302631578947369
4843	Cross-validation	0.7236842105263157
4844	Cross-validation	0.7210526315789474
4845	Cross-validation	0.7310819262038775
4846	Cross-validation	0.7529605263157896
4847	Cross-validation	0.7832236842105263
4848	Cross-validation	0.6559210526315788
4849	Cross-validation	0.7480263157894737
4850	Cross-validation	0.6994996873045654
4851	Cross-validation	0.6917763157894736
4852	Cross-validation	0.7269736842105263
4853	Cross-validation	0.7700657894736843
4854	Cross-validation	0.6546052631578947
4855	Cross-validation	0.6929330831769858
4856	Cross-validation	0.7292763157894737
4857	Cross-validation	0.699013157894737
4858	Cross-validation	0.7700657894736843
4859	Cross-validation	0.7328947368421053
4860	Cross-validation	0.7651657285803627
4861	Cross-validation	0.7026315789473684
4862	Cross-validation	0.6171052631578948
4863	Cross-validation	0.768092105263158
4864	Cross-validation	0.7855263157894737
4865	Cross-validation	0.7357723577235772
4866	Cross-validation	0.7378289473684211
4867	Cross-validation	0.743421052631579
4868	Cross-validation	0.7325657894736842
4869	Cross-validation	0.7776315789473685
4870	Cross-validation	0.6951219512195123
4871	Cross-validation	0.6894736842105263
4872	Cross-validation	0.6802631578947368
4873	Cross-validation	0.7539473684210526
4874	Cross-validation	0.799671052631579
4875	Cross-validation	0.6488430268918074
4876	Cross-validation	0.6677631578947367
4877	Cross-validation	0.805921052631579
4878	Cross-validation	0.8115131578947369
4879	Cross-validation	0.7444078947368422
4880	Cross-validation	0.7620387742338961
4881	Cross-validation	0.7105263157894736
4882	Cross-validation	0.6888157894736842
4883	Cross-validation	0.7328947368421053
4884	Cross-validation	0.6368421052631579
4885	Cross-validation	0.6994996873045655
4886	Cross-validation	0.6773026315789474
4887	Cross-validation	0.6634868421052632
4888	Cross-validation	0.8250000000000001
4889	Cross-validation	0.7296052631578946
4890	Cross-validation	0.7032520325203252
4891	Cross-validation	0.7398026315789473
4892	Cross-validation	0.6184210526315789
4893	Cross-validation	0.6342105263157894
4894	Cross-validation	0.7342105263157894
4895	Cross-validation	0.7514071294559099
4896	Cross-validation	0.7404605263157896
4897	Cross-validation	0.6904605263157895
4898	Cross-validation	0.7555921052631579
4899	Cross-validation	0.6792763157894737
4900	Cross-validation	0.7245153220762977
4901	Cross-validation	0.730592105263158
4902	Cross-validation	0.8052631578947369
4903	Cross-validation	0.7088815789473685
