new_auc	names	model
0.6944444444444444	Otu00958	L2_Logistic_Regression
0.6991452991452991	Otu00961	L2_Logistic_Regression
0.7025641025641025	Otu01087	L2_Logistic_Regression
0.697008547008547	Otu01123	L2_Logistic_Regression
0.6948717948717948	Otu02300	L2_Logistic_Regression
0.6243589743589744	Otu00004	L2_Logistic_Regression
0.6363247863247863	Otu00012	L2_Logistic_Regression
0.6162393162393163	Otu00013	L2_Logistic_Regression
0.6252136752136752	Otu00014	L2_Logistic_Regression
0.6410256410256411	Otu00015	L2_Logistic_Regression
0.6294871794871795	Otu00050	L2_Logistic_Regression
0.614957264957265	Otu00056	L2_Logistic_Regression
0.6307692307692307	Otu00072	L2_Logistic_Regression
0.6256410256410256	Otu00092	L2_Logistic_Regression
0.6294871794871795	Otu00112	L2_Logistic_Regression
0.6423076923076922	Otu00299	L2_Logistic_Regression
0.6311965811965812	Otu00659	L2_Logistic_Regression
0.6192307692307693	Otu00742	L2_Logistic_Regression
0.6393162393162393	Otu00768	L2_Logistic_Regression
0.6282051282051282	Otu00822	L2_Logistic_Regression
0.6341880341880342	Otu00958	L2_Logistic_Regression
0.6418803418803418	Otu00961	L2_Logistic_Regression
0.6474358974358975	Otu01087	L2_Logistic_Regression
0.6247863247863248	Otu01123	L2_Logistic_Regression
0.6337606837606837	Otu02300	L2_Logistic_Regression
0.6213675213675214	Otu00004	L2_Logistic_Regression
0.6072649572649572	Otu00012	L2_Logistic_Regression
0.6136752136752136	Otu00013	L2_Logistic_Regression
0.6401709401709401	Otu00014	L2_Logistic_Regression
0.6102564102564102	Otu00015	L2_Logistic_Regression
0.614957264957265	Otu00050	L2_Logistic_Regression
0.6196581196581197	Otu00056	L2_Logistic_Regression
0.6128205128205128	Otu00072	L2_Logistic_Regression
0.6119658119658119	Otu00092	L2_Logistic_Regression
0.6136752136752136	Otu00112	L2_Logistic_Regression
0.6076923076923076	Otu00299	L2_Logistic_Regression
0.6158119658119658	Otu00659	L2_Logistic_Regression
0.6175213675213675	Otu00742	L2_Logistic_Regression
0.6128205128205128	Otu00768	L2_Logistic_Regression
0.6128205128205129	Otu00822	L2_Logistic_Regression
0.6123931623931624	Otu00958	L2_Logistic_Regression
0.6200854700854701	Otu00961	L2_Logistic_Regression
0.6153846153846153	Otu01087	L2_Logistic_Regression
0.6145299145299146	Otu01123	L2_Logistic_Regression
0.6145299145299145	Otu02300	L2_Logistic_Regression
0.6764957264957265	Otu00004	L2_Logistic_Regression
0.6752136752136753	Otu00012	L2_Logistic_Regression
0.6688034188034188	Otu00013	L2_Logistic_Regression
0.6799145299145299	Otu00014	L2_Logistic_Regression
0.6820512820512821	Otu00015	L2_Logistic_Regression
0.6786324786324787	Otu00050	L2_Logistic_Regression
0.6747863247863248	Otu00056	L2_Logistic_Regression
0.6803418803418804	Otu00072	L2_Logistic_Regression
0.676923076923077	Otu00092	L2_Logistic_Regression
0.6747863247863247	Otu00112	L2_Logistic_Regression
0.6803418803418804	Otu00299	L2_Logistic_Regression
0.6722222222222222	Otu00659	L2_Logistic_Regression
0.6773504273504274	Otu00742	L2_Logistic_Regression
0.6756410256410257	Otu00768	L2_Logistic_Regression
0.670940170940171	Otu00822	L2_Logistic_Regression
0.6709401709401709	Otu00958	L2_Logistic_Regression
0.67008547008547	Otu00961	L2_Logistic_Regression
0.6756410256410257	Otu01087	L2_Logistic_Regression
0.673076923076923	Otu01123	L2_Logistic_Regression
0.6764957264957265	Otu02300	L2_Logistic_Regression
0.6576923076923077	Otu00004	L2_Logistic_Regression
0.6358974358974359	Otu00012	L2_Logistic_Regression
0.6555555555555556	Otu00013	L2_Logistic_Regression
0.6478632478632479	Otu00014	L2_Logistic_Regression
0.6358974358974359	Otu00015	L2_Logistic_Regression
0.6329059829059829	Otu00050	L2_Logistic_Regression
0.6384615384615384	Otu00056	L2_Logistic_Regression
0.6474358974358975	Otu00072	L2_Logistic_Regression
0.65	Otu00092	L2_Logistic_Regression
0.644017094017094	Otu00112	L2_Logistic_Regression
0.6581196581196581	Otu00299	L2_Logistic_Regression
0.6431623931623931	Otu00659	L2_Logistic_Regression
0.6418803418803418	Otu00742	L2_Logistic_Regression
0.6568376068376068	Otu00768	L2_Logistic_Regression
0.638034188034188	Otu00822	L2_Logistic_Regression
0.6435897435897435	Otu00958	L2_Logistic_Regression
0.6470085470085469	Otu00961	L2_Logistic_Regression
0.6465811965811965	Otu01087	L2_Logistic_Regression
0.6568376068376068	Otu01123	L2_Logistic_Regression
0.65	Otu02300	L2_Logistic_Regression
0.6478632478632479	Otu00004	L2_Logistic_Regression
0.6341880341880342	Otu00012	L2_Logistic_Regression
0.6388888888888888	Otu00013	L2_Logistic_Regression
0.655982905982906	Otu00014	L2_Logistic_Regression
0.6384615384615384	Otu00015	L2_Logistic_Regression
0.6376068376068376	Otu00050	L2_Logistic_Regression
0.6414529914529914	Otu00056	L2_Logistic_Regression
0.6444444444444445	Otu00072	L2_Logistic_Regression
0.6418803418803418	Otu00092	L2_Logistic_Regression
0.6329059829059829	Otu00112	L2_Logistic_Regression
0.6329059829059829	Otu00299	L2_Logistic_Regression
0.6333333333333333	Otu00659	L2_Logistic_Regression
0.6414529914529914	Otu00742	L2_Logistic_Regression
0.6333333333333333	Otu00768	L2_Logistic_Regression
0.6401709401709401	Otu00822	L2_Logistic_Regression
0.6286324786324786	Otu00958	L2_Logistic_Regression
0.6444444444444445	Otu00961	L2_Logistic_Regression
0.6405982905982907	Otu01087	L2_Logistic_Regression
0.6384615384615384	Otu01123	L2_Logistic_Regression
0.6427350427350428	Otu02300	L2_Logistic_Regression
0.6166666666666667	Otu00004	L2_Logistic_Regression
0.6341880341880342	Otu00012	L2_Logistic_Regression
0.6123931623931624	Otu00013	L2_Logistic_Regression
0.6192307692307693	Otu00014	L2_Logistic_Regression
0.6277777777777778	Otu00015	L2_Logistic_Regression
0.6260683760683761	Otu00050	L2_Logistic_Regression
0.6341880341880342	Otu00056	L2_Logistic_Regression
0.6277777777777778	Otu00072	L2_Logistic_Regression
0.6200854700854701	Otu00092	L2_Logistic_Regression
0.611965811965812	Otu00112	L2_Logistic_Regression
0.6205128205128205	Otu00299	L2_Logistic_Regression
0.6205128205128205	Otu00659	L2_Logistic_Regression
0.6183760683760684	Otu00742	L2_Logistic_Regression
0.6153846153846154	Otu00768	L2_Logistic_Regression
0.617948717948718	Otu00822	L2_Logistic_Regression
0.6273504273504273	Otu00958	L2_Logistic_Regression
0.6333333333333333	Otu00961	L2_Logistic_Regression
0.6243589743589744	Otu01087	L2_Logistic_Regression
0.6200854700854701	Otu01123	L2_Logistic_Regression
0.6222222222222222	Otu02300	L2_Logistic_Regression
0.647008547008547	Otu00004	L2_Logistic_Regression
0.6495726495726496	Otu00012	L2_Logistic_Regression
0.652991452991453	Otu00013	L2_Logistic_Regression
0.6405982905982905	Otu00014	L2_Logistic_Regression
0.6551282051282051	Otu00015	L2_Logistic_Regression
0.6461538461538462	Otu00050	L2_Logistic_Regression
0.6551282051282051	Otu00056	L2_Logistic_Regression
0.6474358974358974	Otu00072	L2_Logistic_Regression
0.6521367521367522	Otu00092	L2_Logistic_Regression
0.6474358974358975	Otu00112	L2_Logistic_Regression
0.6397435897435897	Otu00299	L2_Logistic_Regression
0.6414529914529914	Otu00659	L2_Logistic_Regression
0.6525641025641026	Otu00742	L2_Logistic_Regression
0.6376068376068376	Otu00768	L2_Logistic_Regression
0.6470085470085469	Otu00822	L2_Logistic_Regression
0.6452991452991452	Otu00958	L2_Logistic_Regression
0.6547008547008547	Otu00961	L2_Logistic_Regression
0.6461538461538461	Otu01087	L2_Logistic_Regression
0.6521367521367522	Otu01123	L2_Logistic_Regression
0.65	Otu02300	L2_Logistic_Regression
0.6337606837606837	Otu00004	L2_Logistic_Regression
0.6512820512820513	Otu00012	L2_Logistic_Regression
0.6397435897435897	Otu00013	L2_Logistic_Regression
0.6487179487179487	Otu00014	L2_Logistic_Regression
0.6376068376068376	Otu00015	L2_Logistic_Regression
0.6333333333333333	Otu00050	L2_Logistic_Regression
0.6444444444444444	Otu00056	L2_Logistic_Regression
0.6371794871794871	Otu00072	L2_Logistic_Regression
0.6363247863247863	Otu00092	L2_Logistic_Regression
0.6393162393162393	Otu00112	L2_Logistic_Regression
0.6418803418803418	Otu00299	L2_Logistic_Regression
0.6358974358974359	Otu00659	L2_Logistic_Regression
0.6337606837606837	Otu00742	L2_Logistic_Regression
0.6418803418803418	Otu00768	L2_Logistic_Regression
0.6333333333333333	Otu00822	L2_Logistic_Regression
0.6316239316239316	Otu00958	L2_Logistic_Regression
0.6405982905982905	Otu00961	L2_Logistic_Regression
0.6405982905982905	Otu01087	L2_Logistic_Regression
0.6358974358974359	Otu01123	L2_Logistic_Regression
0.6384615384615384	Otu02300	L2_Logistic_Regression
0.6991452991452991	Otu00004	L2_Logistic_Regression
0.6974358974358974	Otu00012	L2_Logistic_Regression
0.7038461538461538	Otu00013	L2_Logistic_Regression
0.6935897435897436	Otu00014	L2_Logistic_Regression
0.6854700854700855	Otu00015	L2_Logistic_Regression
0.6884615384615385	Otu00050	L2_Logistic_Regression
0.6931623931623931	Otu00056	L2_Logistic_Regression
0.6961538461538461	Otu00072	L2_Logistic_Regression
0.6927350427350427	Otu00092	L2_Logistic_Regression
0.6974358974358974	Otu00112	L2_Logistic_Regression
0.6893162393162393	Otu00299	L2_Logistic_Regression
0.6888888888888889	Otu00659	L2_Logistic_Regression
0.6816239316239316	Otu00742	L2_Logistic_Regression
0.6935897435897436	Otu00768	L2_Logistic_Regression
0.6931623931623931	Otu00822	L2_Logistic_Regression
0.691025641025641	Otu00958	L2_Logistic_Regression
0.7021367521367521	Otu00961	L2_Logistic_Regression
0.7012820512820512	Otu01087	L2_Logistic_Regression
0.6978632478632478	Otu01123	L2_Logistic_Regression
0.6974358974358974	Otu02300	L2_Logistic_Regression
0.6089743589743589	Otu00004	L2_Logistic_Regression
0.6226495726495727	Otu00012	L2_Logistic_Regression
0.6047008547008547	Otu00013	L2_Logistic_Regression
0.6098290598290598	Otu00014	L2_Logistic_Regression
0.6076923076923076	Otu00015	L2_Logistic_Regression
0.6102564102564102	Otu00050	L2_Logistic_Regression
0.6042735042735042	Otu00056	L2_Logistic_Regression
0.611111111111111	Otu00072	L2_Logistic_Regression
0.5987179487179487	Otu00092	L2_Logistic_Regression
0.6051282051282051	Otu00112	L2_Logistic_Regression
0.6034188034188034	Otu00299	L2_Logistic_Regression
0.6145299145299146	Otu00659	L2_Logistic_Regression
0.6106837606837606	Otu00742	L2_Logistic_Regression
0.6175213675213675	Otu00768	L2_Logistic_Regression
0.6102564102564102	Otu00822	L2_Logistic_Regression
0.6047008547008547	Otu00958	L2_Logistic_Regression
0.6136752136752137	Otu00961	L2_Logistic_Regression
0.6188034188034188	Otu01087	L2_Logistic_Regression
0.6094017094017093	Otu01123	L2_Logistic_Regression
0.6106837606837606	Otu02300	L2_Logistic_Regression
0.6183760683760684	Otu00004	L2_Logistic_Regression
0.6269230769230769	Otu00012	L2_Logistic_Regression
0.6162393162393162	Otu00013	L2_Logistic_Regression
0.6294871794871795	Otu00014	L2_Logistic_Regression
0.6175213675213675	Otu00015	L2_Logistic_Regression
0.6153846153846154	Otu00050	L2_Logistic_Regression
0.6213675213675214	Otu00056	L2_Logistic_Regression
0.6166666666666667	Otu00072	L2_Logistic_Regression
0.6068376068376068	Otu00092	L2_Logistic_Regression
0.6252136752136752	Otu00112	L2_Logistic_Regression
0.6183760683760684	Otu00299	L2_Logistic_Regression
0.6183760683760684	Otu00659	L2_Logistic_Regression
0.6213675213675214	Otu00742	L2_Logistic_Regression
0.6162393162393163	Otu00768	L2_Logistic_Regression
0.6106837606837606	Otu00822	L2_Logistic_Regression
0.6243589743589744	Otu00958	L2_Logistic_Regression
0.6170940170940171	Otu00961	L2_Logistic_Regression
0.6166666666666667	Otu01087	L2_Logistic_Regression
0.611111111111111	Otu01123	L2_Logistic_Regression
0.6162393162393163	Otu02300	L2_Logistic_Regression
0.7243589743589743	Otu00004	L2_Logistic_Regression
0.7188034188034188	Otu00012	L2_Logistic_Regression
0.7183760683760684	Otu00013	L2_Logistic_Regression
0.7264957264957265	Otu00014	L2_Logistic_Regression
0.7376068376068375	Otu00015	L2_Logistic_Regression
0.726068376068376	Otu00050	L2_Logistic_Regression
0.729059829059829	Otu00056	L2_Logistic_Regression
0.7269230769230769	Otu00072	L2_Logistic_Regression
0.7166666666666667	Otu00092	L2_Logistic_Regression
0.7153846153846154	Otu00112	L2_Logistic_Regression
0.7217948717948718	Otu00299	L2_Logistic_Regression
0.7316239316239316	Otu00659	L2_Logistic_Regression
0.7196581196581197	Otu00742	L2_Logistic_Regression
0.729059829059829	Otu00768	L2_Logistic_Regression
0.7222222222222222	Otu00822	L2_Logistic_Regression
0.7333333333333333	Otu00958	L2_Logistic_Regression
0.7106837606837607	Otu00961	L2_Logistic_Regression
0.7200854700854701	Otu01087	L2_Logistic_Regression
0.7346153846153846	Otu01123	L2_Logistic_Regression
0.7222222222222222	Otu02300	L2_Logistic_Regression
0.6576923076923077	Otu00004	L2_Logistic_Regression
0.6457264957264958	Otu00012	L2_Logistic_Regression
0.6491452991452991	Otu00013	L2_Logistic_Regression
0.6358974358974359	Otu00014	L2_Logistic_Regression
0.652991452991453	Otu00015	L2_Logistic_Regression
0.65	Otu00050	L2_Logistic_Regression
0.6521367521367522	Otu00056	L2_Logistic_Regression
0.65	Otu00072	L2_Logistic_Regression
0.641025641025641	Otu00092	L2_Logistic_Regression
0.6482905982905983	Otu00112	L2_Logistic_Regression
0.6448717948717948	Otu00299	L2_Logistic_Regression
0.6538461538461539	Otu00659	L2_Logistic_Regression
0.6470085470085469	Otu00742	L2_Logistic_Regression
0.6435897435897435	Otu00768	L2_Logistic_Regression
0.6423076923076922	Otu00822	L2_Logistic_Regression
0.6470085470085469	Otu00958	L2_Logistic_Regression
0.6534188034188034	Otu00961	L2_Logistic_Regression
0.6465811965811965	Otu01087	L2_Logistic_Regression
0.6452991452991452	Otu01123	L2_Logistic_Regression
0.6564102564102564	Otu02300	L2_Logistic_Regression
0.5688034188034188	Otu00004	L2_Logistic_Regression
0.5717948717948718	Otu00012	L2_Logistic_Regression
0.5756410256410256	Otu00013	L2_Logistic_Regression
0.5713675213675213	Otu00014	L2_Logistic_Regression
0.5726495726495726	Otu00015	L2_Logistic_Regression
0.5777777777777777	Otu00050	L2_Logistic_Regression
0.5658119658119658	Otu00056	L2_Logistic_Regression
0.5675213675213675	Otu00072	L2_Logistic_Regression
0.5700854700854701	Otu00092	L2_Logistic_Regression
0.5764957264957264	Otu00112	L2_Logistic_Regression
0.5764957264957264	Otu00299	L2_Logistic_Regression
0.5824786324786325	Otu00659	L2_Logistic_Regression
0.5709401709401709	Otu00742	L2_Logistic_Regression
0.5705128205128205	Otu00768	L2_Logistic_Regression
0.5636752136752137	Otu00822	L2_Logistic_Regression
0.5683760683760684	Otu00958	L2_Logistic_Regression
0.5837606837606838	Otu00961	L2_Logistic_Regression
0.5747863247863247	Otu01087	L2_Logistic_Regression
0.5735042735042735	Otu01123	L2_Logistic_Regression
0.5705128205128205	Otu02300	L2_Logistic_Regression
0.6440170940170941	Otu00004	L2_Logistic_Regression
0.6482905982905983	Otu00012	L2_Logistic_Regression
0.6512820512820513	Otu00013	L2_Logistic_Regression
0.6521367521367522	Otu00014	L2_Logistic_Regression
0.6564102564102564	Otu00015	L2_Logistic_Regression
0.6465811965811966	Otu00050	L2_Logistic_Regression
0.6594017094017094	Otu00056	L2_Logistic_Regression
0.6534188034188034	Otu00072	L2_Logistic_Regression
0.6568376068376068	Otu00092	L2_Logistic_Regression
0.6512820512820513	Otu00112	L2_Logistic_Regression
0.6555555555555556	Otu00299	L2_Logistic_Regression
0.6615384615384615	Otu00659	L2_Logistic_Regression
0.6576923076923077	Otu00742	L2_Logistic_Regression
0.6452991452991453	Otu00768	L2_Logistic_Regression
0.655982905982906	Otu00822	L2_Logistic_Regression
0.647008547008547	Otu00958	L2_Logistic_Regression
0.6431623931623932	Otu00961	L2_Logistic_Regression
0.6504273504273504	Otu01087	L2_Logistic_Regression
0.661965811965812	Otu01123	L2_Logistic_Regression
0.652991452991453	Otu02300	L2_Logistic_Regression
0.6316239316239316	Otu00004	L2_Logistic_Regression
0.6324786324786325	Otu00012	L2_Logistic_Regression
0.6260683760683761	Otu00013	L2_Logistic_Regression
0.6316239316239316	Otu00014	L2_Logistic_Regression
0.6572649572649573	Otu00015	L2_Logistic_Regression
0.620940170940171	Otu00050	L2_Logistic_Regression
0.6337606837606837	Otu00056	L2_Logistic_Regression
0.6358974358974359	Otu00072	L2_Logistic_Regression
0.6329059829059829	Otu00092	L2_Logistic_Regression
0.6200854700854701	Otu00112	L2_Logistic_Regression
0.6277777777777778	Otu00299	L2_Logistic_Regression
0.6303418803418803	Otu00659	L2_Logistic_Regression
0.6405982905982905	Otu00742	L2_Logistic_Regression
0.6329059829059829	Otu00768	L2_Logistic_Regression
0.6363247863247863	Otu00822	L2_Logistic_Regression
0.6269230769230769	Otu00958	L2_Logistic_Regression
0.6427350427350428	Otu00961	L2_Logistic_Regression
0.629059829059829	Otu01087	L2_Logistic_Regression
0.6329059829059829	Otu01123	L2_Logistic_Regression
0.6354700854700854	Otu02300	L2_Logistic_Regression
0.6747863247863248	Otu00004	L2_Logistic_Regression
0.6735042735042736	Otu00012	L2_Logistic_Regression
0.6512820512820513	Otu00013	L2_Logistic_Regression
0.6675213675213675	Otu00014	L2_Logistic_Regression
0.6760683760683761	Otu00015	L2_Logistic_Regression
0.6722222222222222	Otu00050	L2_Logistic_Regression
0.6598290598290598	Otu00056	L2_Logistic_Regression
0.6722222222222222	Otu00072	L2_Logistic_Regression
0.6747863247863248	Otu00092	L2_Logistic_Regression
0.6688034188034188	Otu00112	L2_Logistic_Regression
0.6683760683760683	Otu00299	L2_Logistic_Regression
0.6726495726495726	Otu00659	L2_Logistic_Regression
0.6645299145299145	Otu00742	L2_Logistic_Regression
0.6777777777777778	Otu00768	L2_Logistic_Regression
0.673076923076923	Otu00822	L2_Logistic_Regression
0.6705128205128205	Otu00958	L2_Logistic_Regression
0.6675213675213675	Otu00961	L2_Logistic_Regression
0.6722222222222222	Otu01087	L2_Logistic_Regression
0.6794871794871795	Otu01123	L2_Logistic_Regression
0.6709401709401709	Otu02300	L2_Logistic_Regression
0.7141025641025641	Otu00004	L2_Logistic_Regression
0.7183760683760684	Otu00012	L2_Logistic_Regression
0.7111111111111111	Otu00013	L2_Logistic_Regression
0.6961538461538461	Otu00014	L2_Logistic_Regression
0.7222222222222222	Otu00015	L2_Logistic_Regression
0.7132478632478633	Otu00050	L2_Logistic_Regression
0.7123931623931624	Otu00056	L2_Logistic_Regression
0.7128205128205127	Otu00072	L2_Logistic_Regression
0.7222222222222222	Otu00092	L2_Logistic_Regression
0.717948717948718	Otu00112	L2_Logistic_Regression
0.7209401709401709	Otu00299	L2_Logistic_Regression
0.7192307692307692	Otu00659	L2_Logistic_Regression
0.7141025641025641	Otu00742	L2_Logistic_Regression
0.7102564102564103	Otu00768	L2_Logistic_Regression
0.7209401709401709	Otu00822	L2_Logistic_Regression
0.7094017094017094	Otu00958	L2_Logistic_Regression
0.7200854700854701	Otu00961	L2_Logistic_Regression
0.7145299145299145	Otu01087	L2_Logistic_Regression
0.7213675213675214	Otu01123	L2_Logistic_Regression
0.7183760683760684	Otu02300	L2_Logistic_Regression
0.591025641025641	Otu00004	L2_Logistic_Regression
0.5602564102564103	Otu00012	L2_Logistic_Regression
0.5572649572649573	Otu00013	L2_Logistic_Regression
0.5696581196581196	Otu00014	L2_Logistic_Regression
0.5726495726495726	Otu00015	L2_Logistic_Regression
0.5696581196581196	Otu00050	L2_Logistic_Regression
0.5726495726495726	Otu00056	L2_Logistic_Regression
0.5675213675213675	Otu00072	L2_Logistic_Regression
0.5713675213675213	Otu00092	L2_Logistic_Regression
0.5679487179487179	Otu00112	L2_Logistic_Regression
0.5854700854700855	Otu00299	L2_Logistic_Regression
0.5811965811965811	Otu00659	L2_Logistic_Regression
0.5568376068376069	Otu00742	L2_Logistic_Regression
0.5653846153846154	Otu00768	L2_Logistic_Regression
0.5666666666666667	Otu00822	L2_Logistic_Regression
0.5683760683760684	Otu00958	L2_Logistic_Regression
0.5777777777777777	Otu00961	L2_Logistic_Regression
0.5705128205128205	Otu01087	L2_Logistic_Regression
0.5747863247863247	Otu01123	L2_Logistic_Regression
0.5717948717948718	Otu02300	L2_Logistic_Regression
0.676068376068376	Otu00004	L2_Logistic_Regression
0.6722222222222222	Otu00012	L2_Logistic_Regression
0.6833333333333333	Otu00013	L2_Logistic_Regression
0.6790598290598291	Otu00014	L2_Logistic_Regression
0.6752136752136751	Otu00015	L2_Logistic_Regression
0.6743589743589743	Otu00050	L2_Logistic_Regression
0.6726495726495726	Otu00056	L2_Logistic_Regression
0.6752136752136753	Otu00072	L2_Logistic_Regression
0.6816239316239316	Otu00092	L2_Logistic_Regression
0.6782051282051282	Otu00112	L2_Logistic_Regression
0.6829059829059829	Otu00299	L2_Logistic_Regression
0.6752136752136751	Otu00659	L2_Logistic_Regression
0.6683760683760683	Otu00742	L2_Logistic_Regression
0.66709401709401706	Otu00768	L2_Logistic_Regression
0.6739316239316239	Otu00822	L2_Logistic_Regression
0.6764957264957265	Otu00958	L2_Logistic_Regression
0.676068376068376	Otu00961	L2_Logistic_Regression
0.6773504273504273	Otu01087	L2_Logistic_Regression
0.6777777777777777	Otu01123	L2_Logistic_Regression
0.6705128205128205	Otu02300	L2_Logistic_Regression
0.661965811965812	Otu00004	L2_Logistic_Regression
0.6478632478632479	Otu00012	L2_Logistic_Regression
0.6487179487179487	Otu00013	L2_Logistic_Regression
0.6474358974358975	Otu00014	L2_Logistic_Regression
0.6572649572649573	Otu00015	L2_Logistic_Regression
0.647008547008547	Otu00050	L2_Logistic_Regression
0.6504273504273504	Otu00056	L2_Logistic_Regression
0.65	Otu00072	L2_Logistic_Regression
0.6482905982905983	Otu00092	L2_Logistic_Regression
0.6521367521367522	Otu00112	L2_Logistic_Regression
0.6551282051282051	Otu00299	L2_Logistic_Regression
0.6611111111111111	Otu00659	L2_Logistic_Regression
0.6367521367521367	Otu00742	L2_Logistic_Regression
0.6405982905982905	Otu00768	L2_Logistic_Regression
0.6487179487179487	Otu00822	L2_Logistic_Regression
0.6435897435897436	Otu00958	L2_Logistic_Regression
0.6435897435897436	Otu00961	L2_Logistic_Regression
0.6448717948717949	Otu01087	L2_Logistic_Regression
0.6465811965811966	Otu01123	L2_Logistic_Regression
0.6504273504273504	Otu02300	L2_Logistic_Regression
0.688034188034188	Otu00004	L2_Logistic_Regression
0.6863247863247863	Otu00012	L2_Logistic_Regression
0.6811965811965812	Otu00013	L2_Logistic_Regression
0.6811965811965812	Otu00014	L2_Logistic_Regression
0.6923076923076923	Otu00015	L2_Logistic_Regression
0.6790598290598291	Otu00050	L2_Logistic_Regression
0.6837606837606838	Otu00056	L2_Logistic_Regression
0.685042735042735	Otu00072	L2_Logistic_Regression
0.6777777777777778	Otu00092	L2_Logistic_Regression
0.6658119658119658	Otu00112	L2_Logistic_Regression
0.6752136752136751	Otu00299	L2_Logistic_Regression
0.6837606837606838	Otu00659	L2_Logistic_Regression
0.673076923076923	Otu00742	L2_Logistic_Regression
0.673076923076923	Otu00768	L2_Logistic_Regression
0.6863247863247863	Otu00822	L2_Logistic_Regression
0.6876068376068376	Otu00958	L2_Logistic_Regression
0.6794871794871795	Otu00961	L2_Logistic_Regression
0.6790598290598291	Otu01087	L2_Logistic_Regression
0.6841880341880342	Otu01123	L2_Logistic_Regression
0.6773504273504273	Otu02300	L2_Logistic_Regression
0.6358974358974359	Otu00004	L2_Logistic_Regression
0.6482905982905983	Otu00012	L2_Logistic_Regression
0.6405982905982907	Otu00013	L2_Logistic_Regression
0.6401709401709402	Otu00014	L2_Logistic_Regression
0.6388888888888888	Otu00015	L2_Logistic_Regression
0.6358974358974359	Otu00050	L2_Logistic_Regression
0.6431623931623931	Otu00056	L2_Logistic_Regression
0.6397435897435897	Otu00072	L2_Logistic_Regression
0.6354700854700854	Otu00092	L2_Logistic_Regression
0.6440170940170941	Otu00112	L2_Logistic_Regression
0.6414529914529915	Otu00299	L2_Logistic_Regression
0.6427350427350428	Otu00659	L2_Logistic_Regression
0.6547008547008547	Otu00742	L2_Logistic_Regression
0.6329059829059829	Otu00768	L2_Logistic_Regression
0.6414529914529915	Otu00822	L2_Logistic_Regression
0.6376068376068376	Otu00958	L2_Logistic_Regression
0.6461538461538462	Otu00961	L2_Logistic_Regression
0.6414529914529914	Otu01087	L2_Logistic_Regression
0.6376068376068376	Otu01123	L2_Logistic_Regression
0.638034188034188	Otu02300	L2_Logistic_Regression
