new_auc	names	model	common_otus
0.7655982905982905	Otu00477	Random_Forest	diff
0.7692307692307692	Otu00822	Random_Forest	same4
0.6756410256410257	Otu00110	Random_Forest	same2
0.7361111111111112	Otu00361	Random_Forest	same3
0.6709401709401709	Otu00367	Random_Forest	same1
0.6717948717948717	Otu00477	Random_Forest	diff
0.6634615384615384	Otu00822	Random_Forest	same4
0.6726495726495726	Otu00110	Random_Forest	same2
0.6735042735042734	Otu00361	Random_Forest	same3
0.6551282051282051	Otu00367	Random_Forest	same1
0.6679487179487179	Otu00477	Random_Forest	diff
0.6579059829059829	Otu00822	Random_Forest	same4
0.698076923076923	Otu00110	Random_Forest	same2
0.660042735042735	Otu00361	Random_Forest	same3
0.6645299145299145	Otu00367	Random_Forest	same1
0.6645299145299145	Otu00477	Random_Forest	diff
0.6782051282051282	Otu00822	Random_Forest	same4
0.7299145299145299	Otu00110	Random_Forest	same2
0.7147435897435898	Otu00361	Random_Forest	same3
0.698076923076923	Otu00367	Random_Forest	same1
0.7111111111111111	Otu00477	Random_Forest	diff
0.7115384615384616	Otu00822	Random_Forest	same4
0.6820512820512821	Otu00110	Random_Forest	same2
0.698076923076923	Otu00361	Random_Forest	same3
0.6604700854700855	Otu00367	Random_Forest	same1
0.6927350427350427	Otu00477	Random_Forest	diff
0.6735042735042734	Otu00822	Random_Forest	same4
0.738034188034188	Otu00110	Random_Forest	same2
0.7158119658119658	Otu00361	Random_Forest	same3
0.6942307692307692	Otu00367	Random_Forest	same1
0.7192307692307692	Otu00477	Random_Forest	diff
0.7121794871794871	Otu00822	Random_Forest	same4
0.6950854700854701	Otu00110	Random_Forest	same2
0.7034188034188034	Otu00361	Random_Forest	same3
0.6884615384615385	Otu00367	Random_Forest	same1
0.7068376068376068	Otu00477	Random_Forest	diff
0.7012820512820512	Otu00822	Random_Forest	same4
0.6967948717948718	Otu00110	Random_Forest	same2
0.7346153846153846	Otu00361	Random_Forest	same3
0.6982905982905983	Otu00367	Random_Forest	same1
0.7241452991452991	Otu00477	Random_Forest	diff
0.739957264957265	Otu00822	Random_Forest	same4
0.6683760683760683	Otu00110	Random_Forest	same2
0.6457264957264958	Otu00361	Random_Forest	same3
0.6397435897435897	Otu00367	Random_Forest	same1
0.6655982905982906	Otu00477	Random_Forest	diff
0.6596153846153846	Otu00822	Random_Forest	same4
0.6976495726495726	Otu00110	Random_Forest	same2
0.70491452991453	Otu00361	Random_Forest	same3
0.6724358974358974	Otu00367	Random_Forest	same1
0.6863247863247863	Otu00477	Random_Forest	diff
0.6929487179487179	Otu00822	Random_Forest	same4
0.8241452991452991	Otu00110	Random_Forest	same2
0.8081196581196581	Otu00361	Random_Forest	same3
0.7961538461538461	Otu00367	Random_Forest	same1
0.797008547008547	Otu00477	Random_Forest	diff
0.8064102564102564	Otu00822	Random_Forest	same4
0.6856837606837607	Otu00110	Random_Forest	same2
0.6897435897435897	Otu00361	Random_Forest	same3
0.6551282051282051	Otu00367	Random_Forest	same1
0.6927350427350427	Otu00477	Random_Forest	diff
0.6918803418803419	Otu00822	Random_Forest	same4
0.7049145299145299	Otu00110	Random_Forest	same2
0.7036324786324786	Otu00361	Random_Forest	same3
0.6935897435897436	Otu00367	Random_Forest	same1
0.7059829059829059	Otu00477	Random_Forest	diff
0.6950854700854701	Otu00822	Random_Forest	same4
0.698076923076923	Otu00110	Random_Forest	same2
0.7019230769230769	Otu00361	Random_Forest	same3
0.6833333333333333	Otu00367	Random_Forest	same1
0.6985042735042735	Otu00477	Random_Forest	diff
0.7168803418803419	Otu00822	Random_Forest	same4
0.6615384615384615	Otu00110	Random_Forest	same2
0.6564102564102564	Otu00361	Random_Forest	same3
0.6735042735042734	Otu00367	Random_Forest	same1
0.6788461538461539	Otu00477	Random_Forest	diff
0.6741452991452992	Otu00822	Random_Forest	same4
0.6931623931623931	Otu00110	Random_Forest	same2
0.6876068376068376	Otu00361	Random_Forest	same3
0.6978632478632478	Otu00367	Random_Forest	same1
0.6952991452991453	Otu00477	Random_Forest	diff
0.7036324786324786	Otu00822	Random_Forest	same4
0.6252136752136752	Otu00110	Random_Forest	same2
0.6344017094017094	Otu00361	Random_Forest	same3
0.6346153846153846	Otu00367	Random_Forest	same1
0.6322649572649572	Otu00477	Random_Forest	diff
0.6514957264957265	Otu00822	Random_Forest	same4
0.7512820512820513	Otu00110	Random_Forest	same2
0.7232905982905983	Otu00361	Random_Forest	same3
0.7482905982905983	Otu00367	Random_Forest	same1
0.7467948717948718	Otu00477	Random_Forest	diff
0.7485042735042735	Otu00822	Random_Forest	same4
0.6797008547008547	Otu00110	Random_Forest	same2
0.66709401709401706	Otu00361	Random_Forest	same3
0.6844017094017094	Otu00367	Random_Forest	same1
0.6950854700854701	Otu00477	Random_Forest	diff
0.6991452991452991	Otu00822	Random_Forest	same4
0.7431623931623932	Otu00110	Random_Forest	same2
0.7111111111111111	Otu00361	Random_Forest	same3
0.7433760683760683	Otu00367	Random_Forest	same1
0.7185897435897436	Otu00477	Random_Forest	diff
0.7213675213675214	Otu00822	Random_Forest	same4
0.6724358974358974	Otu00110	Random_Forest	same2
0.6876068376068376	Otu00361	Random_Forest	same3
0.7164529914529915	Otu00367	Random_Forest	same1
0.7059829059829059	Otu00477	Random_Forest	diff
0.6957264957264957	Otu00822	Random_Forest	same4
0.7230769230769231	Otu00110	Random_Forest	same2
0.7117521367521368	Otu00361	Random_Forest	same3
0.711965811965812	Otu00367	Random_Forest	same1
0.7267094017094017	Otu00477	Random_Forest	diff
0.7277777777777777	Otu00822	Random_Forest	same4
0.7108974358974359	Otu00110	Random_Forest	same2
0.6993589743589743	Otu00361	Random_Forest	same3
0.7209401709401709	Otu00367	Random_Forest	same1
0.7115384615384616	Otu00477	Random_Forest	diff
0.6995726495726495	Otu00822	Random_Forest	same4
0.7861111111111111	Otu00110	Random_Forest	same2
0.7705128205128206	Otu00361	Random_Forest	same3
0.7277777777777777	Otu00367	Random_Forest	same1
0.7544871794871795	Otu00477	Random_Forest	diff
0.7433760683760684	Otu00822	Random_Forest	same4
0.7309829059829059	Otu00110	Random_Forest	same2
0.7252136752136752	Otu00361	Random_Forest	same3
0.7472222222222222	Otu00367	Random_Forest	same1
0.7318376068376068	Otu00477	Random_Forest	diff
0.7316239316239316	Otu00822	Random_Forest	same4
0.6717948717948717	Otu00110	Random_Forest	same2
0.6726495726495726	Otu00361	Random_Forest	same3
0.6882478632478632	Otu00367	Random_Forest	same1
0.6837606837606838	Otu00477	Random_Forest	diff
0.7057692307692307	Otu00822	Random_Forest	same4
0.7331196581196581	Otu00110	Random_Forest	same2
0.7585470085470085	Otu00361	Random_Forest	same3
0.7277777777777777	Otu00367	Random_Forest	same1
0.7504273504273504	Otu00477	Random_Forest	diff
0.732051282051282	Otu00822	Random_Forest	same4
0.6884615384615385	Otu00110	Random_Forest	same2
0.680982905982906	Otu00361	Random_Forest	same3
0.6852564102564103	Otu00367	Random_Forest	same1
0.6955128205128205	Otu00477	Random_Forest	diff
0.7102564102564102	Otu00822	Random_Forest	same4
0.6621794871794872	Otu00110	Random_Forest	same2
0.6797008547008547	Otu00361	Random_Forest	same3
0.6525641025641026	Otu00367	Random_Forest	same1
0.6585470085470085	Otu00477	Random_Forest	diff
0.6480769230769231	Otu00822	Random_Forest	same4
0.7029914529914529	Otu00110	Random_Forest	same2
0.6933760683760684	Otu00361	Random_Forest	same3
0.7042735042735042	Otu00367	Random_Forest	same1
0.7076923076923076	Otu00477	Random_Forest	diff
0.7	Otu00822	Random_Forest	same4
0.6551282051282051	Otu00110	Random_Forest	same2
0.6591880341880342	Otu00361	Random_Forest	same3
0.6519230769230769	Otu00367	Random_Forest	same1
0.6491452991452992	Otu00477	Random_Forest	diff
0.6508547008547009	Otu00822	Random_Forest	same4
0.6641025641025641	Otu00110	Random_Forest	same2
0.6649572649572649	Otu00361	Random_Forest	same3
0.6514957264957265	Otu00367	Random_Forest	same1
0.6514957264957265	Otu00477	Random_Forest	diff
0.64508547008547	Otu00822	Random_Forest	same4
0.6705128205128206	Otu00110	Random_Forest	same2
0.6805555555555556	Otu00361	Random_Forest	same3
0.6608974358974359	Otu00367	Random_Forest	same1
0.6876068376068376	Otu00477	Random_Forest	diff
0.6816239316239316	Otu00822	Random_Forest	same4
0.6762820512820513	Otu00110	Random_Forest	same2
0.6504273504273504	Otu00361	Random_Forest	same3
0.6138888888888888	Otu00367	Random_Forest	same1
0.6485042735042735	Otu00477	Random_Forest	diff
0.6425213675213676	Otu00822	Random_Forest	same4
0.6463675213675214	Otu00110	Random_Forest	same2
0.6621794871794872	Otu00361	Random_Forest	same3
0.648931623931624	Otu00367	Random_Forest	same1
0.6585470085470085	Otu00477	Random_Forest	diff
0.6480769230769231	Otu00822	Random_Forest	same4
0.7472222222222222	Otu00110	Random_Forest	same2
0.7613247863247863	Otu00361	Random_Forest	same3
0.7452991452991453	Otu00367	Random_Forest	same1
0.7568376068376068	Otu00477	Random_Forest	diff
0.7585470085470085	Otu00822	Random_Forest	same4
0.7006410256410256	Otu00110	Random_Forest	same2
0.7076923076923077	Otu00361	Random_Forest	same3
0.7006410256410256	Otu00367	Random_Forest	same1
0.7042735042735042	Otu00477	Random_Forest	diff
0.6987179487179487	Otu00822	Random_Forest	same4
0.6694444444444444	Otu00110	Random_Forest	same2
0.6681623931623931	Otu00361	Random_Forest	same3
0.6574786324786325	Otu00367	Random_Forest	same1
0.6737179487179487	Otu00477	Random_Forest	diff
0.6818376068376069	Otu00822	Random_Forest	same4
0.6878205128205128	Otu00110	Random_Forest	same2
0.6935897435897436	Otu00361	Random_Forest	same3
0.6888888888888889	Otu00367	Random_Forest	same1
0.7145299145299145	Otu00477	Random_Forest	diff
0.7059829059829059	Otu00822	Random_Forest	same4
0.6478632478632479	Otu00110	Random_Forest	same2
0.6702991452991452	Otu00361	Random_Forest	same3
0.6480769230769231	Otu00367	Random_Forest	same1
0.6632478632478632	Otu00477	Random_Forest	diff
0.6617521367521367	Otu00822	Random_Forest	same4
0.7258547008547008	Otu00110	Random_Forest	same2
0.7324786324786324	Otu00361	Random_Forest	same3
0.6974358974358974	Otu00367	Random_Forest	same1
0.7168803418803419	Otu00477	Random_Forest	diff
0.7123931623931624	Otu00822	Random_Forest	same4
0.6604700854700855	Otu00110	Random_Forest	same2
0.6959401709401709	Otu00361	Random_Forest	same3
0.6512820512820513	Otu00367	Random_Forest	same1
0.7014957264957264	Otu00477	Random_Forest	diff
0.6903846153846154	Otu00822	Random_Forest	same4
0.7271367521367521	Otu00110	Random_Forest	same2
0.7198717948717949	Otu00361	Random_Forest	same3
0.7106837606837606	Otu00367	Random_Forest	same1
0.7143162393162393	Otu00477	Random_Forest	diff
0.729059829059829	Otu00822	Random_Forest	same4
0.7087606837606838	Otu00110	Random_Forest	same2
0.6972222222222222	Otu00361	Random_Forest	same3
0.7153846153846154	Otu00367	Random_Forest	same1
0.701068376068376	Otu00477	Random_Forest	diff
0.7239316239316239	Otu00822	Random_Forest	same4
0.7006410256410256	Otu00110	Random_Forest	same2
0.6739316239316239	Otu00361	Random_Forest	same3
0.663034188034188	Otu00367	Random_Forest	same1
0.6769230769230768	Otu00477	Random_Forest	diff
0.6764957264957264	Otu00822	Random_Forest	same4
0.698076923076923	Otu00110	Random_Forest	same2
0.710042735042735	Otu00361	Random_Forest	same3
0.7123931623931624	Otu00367	Random_Forest	same1
0.714957264957265	Otu00477	Random_Forest	diff
0.7128205128205128	Otu00822	Random_Forest	same4
0.6946581196581196	Otu00110	Random_Forest	same2
0.6715811965811966	Otu00361	Random_Forest	same3
0.6568376068376068	Otu00367	Random_Forest	same1
0.6794871794871795	Otu00477	Random_Forest	diff
0.6790598290598291	Otu00822	Random_Forest	same4
0.6480769230769231	Otu00110	Random_Forest	same2
0.64508547008547	Otu00361	Random_Forest	same3
0.6273504273504273	Otu00367	Random_Forest	same1
0.625	Otu00477	Random_Forest	diff
0.6299145299145299	Otu00822	Random_Forest	same4
0.757051282051282	Otu00110	Random_Forest	same2
0.7408119658119658	Otu00361	Random_Forest	same3
0.7034188034188034	Otu00367	Random_Forest	same1
0.7525641025641026	Otu00477	Random_Forest	diff
0.7534188034188034	Otu00822	Random_Forest	same4
0.722008547008547	Otu00110	Random_Forest	same2
0.707051282051282	Otu00361	Random_Forest	same3
0.729059829059829	Otu00367	Random_Forest	same1
0.7228632478632478	Otu00477	Random_Forest	diff
0.6878205128205128	Otu00822	Random_Forest	same4
0.6393162393162393	Otu00110	Random_Forest	same2
0.6615384615384615	Otu00361	Random_Forest	same3
0.611965811965812	Otu00367	Random_Forest	same1
0.6316239316239316	Otu00477	Random_Forest	diff
0.6348290598290598	Otu00822	Random_Forest	same4
0.648931623931624	Otu00110	Random_Forest	same2
0.6448717948717949	Otu00361	Random_Forest	same3
0.6478632478632479	Otu00367	Random_Forest	same1
0.6514957264957265	Otu00477	Random_Forest	diff
0.6491452991452992	Otu00822	Random_Forest	same4
0.7224358974358974	Otu00110	Random_Forest	same2
0.7243589743589743	Otu00361	Random_Forest	same3
0.7198717948717949	Otu00367	Random_Forest	same1
0.7226495726495726	Otu00477	Random_Forest	diff
0.7311965811965812	Otu00822	Random_Forest	same4
0.685042735042735	Otu00110	Random_Forest	same2
0.6702991452991452	Otu00361	Random_Forest	same3
0.6754273504273505	Otu00367	Random_Forest	same1
0.683974358974359	Otu00477	Random_Forest	diff
0.6873931623931624	Otu00822	Random_Forest	same4
0.6901709401709402	Otu00110	Random_Forest	same2
0.6863247863247863	Otu00361	Random_Forest	same3
0.6803418803418804	Otu00367	Random_Forest	same1
0.6837606837606838	Otu00477	Random_Forest	diff
0.6824786324786325	Otu00822	Random_Forest	same4
0.655982905982906	Otu00110	Random_Forest	same2
0.6621794871794872	Otu00361	Random_Forest	same3
0.652991452991453	Otu00367	Random_Forest	same1
0.6739316239316239	Otu00477	Random_Forest	diff
0.6702991452991452	Otu00822	Random_Forest	same4
0.7	Otu00110	Random_Forest	same2
0.7004273504273504	Otu00361	Random_Forest	same3
0.6824786324786325	Otu00367	Random_Forest	same1
0.6852564102564103	Otu00477	Random_Forest	diff
0.6948717948717948	Otu00822	Random_Forest	same4
0.6626068376068376	Otu00110	Random_Forest	same2
0.6645299145299145	Otu00361	Random_Forest	same3
0.6888888888888889	Otu00367	Random_Forest	same1
0.6777777777777778	Otu00477	Random_Forest	diff
0.6865384615384615	Otu00822	Random_Forest	same4
0.6991452991452991	Otu00110	Random_Forest	same2
0.7047008547008546	Otu00361	Random_Forest	same3
0.6762820512820513	Otu00367	Random_Forest	same1
0.7138888888888889	Otu00477	Random_Forest	diff
0.7183760683760684	Otu00822	Random_Forest	same4
0.6732905982905983	Otu00110	Random_Forest	same2
0.6681623931623931	Otu00361	Random_Forest	same3
0.6557692307692308	Otu00367	Random_Forest	same1
0.67008547008547	Otu00477	Random_Forest	diff
0.6801282051282052	Otu00822	Random_Forest	same4
0.6491452991452992	Otu00110	Random_Forest	same2
0.6861111111111111	Otu00361	Random_Forest	same3
0.6608974358974359	Otu00367	Random_Forest	same1
0.6655982905982906	Otu00477	Random_Forest	diff
0.6743589743589744	Otu00822	Random_Forest	same4
0.6732905982905982	Otu00110	Random_Forest	same2
0.6997863247863247	Otu00361	Random_Forest	same3
0.6572649572649573	Otu00367	Random_Forest	same1
0.6649572649572649	Otu00477	Random_Forest	diff
0.6683760683760683	Otu00822	Random_Forest	same4
0.6905982905982906	Otu00110	Random_Forest	same2
0.6826923076923077	Otu00361	Random_Forest	same3
0.6931623931623931	Otu00367	Random_Forest	same1
0.6987179487179487	Otu00477	Random_Forest	diff
0.7	Otu00822	Random_Forest	same4
0.660042735042735	Otu00110	Random_Forest	same2
0.6581196581196581	Otu00361	Random_Forest	same3
0.6598290598290598	Otu00367	Random_Forest	same1
0.6696581196581196	Otu00477	Random_Forest	diff
0.6677350427350427	Otu00822	Random_Forest	same4
0.7506410256410256	Otu00110	Random_Forest	same2
0.7613247863247863	Otu00361	Random_Forest	same3
0.7542735042735043	Otu00367	Random_Forest	same1
0.7604700854700854	Otu00477	Random_Forest	diff
0.7551282051282051	Otu00822	Random_Forest	same4
0.5959401709401709	Otu00110	Random_Forest	same2
0.6044871794871794	Otu00361	Random_Forest	same3
0.6121794871794872	Otu00367	Random_Forest	same1
0.6228632478632479	Otu00477	Random_Forest	diff
0.6416666666666666	Otu00822	Random_Forest	same4
0.6959401709401709	Otu00110	Random_Forest	same2
0.7301282051282051	Otu00361	Random_Forest	same3
0.6788461538461539	Otu00367	Random_Forest	same1
0.7318376068376068	Otu00477	Random_Forest	diff
0.7373931623931623	Otu00822	Random_Forest	same4
0.6420940170940171	Otu00110	Random_Forest	same2
0.6442307692307693	Otu00361	Random_Forest	same3
0.6354700854700854	Otu00367	Random_Forest	same1
0.6598290598290598	Otu00477	Random_Forest	diff
0.669017094017094	Otu00822	Random_Forest	same4
0.6551282051282051	Otu00110	Random_Forest	same2
0.6764957264957265	Otu00361	Random_Forest	same3
0.680982905982906	Otu00367	Random_Forest	same1
0.6743589743589744	Otu00477	Random_Forest	diff
0.6688034188034188	Otu00822	Random_Forest	same4
