mtry,ROC,Sens,Spec,ROCSD,SensSD,SpecSD,model
77,0.6897782176776079,0.4538873873873874,0.818869918699187,0.054084095415056786,0.07726104902943376,0.06745951628023712,Random_Forest
77,0.6615388973468241,0.44242342342342345,0.8071173054587689,0.0554128132256902,0.07724150484009226,0.06384536540652085,Random_Forest
77,0.6762771800546191,0.44926876876876876,0.7985783972125435,0.055438655003719105,0.08396137870317763,0.06555600963141038,Random_Forest
77,0.689062833739663,0.4623108108108108,0.7895110336817653,0.05406478338232036,0.07410485540410248,0.06664220743595962,Random_Forest
77,0.6809256625963943,0.47593843843843847,0.7896957026713124,0.05446901178564425,0.08253451829070221,0.06615506191900047,Random_Forest
77,0.6746808650985481,0.44780480480480483,0.8097317073170731,0.055848018369704926,0.07718716185641061,0.07197442128088953,Random_Forest
77,0.6756371419328736,0.43951351351351353,0.8249988385598142,0.05865765301059546,0.07542009917693704,0.06840149070565497,Random_Forest
77,0.6972065153132226,0.46673573573573574,0.8025656213704995,0.05328798851718491,0.07629325290676435,0.06695463417388617,Random_Forest
77,0.6864858133394719,0.4627657657657658,0.7961591173054587,0.055040639994889985,0.07668786188349694,0.06824783277146494,Random_Forest
77,0.6983717253839206,0.4885600600600601,0.7960197444831592,0.05301588028100087,0.07715513703417957,0.06644519194912436,Random_Forest
77,0.6815984281319647,0.45531531531531533,0.7975981416957026,0.055922097342366923,0.079757231462261,0.06831321456152133,Random_Forest
77,0.6975283702692239,0.4669039039039039,0.8083995354239256,0.054278920907511005,0.08174316586295921,0.06726521070599978,Random_Forest
77,0.714055997635266,0.5162807807807808,0.8059570267131243,0.0552275606970114,0.08016626043232597,0.06656994680326972,Random_Forest
77,0.6941652741591766,0.479518018018018,0.7953368176538909,0.0548167393921023,0.07637817580464681,0.06823776935955636,Random_Forest
77,0.6892210904284075,0.4553303303303303,0.7999802555168409,0.05697042182044621,0.07817093362113486,0.07148288747976632,Random_Forest
77,0.6971570176448225,0.4742462462462463,0.8042183507549361,0.054550221267071895,0.0774654931826083,0.07187990674311144,Random_Forest
77,0.6871546210844991,0.4773723723723724,0.7922636469221835,0.05407641244659577,0.07593170221997085,0.06758603664981602,Random_Forest
77,0.7104266282833356,0.49585585585585584,0.797191637630662,0.05723780181443584,0.07848915082209901,0.07169752532934785,Random_Forest
77,0.6875773992633749,0.48116816816816815,0.8023066202090592,0.05523665850743174,0.07742695137692018,0.0718916192095912,Random_Forest
77,0.6908571393693345,0.4972747747747748,0.7924123112659698,0.0547643292133233,0.07819660249655494,0.06739943960390686,Random_Forest
77,0.6937038336245653,0.5016081081081081,0.8000778164924507,0.05652680234052168,0.08088069817171255,0.0669344879758848,Random_Forest
77,0.6899642246776393,0.4757417417417418,0.8026178861788618,0.05456132198065535,0.08112802304305458,0.06835118236481681,Random_Forest
77,0.6754895832243393,0.461503003003003,0.7884866434378629,0.055391497927731834,0.07858314885316647,0.06681043414367294,Random_Forest
77,0.6694030476469501,0.4831831831831832,0.7828513356562137,0.056414998496726106,0.07737463190513526,0.07089560004048587,Random_Forest
77,0.7126010509638558,0.5218558558558558,0.828534262485482,0.05727552199128949,0.07803360805385182,0.06400312203353198,Random_Forest
77,0.681611166916045,0.4768138138138138,0.7995644599303136,0.05478618113932226,0.07952405847777055,0.07011273233228882,Random_Forest
77,0.7003356932716689,0.4958753753753754,0.793883855981417,0.05532339006266025,0.0800312899559366,0.0674472584230644,Random_Forest
77,0.6966133895219261,0.4876981981981982,0.79835656213705,0.056256507459354864,0.07947597415004688,0.06249276220609885,Random_Forest
77,0.6748176377597109,0.4553693693693694,0.8159605110336817,0.05674863014304136,0.07749859815967862,0.06358426785704213,Random_Forest
77,0.6961409357964236,0.47854354354354356,0.8240720092915215,0.057525640142472134,0.07713924511643716,0.06393920415131525,Random_Forest
