	level_1	AUC
1220	Cross-validation	0.7625482625482625
1221	Cross-validation	0.7155727155727156
1222	Cross-validation	0.7425997425997427
1223	Cross-validation	0.7202380952380953
1224	Cross-validation	0.766260162601626
1225	Cross-validation	0.7522522522522523
1226	Cross-validation	0.7052767052767054
1227	Cross-validation	0.6924066924066925
1228	Cross-validation	0.7407407407407407
1229	Cross-validation	0.6619241192411924
1230	Cross-validation	0.7554697554697556
1231	Cross-validation	0.7052767052767053
1232	Cross-validation	0.7464607464607464
1233	Cross-validation	0.7784391534391534
1234	Cross-validation	0.755420054200542
1235	Cross-validation	0.7702702702702703
1236	Cross-validation	0.7162162162162162
1237	Cross-validation	0.8352638352638353
1238	Cross-validation	0.656084656084656
1239	Cross-validation	0.6598915989159891
1240	Cross-validation	0.8120978120978121
1241	Cross-validation	0.7078507078507079
1242	Cross-validation	0.7393822393822393
1243	Cross-validation	0.6785714285714286
1244	Cross-validation	0.7608401084010841
1245	Cross-validation	0.7496782496782496
1246	Cross-validation	0.7702702702702703
1247	Cross-validation	0.6306306306306306
1248	Cross-validation	0.7162698412698413
1249	Cross-validation	0.7411924119241193
1250	Cross-validation	0.8391248391248392
1251	Cross-validation	0.6846846846846848
1252	Cross-validation	0.6904761904761905
1253	Cross-validation	0.7493386243386244
1254	Cross-validation	0.7676151761517614
1255	Cross-validation	0.6306306306306306
1256	Cross-validation	0.741956241956242
1257	Cross-validation	0.7226512226512227
1258	Cross-validation	0.8452380952380952
1259	Cross-validation	0.717479674796748
1260	Cross-validation	0.8262548262548263
1261	Cross-validation	0.6583011583011583
1262	Cross-validation	0.7863577863577863
1263	Cross-validation	0.6818783068783069
1264	Cross-validation	0.731029810298103
1265	Cross-validation	0.7644787644787645
1266	Cross-validation	0.696911196911197
1267	Cross-validation	0.7368082368082369
1268	Cross-validation	0.6534391534391535
1269	Cross-validation	0.7994579945799458
1270	Cross-validation	0.7477477477477477
1271	Cross-validation	0.6615186615186616
1272	Cross-validation	0.6853281853281854
1273	Cross-validation	0.7367724867724867
1274	Cross-validation	0.7466124661246613
1275	Cross-validation	0.6557271557271558
1276	Cross-validation	0.7039897039897041
1277	Cross-validation	0.7265122265122265
1278	Cross-validation	0.7526455026455027
1279	Cross-validation	0.6869918699186992
1280	Cross-validation	0.7895752895752896
1281	Cross-validation	0.7651222651222652
1282	Cross-validation	0.7271557271557272
1283	Cross-validation	0.7480158730158729
1284	Cross-validation	0.698509485094851
1285	Cross-validation	0.797940797940798
1286	Cross-validation	0.7207207207207207
1287	Cross-validation	0.7001287001287002
1288	Cross-validation	0.6335978835978837
1289	Cross-validation	0.782520325203252
1290	Cross-validation	0.7297297297297297
1291	Cross-validation	0.7007722007722008
1292	Cross-validation	0.7953667953667953
1293	Cross-validation	0.7123015873015872
1294	Cross-validation	0.6632791327913279
1295	Cross-validation	0.6550836550836551
1296	Cross-validation	0.8326898326898327
1297	Cross-validation	0.7425997425997426
1298	Cross-validation	0.7156084656084656
1299	Cross-validation	0.714769647696477
1300	Cross-validation	0.7342342342342344
1301	Cross-validation	0.6685971685971686
1302	Cross-validation	0.758043758043758
1303	Cross-validation	0.701058201058201
1304	Cross-validation	0.6991869918699187
1305	Cross-validation	0.7425997425997426
1306	Cross-validation	0.8018018018018018
1307	Cross-validation	0.7207207207207208
1308	Cross-validation	0.6593915343915344
1309	Cross-validation	0.7852303523035229
1310	Cross-validation	0.7001287001287001
1311	Cross-validation	0.6885456885456885
1312	Cross-validation	0.6943371943371943
1313	Cross-validation	0.7235449735449736
1314	Cross-validation	0.7059620596205962
1315	Cross-validation	0.7760617760617761
1316	Cross-validation	0.6705276705276706
1317	Cross-validation	0.8397683397683398
1318	Cross-validation	0.7083333333333334
1319	Cross-validation	0.6883468834688347
1320	Cross-validation	0.7702702702702703
1321	Cross-validation	0.6885456885456885
1322	Cross-validation	0.7027027027027026
1323	Cross-validation	0.6911375661375662
1324	Cross-validation	0.7642276422764227
1325	Cross-validation	0.6917631917631917
1326	Cross-validation	0.8288288288288289
1327	Cross-validation	0.7355212355212356
1328	Cross-validation	0.7129629629629629
1329	Cross-validation	0.7100271002710027
1330	Cross-validation	0.6879021879021879
1331	Cross-validation	0.7812097812097812
1332	Cross-validation	0.7014157014157014
1333	Cross-validation	0.7486772486772486
1334	Cross-validation	0.7330623306233062
1335	Cross-validation	0.6653796653796654
1336	Cross-validation	0.7316602316602316
1337	Cross-validation	0.7689832689832691
1338	Cross-validation	0.7771164021164021
1339	Cross-validation	0.7405149051490515
1340	Cross-validation	0.7027027027027027
1341	Cross-validation	0.7432432432432432
1342	Cross-validation	0.7606177606177605
1343	Cross-validation	0.6990740740740741
1344	Cross-validation	0.7208672086720868
1345	Cross-validation	0.833976833976834
1346	Cross-validation	0.7593307593307594
1347	Cross-validation	0.7207207207207208
1348	Cross-validation	0.6712962962962964
1349	Cross-validation	0.6930894308943089
1350	Cross-validation	0.832046332046332
1351	Cross-validation	0.5733590733590734
1352	Cross-validation	0.806949806949807
1353	Cross-validation	0.7275132275132274
1354	Cross-validation	0.725609756097561
1355	Cross-validation	0.7902187902187902
1356	Cross-validation	0.8223938223938223
1357	Cross-validation	0.6898326898326899
1358	Cross-validation	0.7440476190476191
1359	Cross-validation	0.7323848238482384
1360	Cross-validation	0.7870012870012869
1361	Cross-validation	0.6988416988416989
1362	Cross-validation	0.8558558558558559
1363	Cross-validation	0.716931216931217
1364	Cross-validation	0.6090785907859079
1365	Cross-validation	0.658944658944659
1366	Cross-validation	0.7850707850707851
1367	Cross-validation	0.7631917631917632
1368	Cross-validation	0.748015873015873
1369	Cross-validation	0.7784552845528455
1370	Cross-validation	0.6106821106821108
1371	Cross-validation	0.7709137709137709
1372	Cross-validation	0.7728442728442728
1373	Cross-validation	0.7341269841269841
1374	Cross-validation	0.758130081300813
1375	Cross-validation	0.7631917631917632
1376	Cross-validation	0.8063063063063064
1377	Cross-validation	0.7432432432432433
1378	Cross-validation	0.7222222222222221
1379	Cross-validation	0.736449864498645
1380	Cross-validation	0.7625482625482626
1381	Cross-validation	0.7162162162162163
1382	Cross-validation	0.6885456885456885
1383	Cross-validation	0.8650793650793651
1384	Cross-validation	0.8353658536585366
1385	Cross-validation	0.8230373230373231
1386	Cross-validation	0.6589446589446589
1387	Cross-validation	0.6036036036036037
1388	Cross-validation	0.7486772486772487
1389	Cross-validation	0.7188346883468835
1390	Cross-validation	0.749034749034749
1391	Cross-validation	0.8198198198198199
1392	Cross-validation	0.6023166023166024
1393	Cross-validation	0.6732804232804233
1394	Cross-validation	0.7886178861788619
1395	Cross-validation	0.7284427284427285
1396	Cross-validation	0.7129987129987131
1397	Cross-validation	0.6975546975546976
1398	Cross-validation	0.7321428571428571
1399	Cross-validation	0.6917344173441734
1400	Cross-validation	0.7818532818532817
1401	Cross-validation	0.7786357786357787
1402	Cross-validation	0.7200772200772201
1403	Cross-validation	0.716931216931217
1404	Cross-validation	0.6869918699186993
1405	Cross-validation	0.7824967824967826
1406	Cross-validation	0.6846846846846848
1407	Cross-validation	0.7837837837837838
1408	Cross-validation	0.742063492063492
1409	Cross-validation	0.7344173441734417
1410	Cross-validation	0.7342342342342343
1411	Cross-validation	0.714929214929215
1412	Cross-validation	0.6956241956241956
1413	Cross-validation	0.7175925925925926
1414	Cross-validation	0.8279132791327913
1415	Cross-validation	0.7117117117117118
1416	Cross-validation	0.7091377091377091
1417	Cross-validation	0.7149292149292149
1418	Cross-validation	0.705026455026455
1419	Cross-validation	0.7838753387533874
1420	Cross-validation	0.7361647361647362
1421	Cross-validation	0.7303732303732304
1422	Cross-validation	0.7052767052767053
1423	Cross-validation	0.6898148148148149
1424	Cross-validation	0.6754742547425475
1425	Cross-validation	0.7902187902187903
1426	Cross-validation	0.7142857142857143
1427	Cross-validation	0.676962676962677
1428	Cross-validation	0.6547619047619048
1429	Cross-validation	0.8441734417344173
1430	Cross-validation	0.6898326898326899
1431	Cross-validation	0.7966537966537967
1432	Cross-validation	0.8108108108108109
1433	Cross-validation	0.7414021164021164
1434	Cross-validation	0.6544715447154471
1435	Cross-validation	0.722007722007722
1436	Cross-validation	0.7927927927927928
1437	Cross-validation	0.6962676962676962
1438	Cross-validation	0.6256613756613757
1439	Cross-validation	0.75
1440	Cross-validation	0.7451737451737451
1441	Cross-validation	0.74002574002574
1442	Cross-validation	0.72007722007722
1443	Cross-validation	0.6666666666666666
1444	Cross-validation	0.7330623306233062
1445	Cross-validation	0.7374517374517375
1446	Cross-validation	0.6994851994851995
1447	Cross-validation	0.7638352638352638
1448	Cross-validation	0.7916666666666666
1449	Cross-validation	0.5934959349593496
1450	Cross-validation	0.7496782496782497
1451	Cross-validation	0.815958815958816
1452	Cross-validation	0.8153153153153154
1453	Cross-validation	0.8458994708994709
1454	Cross-validation	0.7594850948509486
1455	Cross-validation	0.8211068211068211
1456	Cross-validation	0.660875160875161
1457	Cross-validation	0.8120978120978122
1458	Cross-validation	0.8088624338624338
1459	Cross-validation	0.7039295392953929
1460	Cross-validation	0.761904761904762
1461	Cross-validation	0.7303732303732304
1462	Cross-validation	0.8667953667953668
1463	Cross-validation	0.7718253968253969
1464	Cross-validation	0.6869918699186991
1465	Cross-validation	0.6898326898326899
1466	Cross-validation	0.8223938223938224
1467	Cross-validation	0.7303732303732304
1468	Cross-validation	0.8287037037037037
1469	Cross-validation	0.7906504065040652
1470	Cross-validation	0.7992277992277993
1471	Cross-validation	0.8133848133848134
1472	Cross-validation	0.7271557271557272
1473	Cross-validation	0.8029100529100528
1474	Cross-validation	0.7594850948509485
1475	Cross-validation	0.8101673101673101
1476	Cross-validation	0.7548262548262549
1477	Cross-validation	0.7773487773487773
1478	Cross-validation	0.7341269841269841
1479	Cross-validation	0.682249322493225
1480	Cross-validation	0.7477477477477479
1481	Cross-validation	0.7992277992277992
1482	Cross-validation	0.7483912483912484
1483	Cross-validation	0.7843915343915344
1484	Cross-validation	0.712059620596206
1485	Cross-validation	0.7072072072072072
1486	Cross-validation	0.7722007722007722
1487	Cross-validation	0.8500643500643501
1488	Cross-validation	0.757936507936508
1489	Cross-validation	0.7317073170731707
1490	Cross-validation	0.7992277992277993
1491	Cross-validation	0.7664092664092664
1492	Cross-validation	0.7516087516087515
1493	Cross-validation	0.8697089947089948
1494	Cross-validation	0.7940379403794039
1495	Cross-validation	0.8088803088803088
1496	Cross-validation	0.7483912483912484
1497	Cross-validation	0.722007722007722
1498	Cross-validation	0.8353174603174602
1499	Cross-validation	0.820460704607046
1500	Cross-validation	0.7734877734877735
1501	Cross-validation	0.7445302445302445
1502	Cross-validation	0.7863577863577864
1503	Cross-validation	0.6845238095238095
1504	Cross-validation	0.7892953929539295
1505	Cross-validation	0.768983268983269
1506	Cross-validation	0.7953667953667953
1507	Cross-validation	0.7104247104247106
1508	Cross-validation	0.6878306878306879
1509	Cross-validation	0.7859078590785907
1510	Cross-validation	0.8301158301158301
1511	Cross-validation	0.7541827541827542
1512	Cross-validation	0.6583011583011584
1513	Cross-validation	0.7136243386243386
1514	Cross-validation	0.7350948509485096
1515	Cross-validation	0.7258687258687259
1516	Cross-validation	0.7303732303732303
1517	Cross-validation	0.7657657657657658
1518	Cross-validation	0.7791005291005292
1519	Cross-validation	0.6077235772357723
1520	Cross-validation	0.6898326898326897
1521	Cross-validation	0.6647361647361647
1522	Cross-validation	0.7438867438867439
1523	Cross-validation	0.7208994708994708
1524	Cross-validation	0.7872628726287263
1525	Cross-validation	0.7323037323037324
1526	Cross-validation	0.6518661518661519
1527	Cross-validation	0.7947232947232947
1528	Cross-validation	0.7222222222222223
1529	Cross-validation	0.7161246612466124
1530	Cross-validation	0.7078507078507078
1531	Cross-validation	0.7014157014157014
1532	Cross-validation	0.7413127413127413
1533	Cross-validation	0.7824074074074074
1534	Cross-validation	0.7608401084010841
1535	Cross-validation	0.7799227799227799
1536	Cross-validation	0.6576576576576577
1537	Cross-validation	0.7464607464607464
1538	Cross-validation	0.7420634920634921
1539	Cross-validation	0.7764227642276422
1540	Cross-validation	0.6132561132561133
1541	Cross-validation	0.7747747747747749
1542	Cross-validation	0.7072072072072072
1543	Cross-validation	0.7876984126984128
1544	Cross-validation	0.8197831978319783
1545	Cross-validation	0.7966537966537967
1546	Cross-validation	0.6615186615186616
1547	Cross-validation	0.6943371943371943
1548	Cross-validation	0.7394179894179893
1549	Cross-validation	0.7730352303523035
1550	Cross-validation	0.7503217503217504
1551	Cross-validation	0.7181467181467182
1552	Cross-validation	0.7728442728442728
1553	Cross-validation	0.7678571428571429
1554	Cross-validation	0.7398373983739838
1555	Cross-validation	0.7754182754182755
1556	Cross-validation	0.7464607464607464
1557	Cross-validation	0.761904761904762
1558	Cross-validation	0.6997354497354498
1559	Cross-validation	0.7811653116531165
1560	Cross-validation	0.8082368082368083
1561	Cross-validation	0.7387387387387387
1562	Cross-validation	0.7091377091377091
1563	Cross-validation	0.7466931216931217
1564	Cross-validation	0.7703252032520326
1565	Cross-validation	0.814028314028314
1566	Cross-validation	0.758043758043758
1567	Cross-validation	0.6692406692406693
1568	Cross-validation	0.718915343915344
1569	Cross-validation	0.7967479674796748
1570	Cross-validation	0.7136422136422136
1571	Cross-validation	0.7117117117117118
1572	Cross-validation	0.7413127413127413
1573	Cross-validation	0.7592592592592593
1574	Cross-validation	0.8272357723577236
1575	Cross-validation	0.8449163449163449
1576	Cross-validation	0.7271557271557272
1577	Cross-validation	0.6132561132561132
1578	Cross-validation	0.7731481481481481
1579	Cross-validation	0.8177506775067751
1580	Cross-validation	0.7342342342342343
1581	Cross-validation	0.8056628056628057
1582	Cross-validation	0.7348777348777348
1583	Cross-validation	0.753968253968254
1584	Cross-validation	0.7513550135501356
1585	Cross-validation	0.7290862290862291
1586	Cross-validation	0.7702702702702703
1587	Cross-validation	0.7767052767052769
1588	Cross-validation	0.826058201058201
1589	Cross-validation	0.6917344173441734
1590	Cross-validation	0.7773487773487774
1591	Cross-validation	0.7194337194337195
1592	Cross-validation	0.7554697554697556
1593	Cross-validation	0.78505291005291
1594	Cross-validation	0.7899728997289973
1595	Cross-validation	0.7837837837837838
1596	Cross-validation	0.7992277992277993
1597	Cross-validation	0.7226512226512226
1598	Cross-validation	0.7585978835978836
1599	Cross-validation	0.6707317073170732
1600	Cross-validation	0.7516087516087516
1601	Cross-validation	0.6994851994851995
1602	Cross-validation	0.6216216216216217
1603	Cross-validation	0.798941798941799
1604	Cross-validation	0.7994579945799458
1605	Cross-validation	0.711068211068211
1606	Cross-validation	0.7039897039897041
1607	Cross-validation	0.7065637065637066
1608	Cross-validation	0.7142857142857143
1609	Cross-validation	0.7723577235772358
1610	Cross-validation	0.7252252252252253
1611	Cross-validation	0.7471042471042472
1612	Cross-validation	0.6782496782496783
1613	Cross-validation	0.7711640211640212
1614	Cross-validation	0.7581300813008129
1615	Cross-validation	0.7284427284427285
1616	Cross-validation	0.8378378378378378
1617	Cross-validation	0.6344916344916345
1618	Cross-validation	0.6607142857142857
1619	Cross-validation	0.8102981029810298
1620	Cross-validation	0.7458172458172458
1621	Cross-validation	0.8243243243243243
1622	Cross-validation	0.7561132561132562
1623	Cross-validation	0.6957671957671958
1624	Cross-validation	0.6849593495934959
1625	Cross-validation	0.8474903474903475
1626	Cross-validation	0.6981981981981983
1627	Cross-validation	0.6216216216216217
1628	Cross-validation	0.7407407407407407
1629	Cross-validation	0.7012195121951219
1630	Cross-validation	0.7078507078507079
1631	Cross-validation	0.7940797940797941
1632	Cross-validation	0.7425997425997426
1633	Cross-validation	0.7552910052910052
1634	Cross-validation	0.7161246612466126
1635	Cross-validation	0.8256113256113257
1636	Cross-validation	0.758043758043758
1637	Cross-validation	0.7644787644787645
1638	Cross-validation	0.6785714285714285
1639	Cross-validation	0.6876693766937669
1640	Cross-validation	0.7664092664092665
1641	Cross-validation	0.7380952380952381
1642	Cross-validation	0.6788931788931789
1643	Cross-validation	0.7473544973544974
1644	Cross-validation	0.7649051490514905
1645	Cross-validation	0.7033462033462033
1646	Cross-validation	0.7284427284427285
1647	Cross-validation	0.7638352638352639
1648	Cross-validation	0.7572751322751323
1649	Cross-validation	0.698509485094851
1650	Cross-validation	0.7142857142857143
1651	Cross-validation	0.7303732303732304
1652	Cross-validation	0.75997425997426
1653	Cross-validation	0.6812169312169312
1654	Cross-validation	0.766260162601626
1655	Cross-validation	0.7676962676962678
1656	Cross-validation	0.7117117117117117
1657	Cross-validation	0.8146718146718147
1658	Cross-validation	0.7136243386243386
1659	Cross-validation	0.7723577235772358
1660	Cross-validation	0.8339768339768341
1661	Cross-validation	0.5990990990990992
1662	Cross-validation	0.7599742599742599
1663	Cross-validation	0.7731481481481481
1664	Cross-validation	0.6422764227642277
1665	Cross-validation	0.6988416988416989
1666	Cross-validation	0.7361647361647362
1667	Cross-validation	0.6930501930501931
1668	Cross-validation	0.7156084656084656
1669	Cross-validation	0.6971544715447155
1670	Cross-validation	0.7451737451737452
1671	Cross-validation	0.752895752895753
1672	Cross-validation	0.7657657657657658
1673	Cross-validation	0.66005291005291
1674	Cross-validation	0.7520325203252032
1675	Cross-validation	0.7271557271557272
1676	Cross-validation	0.7078507078507079
1677	Cross-validation	0.7451737451737451
1678	Cross-validation	0.6917989417989419
1679	Cross-validation	0.7703252032520326
1680	Cross-validation	0.7117117117117118
1681	Cross-validation	0.6673101673101673
1682	Cross-validation	0.7876447876447877
1683	Cross-validation	0.748015873015873
1684	Cross-validation	0.7154471544715447
1685	Cross-validation	0.731016731016731
1686	Cross-validation	0.6917631917631918
1687	Cross-validation	0.6988416988416989
1688	Cross-validation	0.7843915343915344
1689	Cross-validation	0.6808943089430894
1690	Cross-validation	0.7284427284427285
1691	Cross-validation	0.7245817245817247
1692	Cross-validation	0.7496782496782498
1693	Cross-validation	0.7268518518518519
1694	Cross-validation	0.7574525745257452
1695	Cross-validation	0.761904761904762
1696	Cross-validation	0.6557271557271557
1697	Cross-validation	0.7664092664092664
1698	Cross-validation	0.7493386243386244
1699	Cross-validation	0.6443089430894309
1700	Cross-validation	0.6750321750321749
1701	Cross-validation	0.7895752895752897
1702	Cross-validation	0.6126126126126126
1703	Cross-validation	0.7619047619047619
1704	Cross-validation	0.7601626016260162
1705	Cross-validation	0.7657657657657658
1706	Cross-validation	0.6370656370656372
1707	Cross-validation	0.6885456885456885
1708	Cross-validation	0.7652116402116401
1709	Cross-validation	0.6957994579945799
1710	Cross-validation	0.741956241956242
1711	Cross-validation	0.6981981981981982
1712	Cross-validation	0.8178893178893178
1713	Cross-validation	0.6607142857142857
1714	Cross-validation	0.7276422764227641
1715	Cross-validation	0.5778635778635779
1716	Cross-validation	0.7168597168597168
1717	Cross-validation	0.8462033462033464
1718	Cross-validation	0.6468253968253969
1719	Cross-validation	0.7764227642276423
1720	Cross-validation	0.7252252252252253
1721	Cross-validation	0.7792792792792793
1722	Cross-validation	0.6801801801801803
1723	Cross-validation	0.707010582010582
1724	Cross-validation	0.6537940379403795
1725	Cross-validation	0.7284427284427285
1726	Cross-validation	0.7451737451737452
1727	Cross-validation	0.7837837837837838
1728	Cross-validation	0.7083333333333334
1729	Cross-validation	0.7466124661246613
1730	Cross-validation	0.7831402831402832
1731	Cross-validation	0.6866151866151866
1732	Cross-validation	0.6859716859716861
1733	Cross-validation	0.7797619047619048
1734	Cross-validation	0.6375338753387534
1735	Cross-validation	0.8114543114543115
1736	Cross-validation	0.6126126126126127
1737	Cross-validation	0.7097812097812097
1738	Cross-validation	0.7493386243386244
1739	Cross-validation	0.690379403794038
1740	Cross-validation	0.6634491634491634
1741	Cross-validation	0.7245817245817245
1742	Cross-validation	0.805019305019305
1743	Cross-validation	0.6329365079365079
1744	Cross-validation	0.7364498644986449
1745	Cross-validation	0.6467181467181468
1746	Cross-validation	0.5785070785070785
1747	Cross-validation	0.7760617760617761
1748	Cross-validation	0.7255291005291005
1749	Cross-validation	0.7140921409214092
1750	Cross-validation	0.6673101673101673
1751	Cross-validation	0.6853281853281854
1752	Cross-validation	0.7940797940797941
1753	Cross-validation	0.7585978835978836
1754	Cross-validation	0.6368563685636857
1755	Cross-validation	0.8513513513513513
1756	Cross-validation	0.696911196911197
1757	Cross-validation	0.731016731016731
1758	Cross-validation	0.6263227513227513
1759	Cross-validation	0.590108401084011
1760	Cross-validation	0.6235521235521236
1761	Cross-validation	0.7574002574002574
1762	Cross-validation	0.731016731016731
1763	Cross-validation	0.7718253968253967
1764	Cross-validation	0.7798102981029811
1765	Cross-validation	0.7239382239382239
1766	Cross-validation	0.7368082368082368
1767	Cross-validation	0.7657657657657658
1768	Cross-validation	0.7414021164021164
1769	Cross-validation	0.6219512195121951
1770	Cross-validation	0.8043758043758044
1771	Cross-validation	0.6936936936936938
1772	Cross-validation	0.6943371943371943
1773	Cross-validation	0.6626984126984127
1774	Cross-validation	0.7303523035230353
1775	Cross-validation	0.6885456885456886
1776	Cross-validation	0.6621621621621622
1777	Cross-validation	0.6203346203346203
1778	Cross-validation	0.78505291005291
1779	Cross-validation	0.728319783197832
1780	Cross-validation	0.6602316602316604
1781	Cross-validation	0.693050193050193
1782	Cross-validation	0.7664092664092663
1783	Cross-validation	0.7156084656084656
1784	Cross-validation	0.7113821138211381
1785	Cross-validation	0.732947232947233
1786	Cross-validation	0.6891891891891893
1787	Cross-validation	0.7239382239382239
1788	Cross-validation	0.6547619047619048
1789	Cross-validation	0.7811653116531166
1790	Cross-validation	0.6666666666666666
1791	Cross-validation	0.7052767052767053
1792	Cross-validation	0.768983268983269
1793	Cross-validation	0.7473544973544972
1794	Cross-validation	0.6056910569105691
1795	Cross-validation	0.6846846846846847
1796	Cross-validation	0.7413127413127413
1797	Cross-validation	0.7348777348777348
1798	Cross-validation	0.7070105820105821
1799	Cross-validation	0.6077235772357723
1800	Cross-validation	0.7561132561132562
1801	Cross-validation	0.6692406692406693
1802	Cross-validation	0.6911196911196911
1803	Cross-validation	0.7916666666666666
1804	Cross-validation	0.7655826558265583
1805	Cross-validation	0.7039897039897041
1806	Cross-validation	0.7638352638352638
1807	Cross-validation	0.7162162162162162
1808	Cross-validation	0.7671957671957672
1809	Cross-validation	0.6856368563685639
1810	Cross-validation	0.7355212355212355
1811	Cross-validation	0.7464607464607464
1812	Cross-validation	0.7483912483912484
1813	Cross-validation	0.7328042328042328
1814	Cross-validation	0.7737127371273713
1815	Cross-validation	0.7516087516087517
1816	Cross-validation	0.7593307593307593
1817	Cross-validation	0.7277992277992279
1818	Cross-validation	0.7142857142857143
1819	Cross-validation	0.7689701897018971
1820	Cross-validation	0.77992277992278
1821	Cross-validation	0.7136422136422136
1822	Cross-validation	0.6924066924066924
1823	Cross-validation	0.7764550264550265
1824	Cross-validation	0.7378048780487805
1825	Cross-validation	0.7400257400257401
1826	Cross-validation	0.8114543114543116
1827	Cross-validation	0.7458172458172458
1828	Cross-validation	0.7129629629629629
1829	Cross-validation	0.731029810298103
1830	Cross-validation	0.7451737451737451
1831	Cross-validation	0.7046332046332047
1832	Cross-validation	0.8571428571428571
1833	Cross-validation	0.7744708994708994
1834	Cross-validation	0.6849593495934959
1835	Cross-validation	0.6685971685971687
1836	Cross-validation	0.7091377091377092
1837	Cross-validation	0.7824967824967826
1838	Cross-validation	0.7248677248677249
1839	Cross-validation	0.8313008130081301
1840	Cross-validation	0.7413127413127414
1841	Cross-validation	0.7323037323037324
1842	Cross-validation	0.7007722007722008
1843	Cross-validation	0.7506613756613757
1844	Cross-validation	0.7804878048780488
1845	Cross-validation	0.7252252252252253
1846	Cross-validation	0.7657657657657658
1847	Cross-validation	0.7168597168597168
1848	Cross-validation	0.5826719576719577
1849	Cross-validation	0.8211382113821137
1850	Cross-validation	0.6525096525096524
1851	Cross-validation	0.7651222651222651
1852	Cross-validation	0.7754182754182753
1853	Cross-validation	0.7731481481481481
1854	Cross-validation	0.736449864498645
1855	Cross-validation	0.7046332046332047
1856	Cross-validation	0.7200772200772201
1857	Cross-validation	0.7277992277992279
1858	Cross-validation	0.6984126984126984
1859	Cross-validation	0.7710027100271002
1860	Cross-validation	0.7722007722007722
1861	Cross-validation	0.7342342342342342
1862	Cross-validation	0.7323037323037322
1863	Cross-validation	0.7063492063492063
1864	Cross-validation	0.6856368563685638
1865	Cross-validation	0.6814671814671814
1866	Cross-validation	0.7773487773487774
1867	Cross-validation	0.725868725868726
1868	Cross-validation	0.7976190476190477
1869	Cross-validation	0.7513550135501355
1870	Cross-validation	0.7676962676962678
1871	Cross-validation	0.6537966537966537
1872	Cross-validation	0.7805662805662807
1873	Cross-validation	0.6349206349206349
1874	Cross-validation	0.8556910569105691
1875	Cross-validation	0.7985842985842986
1876	Cross-validation	0.7503217503217503
1877	Cross-validation	0.7947232947232947
1878	Cross-validation	0.7268518518518517
1879	Cross-validation	0.6266937669376693
1880	Cross-validation	0.797940797940798
1881	Cross-validation	0.7683397683397685
1882	Cross-validation	0.7065637065637066
1883	Cross-validation	0.6732804232804233
1884	Cross-validation	0.8157181571815718
1885	Cross-validation	0.7046332046332047
1886	Cross-validation	0.722007722007722
1887	Cross-validation	0.7812097812097812
1888	Cross-validation	0.8630952380952381
1889	Cross-validation	0.6680216802168022
1890	Cross-validation	0.768983268983269
1891	Cross-validation	0.7194337194337195
1892	Cross-validation	0.8050193050193051
1893	Cross-validation	0.6421957671957672
1894	Cross-validation	0.8102981029810298
1895	Cross-validation	0.7767052767052768
1896	Cross-validation	0.7824967824967826
1897	Cross-validation	0.731016731016731
1898	Cross-validation	0.7215608465608465
1899	Cross-validation	0.785230352303523
1900	Cross-validation	0.6647361647361647
1901	Cross-validation	0.6924066924066925
1902	Cross-validation	0.7734877734877735
1903	Cross-validation	0.7255291005291005
1904	Cross-validation	0.7845528455284552
1905	Cross-validation	0.7059202059202059
1906	Cross-validation	0.803088803088803
1907	Cross-validation	0.657014157014157
1908	Cross-validation	0.8002645502645502
1909	Cross-validation	0.7107046070460705
1910	Cross-validation	0.7277992277992279
1911	Cross-validation	0.7168597168597168
1912	Cross-validation	0.7786357786357787
1913	Cross-validation	0.6514550264550264
1914	Cross-validation	0.709349593495935
1915	Cross-validation	0.7187902187902189
1916	Cross-validation	0.6441441441441442
1917	Cross-validation	0.750965250965251
1918	Cross-validation	0.7883597883597884
1919	Cross-validation	0.7892953929539296
1920	Cross-validation	0.7258687258687259
1921	Cross-validation	0.6756756756756757
1922	Cross-validation	0.7155727155727155
1923	Cross-validation	0.8353174603174602
1924	Cross-validation	0.7506775067750677
1925	Cross-validation	0.7683397683397684
1926	Cross-validation	0.7355212355212355
1927	Cross-validation	0.7200772200772201
1928	Cross-validation	0.6785714285714286
1929	Cross-validation	0.782520325203252
1930	Cross-validation	0.7586872586872587
1931	Cross-validation	0.7007722007722008
1932	Cross-validation	0.767052767052767
1933	Cross-validation	0.7804232804232805
1934	Cross-validation	0.7418699186991871
1935	Cross-validation	0.714929214929215
1936	Cross-validation	0.7329472329472331
1937	Cross-validation	0.7850707850707851
1938	Cross-validation	0.7294973544973545
1939	Cross-validation	0.7296747967479674
1940	Cross-validation	0.6924066924066924
1941	Cross-validation	0.675032175032175
1942	Cross-validation	0.7368082368082369
1943	Cross-validation	0.7724867724867726
1944	Cross-validation	0.7249322493224932
1945	Cross-validation	0.7574002574002574
1946	Cross-validation	0.7921492921492922
1947	Cross-validation	0.6512226512226512
1948	Cross-validation	0.6951058201058201
1949	Cross-validation	0.7601626016260161
1950	Cross-validation	0.7805662805662805
1951	Cross-validation	0.6550836550836551
1952	Cross-validation	0.714929214929215
1953	Cross-validation	0.8148148148148149
1954	Cross-validation	0.7588075880758807
1955	Cross-validation	0.731016731016731
1956	Cross-validation	0.7606177606177607
1957	Cross-validation	0.741956241956242
1958	Cross-validation	0.6726190476190477
1959	Cross-validation	0.787940379403794
1960	Cross-validation	0.7580437580437581
