"maxdepth","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","model"
6,0.728696937355474,0.665285285285285,0.727700348432056,0.0565665501392493,0.0754007705109285,0.0743285839711597,"Decision_Tree"
7,0.731297364437608,0.672987987987988,0.712357723577236,0.0597639304984859,0.078060116038657,0.0720533806377769,"Decision_Tree"
8,0.729196400232986,0.678423423423423,0.700429732868757,0.0560438082085526,0.0773726997028964,0.07363288978843,"Decision_Tree"
9,0.728676812701203,0.675195195195195,0.695214866434379,0.0572563335469903,0.0788123762587139,0.0763985928528386,"Decision_Tree"
10,0.728165360482434,0.674114114114114,0.693751451800232,0.0567170335185358,0.0799251286828867,0.0761051089061327,"Decision_Tree"
1,0.745434781471367,0.578813813813814,0.91205574912892,0.0300025584559541,0.0668945821182628,0.0361062259700282,"Decision_Tree"
2,0.750822691158057,0.638003003003003,0.830255516840883,0.033540474179532,0.067880877984222,0.0595301829397153,"Decision_Tree"
3,0.744825265160631,0.646111111111111,0.80581881533101,0.0376065370517893,0.0731058600788231,0.0687457639544572,"Decision_Tree"
4,0.739994105603862,0.660810810810811,0.771927990708479,0.0398955561602141,0.0747818629140679,0.0878827972000546,"Decision_Tree"
5,0.734540267619536,0.674429429429429,0.742706155632985,0.0418126292930877,0.0739302007468528,0.0865089905955148,"Decision_Tree"
6,0.735391772434455,0.671171171171171,0.736875725900116,0.0430353449537207,0.0753195138115127,0.0869589732100418,"Decision_Tree"
7,0.734760509638558,0.666846846846847,0.726829268292683,0.0434762790029388,0.075927252695489,0.0914087594473626,"Decision_Tree"
8,0.734246672630819,0.661396396396396,0.727317073170732,0.0446917877282329,0.0761286146868403,0.078583073731649,"Decision_Tree"
9,0.735298264292167,0.659774774774775,0.723019744483159,0.0421863947773526,0.0773151569780937,0.081764655098531,"Decision_Tree"
10,0.736100852594755,0.661996996996997,0.719210220673635,0.0422557817502882,0.0750061413623785,0.0829299962287347,"Decision_Tree"
1,0.746148177794519,0.567882882882883,0.924413472706156,0.0422851302158948,0.0735975039659363,0.0401153244978633,"Decision_Tree"
2,0.752327889736426,0.627807807807808,0.837851335656214,0.0488941427073573,0.0840216205271201,0.063566351746165,"Decision_Tree"
3,0.755004778297461,0.652192192192192,0.809059233449477,0.0532742667473919,0.0774580500638768,0.058329326332664,"Decision_Tree"
4,0.751989602843261,0.663588588588589,0.786527293844367,0.0577190193812423,0.072003452004194,0.0710767387829968,"Decision_Tree"
5,0.749556477208916,0.668483483483484,0.768350754936121,0.0612465311260012,0.0764313492976391,0.0815133741306485,"Decision_Tree"
6,0.748533638167785,0.672282282282282,0.751056910569106,0.0635152718390321,0.0766039459985791,0.092978186843043,"Decision_Tree"
7,0.750251279153718,0.673933933933934,0.741498257839721,0.0633199609992353,0.075994317103463,0.0872263696162146,"Decision_Tree"
8,0.751904761904762,0.685855855855856,0.721800232288037,0.064562432312537,0.0794439067297318,0.0939650544604959,"Decision_Tree"
9,0.751955208693014,0.68478978978979,0.71794425087108,0.0661199992735405,0.0802738230126617,0.0960948612924069,"Decision_Tree"
10,0.7480555947934,0.681546546546547,0.716991869918699,0.0643986350103326,0.0790883103566935,0.0962473178426645,"Decision_Tree"
1,0.744564276820374,0.565690690690691,0.923437862950058,0.0420740597506769,0.0733675791792888,0.0429449878730841,"Decision_Tree"
2,0.750042381231406,0.623873873873874,0.84924506387921,0.0529761882652148,0.0813424013033233,0.0665070304400483,"Decision_Tree"
3,0.744249188212603,0.635345345345345,0.833437862950058,0.0517228018594801,0.0768978093437664,0.0909643354315508,"Decision_Tree"
4,0.744412879778733,0.654309309309309,0.784262485481998,0.0529309950961581,0.0767765771849134,0.0922552089502556,"Decision_Tree"
5,0.741899342722513,0.663483483483484,0.755563298490128,0.0541584409558158,0.0739343937002846,0.0794689239992344,"Decision_Tree"
6,0.741697006239689,0.671651651651652,0.740662020905923,0.0550751526349412,0.0766726148529829,0.0872349758578038,"Decision_Tree"
7,0.735891575373283,0.677132132132132,0.730116144018583,0.0560646581892416,0.0744287014950142,0.0744232064279498,"Decision_Tree"
8,0.736216525759209,0.677687687687688,0.721893147502904,0.0581036510943564,0.0718259405206873,0.0747546828837732,"Decision_Tree"
9,0.735253140771433,0.668453453453453,0.71855981416957,0.0551238495558433,0.0693680046862138,0.0713086325350265,"Decision_Tree"
10,0.735214234269112,0.667372372372372,0.718072009291521,0.0554364636426652,0.0670570366787788,0.0713002815547252,"Decision_Tree"
1,0.727453516234004,0.551051051051051,0.903855981416957,0.0400082282766684,0.0760638448174374,0.040210395800638,"Decision_Tree"
2,0.720756985208205,0.615765765765766,0.796806039488966,0.0470228273171155,0.0812713827490569,0.0724722313582219,"Decision_Tree"
3,0.717581575477917,0.638018018018018,0.764738675958188,0.0513549777658701,0.0729942937773119,0.0721568664716075,"Decision_Tree"
4,0.713370609285243,0.640225225225225,0.753170731707317,0.0497341825982086,0.0697498976062174,0.0685472600805864,"Decision_Tree"
5,0.705767187047675,0.638528528528528,0.740162601626016,0.0483581106659391,0.0778922671523592,0.0697483231734436,"Decision_Tree"
6,0.703917157575694,0.638513513513513,0.718106852497096,0.0538600543617093,0.081446447478986,0.0762003947947108,"Decision_Tree"
7,0.700732605427727,0.642852852852853,0.708095238095238,0.0553132414259984,0.0778740717123872,0.0730970097105615,"Decision_Tree"
8,0.697889217614827,0.638993993993994,0.696202090592335,0.0530373838833923,0.0793917439293467,0.0748863832712518,"Decision_Tree"
9,0.700033474240791,0.640615615615616,0.685679442508711,0.0511144708758984,0.083388217100582,0.0730933564504658,"Decision_Tree"
10,0.699930514137831,0.637372372372372,0.685679442508711,0.0518225095104266,0.0842519721952774,0.073251465953238,"Decision_Tree"
1,0.772021455253163,0.619594594594595,0.92444831591173,0.0487441585375714,0.0855474414740349,0.0394830837362789,"Decision_Tree"
2,0.764589314924681,0.64457957957958,0.852891986062718,0.0582873616272576,0.0859739350369568,0.080754782016252,"Decision_Tree"
3,0.764326203381081,0.666276276276276,0.812067363530778,0.0586303013924654,0.0868544769297921,0.0791316677339771,"Decision_Tree"
4,0.765711028973224,0.681471471471471,0.77801393728223,0.0601740220244672,0.0900489732733365,0.0883520487999856,"Decision_Tree"
5,0.766459530087579,0.698393393393393,0.744459930313589,0.0611900117704099,0.08397153431197,0.0889954067296714,"Decision_Tree"
6,0.76768751765703,0.706501501501501,0.725714285714286,0.0625765548235779,0.0810154290689075,0.0808104150813387,"Decision_Tree"
7,0.765735853449268,0.707567567567568,0.722346109175377,0.0642022717552994,0.0838724968526001,0.0803475022321555,"Decision_Tree"
8,0.766239928953344,0.706966966966967,0.712822299651568,0.0644070194085831,0.0850409412660817,0.0816006296106781,"Decision_Tree"
9,0.765995219958635,0.706966966966967,0.711869918699187,0.0643444751375419,0.0850409412660817,0.0827042981113489,"Decision_Tree"
10,0.766220602135236,0.706966966966967,0.711393728222997,0.0641764937892298,0.0850409412660817,0.0820566788696309,"Decision_Tree"
1,0.734086124451978,0.549519519519519,0.918652729384437,0.039073758034429,0.0802604885974763,0.0453231804539405,"Decision_Tree"
2,0.718175396651006,0.595105105105105,0.817061556329849,0.0518517689016762,0.0882822064036301,0.0709463333611184,"Decision_Tree"
3,0.713299723939968,0.614099099099099,0.783681765389082,0.0595748502420198,0.0923520566233229,0.0811454319511443,"Decision_Tree"
4,0.715325961850352,0.622327327327327,0.778861788617886,0.0593272288519512,0.0864787629103044,0.079802013409068,"Decision_Tree"
5,0.712875806991661,0.637072072072072,0.751138211382114,0.0604642274198562,0.0870952876359101,0.0791752573194641,"Decision_Tree"
6,0.714181315461803,0.651741741741742,0.728687572590012,0.058967158957224,0.0910994355641736,0.0749886936034572,"Decision_Tree"
7,0.718172828752097,0.67015015015015,0.703855981416957,0.0613455947203902,0.0890838216849257,0.0781396097666994,"Decision_Tree"
8,0.717093910112203,0.664129129129129,0.697711962833914,0.0612534326409936,0.0934577323807292,0.0787708021464164,"Decision_Tree"
9,0.716630955868761,0.668483483483484,0.691405342624855,0.0590732470873516,0.0887484223480526,0.0826628991819752,"Decision_Tree"
10,0.716759342094708,0.668483483483484,0.689477351916376,0.0585117201528443,0.0887484223480526,0.0815848392524706,"Decision_Tree"
1,0.762098152159128,0.601246246246246,0.922950058072009,0.0388565369089938,0.066632966500834,0.0404825212295036,"Decision_Tree"
2,0.758558004868981,0.655615615615616,0.817200929152149,0.0521434271670943,0.074482406606072,0.0784824780396119,"Decision_Tree"
3,0.759043991726918,0.664834834834835,0.807108013937282,0.0519765071697459,0.0694318606720411,0.072209184736657,"Decision_Tree"
4,0.758825593886569,0.675135135135135,0.793670150987224,0.0525926398339481,0.0709061987687115,0.0808233432178843,"Decision_Tree"
5,0.759233702343458,0.687642642642643,0.771556329849013,0.05367330289448,0.0693087020915398,0.0881079780477234,"Decision_Tree"
6,0.751822096486731,0.694744744744745,0.745749128919861,0.0493654522490001,0.0675047204193529,0.0930902060766612,"Decision_Tree"
7,0.754701168938974,0.703963963963964,0.739036004645761,0.0527918153928842,0.0670331943109068,0.0923092522484437,"Decision_Tree"
8,0.754870938011182,0.705630630630631,0.730394889663182,0.0532842756328112,0.067798229736119,0.0919789613119248,"Decision_Tree"
9,0.755765120521218,0.706186186186186,0.728002322880372,0.0526002349087217,0.0698048691027684,0.0909760771094685,"Decision_Tree"
10,0.75436785217273,0.706186186186186,0.726550522648084,0.0505171741344351,0.0691612293526258,0.0923841337066471,"Decision_Tree"
1,0.727711282711283,0.547327327327327,0.908095238095238,0.0385394278766201,0.0732118424401912,0.0393781061448545,"Decision_Tree"
2,0.736197883423493,0.631561561561562,0.777038327526132,0.0451050862514488,0.0737652421951658,0.0704243453041622,"Decision_Tree"
3,0.735720376299645,0.640780780780781,0.768919860627178,0.0540147330431199,0.0741622262074575,0.0737360843996655,"Decision_Tree"
4,0.735667265697754,0.654864864864865,0.752624854819977,0.0532606160860465,0.0711416793622207,0.0700269486859236,"Decision_Tree"
5,0.735157513785563,0.663588588588589,0.736875725900116,0.0545795277725958,0.0702320757746434,0.0729794714834309,"Decision_Tree"
6,0.733924686882004,0.669039039039039,0.729744483159117,0.052876484392385,0.0711793938508692,0.07192368956123,"Decision_Tree"
7,0.729798456993579,0.668648648648649,0.716283391405343,0.0513669453939155,0.0800753692359149,0.0736204714365019,"Decision_Tree"
8,0.734278315772218,0.68,0.700034843205575,0.0554407519074825,0.0786335025367321,0.0748045623262789,"Decision_Tree"
9,0.736467556406581,0.67948948948949,0.701533101045296,0.0574194578910312,0.0815330580183735,0.0766665401088689,"Decision_Tree"
10,0.737522169381925,0.669144144144144,0.695284552845528,0.0566558263445812,0.0800984198231373,0.0792231241274279,"Decision_Tree"
1,0.732272551296942,0.575555555555556,0.888989547038328,0.0419025543092355,0.0756268806013406,0.0530469912289446,"Decision_Tree"
2,0.733656871156871,0.642417417417417,0.769163763066202,0.045351879178785,0.0838320310674451,0.0874232643494607,"Decision_Tree"
3,0.73616457921336,0.657612612612613,0.746190476190476,0.0467787683751113,0.0805016775936065,0.0801359727637075,"Decision_Tree"
4,0.724074409775629,0.665195195195195,0.723704994192799,0.0526962510968484,0.0795772610933528,0.0809520808402784,"Decision_Tree"
5,0.723438468956762,0.676636636636637,0.710836236933798,0.0506758081448751,0.0801483488700125,0.0793738247571632,"Decision_Tree"
6,0.720730111644746,0.677117117117117,0.707073170731707,0.0516495050910892,0.0802425549375692,0.0762712624652267,"Decision_Tree"
7,0.715422469507835,0.665225225225225,0.702752613240418,0.0498479169599374,0.0798797819608175,0.0755015439158703,"Decision_Tree"
8,0.709289751423898,0.652252252252252,0.702682926829268,0.0533290167660992,0.0789841519814975,0.077427295496176,"Decision_Tree"
9,0.711007514483124,0.647912912912913,0.70267131242741,0.0539849662978741,0.0817035357554377,0.0764140534701561,"Decision_Tree"
10,0.715030073627635,0.642492492492493,0.70411149825784,0.053887532464897,0.0800880436429687,0.0766572285875092,"Decision_Tree"
1,0.720204847704848,0.530885885885886,0.90952380952381,0.0338780404711619,0.0670640006119685,0.0483436976244488,"Decision_Tree"
2,0.743830485537803,0.622852852852853,0.84411149825784,0.0377922960098332,0.0661634526001367,0.0668869869806563,"Decision_Tree"
3,0.744323256183012,0.652672672672673,0.790975609756098,0.0371089797056334,0.0582520661704204,0.0562517109965308,"Decision_Tree"
4,0.739727885551056,0.670045045045045,0.757096399535424,0.0419937295796628,0.0605812652400226,0.0676527631490721,"Decision_Tree"
5,0.741895479974748,0.68036036036036,0.738408826945412,0.0452353256923202,0.0666610209586456,0.0708566140522991,"Decision_Tree"
6,0.738334798212847,0.686906906906907,0.716260162601626,0.0509559561421818,0.0680034966094868,0.0738024326582665,"Decision_Tree"
7,0.735101294674465,0.691231231231231,0.701788617886179,0.0518252218396051,0.0699321756353503,0.081891176739762,"Decision_Tree"
8,0.731368275941447,0.688498498498499,0.698931475029036,0.0523523124915526,0.0749873606608667,0.0816776751181838,"Decision_Tree"
9,0.730889731194609,0.685795795795796,0.700871080139373,0.0519537543474235,0.0745131634269912,0.0830519028182026,"Decision_Tree"
10,0.729988830293708,0.686876876876877,0.700394889663182,0.0517266598785241,0.0747550696629686,0.0823421357579026,"Decision_Tree"
1,0.733606821106821,0.562927927927928,0.904285714285714,0.0388686998564233,0.0702282170198436,0.0389766749378567,"Decision_Tree"
2,0.728507998416535,0.603243243243243,0.824425087108014,0.0412866085426153,0.0711562619092807,0.0647480034718902,"Decision_Tree"
3,0.72386277828351,0.626546546546547,0.780394889663182,0.0449789074180426,0.0703395819898273,0.0590651244935954,"Decision_Tree"
4,0.722017963085036,0.638423423423423,0.763623693379791,0.0448853356290623,0.0734136016896371,0.0723120097926665,"Decision_Tree"
5,0.720595704589607,0.653558558558559,0.738211382113821,0.0443326023924542,0.0693591029106256,0.0689207504972938,"Decision_Tree"
6,0.717299948031655,0.661231231231231,0.722903600464576,0.0481702601721139,0.0733989771075476,0.0704583412272098,"Decision_Tree"
7,0.718169074998343,0.665690690690691,0.709012775842044,0.0463553523355059,0.07338701735208,0.0708393838568717,"Decision_Tree"
8,0.722010189632141,0.667342342342342,0.694123112659698,0.044174464048251,0.076082329555339,0.0757647998979892,"Decision_Tree"
9,0.721059556943703,0.666216216216216,0.690301974448316,0.0426209961063861,0.078098553092467,0.0742042190897002,"Decision_Tree"
10,0.71958892254624,0.663513513513514,0.687421602787456,0.0427655013929518,0.0770415675864357,0.0783579885424928,"Decision_Tree"
1,0.733682942524406,0.551036036036036,0.916329849012776,0.0381391338622923,0.0653924036076812,0.0416898359655614,"Decision_Tree"
2,0.747777908570591,0.632852852852853,0.78855981416957,0.0489918457758193,0.0809788680208767,0.0792012473118086,"Decision_Tree"
3,0.751087489928953,0.647972972972973,0.775609756097561,0.0527399144299213,0.0707454502820762,0.0687570868348952,"Decision_Tree"
4,0.748622180542912,0.651216216216216,0.772857142857143,0.0517932730951835,0.0661252517126,0.0646508197817804,"Decision_Tree"
5,0.742638915047452,0.65548048048048,0.756527293844367,0.0551375299361025,0.0713544966274343,0.0723530998497701,"Decision_Tree"
6,0.740098007415081,0.657087087087087,0.753205574912892,0.0573930624629342,0.073571785007771,0.0818372245001174,"Decision_Tree"
7,0.727761542029835,0.658678678678679,0.72780487804878,0.0514444143128512,0.0706448176966686,0.0796391964956182,"Decision_Tree"
8,0.727179143429143,0.656456456456456,0.726364692218351,0.0491419865772601,0.0705161095320667,0.0814067296649609,"Decision_Tree"
9,0.726241781851538,0.650990990990991,0.719593495934959,0.0458123006894338,0.0644659046006612,0.0835490956798139,"Decision_Tree"
10,0.72605266416242,0.652567567567568,0.71390243902439,0.0501031841060993,0.0664341984183393,0.0871725889889399,"Decision_Tree"
1,0.745035549486769,0.579954954954955,0.910116144018583,0.0392058623686158,0.072267992079664,0.0313046925170734,"Decision_Tree"
2,0.74263537492196,0.61963963963964,0.849372822299652,0.0393943106703217,0.0659135042276675,0.048228943386335,"Decision_Tree"
3,0.732469220091171,0.636501501501502,0.820580720092915,0.0420810473808996,0.0567466976211692,0.0640672591241497,"Decision_Tree"
4,0.727478903119147,0.65545045045045,0.780011614401858,0.0447511511860179,0.066368392440407,0.073398816304287,"Decision_Tree"
5,0.72651960322692,0.6603003003003,0.756178861788618,0.0467299923411896,0.0698979879149432,0.0766700455515566,"Decision_Tree"
6,0.72357496433716,0.665780780780781,0.734146341463415,0.0504784296013611,0.0723770083910885,0.088543871589167,"Decision_Tree"
7,0.72344941631527,0.670615615615616,0.721196283391405,0.0484024098825162,0.0742184396285674,0.0868487335596727,"Decision_Tree"
8,0.722309304077597,0.666321321321321,0.716422764227642,0.0474529948189859,0.0763682836616413,0.0859021546427869,"Decision_Tree"
9,0.723373185903674,0.661966966966967,0.710696864111498,0.0457935977154946,0.0749155334272869,0.0844154469539721,"Decision_Tree"
10,0.724209736740224,0.660345345345345,0.706887340301974,0.0450618661899998,0.0766638125520162,0.0848466258726084,"Decision_Tree"
1,0.737773749359115,0.570750750750751,0.90479674796748,0.0447818191303374,0.0783249758137054,0.0522066262757155,"Decision_Tree"
2,0.729373907880005,0.608243243243243,0.82047619047619,0.0459767163268071,0.0860455639491775,0.0886495974492619,"Decision_Tree"
3,0.731420911329448,0.635960960960961,0.773228803716609,0.0460811171330684,0.0852315529409984,0.0761184456047858,"Decision_Tree"
4,0.728533075758686,0.639234234234234,0.756457607433217,0.0470152507954892,0.086658512737292,0.0817578309210489,"Decision_Tree"
5,0.724675441992515,0.656591591591592,0.724645760743322,0.0467377608248011,0.0820939274750597,0.0937362513726726,"Decision_Tree"
6,0.722304425505645,0.664744744744745,0.705145180023229,0.0490769636365181,0.0830732441645076,0.0873144432737989,"Decision_Tree"
7,0.721708149787418,0.671261261261261,0.692206736353078,0.0503751619655385,0.0797708158149943,0.0971196041600651,"Decision_Tree"
8,0.720375379735136,0.671231231231231,0.687886178861789,0.0487902954676733,0.0773874502903018,0.098806748714403,"Decision_Tree"
9,0.719825007934764,0.673378378378378,0.681196283391405,0.0503830778943034,0.0760229144349749,0.0982485801797952,"Decision_Tree"
10,0.722434638471224,0.67012012012012,0.682183507549361,0.0528940613960683,0.0734728208132463,0.0983387323610239,"Decision_Tree"
1,0.729492968578334,0.560855855855856,0.898130081300813,0.0421501500593739,0.0773238925700782,0.0445573419863796,"Decision_Tree"
2,0.73163924377339,0.62009009009009,0.796759581881533,0.0422887968363244,0.0815437962290496,0.0715230303920316,"Decision_Tree"
3,0.727284436003948,0.638558558558559,0.774285714285714,0.0447935891831013,0.0787068428726057,0.0771293873032712,"Decision_Tree"
4,0.726776558788754,0.651036036036036,0.761800232288037,0.0440311430114525,0.0777729223848835,0.0770991542385643,"Decision_Tree"
5,0.725784735083516,0.668873873873874,0.738792102206736,0.0504485962110408,0.076552149998767,0.0695447413129491,"Decision_Tree"
6,0.725460290429803,0.675900900900901,0.724494773519164,0.0531438914181075,0.0813543141784657,0.0734390686821662,"Decision_Tree"
7,0.72021411219582,0.670930930930931,0.713019744483159,0.0496565517603075,0.0915823530485071,0.0746767028279399,"Decision_Tree"
8,0.720847764140447,0.676411411411411,0.703937282229965,0.0506441358778453,0.0909930401478304,0.0801286963769098,"Decision_Tree"
9,0.721170770073209,0.671546546546547,0.705365853658537,0.0511683155731081,0.0906541008255006,0.0819438143178718,"Decision_Tree"
10,0.723873472775912,0.672087087087087,0.703461091753775,0.0537457115590485,0.0896026077339987,0.0828342966483574,"Decision_Tree"
1,0.744319746575844,0.557582582582583,0.931056910569106,0.0464203583427664,0.0843698154869718,0.0389000271861803,"Decision_Tree"
2,0.748858449041376,0.615690690690691,0.835307781649245,0.0481519171536673,0.0858367105979758,0.0743029079136836,"Decision_Tree"
3,0.748736707090366,0.629834834834835,0.808850174216028,0.049444815397231,0.0825912749552386,0.0827791590977772,"Decision_Tree"
4,0.745228621478621,0.630915915915916,0.788780487804878,0.0546457723893667,0.0797274372509765,0.0860758844857958,"Decision_Tree"
5,0.740211648931161,0.638513513513513,0.766736353077817,0.0527041335546616,0.0781549789004296,0.083084562222465,"Decision_Tree"
6,0.740663215480289,0.651546546546547,0.732404181184669,0.0514001141425114,0.080167573428098,0.0786633302751091,"Decision_Tree"
7,0.739426530188725,0.658018018018018,0.722241579558653,0.051516861728999,0.0827741903477849,0.084117546721147,"Decision_Tree"
8,0.737001871209188,0.659654654654655,0.715110336817654,0.0539273225864916,0.0811089684063925,0.0783101299067023,"Decision_Tree"
9,0.739261465298051,0.664024024024024,0.709849012775842,0.0559822036746658,0.0818558281605623,0.0754910375397215,"Decision_Tree"
10,0.739398745435331,0.664564564564565,0.70746806039489,0.0541274092019931,0.0829271533633203,0.077951765085756,"Decision_Tree"
1,0.734846083016815,0.557717717717718,0.911974448315912,0.0494602578439974,0.0845950665829481,0.0478540639963451,"Decision_Tree"
2,0.727487779591438,0.602777777777778,0.820092915214866,0.0553653355588218,0.0956168540749363,0.0650987176583077,"Decision_Tree"
3,0.725269463714586,0.618483483483483,0.790511033681765,0.0570054473900749,0.0951340117977666,0.0786672506664295,"Decision_Tree"
4,0.721862184484136,0.63536036036036,0.761835075493612,0.0661998219671259,0.0876772414612019,0.0780278189825684,"Decision_Tree"
5,0.721429914234792,0.644069069069069,0.751242740998839,0.0657858647983906,0.0881041516506547,0.0816895215643524,"Decision_Tree"
6,0.71989036946354,0.654504504504504,0.734076655052265,0.0662590542018334,0.0852266606132441,0.0891332544074272,"Decision_Tree"
7,0.720726353531232,0.661006006006006,0.722113821138211,0.0689934343173495,0.086354681483292,0.0921712434669987,"Decision_Tree"
8,0.716651533938119,0.667522522522523,0.7001393728223,0.0702301491140165,0.0883681022096572,0.0969175901705462,"Decision_Tree"
9,0.716123549507696,0.668603603603604,0.698710801393728,0.0697445816212076,0.0893016831394263,0.0974684263593708,"Decision_Tree"
10,0.715120617132812,0.667537537537538,0.698734030197445,0.0691015790389931,0.0896941001963071,0.0931832106849648,"Decision_Tree"
