	learning_rate	max_depth	min_child_weight	n_estimators	subsample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
0	0.01	6	1	100	0.7	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353	0.7901201717699353
1	0.01	6	1	100	0.8	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339	0.7864447976117339
2	0.01	6	1	100	0.9	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751	0.7780811630534751
3	0.01	6	2	100	0.7	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254	0.786165705099254
4	0.01	6	2	100	0.8	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541	0.7833640369463541
5	0.01	6	2	100	0.9	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126	0.777300931202126
6	0.01	6	3	100	0.7	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866	0.7885162721741866
7	0.01	6	3	100	0.8	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568	0.7849205908781568
8	0.01	6	3	100	0.9	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797	0.7782923380608797
9	0.01	7	1	100	0.7	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585	0.7917562203727585
