"cost","loss","epsilon","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","model"
0.1,"L2_dual",0.1,0.750204638436346,0.547192192192192,0.81212543554007,0.0519364097056944,0.091012697573142,0.0667094708633323,"L2_Logistic_Regression"
0.5,"L2_dual",0.1,0.756396553347773,0.595630630630631,0.771451800232288,0.0509368256099082,0.0794971320741695,0.0722856602906394,"L2_Logistic_Regression"
0.6,"L2_dual",0.1,0.756851912888498,0.597807807807808,0.767595818815331,0.0507050552509809,0.0806875908755376,0.0716343261733452,"L2_Logistic_Regression"
0.7,"L2_dual",0.1,0.757127938042572,0.599444444444444,0.764250871080139,0.0501054673593262,0.0811753963900677,0.0717892220745852,"L2_Logistic_Regression"
0.8,"L2_dual",0.1,0.757404591002152,0.599444444444444,0.763298490127758,0.0501875341060149,0.0822698802044883,0.0719754496467676,"L2_Logistic_Regression"
0.9,"L2_dual",0.1,0.757473379302648,0.601621621621622,0.762822299651568,0.0502169155991408,0.0834777625469005,0.0717417636758699,"L2_Logistic_Regression"
1,"L2_dual",0.1,0.757462785084736,0.603813813813814,0.760917537746806,0.0503732672809187,0.0836627888079429,0.0728609275272377,"L2_Logistic_Regression"
0.1,"L2_dual",0.1,0.719606610094415,0.534249249249249,0.797212543554007,0.0462391258951858,0.0610515788208878,0.0703744467609029,"L2_Logistic_Regression"
0.5,"L2_dual",0.1,0.719532842947477,0.556096096096096,0.771335656213705,0.045790809707982,0.0657421357141483,0.0793236178197065,"L2_Logistic_Regression"
0.6,"L2_dual",0.1,0.719618712789444,0.559894894894895,0.769419279907085,0.0458997425782552,0.0683255223844692,0.0812190317133558,"L2_Logistic_Regression"
0.7,"L2_dual",0.1,0.719150919211895,0.563168168168168,0.767514518002323,0.0458306111778669,0.0678387254448518,0.0811562332926161,"L2_Logistic_Regression"
0.8,"L2_dual",0.1,0.718955898407118,0.561501501501501,0.767491289198606,0.0458126822160098,0.0687530641682095,0.0818892983616356,"L2_Logistic_Regression"
0.9,"L2_dual",0.1,0.718568917349405,0.562642642642643,0.763646922183507,0.0456531344378838,0.0725734080267272,0.0817153182921933,"L2_Logistic_Regression"
1,"L2_dual",0.1,0.718283527429869,0.560990990990991,0.763658536585366,0.0458426742043685,0.0723073446343381,0.0828223089751581,"L2_Logistic_Regression"
0.1,"L2_dual",0.1,0.74261507151751,0.567402402402402,0.812868757259001,0.0482056050220712,0.0867226104764557,0.0650282221477043,"L2_Logistic_Regression"
0.5,"L2_dual",0.1,0.748855205379596,0.600585585585586,0.77931475029036,0.0473253192928526,0.0847496414388139,0.0652950106370292,"L2_Logistic_Regression"
0.6,"L2_dual",0.1,0.748785588724613,0.603363363363363,0.77739837398374,0.0476360048529186,0.0886743004667094,0.0636365967603687,"L2_Logistic_Regression"
0.7,"L2_dual",0.1,0.7490281832355,0.605510510510511,0.777862950058072,0.0471707388355068,0.0884792207538778,0.0645625332926093,"L2_Logistic_Regression"
0.8,"L2_dual",0.1,0.7491702242312,0.606606606606607,0.775946573751452,0.0471347663049009,0.0896263164359116,0.0639883322578627,"L2_Logistic_Regression"
0.9,"L2_dual",0.1,0.749338510984852,0.609309309309309,0.771660859465737,0.0470792009216807,0.0897971017664596,0.0638068755401348,"L2_Logistic_Regression"
1,"L2_dual",0.1,0.749064648271965,0.610405405405405,0.767816492450639,0.0467109043572783,0.0929888006666754,0.0648369195117971,"L2_Logistic_Regression"
0.1,"L2_dual",0.1,0.716069527715869,0.524924924924925,0.792764227642276,0.053143313992565,0.0705813273603052,0.0624748952180949,"L2_Logistic_Regression"
0.5,"L2_dual",0.1,0.718994403811477,0.554774774774775,0.760696864111498,0.0527022917591644,0.0706914022165263,0.0632730794746219,"L2_Logistic_Regression"
0.6,"L2_dual",0.1,0.719364782901368,0.555870870870871,0.758780487804878,0.0529448531913897,0.0745111334358746,0.0636120904247213,"L2_Logistic_Regression"
0.7,"L2_dual",0.1,0.719613027661808,0.557522522522523,0.759732868757259,0.0529455196860997,0.0770760325919148,0.0649123601856651,"L2_Logistic_Regression"
0.8,"L2_dual",0.1,0.719819305368086,0.555315315315315,0.757828106852497,0.0526526723832006,0.077053427353755,0.0649969854494565,"L2_Logistic_Regression"
0.9,"L2_dual",0.1,0.719755059937987,0.555885885885886,0.75876887340302,0.0525794800898069,0.080470486619704,0.0654796820878011,"L2_Logistic_Regression"
1,"L2_dual",0.1,0.719912735034686,0.555885885885886,0.75780487804878,0.0523122955313928,0.0813914782084637,0.0651194791971258,"L2_Logistic_Regression"
0.1,"L2_dual",0.1,0.734635558903852,0.548948948948949,0.83534262485482,0.0493306654443352,0.0655546486152554,0.0605792410545098,"L2_Logistic_Regression"
0.5,"L2_dual",0.1,0.738413718596645,0.571426426426426,0.784576074332172,0.0460300574481326,0.0687915614936119,0.0595513025400505,"L2_Logistic_Regression"
0.6,"L2_dual",0.1,0.738617179897668,0.572492492492492,0.7831475029036,0.0459328337869795,0.0674778196350677,0.0583877135141652,"L2_Logistic_Regression"
0.7,"L2_dual",0.1,0.738278810169054,0.571411411411411,0.783623693379791,0.0458608720868444,0.0684633208074068,0.0583079659628593,"L2_Logistic_Regression"
0.8,"L2_dual",0.1,0.738342680659754,0.572522522522523,0.78411149825784,0.0456418188434215,0.0708013189365037,0.0575652304890821,"L2_Logistic_Regression"
0.9,"L2_dual",0.1,0.738352333169406,0.573063063063063,0.781207897793264,0.045521312529013,0.0710995316082443,0.0576284417815027,"L2_Logistic_Regression"
1,"L2_dual",0.1,0.738192565387687,0.573603603603604,0.780255516840883,0.0454119174052733,0.0715773684854664,0.0573429549579279,"L2_Logistic_Regression"
0.1,"L2_dual",0.1,0.734898112398112,0.548888888888889,0.810592334494774,0.0538073443784013,0.0735064162380472,0.0512642351791584,"L2_Logistic_Regression"
0.5,"L2_dual",0.1,0.739357223076735,0.581441441441441,0.781823461091754,0.0514478713865454,0.0779012746851175,0.0537382731250993,"L2_Logistic_Regression"
0.6,"L2_dual",0.1,0.739161086173281,0.581981981981982,0.779918699186992,0.0515149067322216,0.0809008538104806,0.0561763030023419,"L2_Logistic_Regression"
0.7,"L2_dual",0.1,0.739230423803594,0.581441441441441,0.777990708478513,0.0510869601531744,0.0822052643691949,0.052768470534231,"L2_Logistic_Regression"
0.8,"L2_dual",0.1,0.738852205864401,0.580900900900901,0.777514518002323,0.051163629501636,0.0825677556653124,0.0507946540603259,"L2_Logistic_Regression"
0.9,"L2_dual",0.1,0.73852511047633,0.583078078078078,0.774157955865273,0.0512844957407723,0.0863585975228206,0.0508341500698595,"L2_Logistic_Regression"
1,"L2_dual",0.1,0.738315641425398,0.584159159159159,0.772241579558653,0.0512282667025176,0.0863261769551476,0.0515425428349468,"L2_Logistic_Regression"
0.1,"L2_dual",0.1,0.73163638377053,0.539624624624625,0.809012775842044,0.0499823756009583,0.0846750688460815,0.0767743392686178,"L2_Logistic_Regression"
0.5,"L2_dual",0.1,0.738898401886207,0.576036036036036,0.782717770034843,0.0479274557161094,0.0871940126731136,0.0711817566570214,"L2_Logistic_Regression"
0.6,"L2_dual",0.1,0.739412051424247,0.577702702702703,0.778908246225319,0.0475205458973524,0.0873236208607279,0.0714013503469458,"L2_Logistic_Regression"
0.7,"L2_dual",0.1,0.739515299271397,0.582612612612613,0.779872241579559,0.0472187737584186,0.0844083500443054,0.0706580139413298,"L2_Logistic_Regression"
0.8,"L2_dual",0.1,0.739762985982498,0.58533033033033,0.778443670150987,0.0466791598974468,0.0842051471452771,0.0699134150605106,"L2_Logistic_Regression"
0.9,"L2_dual",0.1,0.739875363168046,0.58533033033033,0.777015098722416,0.0462617424958972,0.0874946098867359,0.0706531513729652,"L2_Logistic_Regression"
1,"L2_dual",0.1,0.739758155367911,0.58478978978979,0.775586527293844,0.046041246083281,0.0868356916212647,0.0713560443211393,"L2_Logistic_Regression"
0.1,"L2_dual",0.1,0.726838781290001,0.516276276276276,0.815214866434379,0.0502642110510532,0.0777869346114008,0.0670426758663108,"L2_Logistic_Regression"
0.5,"L2_dual",0.1,0.728402548890354,0.564144144144144,0.780813008130081,0.0491099927024356,0.0849121742292732,0.069018459268457,"L2_Logistic_Regression"
0.6,"L2_dual",0.1,0.728146683268635,0.56466966966967,0.776527293844367,0.0494608157676939,0.0861591598864885,0.0691917038119592,"L2_Logistic_Regression"
0.7,"L2_dual",0.1,0.727883981542518,0.565195195195195,0.775574912891986,0.0494144080741692,0.0866710088016173,0.0687199619228122,"L2_Logistic_Regression"
0.8,"L2_dual",0.1,0.727585337951192,0.566816816816817,0.776039488966318,0.0494061062553607,0.0879809178772652,0.0714200060885586,"L2_Logistic_Regression"
0.9,"L2_dual",0.1,0.727402271609589,0.568468468468468,0.773646922183508,0.0495360742887785,0.0872188047268603,0.071331747064113,"L2_Logistic_Regression"
1,"L2_dual",0.1,0.727362161813381,0.566831831831832,0.774123112659698,0.0494052539838903,0.0870370785931764,0.0716548797181847,"L2_Logistic_Regression"
0.1,"L2_dual",0.1,0.727172608148218,0.510990990990991,0.822996515679443,0.0460549102364575,0.0753301666102786,0.0569184292055565,"L2_Logistic_Regression"
0.5,"L2_dual",0.1,0.729458081775155,0.542522522522523,0.789976771196283,0.0449656280283166,0.0724248404242617,0.0637071986071538,"L2_Logistic_Regression"
0.6,"L2_dual",0.1,0.729734917844674,0.542552552552553,0.789477351916376,0.044949518378095,0.0734633391910483,0.0635213981593985,"L2_Logistic_Regression"
0.7,"L2_dual",0.1,0.729515665491275,0.544189189189189,0.789953542392567,0.0449599986845441,0.07363327327889,0.0637635270893876,"L2_Logistic_Regression"
0.8,"L2_dual",0.1,0.729387226948203,0.546921921921922,0.789012775842044,0.0450001365255785,0.071333214608492,0.0645053917444789,"L2_Logistic_Regression"
