	level_1	AUC
12889	Cross-validation	0.7308201058201058
12890	Cross-validation	0.7919547454431175
12891	Cross-validation	0.6931216931216931
12892	Cross-validation	0.8082010582010583
12893	Cross-validation	0.6203703703703703
12894	Cross-validation	0.6917989417989419
12895	Cross-validation	0.7768698931489629
12896	Cross-validation	0.7691798941798942
12897	Cross-validation	0.6415343915343915
12898	Cross-validation	0.6342592592592592
12899	Cross-validation	0.8214285714285714
12900	Cross-validation	0.6939032055311125
12901	Cross-validation	0.6468253968253967
12902	Cross-validation	0.712962962962963
12903	Cross-validation	0.818121693121693
12904	Cross-validation	0.7248677248677248
12905	Cross-validation	0.7686989314896291
12906	Cross-validation	0.6726190476190478
12907	Cross-validation	0.7109788359788359
12908	Cross-validation	0.6521164021164022
12909	Cross-validation	0.7777777777777778
12910	Cross-validation	0.5845380263984915
12911	Cross-validation	0.761904761904762
12912	Cross-validation	0.7414021164021164
12913	Cross-validation	0.7175925925925926
12914	Cross-validation	0.796957671957672
12915	Cross-validation	0.720301697045883
12916	Cross-validation	0.6666666666666665
12917	Cross-validation	0.7334656084656085
12918	Cross-validation	0.7142857142857143
12919	Cross-validation	0.7116402116402117
12920	Cross-validation	0.6367064739157763
12921	Cross-validation	0.7347883597883598
12922	Cross-validation	0.7136243386243386
12923	Cross-validation	0.6501322751322752
12924	Cross-validation	0.7533068783068783
12925	Cross-validation	0.7686989314896292
12926	Cross-validation	0.6130952380952381
12927	Cross-validation	0.6792328042328043
12928	Cross-validation	0.6871693121693121
12929	Cross-validation	0.7804232804232805
12930	Cross-validation	0.7133878064110621
12931	Cross-validation	0.707010582010582
12932	Cross-validation	0.6335978835978836
12933	Cross-validation	0.7572751322751322
12934	Cross-validation	0.7407407407407407
12935	Cross-validation	0.704588309239472
12936	Cross-validation	0.6937830687830687
12937	Cross-validation	0.7420634920634921
12938	Cross-validation	0.7103174603174602
12939	Cross-validation	0.7453703703703705
12940	Cross-validation	0.6920175989943431
12941	Cross-validation	0.7142857142857143
12942	Cross-validation	0.8214285714285715
12943	Cross-validation	0.6666666666666667
12944	Cross-validation	0.7420634920634921
12945	Cross-validation	0.7366436203645506
12946	Cross-validation	0.6031746031746033
12947	Cross-validation	0.7817460317460317
12948	Cross-validation	0.7817460317460317
12949	Cross-validation	0.6765873015873016
12950	Cross-validation	0.7938403519798869
12951	Cross-validation	0.7685185185185185
12952	Cross-validation	0.6501322751322752
12953	Cross-validation	0.7083333333333333
12954	Cross-validation	0.712962962962963
12955	Cross-validation	0.7014456316781899
12956	Cross-validation	0.7579365079365079
12957	Cross-validation	0.710978835978836
12958	Cross-validation	0.6845238095238095
12959	Cross-validation	0.7731481481481481
12960	Cross-validation	0.7850408548082967
12961	Cross-validation	0.6765873015873016
12962	Cross-validation	0.7414021164021163
12963	Cross-validation	0.7645502645502645
12964	Cross-validation	0.6712962962962964
12965	Cross-validation	0.7360150848522942
12966	Cross-validation	0.6785714285714286
12967	Cross-validation	0.7195767195767196
12968	Cross-validation	0.7612433862433862
12969	Cross-validation	0.6693121693121693
12970	Cross-validation	0.6807039597737272
12971	Cross-validation	0.7526455026455026
12972	Cross-validation	0.6957671957671958
12973	Cross-validation	0.6574074074074073
12974	Cross-validation	0.7328042328042328
12975	Cross-validation	0.6995600251414205
12976	Cross-validation	0.7195767195767195
12977	Cross-validation	0.7817460317460317
12978	Cross-validation	0.7063492063492064
12979	Cross-validation	0.6600529100529101
12980	Cross-validation	0.6348208673790069
12981	Cross-validation	0.6792328042328043
12982	Cross-validation	0.7883597883597884
12983	Cross-validation	0.7288359788359788
12984	Cross-validation	0.7136243386243387
12985	Cross-validation	0.6913890634820868
12986	Cross-validation	0.6937830687830688
12987	Cross-validation	0.6706349206349207
12988	Cross-validation	0.6858465608465609
12989	Cross-validation	0.7142857142857142
12990	Cross-validation	0.6756756756756757
12991	Cross-validation	0.7466931216931217
12992	Cross-validation	0.6236772486772486
12993	Cross-validation	0.7824074074074074
12994	Cross-validation	0.7208994708994708
12995	Cross-validation	0.7454431175361408
12996	Cross-validation	0.7453703703703703
12997	Cross-validation	0.626984126984127
12998	Cross-validation	0.7195767195767195
12999	Cross-validation	0.7248677248677249
13000	Cross-validation	0.7722007722007722
13001	Cross-validation	0.732947232947233
13002	Cross-validation	0.6468253968253967
13003	Cross-validation	0.7175925925925926
13004	Cross-validation	0.6706349206349207
13005	Cross-validation	0.6743886743886744
13006	Cross-validation	0.7049549549549549
13007	Cross-validation	0.7817460317460317
13008	Cross-validation	0.6951058201058201
13009	Cross-validation	0.7156084656084656
13010	Cross-validation	0.814028314028314
13011	Cross-validation	0.6743886743886744
13012	Cross-validation	0.6762566137566138
13013	Cross-validation	0.7380952380952381
13014	Cross-validation	0.6335978835978836
13015	Cross-validation	0.7078507078507079
13016	Cross-validation	0.7368082368082369
13017	Cross-validation	0.7427248677248678
13018	Cross-validation	0.7023809523809524
13019	Cross-validation	0.6924603174603174
13020	Cross-validation	0.7268339768339768
13021	Cross-validation	0.6692406692406693
13022	Cross-validation	0.736111111111111
13023	Cross-validation	0.6785714285714286
13024	Cross-validation	0.7536375661375663
13025	Cross-validation	0.8172458172458174
13026	Cross-validation	0.6441441441441441
13027	Cross-validation	0.7427248677248677
13028	Cross-validation	0.621031746031746
13029	Cross-validation	0.7328042328042329
13030	Cross-validation	0.7123552123552124
13031	Cross-validation	0.712998712998713
13032	Cross-validation	0.7764550264550265
13033	Cross-validation	0.6223544973544973
13034	Cross-validation	0.6825396825396826
13035	Cross-validation	0.667953667953668
13036	Cross-validation	0.7451737451737451
13037	Cross-validation	0.748015873015873
13038	Cross-validation	0.7658730158730159
13039	Cross-validation	0.6507936507936508
13040	Cross-validation	0.7155727155727156
13041	Cross-validation	0.6833976833976835
13042	Cross-validation	0.6746031746031746
13043	Cross-validation	0.7771164021164021
13044	Cross-validation	0.6633597883597884
13045	Cross-validation	0.7754182754182753
13046	Cross-validation	0.6531531531531531
13047	Cross-validation	0.6845238095238094
13048	Cross-validation	0.7109788359788359
13049	Cross-validation	0.7410714285714285
13050	Cross-validation	0.7117117117117118
13051	Cross-validation	0.6969111969111969
13052	Cross-validation	0.7189153439153438
13053	Cross-validation	0.6732804232804233
13054	Cross-validation	0.796957671957672
13055	Cross-validation	0.7503217503217503
13056	Cross-validation	0.7554697554697555
13057	Cross-validation	0.6567460317460316
13058	Cross-validation	0.6970899470899471
13059	Cross-validation	0.7123015873015873
13060	Cross-validation	0.732947232947233
13061	Cross-validation	0.6492921492921493
13062	Cross-validation	0.7394179894179894
13063	Cross-validation	0.6035052910052909
13064	Cross-validation	0.8373015873015873
13065	Cross-validation	0.761904761904762
13066	Cross-validation	0.6953024453024452
13067	Cross-validation	0.7248677248677249
13068	Cross-validation	0.7003968253968254
13069	Cross-validation	0.7281746031746033
13070	Cross-validation	0.7104247104247104
13071	Cross-validation	0.7731660231660231
13072	Cross-validation	0.7585978835978835
13073	Cross-validation	0.8095238095238095
13074	Cross-validation	0.5476190476190476
13075	Cross-validation	0.6267696267696268
13076	Cross-validation	0.7258687258687259
13077	Cross-validation	0.71494708994709
13078	Cross-validation	0.7142857142857143
13079	Cross-validation	0.7056878306878307
13080	Cross-validation	0.750965250965251
13081	Cross-validation	0.7889317889317888
13082	Cross-validation	0.7294973544973544
13083	Cross-validation	0.6124338624338624
13084	Cross-validation	0.6997354497354497
13085	Cross-validation	0.7828185328185329
13086	Cross-validation	0.6763191763191763
13087	Cross-validation	0.7711640211640212
13088	Cross-validation	0.6931216931216931
13089	Cross-validation	0.6812169312169313
13090	Cross-validation	0.714929214929215
13091	Cross-validation	0.752895752895753
13092	Cross-validation	0.7652116402116401
13093	Cross-validation	0.7136243386243385
13094	Cross-validation	0.6329365079365079
13095	Cross-validation	0.611969111969112
13096	Cross-validation	0.6274131274131274
13097	Cross-validation	0.7354497354497355
13098	Cross-validation	0.7612433862433863
13099	Cross-validation	0.7883597883597883
13100	Cross-validation	0.6808236808236808
13101	Cross-validation	0.8056628056628057
13102	Cross-validation	0.6951058201058201
13103	Cross-validation	0.6455026455026456
13104	Cross-validation	0.8247354497354498
13105	Cross-validation	0.7290862290862291
13106	Cross-validation	0.7696267696267697
13107	Cross-validation	0.8015873015873015
13108	Cross-validation	0.5992063492063492
13109	Cross-validation	0.6997354497354499
13110	Cross-validation	0.7734877734877735
13111	Cross-validation	0.7348777348777349
13112	Cross-validation	0.703042328042328
13113	Cross-validation	0.7023809523809523
13114	Cross-validation	0.6984126984126984
13115	Cross-validation	0.7142857142857143
13116	Cross-validation	0.5444015444015444
13117	Cross-validation	0.7744708994708995
13118	Cross-validation	0.7830687830687831
13119	Cross-validation	0.7023809523809524
13120	Cross-validation	0.7084942084942085
13121	Cross-validation	0.7255469755469756
13122	Cross-validation	0.7394179894179894
13123	Cross-validation	0.636904761904762
13124	Cross-validation	0.7050264550264551
13125	Cross-validation	0.6576576576576577
13126	Cross-validation	0.7409909909909911
13127	Cross-validation	0.73015873015873
13128	Cross-validation	0.685515873015873
13129	Cross-validation	0.7123015873015872
13130	Cross-validation	0.6904761904761905
13131	Cross-validation	0.7831402831402833
13132	Cross-validation	0.7156084656084657
13133	Cross-validation	0.6726190476190477
13134	Cross-validation	0.6755952380952381
13135	Cross-validation	0.7895752895752896
13136	Cross-validation	0.7400257400257401
13137	Cross-validation	0.6355820105820106
13138	Cross-validation	0.7291666666666666
13139	Cross-validation	0.6170634920634921
13140	Cross-validation	0.7374517374517374
13141	Cross-validation	0.7020592020592021
13142	Cross-validation	0.7301587301587301
13143	Cross-validation	0.7771164021164021
13144	Cross-validation	0.5701058201058201
13145	Cross-validation	0.5720720720720721
13146	Cross-validation	0.7155727155727156
13147	Cross-validation	0.7724867724867724
13148	Cross-validation	0.6868386243386244
13149	Cross-validation	0.7208994708994709
13150	Cross-validation	0.6570141570141571
13151	Cross-validation	0.7393822393822395
13152	Cross-validation	0.7807539682539681
13153	Cross-validation	0.7460317460317459
13154	Cross-validation	0.7119708994708995
13155	Cross-validation	0.6673101673101673
13156	Cross-validation	0.6782496782496783
13157	Cross-validation	0.7288359788359787
13158	Cross-validation	0.746031746031746
13159	Cross-validation	0.7665343915343916
13160	Cross-validation	0.7332689832689833
13161	Cross-validation	0.7474259974259975
13162	Cross-validation	0.673941798941799
13163	Cross-validation	0.6984126984126984
13164	Cross-validation	0.7374338624338624
13165	Cross-validation	0.7097812097812097
13166	Cross-validation	0.6879021879021879
13167	Cross-validation	0.7665343915343916
13168	Cross-validation	0.7361111111111112
13169	Cross-validation	0.7791005291005291
13170	Cross-validation	0.7554697554697555
13171	Cross-validation	0.6544401544401545
13172	Cross-validation	0.7824074074074074
13173	Cross-validation	0.78505291005291
13174	Cross-validation	0.6025132275132276
13175	Cross-validation	0.7323037323037322
13176	Cross-validation	0.803088803088803
13177	Cross-validation	0.5813492063492063
13178	Cross-validation	0.8035714285714286
13179	Cross-validation	0.5767195767195767
13180	Cross-validation	0.7181467181467182
13181	Cross-validation	0.6853281853281853
13182	Cross-validation	0.7863756613756614
13183	Cross-validation	0.6276455026455026
13184	Cross-validation	0.7000661375661377
13185	Cross-validation	0.7187902187902189
13186	Cross-validation	0.637065637065637
13187	Cross-validation	0.7969576719576719
13188	Cross-validation	0.7361111111111112
13189	Cross-validation	0.7228835978835979
13190	Cross-validation	0.777027027027027
13191	Cross-validation	0.7213642213642215
13192	Cross-validation	0.7142857142857143
13193	Cross-validation	0.7162698412698413
13194	Cross-validation	0.7096560846560848
13195	Cross-validation	0.6486486486486487
13196	Cross-validation	0.7207207207207207
13197	Cross-validation	0.7466931216931217
13198	Cross-validation	0.7103174603174603
13199	Cross-validation	0.7433862433862434
13200	Cross-validation	0.7953667953667954
13201	Cross-validation	0.7773487773487774
13202	Cross-validation	0.6441798941798943
13203	Cross-validation	0.638888888888889
13204	Cross-validation	0.6970899470899471
13205	Cross-validation	0.6985199485199486
13206	Cross-validation	0.6891891891891893
13207	Cross-validation	0.7083333333333333
13208	Cross-validation	0.7321428571428571
13209	Cross-validation	0.751984126984127
13210	Cross-validation	0.7631917631917633
13211	Cross-validation	0.613899613899614
13212	Cross-validation	0.7976190476190477
13213	Cross-validation	0.7136243386243386
13214	Cross-validation	0.6858465608465609
13215	Cross-validation	0.7271557271557272
13216	Cross-validation	0.7142857142857143
13217	Cross-validation	0.6640211640211641
13218	Cross-validation	0.7123015873015874
13219	Cross-validation	0.7099867724867724
13220	Cross-validation	0.6306306306306306
13221	Cross-validation	0.7535392535392536
13222	Cross-validation	0.7123015873015872
13223	Cross-validation	0.7235449735449735
13224	Cross-validation	0.7076719576719577
13225	Cross-validation	0.6563706563706564
13226	Cross-validation	0.8217503217503217
13227	Cross-validation	0.6636904761904762
13228	Cross-validation	0.6461640211640212
13229	Cross-validation	0.7767857142857143
13230	Cross-validation	0.6891891891891891
13231	Cross-validation	0.7348777348777349
13232	Cross-validation	0.6765873015873015
13233	Cross-validation	0.707010582010582
13234	Cross-validation	0.7440476190476191
13235	Cross-validation	0.6640926640926641
13236	Cross-validation	0.817889317889318
13237	Cross-validation	0.7572751322751323
13238	Cross-validation	0.6051587301587302
13239	Cross-validation	0.738095238095238
13240	Cross-validation	0.7760617760617762
13241	Cross-validation	0.7583655083655084
13242	Cross-validation	0.6812169312169313
13243	Cross-validation	0.7294973544973545
13244	Cross-validation	0.6216931216931216
13245	Cross-validation	0.6711711711711712
13246	Cross-validation	0.7850707850707851
13247	Cross-validation	0.6957671957671958
13248	Cross-validation	0.7017195767195767
13249	Cross-validation	0.6517857142857143
13250	Cross-validation	0.7651222651222651
13251	Cross-validation	0.6988416988416988
13252	Cross-validation	0.7175925925925927
13253	Cross-validation	0.6104497354497354
13254	Cross-validation	0.7986111111111112
13255	Cross-validation	0.6666666666666667
13256	Cross-validation	0.7187902187902189
13257	Cross-validation	0.6759259259259258
13258	Cross-validation	0.7294973544973544
13259	Cross-validation	0.6911375661375662
13260	Cross-validation	0.7277992277992278
13261	Cross-validation	0.7834620334620336
13262	Cross-validation	0.6534391534391535
13263	Cross-validation	0.671957671957672
13264	Cross-validation	0.7374338624338623
13265	Cross-validation	0.7277992277992278
13266	Cross-validation	0.7007722007722007
13267	Cross-validation	0.6917989417989419
13268	Cross-validation	0.6944444444444444
13269	Cross-validation	0.7457010582010583
13270	Cross-validation	0.7226512226512227
13271	Cross-validation	0.6100386100386102
13272	Cross-validation	0.7982804232804233
13273	Cross-validation	0.7179232804232805
13274	Cross-validation	0.7149470899470899
13275	Cross-validation	0.6994851994851995
13276	Cross-validation	0.660875160875161
13277	Cross-validation	0.7466931216931217
13278	Cross-validation	0.6322751322751323
13279	Cross-validation	0.7281746031746031
13280	Cross-validation	0.7380952380952381
13281	Cross-validation	0.6229086229086229
13282	Cross-validation	0.7142857142857143
13283	Cross-validation	0.7784391534391534
13284	Cross-validation	0.6481481481481483
13285	Cross-validation	0.6480051480051481
13286	Cross-validation	0.7477477477477478
13287	Cross-validation	0.7599206349206349
13288	Cross-validation	0.7347883597883598
13289	Cross-validation	0.7255291005291005
13290	Cross-validation	0.7335907335907336
13291	Cross-validation	0.7509652509652511
13292	Cross-validation	0.6693121693121693
13293	Cross-validation	0.6934523809523809
13294	Cross-validation	0.7612433862433863
13295	Cross-validation	0.705920205920206
13296	Cross-validation	0.6367438867438868
13297	Cross-validation	0.7195767195767195
13298	Cross-validation	0.7063492063492063
13299	Cross-validation	0.7156084656084656
13300	Cross-validation	0.6319176319176318
13301	Cross-validation	0.7953667953667954
13302	Cross-validation	0.7195767195767195
13303	Cross-validation	0.8075396825396826
13304	Cross-validation	0.6481481481481481
13305	Cross-validation	0.6930501930501931
13306	Cross-validation	0.5701415701415702
13307	Cross-validation	0.7605820105820106
13308	Cross-validation	0.791005291005291
13309	Cross-validation	0.7533068783068783
13310	Cross-validation	0.5952380952380952
13311	Cross-validation	0.7184684684684685
13312	Cross-validation	0.7023809523809524
13313	Cross-validation	0.7956349206349206
13314	Cross-validation	0.7797619047619048
13315	Cross-validation	0.7432432432432432
13316	Cross-validation	0.7471042471042472
13317	Cross-validation	0.7225529100529101
13318	Cross-validation	0.6726190476190477
13319	Cross-validation	0.6349206349206349
13320	Cross-validation	0.6792149292149292
13321	Cross-validation	0.6145431145431146
13322	Cross-validation	0.8452380952380952
13323	Cross-validation	0.6574074074074074
13324	Cross-validation	0.7738095238095238
13325	Cross-validation	0.8230373230373231
13326	Cross-validation	0.6370656370656371
13327	Cross-validation	0.7073412698412698
13328	Cross-validation	0.7427248677248677
13329	Cross-validation	0.6739417989417991
13330	Cross-validation	0.7187902187902189
13331	Cross-validation	0.7702702702702704
13332	Cross-validation	0.6428571428571429
13333	Cross-validation	0.6646825396825395
13334	Cross-validation	0.748015873015873
13335	Cross-validation	0.6509009009009009
13336	Cross-validation	0.7374517374517374
13337	Cross-validation	0.6349206349206349
13338	Cross-validation	0.783068783068783
13339	Cross-validation	0.7896825396825398
13340	Cross-validation	0.7773487773487773
13341	Cross-validation	0.7857142857142858
13342	Cross-validation	0.667989417989418
13343	Cross-validation	0.6428571428571429
13344	Cross-validation	0.6931216931216932
13345	Cross-validation	0.6325611325611324
13346	Cross-validation	0.6975546975546976
13347	Cross-validation	0.6825396825396826
13348	Cross-validation	0.7559523809523809
13349	Cross-validation	0.808862433862434
13350	Cross-validation	0.6827541827541828
13351	Cross-validation	0.6763191763191763
13352	Cross-validation	0.7857142857142857
13353	Cross-validation	0.6091269841269841
13354	Cross-validation	0.8161375661375663
13355	Cross-validation	0.6801801801801802
13356	Cross-validation	0.7072072072072073
13357	Cross-validation	0.7407407407407408
13358	Cross-validation	0.6825396825396826
13359	Cross-validation	0.7175925925925927
13360	Cross-validation	0.7207207207207208
13361	Cross-validation	0.6924066924066925
13362	Cross-validation	0.7476851851851851
13363	Cross-validation	0.7215608465608465
13364	Cross-validation	0.7116402116402117
13365	Cross-validation	0.5990990990990992
13366	Cross-validation	0.7451737451737452
13367	Cross-validation	0.751984126984127
13368	Cross-validation	0.6878306878306879
13369	Cross-validation	0.7046957671957672
13370	Cross-validation	0.7065637065637065
13371	Cross-validation	0.7400257400257402
13372	Cross-validation	0.7142857142857145
13373	Cross-validation	0.6669973544973544
13374	Cross-validation	0.7433862433862434
13375	Cross-validation	0.7921492921492921
13376	Cross-validation	0.66988416988417
13377	Cross-validation	0.8227513227513228
13378	Cross-validation	0.6402116402116401
13379	Cross-validation	0.703042328042328
13380	Cross-validation	0.6946589446589447
13381	Cross-validation	0.7483912483912484
13382	Cross-validation	0.6845238095238095
13383	Cross-validation	0.6567460317460317
13384	Cross-validation	0.8005952380952381
13385	Cross-validation	0.5978120978120979
13386	Cross-validation	0.7593307593307594
13387	Cross-validation	0.6970899470899471
13388	Cross-validation	0.7843915343915344
13389	Cross-validation	0.6924603174603174
13390	Cross-validation	0.7265122265122266
13391	Cross-validation	0.7110682110682113
13392	Cross-validation	0.6812169312169312
13393	Cross-validation	0.6699735449735449
13394	Cross-validation	0.7645502645502645
13395	Cross-validation	0.6415701415701416
13396	Cross-validation	0.734877734877735
13397	Cross-validation	0.7513227513227514
13398	Cross-validation	0.7678571428571429
13399	Cross-validation	0.6878306878306878
13400	Cross-validation	0.7329472329472331
13401	Cross-validation	0.6550836550836551
13402	Cross-validation	0.7185846560846562
13403	Cross-validation	0.7738095238095238
13404	Cross-validation	0.7235449735449735
13405	Cross-validation	0.5900900900900901
13406	Cross-validation	0.8043758043758045
13407	Cross-validation	0.6646825396825397
13408	Cross-validation	0.7156084656084656
13409	Cross-validation	0.7136243386243386
13410	Cross-validation	0.6885456885456886
13411	Cross-validation	0.7516087516087516
13412	Cross-validation	0.7585978835978836
13413	Cross-validation	0.6507936507936508
13414	Cross-validation	0.7367724867724867
13415	Cross-validation	0.6988416988416989
13416	Cross-validation	0.6782496782496783
13417	Cross-validation	0.6858465608465608
13418	Cross-validation	0.7275132275132274
13419	Cross-validation	0.705026455026455
13420	Cross-validation	0.806949806949807
13421	Cross-validation	0.7683397683397684
13422	Cross-validation	0.6236772486772486
13423	Cross-validation	0.6170634920634921
13424	Cross-validation	0.7228835978835979
13425	Cross-validation	0.6151866151866153
13426	Cross-validation	0.8442728442728443
13427	Cross-validation	0.8042328042328042
13428	Cross-validation	0.6851851851851851
13429	Cross-validation	0.5621693121693122
13430	Cross-validation	0.696911196911197
13431	Cross-validation	0.7747747747747749
13432	Cross-validation	0.7099867724867726
13433	Cross-validation	0.7552910052910053
13434	Cross-validation	0.6805555555555556
13435	Cross-validation	0.6946589446589446
13436	Cross-validation	0.6499356499356499
13437	Cross-validation	0.6977513227513228
13438	Cross-validation	0.7807539682539683
13439	Cross-validation	0.7903439153439153
13440	Cross-validation	0.8101673101673101
13441	Cross-validation	0.6911196911196911
13442	Cross-validation	0.705026455026455
13443	Cross-validation	0.755952380952381
13444	Cross-validation	0.5367063492063493
13445	Cross-validation	0.7651222651222651
13446	Cross-validation	0.6911196911196911
13447	Cross-validation	0.6498015873015873
13448	Cross-validation	0.7076719576719577
13449	Cross-validation	0.7671957671957672
13450	Cross-validation	0.7651222651222651
13451	Cross-validation	0.7129987129987129
13452	Cross-validation	0.7738095238095238
13453	Cross-validation	0.7208994708994709
13454	Cross-validation	0.6216931216931217
13455	Cross-validation	0.7567567567567568
13456	Cross-validation	0.7368082368082369
13457	Cross-validation	0.6865079365079365
13458	Cross-validation	0.7175925925925927
13459	Cross-validation	0.6765873015873015
13460	Cross-validation	0.6628056628056628
13461	Cross-validation	0.8117760617760619
13462	Cross-validation	0.6878306878306878
13463	Cross-validation	0.703042328042328
13464	Cross-validation	0.7228835978835979
13465	Cross-validation	0.7454954954954954
13466	Cross-validation	0.6734234234234234
13467	Cross-validation	0.6944444444444445
13468	Cross-validation	0.6845238095238096
13469	Cross-validation	0.7275132275132274
13470	Cross-validation	0.6344916344916345
13471	Cross-validation	0.8111325611325613
13472	Cross-validation	0.7083333333333333
13473	Cross-validation	0.6507936507936508
13474	Cross-validation	0.802910052910053
13475	Cross-validation	0.7123552123552124
13476	Cross-validation	0.703989703989704
13477	Cross-validation	0.7056878306878307
13478	Cross-validation	0.7328042328042329
13479	Cross-validation	0.7883597883597884
13480	Cross-validation	0.7191119691119691
13481	Cross-validation	0.7084942084942085
13482	Cross-validation	0.6673280423280424
13483	Cross-validation	0.6858465608465608
13484	Cross-validation	0.7519841269841269
13485	Cross-validation	0.7335907335907337
13486	Cross-validation	0.7567567567567567
13487	Cross-validation	0.707010582010582
13488	Cross-validation	0.6871693121693122
13489	Cross-validation	0.6818783068783069
13490	Cross-validation	0.7503217503217503
13491	Cross-validation	0.7123552123552124
13492	Cross-validation	0.6712962962962963
13493	Cross-validation	0.7526455026455026
13494	Cross-validation	0.621362433862434
13495	Cross-validation	0.7638352638352639
13496	Cross-validation	0.741956241956242
13497	Cross-validation	0.6607142857142857
13498	Cross-validation	0.7182539682539683
13499	Cross-validation	0.7248677248677249
13500	Cross-validation	0.6936936936936937
13501	Cross-validation	0.7033462033462033
13502	Cross-validation	0.7104247104247104
13503	Cross-validation	0.5892857142857143
13504	Cross-validation	0.7093495934959351
13505	Cross-validation	0.7252252252252253
13506	Cross-validation	0.5842985842985843
13507	Cross-validation	0.6808236808236808
13508	Cross-validation	0.8816137566137565
13509	Cross-validation	0.6138211382113821
13510	Cross-validation	0.7200772200772201
13511	Cross-validation	0.6879021879021879
13512	Cross-validation	0.6389961389961389
13513	Cross-validation	0.6554232804232805
13514	Cross-validation	0.6991869918699187
13515	Cross-validation	0.7496782496782497
13516	Cross-validation	0.6402831402831403
13517	Cross-validation	0.7033462033462033
13518	Cross-validation	0.6871693121693122
13519	Cross-validation	0.69579945799458
13520	Cross-validation	0.7580437580437581
13521	Cross-validation	0.6846846846846847
13522	Cross-validation	0.6196911196911197
13523	Cross-validation	0.7691798941798941
13524	Cross-validation	0.6856368563685638
13525	Cross-validation	0.6936936936936937
13526	Cross-validation	0.7374517374517375
13527	Cross-validation	0.7194337194337195
13528	Cross-validation	0.5522486772486772
13529	Cross-validation	0.7323848238482384
13530	Cross-validation	0.7368082368082368
13531	Cross-validation	0.7001287001287002
13532	Cross-validation	0.6621621621621622
13533	Cross-validation	0.6951058201058201
13534	Cross-validation	0.6822493224932249
13535	Cross-validation	0.5881595881595881
13536	Cross-validation	0.8005148005148005
13537	Cross-validation	0.6595881595881595
13538	Cross-validation	0.6964285714285714
13539	Cross-validation	0.75
13540	Cross-validation	0.7277992277992279
13541	Cross-validation	0.6904761904761906
13542	Cross-validation	0.6917631917631918
13543	Cross-validation	0.7162698412698413
13544	Cross-validation	0.5514905149051491
13545	Cross-validation	0.7490347490347491
13546	Cross-validation	0.5765765765765766
13547	Cross-validation	0.8024453024453024
13548	Cross-validation	0.58994708994709
13549	Cross-validation	0.7086720867208673
13550	Cross-validation	0.6904761904761905
13551	Cross-validation	0.7786357786357786
13552	Cross-validation	0.657014157014157
13553	Cross-validation	0.6302910052910053
13554	Cross-validation	0.7682926829268293
13555	Cross-validation	0.7850707850707851
13556	Cross-validation	0.7348777348777349
13557	Cross-validation	0.6435006435006435
13558	Cross-validation	0.7605820105820106
13559	Cross-validation	0.55420054200542
13560	Cross-validation	0.6312741312741313
13561	Cross-validation	0.7187902187902189
13562	Cross-validation	0.6994851994851995
13563	Cross-validation	0.6686507936507937
13564	Cross-validation	0.6883468834688348
13565	Cross-validation	0.6647361647361648
13566	Cross-validation	0.5952380952380951
13567	Cross-validation	0.7586872586872587
13568	Cross-validation	0.7208994708994708
13569	Cross-validation	0.7459349593495934
13570	Cross-validation	0.6885456885456885
13571	Cross-validation	0.7277992277992278
13572	Cross-validation	0.6396396396396397
13573	Cross-validation	0.7407407407407407
13574	Cross-validation	0.731029810298103
13575	Cross-validation	0.6055341055341055
13576	Cross-validation	0.7773487773487774
13577	Cross-validation	0.714929214929215
13578	Cross-validation	0.683862433862434
13579	Cross-validation	0.7181571815718157
13580	Cross-validation	0.738095238095238
13581	Cross-validation	0.7368082368082368
13582	Cross-validation	0.667953667953668
13583	Cross-validation	0.6415343915343916
13584	Cross-validation	0.6659891598915988
13585	Cross-validation	0.6833976833976835
13586	Cross-validation	0.685971685971686
13587	Cross-validation	0.6332046332046333
13588	Cross-validation	0.6832010582010583
13589	Cross-validation	0.7920054200542005
13590	Cross-validation	0.6711711711711712
13591	Cross-validation	0.6151866151866153
13592	Cross-validation	0.7265122265122266
13593	Cross-validation	0.664021164021164
13594	Cross-validation	0.7601626016260162
13595	Cross-validation	0.752895752895753
13596	Cross-validation	0.7162162162162162
13597	Cross-validation	0.7290862290862292
13598	Cross-validation	0.6071428571428571
13599	Cross-validation	0.6558265582655827
13600	Cross-validation	0.7850707850707851
13601	Cross-validation	0.6634491634491635
13602	Cross-validation	0.7355212355212356
13603	Cross-validation	0.7466931216931216
13604	Cross-validation	0.5298102981029811
13605	Cross-validation	0.7232947232947233
13606	Cross-validation	0.7213642213642214
13607	Cross-validation	0.7290862290862291
13608	Cross-validation	0.7797619047619049
13609	Cross-validation	0.5873983739837398
13610	Cross-validation	0.6801801801801802
13611	Cross-validation	0.6550836550836552
13612	Cross-validation	0.6184041184041185
13613	Cross-validation	0.7453703703703703
13614	Cross-validation	0.7242547425474255
13615	Cross-validation	0.7747747747747747
13616	Cross-validation	0.6274131274131274
13617	Cross-validation	0.6061776061776062
13618	Cross-validation	0.7367724867724867
13619	Cross-validation	0.6172086720867208
13620	Cross-validation	0.5926640926640927
13621	Cross-validation	0.702059202059202
13622	Cross-validation	0.6679536679536681
13623	Cross-validation	0.6640211640211641
13624	Cross-validation	0.8021680216802168
13625	Cross-validation	0.6814671814671814
13626	Cross-validation	0.7368082368082369
13627	Cross-validation	0.6840411840411841
13628	Cross-validation	0.6977513227513228
