"x"
458.648
522.133
501.733
507.312
504.827
510.759
507.886
503.346
543.067
536.833
535.782
534.195
540.711
505.897
531.965
508.206
535.631
550.532
504.138
537.079
529.031
529.754
569.986
511.682
514.947
534.451
521.555
524.949
579.52
500.149
544.262
533.481
547.725
543.755
540.307
507.16
518.845
532.083
513.92
570.601
513.064
542.967
538.291
519.468
553.103
529.209
522.867
548.277
510.775
539.96
552.002
508.493
549.197
529.933
538.477
548.054
537.509
508.33
524.146
512.389
539.978
555.102
506.776
547.098
534.802
546.443
554.295
543.899
509.917
523.998
516.529
527.044
563.623
505.104
545.703
538.273
538.232
536.957
536.136
517.122
548.86
541.29
532.655
538.503
544.459
534.424
527.137
541.806
525.989
515.449
567.12
511.595
537.24
534.537
561.343
598.894
555.281
514.839
512.206
504.399
