"Overall","names","model"
0.00846989820837924,"Otu00004","XGBoost"
0.00842525798557218,"Otu00015","XGBoost"
0.00819373163294558,"Otu00009","XGBoost"
0.00813805089518214,"Otu00231","XGBoost"
0.198313963286956,"fit_result","XGBoost"
0.025696056679043,"Otu00058","XGBoost"
0.0171124722491658,"Otu00008","XGBoost"
0.0125363741407917,"Otu00477","XGBoost"
0.0121971302398524,"Otu00002","XGBoost"
0.0115027210177113,"Otu00155","XGBoost"
0.0112619666476053,"Otu00246","XGBoost"
0.0110118620838434,"Otu00004","XGBoost"
0.00991951538492931,"Otu00361","XGBoost"
0.00890374265853727,"Otu00165","XGBoost"
0.159184419693353,"fit_result","XGBoost"
0.0220847340336826,"Otu00008","XGBoost"
0.018630719539579,"Otu00058","XGBoost"
0.0155216125923032,"Otu00004","XGBoost"
0.0133616072312216,"Otu00028","XGBoost"
0.0106414029125715,"Otu00010","XGBoost"
0.0103410234646462,"Otu00002","XGBoost"
0.0101896910581059,"Otu00009","XGBoost"
0.00967617185725522,"Otu00013","XGBoost"
0.00929905367188385,"Otu00023","XGBoost"
0.157460729511551,"fit_result","XGBoost"
0.0160400580246966,"Otu00058","XGBoost"
0.0149427306595207,"Otu00004","XGBoost"
0.0143564868039497,"Otu00008","XGBoost"
0.0111872843813478,"Otu00005","XGBoost"
0.010184386181193,"Otu00012","XGBoost"
0.00920073464842146,"Otu00023","XGBoost"
0.0090193354576006,"Otu00030","XGBoost"
0.00874812192814971,"Otu00477","XGBoost"
0.00824255630520301,"Otu00002","XGBoost"
0.310252667814007,"fit_result","XGBoost"
0.038332993379825,"Otu00058","XGBoost"
0.0204852347644989,"Otu00008","XGBoost"
0.0125559141096203,"Otu00012","XGBoost"
0.0112194101375503,"Otu00691","XGBoost"
0.0111174475861049,"Otu00002","XGBoost"
0.010409083685958,"Otu00009","XGBoost"
0.0100887402037409,"Otu00015","XGBoost"
0.00842064478086925,"Otu00138","XGBoost"
0.00830243583764612,"Otu00019","XGBoost"
0.208329543288776,"fit_result","XGBoost"
0.0302003706264129,"Otu00058","XGBoost"
0.0153933998209498,"Otu00002","XGBoost"
0.014253473777782,"Otu00012","XGBoost"
0.0125889097290261,"Otu00008","XGBoost"
0.0122504195692649,"Otu00010","XGBoost"
0.0119097472465485,"Otu00023","XGBoost"
0.0107509245831802,"Otu00015","XGBoost"
0.0103287851975511,"Otu00003","XGBoost"
0.0101687583211109,"Otu00155","XGBoost"
0.187236258727651,"fit_result","XGBoost"
0.0326238391334518,"Otu00058","XGBoost"
0.0183106885514994,"Otu00008","XGBoost"
0.0136683370909103,"Otu00246","XGBoost"
0.00967660607179856,"Otu00128","XGBoost"
0.00945965271228509,"Otu00010","XGBoost"
0.009389222292757,"Otu00035","XGBoost"
0.00869166288203779,"Otu00155","XGBoost"
0.00810964347087692,"Otu00002","XGBoost"
0.00776558883399555,"Otu00024","XGBoost"
0.190227942428405,"fit_result","XGBoost"
0.0186430038838806,"Otu00058","XGBoost"
0.0181935786062341,"Otu00002","XGBoost"
0.0172865817775017,"Otu00008","XGBoost"
0.0136468666718205,"Otu00010","XGBoost"
0.0113827801315071,"Otu00246","XGBoost"
0.00875854631870607,"Otu00003","XGBoost"
0.0084332211919043,"Otu00004","XGBoost"
0.00803724890807635,"Otu00033","XGBoost"
0.00733388546919249,"Otu00024","XGBoost"
0.193053226182277,"fit_result","XGBoost"
0.0215846601758532,"Otu00058","XGBoost"
0.015950447265544,"Otu00008","XGBoost"
0.0136717638644915,"Otu00002","XGBoost"
0.0104201877386622,"Otu00012","XGBoost"
0.00984239497661592,"Otu00004","XGBoost"
0.00963358984197003,"Otu00005","XGBoost"
0.00911360452642794,"Otu00477","XGBoost"
0.00864195568480496,"Otu00027","XGBoost"
0.00835745104043894,"Otu00742","XGBoost"
0.155777294166983,"fit_result","XGBoost"
0.0216771766730879,"Otu00058","XGBoost"
0.0164743105507725,"Otu00002","XGBoost"
0.013151116489846,"Otu00019","XGBoost"
0.0127668288314876,"Otu00012","XGBoost"
0.0121987299212564,"Otu00028","XGBoost"
0.0108392206239771,"Otu00009","XGBoost"
0.0104573256834316,"Otu00742","XGBoost"
0.0102386813117176,"Otu00008","XGBoost"
0.00936688029494316,"Otu00004","XGBoost"
0.147235940118028,"fit_result","XGBoost"
0.0252341179135147,"Otu00058","XGBoost"
0.0160844828685002,"Otu00019","XGBoost"
0.0141912156414021,"Otu00004","XGBoost"
0.0130615985946074,"Otu00012","XGBoost"
0.0112929246430905,"Otu00008","XGBoost"
0.011132164686647,"Otu00010","XGBoost"
0.00919263082460359,"Otu00013","XGBoost"
0.00905670849346117,"Otu00002","XGBoost"
0.0090440037516614,"Otu00659","XGBoost"
0.205998603325029,"fit_result","XGBoost"
0.0197041592239661,"Otu00058","XGBoost"
0.0146615939765421,"Otu00012","XGBoost"
0.0123744423610395,"Otu00008","XGBoost"
0.0119058000834981,"Otu00028","XGBoost"
0.0111184117128712,"Otu00009","XGBoost"
0.0102784975087457,"Otu00019","XGBoost"
0.0102726129242124,"Otu00002","XGBoost"
0.00930814668288823,"Otu00005","XGBoost"
0.0090507832899697,"Otu00023","XGBoost"
0.181394263254809,"fit_result","XGBoost"
0.0259249604099301,"Otu00058","XGBoost"
0.0158048536516641,"Otu00008","XGBoost"
0.0153528376748036,"Otu00002","XGBoost"
0.0147573446596778,"Otu00013","XGBoost"
0.0114493959934948,"Otu00003","XGBoost"
0.0111737656324765,"Otu00010","XGBoost"
0.0109276573103539,"Otu00822","XGBoost"
0.0103014271689394,"Otu00033","XGBoost"
0.00883994046964733,"Otu00659","XGBoost"
0.193661339252152,"fit_result","XGBoost"
0.0237145347039634,"Otu00058","XGBoost"
0.0141800221410346,"Otu00012","XGBoost"
0.0136821436712064,"Otu00008","XGBoost"
0.0104785671737419,"Otu00002","XGBoost"
0.00917719447115437,"Otu00015","XGBoost"
0.00887644194869936,"Otu00004","XGBoost"
0.0085956174175941,"Otu00246","XGBoost"
0.00856276338247705,"Otu00010","XGBoost"
0.00829566587424555,"Otu00003","XGBoost"
36.43371017471736,fit_result,XGBoost
-0.41109969167524313,Otu00001,XGBoost
-0.3597122302158395,Otu00002,XGBoost
-0.41109969167524313,Otu00003,XGBoost
-1.233299075025703,Otu00004,XGBoost
0,Otu00005,XGBoost
-0.20554984583762825,Otu00006,XGBoost
-0.10277492291880744,Otu00007,XGBoost
0.3083247687564224,Otu00008,XGBoost
0,Otu00009,XGBoost
-0.10277492291880744,Otu00010,XGBoost
-0.05138746145941708,Otu00011,XGBoost
1.0277492291880745,Otu00012,XGBoost
0,Otu00013,XGBoost
0.20554984583761488,Otu00014,XGBoost
-0.8221993833504729,Otu00015,XGBoost
0.1541623843782112,Otu00016,XGBoost
-0.05138746145941708,Otu00017,XGBoost
0.05138746145940372,Otu00018,XGBoost
0.565262076053441,Otu00019,XGBoost
-0.3597122302158395,Otu00020,XGBoost
-0.05138746145941708,Otu00021,XGBoost
0.05138746145940372,Otu00022,XGBoost
0.41109969167522975,Otu00023,XGBoost
-0.3597122302158395,Otu00024,XGBoost
-0.15416238437822452,Otu00025,XGBoost
-0.25693730729703196,Otu00026,XGBoost
-0.05138746145941708,Otu00027,XGBoost
0.10277492291879411,Otu00028,XGBoost
-0.10277492291880744,Otu00029,XGBoost
-0.05138746145941708,Otu00030,XGBoost
-0.3597122302158395,Otu00031,XGBoost
0,Otu00032,XGBoost
0.1541623843782112,Otu00033,XGBoost
-0.05138746145940372,Otu00034,XGBoost
-0.10277492291880744,Otu00035,XGBoost
-0.15416238437822452,Otu00036,XGBoost
-0.10277492291880744,Otu00037,XGBoost
-0.1541623843782112,Otu00038,XGBoost
-0.25693730729703196,Otu00039,XGBoost
0.05138746145940372,Otu00040,XGBoost
-1.335006103608873e-14,Otu00041,XGBoost
-0.30832476875643566,Otu00042,XGBoost
-0.15416238437822452,Otu00043,XGBoost
0.1541623843782112,Otu00044,XGBoost
-0.05138746145940372,Otu00045,XGBoost
0.1541623843782112,Otu00046,XGBoost
0,Otu00047,XGBoost
-0.1027749229188208,Otu00048,XGBoost
0,Otu00049,XGBoost
-0.25693730729703196,Otu00050,XGBoost
-0.05138746145940372,Otu00051,XGBoost
-0.25693730729703196,Otu00052,XGBoost
-0.05138746145940372,Otu00053,XGBoost
0.3083247687564224,Otu00054,XGBoost
-0.05138746145940372,Otu00055,XGBoost
-0.05138746145941708,Otu00056,XGBoost
0.10277492291880744,Otu00057,XGBoost
3.5457348406988576,Otu00058,XGBoost
0,Otu00059,XGBoost
-0.15416238437822452,Otu00060,XGBoost
0.05138746145940372,Otu00061,XGBoost
-0.05138746145940372,Otu00062,XGBoost
0,Otu00063,XGBoost
0,Otu00064,XGBoost
0,Otu00065,XGBoost
-0.05138746145941708,Otu00066,XGBoost
0.05138746145940372,Otu00067,XGBoost
-0.20554984583762825,Otu00068,XGBoost
0,Otu00069,XGBoost
-0.05138746145941708,Otu00070,XGBoost
-0.30832476875643566,Otu00071,XGBoost
-0.30832476875643566,Otu00072,XGBoost
-0.1027749229188208,Otu00073,XGBoost
0,Otu00074,XGBoost
-0.46248715313464683,Otu00075,XGBoost
-0.05138746145940372,Otu00076,XGBoost
0.10277492291880744,Otu00077,XGBoost
-0.05138746145940372,Otu00078,XGBoost
-0.10277492291880744,Otu00079,XGBoost
0,Otu00080,XGBoost
0.05138746145940372,Otu00081,XGBoost
-0.20554984583761488,Otu00082,XGBoost
-0.25693730729703196,Otu00083,XGBoost
-0.25693730729703196,Otu00084,XGBoost
-0.10277492291880744,Otu00085,XGBoost
0.051387461459390375,Otu00086,XGBoost
-0.10277492291880744,Otu00087,XGBoost
-0.30832476875643566,Otu00088,XGBoost
-0.10277492291880744,Otu00089,XGBoost
0.10277492291880744,Otu00090,XGBoost
0.05138746145940372,Otu00091,XGBoost
-0.30832476875643566,Otu00092,XGBoost
0.20554984583761488,Otu00093,XGBoost
-0.05138746145940372,Otu00094,XGBoost
-0.25693730729703196,Otu00095,XGBoost
0.25693730729701864,Otu00096,XGBoost
0,Otu00097,XGBoost
0,Otu00098,XGBoost
0,Otu00099,XGBoost
-0.46248715313464683,Otu00100,XGBoost
0.05138746145940372,Otu00101,XGBoost
-0.5138746145940506,Otu00102,XGBoost
0,Otu00103,XGBoost
0,Otu00104,XGBoost
-0.05138746145940372,Otu00105,XGBoost
-0.1027749229188208,Otu00106,XGBoost
-0.30832476875643566,Otu00107,XGBoost
0,Otu00108,XGBoost
0.1541623843782112,Otu00109,XGBoost
0.3083247687564224,Otu00110,XGBoost
0,Otu00111,XGBoost
0,Otu00112,XGBoost
-0.25693730729703196,Otu00113,XGBoost
0,Otu00114,XGBoost
0.051387461459390375,Otu00115,XGBoost
0,Otu00116,XGBoost
0.25693730729701864,Otu00117,XGBoost
0,Otu00118,XGBoost
-0.05138746145940372,Otu00119,XGBoost
0.2569373072970053,Otu00120,XGBoost
0,Otu00121,XGBoost
0.3597122302158261,Otu00122,XGBoost
0.3597122302158261,Otu00123,XGBoost
0,Otu00124,XGBoost
-0.05138746145940372,Otu00125,XGBoost
0.10277492291880744,Otu00126,XGBoost
0.20554984583761488,Otu00127,XGBoost
-0.05138746145941708,Otu00128,XGBoost
0,Otu00129,XGBoost
-0.15416238437822452,Otu00130,XGBoost
0,Otu00131,XGBoost
0,Otu00132,XGBoost
-0.1027749229188208,Otu00133,XGBoost
0,Otu00134,XGBoost
-0.30832476875643566,Otu00135,XGBoost
-0.1541623843782112,Otu00136,XGBoost
-0.05138746145940372,Otu00137,XGBoost
-1.335006103608873e-14,Otu00138,XGBoost
0.10277492291880744,Otu00139,XGBoost
0,Otu00140,XGBoost
0,Otu00141,XGBoost
-0.05138746145940372,Otu00142,XGBoost
0.1541623843782112,Otu00143,XGBoost
-0.05138746145940372,Otu00144,XGBoost
0,Otu00145,XGBoost
-0.20554984583762825,Otu00146,XGBoost
-0.20554984583762825,Otu00147,XGBoost
0,Otu00148,XGBoost
0,Otu00149,XGBoost
0,Otu00150,XGBoost
0.05138746145940372,Otu00151,XGBoost
-0.30832476875643566,Otu00152,XGBoost
0.05138746145940372,Otu00153,XGBoost
0,Otu00154,XGBoost
0.41109969167522975,Otu00155,XGBoost
0,Otu00156,XGBoost
0,Otu00157,XGBoost
-0.1027749229188208,Otu00158,XGBoost
0,Otu00159,XGBoost
-0.10277492291880744,Otu00160,XGBoost
0,Otu00161,XGBoost
-0.15416238437822452,Otu00162,XGBoost
0.20554984583761488,Otu00163,XGBoost
0.1541623843782112,Otu00164,XGBoost
-0.20554984583762825,Otu00165,XGBoost
-1.335006103608873e-14,Otu00166,XGBoost
0.1541623843782112,Otu00167,XGBoost
-0.20554984583762825,Otu00168,XGBoost
0,Otu00169,XGBoost
0.05138746145940372,Otu00170,XGBoost
0.05138746145940372,Otu00171,XGBoost
0.05138746145940372,Otu00172,XGBoost
-0.05138746145940372,Otu00173,XGBoost
0,Otu00174,XGBoost
-0.05138746145940372,Otu00175,XGBoost
-0.15416238437822452,Otu00176,XGBoost
0.5138746145940373,Otu00177,XGBoost
-0.25693730729701864,Otu00178,XGBoost
-0.05138746145940372,Otu00179,XGBoost
0,Otu00180,XGBoost
0.25693730729701864,Otu00181,XGBoost
-0.15416238437822452,Otu00182,XGBoost
0,Otu00183,XGBoost
-0.10277492291880744,Otu00184,XGBoost
-0.5652620760534544,Otu00185,XGBoost
-0.10277492291880744,Otu00186,XGBoost
-0.10277492291880744,Otu00187,XGBoost
-0.15416238437822452,Otu00188,XGBoost
0,Otu00189,XGBoost
0,Otu00190,XGBoost
0,Otu00191,XGBoost
0.10277492291880744,Otu00192,XGBoost
-0.05138746145940372,Otu00193,XGBoost
0,Otu00194,XGBoost
-0.05138746145940372,Otu00195,XGBoost
-0.41109969167524313,Otu00196,XGBoost
0.05138746145940372,Otu00197,XGBoost
0.10277492291880744,Otu00198,XGBoost
0.25693730729701864,Otu00199,XGBoost
0,Otu00200,XGBoost
0.05138746145940372,Otu00201,XGBoost
-0.1027749229188208,Otu00202,XGBoost
0,Otu00203,XGBoost
0.05138746145940372,Otu00204,XGBoost
-0.10277492291880744,Otu00205,XGBoost
-0.05138746145940372,Otu00206,XGBoost
0,Otu00207,XGBoost
0.05138746145940372,Otu00208,XGBoost
-0.15416238437822452,Otu00209,XGBoost
0,Otu00210,XGBoost
0,Otu00211,XGBoost
0.10277492291880744,Otu00212,XGBoost
-0.20554984583762825,Otu00213,XGBoost
-0.05138746145940372,Otu00214,XGBoost
0.05138746145940372,Otu00215,XGBoost
-0.15416238437822452,Otu00216,XGBoost
0,Otu00217,XGBoost
0,Otu00218,XGBoost
0.10277492291880744,Otu00219,XGBoost
0.05138746145940372,Otu00220,XGBoost
0,Otu00221,XGBoost
0,Otu00222,XGBoost
0,Otu00223,XGBoost
0.05138746145940372,Otu00224,XGBoost
0,Otu00225,XGBoost
0,Otu00226,XGBoost
-0.05138746145941708,Otu00227,XGBoost
0,Otu00228,XGBoost
-0.05138746145940372,Otu00229,XGBoost
-0.1027749229188208,Otu00230,XGBoost
-0.30832476875643566,Otu00231,XGBoost
0,Otu00232,XGBoost
-0.10277492291880744,Otu00233,XGBoost
-0.10277492291880744,Otu00234,XGBoost
-0.20554984583762825,Otu00235,XGBoost
0,Otu00236,XGBoost
0,Otu00237,XGBoost
0,Otu00238,XGBoost
0,Otu00239,XGBoost
0,Otu00240,XGBoost
0,Otu00241,XGBoost
-0.05138746145940372,Otu00242,XGBoost
0,Otu00243,XGBoost
0,Otu00244,XGBoost
0.10277492291880744,Otu00245,XGBoost
-0.10277492291880744,Otu00246,XGBoost
0,Otu00247,XGBoost
0,Otu00248,XGBoost
0,Otu00249,XGBoost
0,Otu00250,XGBoost
0,Otu00251,XGBoost
0.05138746145940372,Otu00252,XGBoost
0,Otu00253,XGBoost
0.05138746145940372,Otu00254,XGBoost
0.1541623843782112,Otu00255,XGBoost
0,Otu00256,XGBoost
0,Otu00257,XGBoost
0,Otu00258,XGBoost
-0.41109969167524313,Otu00259,XGBoost
-0.05138746145940372,Otu00260,XGBoost
-0.05138746145940372,Otu00261,XGBoost
0,Otu00262,XGBoost
0,Otu00263,XGBoost
0.05138746145940372,Otu00264,XGBoost
0,Otu00265,XGBoost
-0.10277492291880744,Otu00266,XGBoost
-0.1541623843782112,Otu00267,XGBoost
0,Otu00268,XGBoost
0,Otu00269,XGBoost
0.05138746145940372,Otu00270,XGBoost
0,Otu00271,XGBoost
0.05138746145940372,Otu00272,XGBoost
0,Otu00273,XGBoost
0,Otu00274,XGBoost
0,Otu00275,XGBoost
-0.05138746145940372,Otu00276,XGBoost
-0.05138746145940372,Otu00277,XGBoost
-0.10277492291880744,Otu00278,XGBoost
0.10277492291880744,Otu00279,XGBoost
-0.05138746145940372,Otu00280,XGBoost
0,Otu00281,XGBoost
-0.25693730729703196,Otu00282,XGBoost
-0.25693730729703196,Otu00283,XGBoost
-0.05138746145940372,Otu00284,XGBoost
0,Otu00285,XGBoost
0,Otu00286,XGBoost
0,Otu00287,XGBoost
0,Otu00288,XGBoost
0.10277492291880744,Otu00289,XGBoost
0,Otu00290,XGBoost
0,Otu00291,XGBoost
0,Otu00292,XGBoost
-0.05138746145940372,Otu00293,XGBoost
0,Otu00294,XGBoost
-0.20554984583762825,Otu00295,XGBoost
0,Otu00296,XGBoost
0,Otu00297,XGBoost
0,Otu00298,XGBoost
0.05138746145940372,Otu00299,XGBoost
0,Otu00300,XGBoost
0.05138746145940372,Otu00301,XGBoost
0,Otu00302,XGBoost
0,Otu00303,XGBoost
0.05138746145940372,Otu00304,XGBoost
0,Otu00305,XGBoost
-0.05138746145940372,Otu00306,XGBoost
0,Otu00307,XGBoost
0,Otu00308,XGBoost
-0.6680369989722619,Otu00309,XGBoost
-0.10277492291880744,Otu00310,XGBoost
-0.05138746145940372,Otu00311,XGBoost
0.05138746145940372,Otu00312,XGBoost
0.05138746145940372,Otu00313,XGBoost
-0.05138746145940372,Otu00314,XGBoost
0,Otu00315,XGBoost
-0.05138746145940372,Otu00316,XGBoost
-0.41109969167524313,Otu00317,XGBoost
0,Otu00318,XGBoost
0,Otu00319,XGBoost
-0.05138746145940372,Otu00320,XGBoost
0,Otu00321,XGBoost
-0.15416238437822452,Otu00322,XGBoost
0.1541623843782112,Otu00323,XGBoost
0,Otu00324,XGBoost
-0.15416238437822452,Otu00325,XGBoost
-0.05138746145940372,Otu00326,XGBoost
-0.15416238437822452,Otu00327,XGBoost
0,Otu00328,XGBoost
0,Otu00329,XGBoost
0,Otu00330,XGBoost
-0.10277492291880744,Otu00331,XGBoost
0,Otu00332,XGBoost
0.05138746145940372,Otu00333,XGBoost
-0.05138746145940372,Otu00334,XGBoost
0,Otu00335,XGBoost
0.05138746145940372,Otu00336,XGBoost
0,Otu00337,XGBoost
0,Otu00338,XGBoost
0,Otu00339,XGBoost
0,Otu00340,XGBoost
0,Otu00341,XGBoost
0,Otu00342,XGBoost
0.10277492291880744,Otu00343,XGBoost
0,Otu00344,XGBoost
0,Otu00345,XGBoost
0,Otu00346,XGBoost
-0.10277492291880744,Otu00347,XGBoost
0.10277492291880744,Otu00348,XGBoost
0.05138746145940372,Otu00349,XGBoost
-0.05138746145940372,Otu00350,XGBoost
0,Otu00351,XGBoost
-0.05138746145940372,Otu00352,XGBoost
-0.10277492291880744,Otu00353,XGBoost
0,Otu00354,XGBoost
-0.05138746145940372,Otu00355,XGBoost
0,Otu00356,XGBoost
-0.05138746145940372,Otu00357,XGBoost
-0.15416238437822452,Otu00358,XGBoost
0,Otu00359,XGBoost
0,Otu00360,XGBoost
-0.41109969167524313,Otu00361,XGBoost
0,Otu00362,XGBoost
0,Otu00363,XGBoost
-0.10277492291880744,Otu00364,XGBoost
0,Otu00365,XGBoost
0,Otu00366,XGBoost
0.10277492291880744,Otu00367,XGBoost
0,Otu00368,XGBoost
0,Otu00369,XGBoost
0,Otu00370,XGBoost
0,Otu00371,XGBoost
0,Otu00372,XGBoost
-0.10277492291880744,Otu00373,XGBoost
0,Otu00374,XGBoost
0,Otu00375,XGBoost
0,Otu00376,XGBoost
0,Otu00377,XGBoost
0,Otu00378,XGBoost
-0.46248715313464683,Otu00379,XGBoost
0,Otu00380,XGBoost
0,Otu00381,XGBoost
0,Otu00382,XGBoost
0,Otu00383,XGBoost
-0.15416238437822452,Otu00384,XGBoost
0,Otu00385,XGBoost
-0.05138746145940372,Otu00386,XGBoost
0.05138746145940372,Otu00387,XGBoost
0,Otu00388,XGBoost
0,Otu00389,XGBoost
0,Otu00390,XGBoost
-0.05138746145940372,Otu00391,XGBoost
0,Otu00392,XGBoost
-0.05138746145940372,Otu00393,XGBoost
0,Otu00394,XGBoost
-0.10277492291880744,Otu00395,XGBoost
-0.05138746145940372,Otu00396,XGBoost
0,Otu00397,XGBoost
0,Otu00398,XGBoost
-0.05138746145940372,Otu00399,XGBoost
0,Otu00400,XGBoost
0,Otu00401,XGBoost
0.10277492291880744,Otu00402,XGBoost
0,Otu00403,XGBoost
0,Otu00404,XGBoost
0,Otu00405,XGBoost
-0.10277492291880744,Otu00406,XGBoost
0,Otu00407,XGBoost
0,Otu00408,XGBoost
-0.05138746145940372,Otu00409,XGBoost
0,Otu00410,XGBoost
0,Otu00411,XGBoost
0,Otu00412,XGBoost
0,Otu00413,XGBoost
0,Otu00414,XGBoost
0,Otu00415,XGBoost
-0.05138746145940372,Otu00416,XGBoost
0,Otu00417,XGBoost
0.05138746145940372,Otu00418,XGBoost
-0.05138746145940372,Otu00419,XGBoost
0,Otu00420,XGBoost
0,Otu00421,XGBoost
0,Otu00422,XGBoost
0,Otu00423,XGBoost
0,Otu00424,XGBoost
0,Otu00425,XGBoost
-0.20554984583762825,Otu00426,XGBoost
0,Otu00427,XGBoost
-1.335006103608873e-14,Otu00428,XGBoost
0,Otu00429,XGBoost
-0.05138746145940372,Otu00430,XGBoost
0,Otu00431,XGBoost
0.05138746145940372,Otu00432,XGBoost
0,Otu00433,XGBoost
-0.05138746145940372,Otu00434,XGBoost
0,Otu00435,XGBoost
0,Otu00436,XGBoost
0,Otu00437,XGBoost
0.05138746145940372,Otu00438,XGBoost
0.25693730729701864,Otu00439,XGBoost
0,Otu00440,XGBoost
0,Otu00441,XGBoost
0,Otu00442,XGBoost
0,Otu00443,XGBoost
0.05138746145940372,Otu00444,XGBoost
-0.1541623843782112,Otu00445,XGBoost
-0.05138746145940372,Otu00446,XGBoost
0,Otu00447,XGBoost
0,Otu00448,XGBoost
0,Otu00449,XGBoost
0,Otu00450,XGBoost
-0.05138746145940372,Otu00451,XGBoost
0.05138746145940372,Otu00452,XGBoost
0,Otu00453,XGBoost
0,Otu00454,XGBoost
0,Otu00455,XGBoost
0,Otu00456,XGBoost
0,Otu00457,XGBoost
0.05138746145940372,Otu00458,XGBoost
-0.1541623843782112,Otu00459,XGBoost
0,Otu00460,XGBoost
0,Otu00461,XGBoost
0,Otu00462,XGBoost
-0.10277492291880744,Otu00463,XGBoost
0,Otu00464,XGBoost
0,Otu00465,XGBoost
-0.3597122302158395,Otu00466,XGBoost
0,Otu00467,XGBoost
0,Otu00468,XGBoost
0,Otu00469,XGBoost
0,Otu00470,XGBoost
-0.05138746145940372,Otu00471,XGBoost
0,Otu00472,XGBoost
0,Otu00473,XGBoost
0,Otu00474,XGBoost
0.05138746145940372,Otu00475,XGBoost
0,Otu00476,XGBoost
0.20554984583761488,Otu00477,XGBoost
0,Otu00478,XGBoost
0,Otu00479,XGBoost
0.10277492291880744,Otu00480,XGBoost
-0.20554984583762825,Otu00481,XGBoost
0,Otu00482,XGBoost
0,Otu00483,XGBoost
0,Otu00484,XGBoost
0,Otu00485,XGBoost
0,Otu00486,XGBoost
0,Otu00487,XGBoost
0,Otu00488,XGBoost
0,Otu00489,XGBoost
-0.15416238437822452,Otu00490,XGBoost
0,Otu00491,XGBoost
0,Otu00492,XGBoost
0,Otu00493,XGBoost
0,Otu00494,XGBoost
0,Otu00495,XGBoost
0,Otu00496,XGBoost
0.10277492291880744,Otu00497,XGBoost
-0.10277492291880744,Otu00498,XGBoost
0,Otu00499,XGBoost
0,Otu00500,XGBoost
0,Otu00501,XGBoost
0,Otu00502,XGBoost
0,Otu00503,XGBoost
-0.05138746145940372,Otu00504,XGBoost
0,Otu00505,XGBoost
0,Otu00506,XGBoost
