new_auc	names	model
0.6542735042735043	Otu00299	L2_Linear_SVM
0.6534188034188034	Otu00636	L2_Linear_SVM
0.6405982905982905	Otu00659	L2_Linear_SVM
0.6448717948717948	Otu00769	L2_Linear_SVM
0.6487179487179487	Otu01123	L2_Linear_SVM
0.6405982905982905	Otu01212	L2_Linear_SVM
0.638034188034188	Otu02763	L2_Linear_SVM
0.6414529914529914	Otu00002	L2_Linear_SVM
0.6316239316239316	Otu00013	L2_Linear_SVM
0.6337606837606837	Otu00056	L2_Linear_SVM
0.6269230769230769	Otu00299	L2_Linear_SVM
0.6294871794871795	Otu00636	L2_Linear_SVM
0.6303418803418803	Otu00659	L2_Linear_SVM
0.6397435897435897	Otu00769	L2_Linear_SVM
0.6358974358974359	Otu01123	L2_Linear_SVM
0.6376068376068376	Otu01212	L2_Linear_SVM
0.6354700854700854	Otu02763	L2_Linear_SVM
0.6230769230769231	Otu00002	L2_Linear_SVM
0.6081196581196581	Otu00013	L2_Linear_SVM
0.6324786324786325	Otu00056	L2_Linear_SVM
0.6192307692307693	Otu00299	L2_Linear_SVM
0.6153846153846154	Otu00636	L2_Linear_SVM
0.620940170940171	Otu00659	L2_Linear_SVM
0.6166666666666667	Otu00769	L2_Linear_SVM
0.6217948717948718	Otu01123	L2_Linear_SVM
0.614957264957265	Otu01212	L2_Linear_SVM
0.6158119658119658	Otu02763	L2_Linear_SVM
0.6384615384615384	Otu00002	L2_Linear_SVM
0.6491452991452991	Otu00013	L2_Linear_SVM
0.6504273504273504	Otu00056	L2_Linear_SVM
0.6363247863247863	Otu00299	L2_Linear_SVM
0.6371794871794871	Otu00636	L2_Linear_SVM
0.6367521367521367	Otu00659	L2_Linear_SVM
0.6418803418803418	Otu00769	L2_Linear_SVM
0.647008547008547	Otu01123	L2_Linear_SVM
0.6512820512820513	Otu01212	L2_Linear_SVM
0.6405982905982905	Otu02763	L2_Linear_SVM
0.6316239316239316	Otu00002	L2_Linear_SVM
0.6303418803418803	Otu00013	L2_Linear_SVM
0.6358974358974359	Otu00056	L2_Linear_SVM
0.6358974358974359	Otu00299	L2_Linear_SVM
0.6252136752136752	Otu00636	L2_Linear_SVM
0.632051282051282	Otu00659	L2_Linear_SVM
0.6341880341880342	Otu00769	L2_Linear_SVM
0.6303418803418803	Otu01123	L2_Linear_SVM
0.6256410256410256	Otu01212	L2_Linear_SVM
0.6333333333333333	Otu02763	L2_Linear_SVM
0.6854700854700855	Otu00002	L2_Linear_SVM
0.6871794871794872	Otu00013	L2_Linear_SVM
0.6863247863247863	Otu00056	L2_Linear_SVM
0.6829059829059829	Otu00299	L2_Linear_SVM
0.6858974358974359	Otu00636	L2_Linear_SVM
0.6820512820512821	Otu00659	L2_Linear_SVM
0.6884615384615385	Otu00769	L2_Linear_SVM
0.688034188034188	Otu01123	L2_Linear_SVM
0.6876068376068376	Otu01212	L2_Linear_SVM
0.6876068376068376	Otu02763	L2_Linear_SVM
0.614102564102564	Otu00002	L2_Linear_SVM
0.6021367521367521	Otu00013	L2_Linear_SVM
0.6042735042735042	Otu00056	L2_Linear_SVM
0.6012820512820513	Otu00299	L2_Linear_SVM
0.6047008547008547	Otu00636	L2_Linear_SVM
0.6115384615384616	Otu00659	L2_Linear_SVM
0.6012820512820513	Otu00769	L2_Linear_SVM
0.6076923076923076	Otu01123	L2_Linear_SVM
0.6034188034188034	Otu01212	L2_Linear_SVM
0.602991452991453	Otu02763	L2_Linear_SVM
0.614957264957265	Otu00002	L2_Linear_SVM
0.614102564102564	Otu00013	L2_Linear_SVM
0.6141025641025641	Otu00056	L2_Linear_SVM
0.6128205128205128	Otu00299	L2_Linear_SVM
0.6162393162393163	Otu00636	L2_Linear_SVM
0.614957264957265	Otu00659	L2_Linear_SVM
0.6059829059829059	Otu00769	L2_Linear_SVM
0.6068376068376068	Otu01123	L2_Linear_SVM
0.6098290598290599	Otu01212	L2_Linear_SVM
0.6076923076923076	Otu02763	L2_Linear_SVM
0.7277777777777777	Otu00002	L2_Linear_SVM
0.7128205128205128	Otu00013	L2_Linear_SVM
0.7235042735042735	Otu00056	L2_Linear_SVM
0.7200854700854701	Otu00299	L2_Linear_SVM
0.7217948717948718	Otu00636	L2_Linear_SVM
0.7252136752136752	Otu00659	L2_Linear_SVM
0.7226495726495726	Otu00769	L2_Linear_SVM
0.7252136752136752	Otu01123	L2_Linear_SVM
0.7213675213675214	Otu01212	L2_Linear_SVM
0.7217948717948718	Otu02763	L2_Linear_SVM
0.6461538461538462	Otu00002	L2_Linear_SVM
0.6474358974358974	Otu00013	L2_Linear_SVM
0.6525641025641026	Otu00056	L2_Linear_SVM
0.6435897435897435	Otu00299	L2_Linear_SVM
0.644017094017094	Otu00636	L2_Linear_SVM
0.652991452991453	Otu00659	L2_Linear_SVM
0.6495726495726496	Otu00769	L2_Linear_SVM
0.6465811965811965	Otu01123	L2_Linear_SVM
0.6397435897435897	Otu01212	L2_Linear_SVM
0.6474358974358974	Otu02763	L2_Linear_SVM
0.5658119658119658	Otu00002	L2_Linear_SVM
0.5658119658119658	Otu00013	L2_Linear_SVM
0.5585470085470086	Otu00056	L2_Linear_SVM
0.5683760683760684	Otu00299	L2_Linear_SVM
0.5645299145299145	Otu00636	L2_Linear_SVM
0.5717948717948718	Otu00659	L2_Linear_SVM
0.5653846153846154	Otu00769	L2_Linear_SVM
0.5653846153846154	Otu01123	L2_Linear_SVM
0.5594017094017094	Otu01212	L2_Linear_SVM
0.564957264957265	Otu02763	L2_Linear_SVM
0.658974358974359	Otu00002	L2_Linear_SVM
0.6542735042735043	Otu00013	L2_Linear_SVM
0.6576923076923077	Otu00056	L2_Linear_SVM
0.6538461538461539	Otu00299	L2_Linear_SVM
0.6538461538461539	Otu00636	L2_Linear_SVM
0.6649572649572649	Otu00659	L2_Linear_SVM
0.6555555555555556	Otu00769	L2_Linear_SVM
0.6611111111111111	Otu01123	L2_Linear_SVM
0.6487179487179487	Otu01212	L2_Linear_SVM
0.6538461538461539	Otu02763	L2_Linear_SVM
0.6299145299145299	Otu00002	L2_Linear_SVM
0.6273504273504273	Otu00013	L2_Linear_SVM
0.6346153846153846	Otu00056	L2_Linear_SVM
0.6269230769230769	Otu00299	L2_Linear_SVM
0.6282051282051282	Otu00636	L2_Linear_SVM
0.6277777777777778	Otu00659	L2_Linear_SVM
0.6239316239316239	Otu00769	L2_Linear_SVM
0.6307692307692307	Otu01123	L2_Linear_SVM
0.6247863247863248	Otu01212	L2_Linear_SVM
0.6235042735042735	Otu02763	L2_Linear_SVM
0.6649572649572649	Otu00002	L2_Linear_SVM
0.6448717948717949	Otu00013	L2_Linear_SVM
0.6564102564102564	Otu00056	L2_Linear_SVM
0.6623931623931624	Otu00299	L2_Linear_SVM
0.6692307692307692	Otu00636	L2_Linear_SVM
0.66709401709401706	Otu00659	L2_Linear_SVM
0.6688034188034188	Otu00769	L2_Linear_SVM
0.6726495726495727	Otu01123	L2_Linear_SVM
0.6615384615384615	Otu01212	L2_Linear_SVM
0.6602564102564102	Otu02763	L2_Linear_SVM
0.7175213675213675	Otu00002	L2_Linear_SVM
0.7102564102564103	Otu00013	L2_Linear_SVM
0.7132478632478633	Otu00056	L2_Linear_SVM
0.7188034188034188	Otu00299	L2_Linear_SVM
0.7128205128205128	Otu00636	L2_Linear_SVM
0.7141025641025641	Otu00659	L2_Linear_SVM
0.7175213675213675	Otu00769	L2_Linear_SVM
0.7188034188034188	Otu01123	L2_Linear_SVM
0.7158119658119658	Otu01212	L2_Linear_SVM
0.7145299145299145	Otu02763	L2_Linear_SVM
0.564957264957265	Otu00002	L2_Linear_SVM
0.552991452991453	Otu00013	L2_Linear_SVM
0.5705128205128205	Otu00056	L2_Linear_SVM
0.5756410256410256	Otu00299	L2_Linear_SVM
0.5581196581196581	Otu00636	L2_Linear_SVM
0.5735042735042735	Otu00659	L2_Linear_SVM
0.5658119658119658	Otu00769	L2_Linear_SVM
0.5675213675213675	Otu01123	L2_Linear_SVM
0.5662393162393162	Otu01212	L2_Linear_SVM
0.564957264957265	Otu02763	L2_Linear_SVM
0.6679487179487179	Otu00002	L2_Linear_SVM
0.6675213675213675	Otu00013	L2_Linear_SVM
0.6636752136752136	Otu00056	L2_Linear_SVM
0.6683760683760683	Otu00299	L2_Linear_SVM
0.6688034188034188	Otu00636	L2_Linear_SVM
0.6675213675213675	Otu00659	L2_Linear_SVM
0.6666666666666666	Otu00769	L2_Linear_SVM
0.66709401709401706	Otu01123	L2_Linear_SVM
0.6683760683760683	Otu01212	L2_Linear_SVM
0.6675213675213675	Otu02763	L2_Linear_SVM
0.652991452991453	Otu00002	L2_Linear_SVM
0.6495726495726496	Otu00013	L2_Linear_SVM
0.6478632478632479	Otu00056	L2_Linear_SVM
0.6547008547008547	Otu00299	L2_Linear_SVM
0.6461538461538462	Otu00636	L2_Linear_SVM
0.6581196581196581	Otu00659	L2_Linear_SVM
0.6452991452991453	Otu00769	L2_Linear_SVM
0.6444444444444445	Otu01123	L2_Linear_SVM
0.6452991452991453	Otu01212	L2_Linear_SVM
0.6495726495726496	Otu02763	L2_Linear_SVM
0.6897435897435897	Otu00002	L2_Linear_SVM
0.6858974358974359	Otu00013	L2_Linear_SVM
0.6905982905982906	Otu00056	L2_Linear_SVM
0.6863247863247863	Otu00299	L2_Linear_SVM
0.6846153846153846	Otu00636	L2_Linear_SVM
0.6905982905982906	Otu00659	L2_Linear_SVM
0.6923076923076923	Otu00769	L2_Linear_SVM
0.6952991452991453	Otu01123	L2_Linear_SVM
0.6957264957264957	Otu01212	L2_Linear_SVM
0.6927350427350427	Otu02763	L2_Linear_SVM
0.6371794871794871	Otu00002	L2_Linear_SVM
0.6423076923076924	Otu00013	L2_Linear_SVM
0.6427350427350427	Otu00056	L2_Linear_SVM
0.6363247863247863	Otu00299	L2_Linear_SVM
0.6363247863247863	Otu00636	L2_Linear_SVM
0.6393162393162393	Otu00659	L2_Linear_SVM
0.6337606837606837	Otu00769	L2_Linear_SVM
0.6341880341880342	Otu01123	L2_Linear_SVM
0.6414529914529915	Otu01212	L2_Linear_SVM
0.6363247863247863	Otu02763	L2_Linear_SVM
0.5666666666666667	Otu00002	L2_Linear_SVM
0.561965811965812	Otu00013	L2_Linear_SVM
0.5636752136752137	Otu00056	L2_Linear_SVM
0.5756410256410256	Otu00299	L2_Linear_SVM
0.5628205128205128	Otu00636	L2_Linear_SVM
0.5564102564102564	Otu00659	L2_Linear_SVM
0.5636752136752137	Otu00769	L2_Linear_SVM
0.5585470085470086	Otu01123	L2_Linear_SVM
0.5658119658119658	Otu01212	L2_Linear_SVM
0.5679487179487179	Otu02763	L2_Linear_SVM
0.7222222222222222	Otu00002	L2_Linear_SVM
0.7192307692307692	Otu00013	L2_Linear_SVM
0.7055555555555555	Otu00056	L2_Linear_SVM
0.7128205128205127	Otu00299	L2_Linear_SVM
0.7188034188034188	Otu00636	L2_Linear_SVM
0.717948717948718	Otu00659	L2_Linear_SVM
0.7316239316239316	Otu00769	L2_Linear_SVM
0.7346153846153846	Otu01123	L2_Linear_SVM
0.7166666666666667	Otu01212	L2_Linear_SVM
0.7217948717948718	Otu02763	L2_Linear_SVM
0.6696581196581196	Otu00002	L2_Linear_SVM
0.66709401709401706	Otu00013	L2_Linear_SVM
0.6705128205128205	Otu00056	L2_Linear_SVM
0.6713675213675213	Otu00299	L2_Linear_SVM
0.6658119658119658	Otu00636	L2_Linear_SVM
0.6641025641025641	Otu00659	L2_Linear_SVM
0.6705128205128205	Otu00769	L2_Linear_SVM
0.6726495726495726	Otu01123	L2_Linear_SVM
0.6649572649572649	Otu01212	L2_Linear_SVM
0.6717948717948717	Otu02763	L2_Linear_SVM
0.6743589743589744	Otu00002	L2_Linear_SVM
0.6743589743589744	Otu00013	L2_Linear_SVM
0.6799145299145299	Otu00056	L2_Linear_SVM
0.673076923076923	Otu00299	L2_Linear_SVM
0.6824786324786325	Otu00636	L2_Linear_SVM
0.6692307692307692	Otu00659	L2_Linear_SVM
0.6773504273504274	Otu00769	L2_Linear_SVM
0.6824786324786325	Otu01123	L2_Linear_SVM
0.6811965811965812	Otu01212	L2_Linear_SVM
0.6735042735042734	Otu02763	L2_Linear_SVM
0.7393162393162392	Otu00002	L2_Linear_SVM
0.7358974358974358	Otu00013	L2_Linear_SVM
0.7346153846153846	Otu00056	L2_Linear_SVM
0.7329059829059829	Otu00299	L2_Linear_SVM
0.7384615384615384	Otu00636	L2_Linear_SVM
0.7307692307692307	Otu00659	L2_Linear_SVM
0.7371794871794871	Otu00769	L2_Linear_SVM
0.7376068376068375	Otu01123	L2_Linear_SVM
0.7376068376068375	Otu01212	L2_Linear_SVM
0.7346153846153846	Otu02763	L2_Linear_SVM
0.652991452991453	Otu00002	L2_Linear_SVM
0.65	Otu00013	L2_Linear_SVM
0.6487179487179487	Otu00056	L2_Linear_SVM
0.6512820512820513	Otu00299	L2_Linear_SVM
0.6525641025641026	Otu00636	L2_Linear_SVM
0.655982905982906	Otu00659	L2_Linear_SVM
0.6525641025641026	Otu00769	L2_Linear_SVM
0.6521367521367522	Otu01123	L2_Linear_SVM
0.6431623931623932	Otu01212	L2_Linear_SVM
0.6525641025641026	Otu02763	L2_Linear_SVM
0.6948717948717948	Otu00002	L2_Linear_SVM
0.6764957264957265	Otu00013	L2_Linear_SVM
0.6786324786324787	Otu00056	L2_Linear_SVM
0.6957264957264957	Otu00299	L2_Linear_SVM
0.6829059829059829	Otu00636	L2_Linear_SVM
0.6846153846153846	Otu00659	L2_Linear_SVM
0.6837606837606838	Otu00769	L2_Linear_SVM
0.676923076923077	Otu01123	L2_Linear_SVM
0.6854700854700855	Otu01212	L2_Linear_SVM
0.6794871794871795	Otu02763	L2_Linear_SVM
0.7008547008547008	Otu00002	L2_Linear_SVM
0.6944444444444444	Otu00013	L2_Linear_SVM
0.7034188034188034	Otu00056	L2_Linear_SVM
0.7004273504273504	Otu00299	L2_Linear_SVM
0.7042735042735042	Otu00636	L2_Linear_SVM
0.697008547008547	Otu00659	L2_Linear_SVM
0.6987179487179487	Otu00769	L2_Linear_SVM
0.7038461538461538	Otu01123	L2_Linear_SVM
0.6982905982905983	Otu01212	L2_Linear_SVM
0.7012820512820512	Otu02763	L2_Linear_SVM
0.6448717948717948	Otu00002	L2_Linear_SVM
0.6448717948717949	Otu00013	L2_Linear_SVM
0.6534188034188034	Otu00056	L2_Linear_SVM
0.6397435897435897	Otu00299	L2_Linear_SVM
0.6491452991452992	Otu00636	L2_Linear_SVM
0.6252136752136752	Otu00659	L2_Linear_SVM
0.6465811965811966	Otu00769	L2_Linear_SVM
0.6474358974358975	Otu01123	L2_Linear_SVM
0.6384615384615384	Otu01212	L2_Linear_SVM
0.647008547008547	Otu02763	L2_Linear_SVM
0.7017094017094017	Otu00002	L2_Linear_SVM
0.7132478632478633	Otu00013	L2_Linear_SVM
0.6935897435897436	Otu00056	L2_Linear_SVM
0.7012820512820512	Otu00299	L2_Linear_SVM
0.7034188034188034	Otu00636	L2_Linear_SVM
0.7055555555555555	Otu00659	L2_Linear_SVM
0.7055555555555555	Otu00769	L2_Linear_SVM
0.6961538461538461	Otu01123	L2_Linear_SVM
0.7034188034188034	Otu01212	L2_Linear_SVM
0.7038461538461538	Otu02763	L2_Linear_SVM
0.6816239316239316	Otu00002	L2_Linear_SVM
0.6739316239316239	Otu00013	L2_Linear_SVM
0.6816239316239316	Otu00056	L2_Linear_SVM
0.6807692307692308	Otu00299	L2_Linear_SVM
0.6713675213675214	Otu00636	L2_Linear_SVM
0.676923076923077	Otu00659	L2_Linear_SVM
0.6803418803418804	Otu00769	L2_Linear_SVM
0.6803418803418804	Otu01123	L2_Linear_SVM
0.6764957264957265	Otu01212	L2_Linear_SVM
0.6807692307692308	Otu02763	L2_Linear_SVM
0.7034188034188034	Otu00002	L2_Linear_SVM
0.6965811965811965	Otu00013	L2_Linear_SVM
0.7004273504273504	Otu00056	L2_Linear_SVM
0.6987179487179487	Otu00299	L2_Linear_SVM
0.6948717948717948	Otu00636	L2_Linear_SVM
0.7008547008547008	Otu00659	L2_Linear_SVM
0.7004273504273504	Otu00769	L2_Linear_SVM
0.6991452991452991	Otu01123	L2_Linear_SVM
0.7017094017094017	Otu01212	L2_Linear_SVM
0.697008547008547	Otu02763	L2_Linear_SVM
0.6897435897435897	Otu00002	L2_Linear_SVM
0.6978632478632478	Otu00013	L2_Linear_SVM
0.694017094017094	Otu00056	L2_Linear_SVM
0.697008547008547	Otu00299	L2_Linear_SVM
0.6820512820512821	Otu00636	L2_Linear_SVM
0.6833333333333333	Otu00659	L2_Linear_SVM
0.691025641025641	Otu00769	L2_Linear_SVM
0.6923076923076923	Otu01123	L2_Linear_SVM
0.6858974358974359	Otu01212	L2_Linear_SVM
0.694017094017094	Otu02763	L2_Linear_SVM
0.6935897435897436	Otu00002	L2_Linear_SVM
0.6901709401709402	Otu00013	L2_Linear_SVM
0.6918803418803419	Otu00056	L2_Linear_SVM
0.6935897435897436	Otu00299	L2_Linear_SVM
0.6935897435897436	Otu00636	L2_Linear_SVM
0.6897435897435897	Otu00659	L2_Linear_SVM
0.6935897435897436	Otu00769	L2_Linear_SVM
0.6816239316239316	Otu01123	L2_Linear_SVM
0.6773504273504274	Otu01212	L2_Linear_SVM
0.6897435897435897	Otu02763	L2_Linear_SVM
0.6367521367521367	Otu00002	L2_Linear_SVM
0.6576923076923077	Otu00013	L2_Linear_SVM
0.6427350427350427	Otu00056	L2_Linear_SVM
0.6572649572649573	Otu00299	L2_Linear_SVM
0.6487179487179487	Otu00636	L2_Linear_SVM
0.6388888888888888	Otu00659	L2_Linear_SVM
0.6452991452991453	Otu00769	L2_Linear_SVM
0.6346153846153846	Otu01123	L2_Linear_SVM
0.6414529914529914	Otu01212	L2_Linear_SVM
0.6388888888888888	Otu02763	L2_Linear_SVM
0.6846153846153846	Otu00002	L2_Linear_SVM
0.6884615384615385	Otu00013	L2_Linear_SVM
0.6893162393162393	Otu00056	L2_Linear_SVM
0.6833333333333333	Otu00299	L2_Linear_SVM
0.6888888888888889	Otu00636	L2_Linear_SVM
0.6790598290598291	Otu00659	L2_Linear_SVM
0.6837606837606838	Otu00769	L2_Linear_SVM
0.6995726495726495	Otu01123	L2_Linear_SVM
0.6777777777777778	Otu01212	L2_Linear_SVM
0.6884615384615385	Otu02763	L2_Linear_SVM
0.6931623931623931	Otu00002	L2_Linear_SVM
0.6824786324786325	Otu00013	L2_Linear_SVM
0.6888888888888889	Otu00056	L2_Linear_SVM
0.6931623931623931	Otu00299	L2_Linear_SVM
0.6893162393162393	Otu00636	L2_Linear_SVM
0.6918803418803419	Otu00659	L2_Linear_SVM
0.6923076923076923	Otu00769	L2_Linear_SVM
0.6918803418803419	Otu01123	L2_Linear_SVM
0.694017094017094	Otu01212	L2_Linear_SVM
0.6931623931623931	Otu02763	L2_Linear_SVM
0.6876068376068376	Otu00002	L2_Linear_SVM
0.6914529914529914	Otu00013	L2_Linear_SVM
0.6927350427350427	Otu00056	L2_Linear_SVM
0.6923076923076923	Otu00299	L2_Linear_SVM
0.6974358974358974	Otu00636	L2_Linear_SVM
0.6931623931623931	Otu00659	L2_Linear_SVM
0.6905982905982906	Otu00769	L2_Linear_SVM
0.6876068376068376	Otu01123	L2_Linear_SVM
0.6820512820512821	Otu01212	L2_Linear_SVM
0.6841880341880342	Otu02763	L2_Linear_SVM
0.6482905982905983	Otu00002	L2_Linear_SVM
0.6461538461538461	Otu00013	L2_Linear_SVM
0.6461538461538461	Otu00056	L2_Linear_SVM
0.6405982905982905	Otu00299	L2_Linear_SVM
0.6482905982905983	Otu00636	L2_Linear_SVM
0.6474358974358975	Otu00659	L2_Linear_SVM
0.6487179487179487	Otu00769	L2_Linear_SVM
0.638034188034188	Otu01123	L2_Linear_SVM
0.6435897435897436	Otu01212	L2_Linear_SVM
0.65	Otu02763	L2_Linear_SVM
0.638034188034188	Otu00002	L2_Linear_SVM
0.638034188034188	Otu00013	L2_Linear_SVM
0.6397435897435897	Otu00056	L2_Linear_SVM
0.6384615384615384	Otu00299	L2_Linear_SVM
0.6427350427350427	Otu00636	L2_Linear_SVM
0.638034188034188	Otu00659	L2_Linear_SVM
0.6376068376068376	Otu00769	L2_Linear_SVM
0.6487179487179487	Otu01123	L2_Linear_SVM
0.6423076923076924	Otu01212	L2_Linear_SVM
0.6440170940170941	Otu02763	L2_Linear_SVM
0.6764957264957265	Otu00002	L2_Linear_SVM
0.6747863247863247	Otu00013	L2_Linear_SVM
0.6747863247863247	Otu00056	L2_Linear_SVM
0.673076923076923	Otu00299	L2_Linear_SVM
0.6722222222222223	Otu00636	L2_Linear_SVM
0.6688034188034188	Otu00659	L2_Linear_SVM
0.6709401709401709	Otu00769	L2_Linear_SVM
0.6777777777777778	Otu01123	L2_Linear_SVM
0.6688034188034188	Otu01212	L2_Linear_SVM
0.6735042735042734	Otu02763	L2_Linear_SVM
0.5	Otu00002	L2_Linear_SVM
0.5	Otu00013	L2_Linear_SVM
0.5	Otu00056	L2_Linear_SVM
0.5	Otu00299	L2_Linear_SVM
0.5	Otu00636	L2_Linear_SVM
0.5	Otu00659	L2_Linear_SVM
0.5	Otu00769	L2_Linear_SVM
0.5	Otu01123	L2_Linear_SVM
0.5	Otu01212	L2_Linear_SVM
0.5	Otu02763	L2_Linear_SVM
0.7491452991452991	Otu00002	L2_Linear_SVM
0.755982905982906	Otu00013	L2_Linear_SVM
0.7594017094017094	Otu00056	L2_Linear_SVM
0.7393162393162394	Otu00299	L2_Linear_SVM
0.7482905982905983	Otu00636	L2_Linear_SVM
0.7393162393162394	Otu00659	L2_Linear_SVM
0.7512820512820513	Otu00769	L2_Linear_SVM
0.7555555555555555	Otu01123	L2_Linear_SVM
0.7589743589743589	Otu01212	L2_Linear_SVM
0.7521367521367521	Otu02763	L2_Linear_SVM
0.6713675213675213	Otu00002	L2_Linear_SVM
0.6705128205128205	Otu00013	L2_Linear_SVM
0.6585470085470085	Otu00056	L2_Linear_SVM
0.670940170940171	Otu00299	L2_Linear_SVM
0.658974358974359	Otu00636	L2_Linear_SVM
0.6649572649572649	Otu00659	L2_Linear_SVM
0.6705128205128206	Otu00769	L2_Linear_SVM
0.67008547008547	Otu01123	L2_Linear_SVM
0.6606837606837607	Otu01212	L2_Linear_SVM
0.66709401709401706	Otu02763	L2_Linear_SVM
0.711111111111111	Otu00002	L2_Linear_SVM
0.7064102564102563	Otu00013	L2_Linear_SVM
0.7068376068376068	Otu00056	L2_Linear_SVM
0.7166666666666667	Otu00299	L2_Linear_SVM
0.708119658119658	Otu00636	L2_Linear_SVM
0.7106837606837606	Otu00659	L2_Linear_SVM
0.7115384615384615	Otu00769	L2_Linear_SVM
0.7094017094017093	Otu01123	L2_Linear_SVM
0.7094017094017093	Otu01212	L2_Linear_SVM
0.7123931623931623	Otu02763	L2_Linear_SVM
0.673076923076923	Otu00002	L2_Linear_SVM
0.6794871794871795	Otu00013	L2_Linear_SVM
0.6683760683760683	Otu00056	L2_Linear_SVM
0.6739316239316239	Otu00299	L2_Linear_SVM
0.6764957264957265	Otu00636	L2_Linear_SVM
0.658974358974359	Otu00659	L2_Linear_SVM
0.67008547008547	Otu00769	L2_Linear_SVM
0.6641025641025641	Otu01123	L2_Linear_SVM
0.6611111111111111	Otu01212	L2_Linear_SVM
0.6717948717948717	Otu02763	L2_Linear_SVM
0.7021367521367521	Otu00002	L2_Linear_SVM
0.7252136752136752	Otu00013	L2_Linear_SVM
0.6841880341880342	Otu00056	L2_Linear_SVM
0.6944444444444444	Otu00299	L2_Linear_SVM
0.7047008547008546	Otu00636	L2_Linear_SVM
0.6952991452991453	Otu00659	L2_Linear_SVM
0.7021367521367521	Otu00769	L2_Linear_SVM
0.7017094017094017	Otu01123	L2_Linear_SVM
0.6961538461538461	Otu01212	L2_Linear_SVM
0.7004273504273504	Otu02763	L2_Linear_SVM
0.6717948717948717	Otu00002	L2_Linear_SVM
0.6585470085470085	Otu00013	L2_Linear_SVM
0.655982905982906	Otu00056	L2_Linear_SVM
0.6581196581196581	Otu00299	L2_Linear_SVM
0.6602564102564102	Otu00636	L2_Linear_SVM
0.658974358974359	Otu00659	L2_Linear_SVM
0.6611111111111111	Otu00769	L2_Linear_SVM
0.6594017094017094	Otu01123	L2_Linear_SVM
0.6611111111111111	Otu01212	L2_Linear_SVM
0.6636752136752136	Otu02763	L2_Linear_SVM
0.7397435897435898	Otu00002	L2_Linear_SVM
0.7555555555555555	Otu00013	L2_Linear_SVM
