"x"
137062.156
212888.967
262322.549
260825.805
262701.253
262587.015
262408.511
261255.867
222722.164
224223.273
223009.879
167507.126
136265.525
224252.975
222476.35
245115.731
245448.287
244782.279
242137.689
239898.604
242161.655
222756.256
193863.615
221465.123
222458.615
220725.917
218378.229
247553.868
244750.904
244941.386
244786.128
241640.319
242171.969
192707.44
225075.141
221626.647
222906.363
222409.573
220809.008
243321.346
242169.769
242129.4
243044.352
240883.843
194097.362
239388.436
223179.707
221978.032
222404.533
221271.533
219459.958
246777.63
242902.772
245947.544
244225.922
193694.441
245058.881
243383.321
225414.018
223922.284
222514.176
222316.518
220387.662
247553.386
244419.54
245802.287
216204.036
245365.556
241262.733
244112.074
174125.117
166989.687
175239.162
178051.012
175085.613
171715.498
167684.669
214416.245
169059.397
174806.082
179911.752
180395.972
188626.761
186225.382
184141.72
171652.275
171889.441
167383.945
214711.317
169249.029
179700.272
178925.663
172211.341
174224.63
174715.69
173111.573
179071.534
178749.415
168496.775
215208.287
