row,column,cor,p
Otu00013,Otu00636,0.5467076509040576,0
Otu00382,Otu00657,0.5838353176145914,0
Otu00411,Otu00657,0.5991792071151018,0
Otu00561,Otu00657,0.5938148940315581,0
Otu00397,Otu00660,0.5015355705958733,0
Otu00599,Otu00660,0.7078294249941335,0
Otu00151,Otu00664,0.6763244922286403,0
Otu00572,Otu00666,0.5937910552804718,0
Otu00256,Otu00675,0.5110816046924839,0
Otu00344,Otu00680,0.5142713516960123,0
Otu00555,Otu00680,0.5132153307641848,0
Otu00585,Otu00692,0.5551939885166358,0
Otu00371,Otu00694,0.5872980297594265,0
Otu00456,Otu00694,0.539211516016531,0
Otu00576,Otu00694,0.5966595668227603,0
Otu00500,Otu00701,0.5684794888842712,0
Otu00608,Otu00701,0.5015431548258207,0
Otu00677,Otu00701,0.5269737956981789,0
Otu00256,Otu00725,0.5737989834225093,0
Otu00478,Otu00734,0.5276380766217372,0
Otu00478,Otu00739,0.5107378394781172,0
Otu00605,Otu00739,0.5077566280499028,0
Otu00734,Otu00739,0.5563421717216639,0
Otu00694,Otu00743,0.5056390502059941,0
Otu00397,Otu00764,0.610252238393399,0
Otu00091,Otu00773,0.5273245520197524,0
Otu00576,Otu00784,0.5025198467869438,0
Otu00694,Otu00784,0.5004534523275962,0
Otu00677,Otu00789,0.519353007912623,0
Otu00147,Otu00795,0.5444940648773169,0
Otu00576,Otu00805,0.6778399756629314,0
Otu00694,Otu00805,0.5039342578285632,0
Otu00118,Otu00861,0.5728082594372121,0
Otu00397,Otu00889,0.5015355705958733,0
Otu00599,Otu00889,0.7078294249941335,0
Otu00660,Otu00889,1,0
Otu00562,Otu00892,0.5785313461723857,0
Otu00059,Otu00936,0.5184091882464719,0
Otu00576,Otu00939,0.5137353194251347,0
Otu00694,Otu00939,0.5142561727503804,0
Otu00677,Otu00941,0.5841258703502703,0
Otu00789,Otu00941,0.5657538070624563,0
Otu00775,Otu00943,0.5116189425008999,0
Otu00847,Otu00944,0.5132153307641848,0
Otu00892,Otu00944,0.5761651647974475,0
Otu00692,Otu00957,0.5448507495401956,0
Otu00705,Otu00960,0.5736894645648717,0
Otu00677,Otu00973,0.5662412667338849,0
Otu00941,Otu00973,0.611999794130795,0
Otu00652,Otu00986,0.5785313461723857,0
Otu00852,Otu00986,0.5743744669780407,0
Otu00939,Otu01004,0.8633466454463637,0
Otu00208,Otu01018,0.6460270600492622,0
Otu00443,Otu01033,0.7078294249941335,0
Otu00660,Otu01038,0.5785321542938755,0
Otu00889,Otu01038,0.5785321542938755,0
Otu00256,Otu01055,0.5785313461723857,0
Otu00469,Otu01065,0.5015355705958733,0
Otu00677,Otu01067,0.5837659308432924,0
Otu00855,Otu01067,0.5614921109539197,0
Otu00941,Otu01067,0.5410507555947934,0
Otu00973,Otu01067,0.6170972678499835,0
Otu01006,Otu01080,0.5785321542938755,0
Otu00943,Otu01096,0.5737989834225093,0
Otu00500,Otu01115,0.5466553413299959,0
Otu01080,Otu01145,0.5749828772736676,0
Otu00456,Otu01147,0.5737710759536462,0
Otu00576,Otu01147,0.6343939072423391,0
Otu00694,Otu01147,0.6265971298908681,0
Otu00784,Otu01147,0.5295474505335623,0
Otu00805,Otu01147,0.5339557399438236,0
Otu00694,Otu01150,0.5121311203618978,0
Otu00828,Otu01150,0.5137353194251347,0
Otu00869,Otu01150,0.576745503356322,0
Otu01065,Otu01150,0.5737989834225093,0
Otu01144,Otu01152,0.5761651647974475,0
Otu00652,Otu01153,0.5761651647974475,0
Otu01051,Otu01153,0.5785313461723857,0
Otu00652,Otu01155,0.500510460908626,0
Otu00930,Otu01155,0.7027472228630508,0
Otu00677,Otu01167,0.6201337717879882,0
Otu00973,Otu01167,0.5422506444397761,0
Otu01067,Otu01167,0.5384845775002651,0
Otu01154,Otu01167,0.5968864142287833,0
Otu00427,Otu01177,0.5137223089112563,0
Otu01080,Otu01178,0.5015355705958733,0
Otu00775,Otu01186,0.5934044664220991,0
Otu00943,Otu01186,0.5132153307641848,0
Otu00782,Otu01191,0.6292045476240486,0
Otu00677,Otu01199,0.6860422412383642,0
Otu00941,Otu01199,0.5250819893329169,0
Otu00973,Otu01199,0.5734474608014565,0
Otu01067,Otu01199,0.5304427327216475,0
Otu01167,Otu01199,0.792988717545072,0
Otu00548,Otu01207,0.7049344171209468,0
Otu01096,Otu01207,0.7078294249941335,0
Otu00677,Otu01214,0.5208535291095105,0
Otu00973,Otu01214,0.613049126751895,0
Otu01042,Otu01214,0.5620583695476189,0
Otu01154,Otu01214,0.5018543289835287,0
Otu01167,Otu01214,0.845481834927624,0
Otu01199,Otu01214,0.6688202287285252,0
Otu00735,Otu01221,0.5737989834225093,0
Otu01147,Otu01224,0.5761421109574602,0
Otu00981,Otu01233,1,0
Otu00939,Otu01240,0.5761651647974475,0
Otu01033,Otu01247,0.7078294249941335,0
Otu00145,Otu01251,0.502895709286777,0
Otu00411,Otu01264,0.558121602924129,0
Otu00561,Otu01264,0.564244018777622,0
Otu00775,Otu01267,0.5947249042729303,0
Otu00930,Otu01273,0.7078294249941335,0
Otu01091,Otu01273,0.7078294249941335,0
Otu00892,Otu01276,0.7078294249941335,0
Otu00979,Otu01276,0.5328615315122246,0
Otu01096,Otu01278,0.5761651647974475,0
Otu01124,Otu01286,0.5785321542938755,0
Otu01286,Otu01293,0.5761651647974475,0
Otu01124,Otu01298,0.5749828772736676,0
Otu01277,Otu01300,0.5015355705958733,0
Otu00660,Otu01305,0.7049344171209468,0
Otu00889,Otu01305,0.7049344171209468,0
Otu00805,Otu01311,0.5628435511232415,0
Otu01147,Otu01311,0.7070934439226609,0
Otu01150,Otu01311,0.5720058725101846,0
Otu01224,Otu01311,0.6085825381781482,0
Otu00774,Otu01313,1,0
Otu00548,Otu01317,0.5737989834225093,0
Otu00868,Otu01326,0.5262555202669102,0
Otu01051,Otu01327,0.5015355705958733,0
Otu01277,Otu01330,1,0
Otu01300,Otu01330,0.5015355705958733,0
Otu01124,Otu01331,0.5749828772736676,0
Otu01298,Otu01331,1,0
Otu00294,Otu01332,0.5785321542938755,0
Otu00774,Otu01342,0.5015360970990126,0
Otu01313,Otu01342,0.5015360970990126,0
Otu00652,Otu01344,0.7078294249941335,0
Otu01286,Otu01348,0.5761651647974475,0
Otu00943,Otu01362,0.5147848342113331,0
Otu00943,Otu01368,0.5785313461723857,0
Otu00725,Otu01369,0.7049344171209468,0
Otu01152,Otu01373,0.5785313461723857,0
Otu00677,Otu01378,0.5316124383716929,0
Otu00789,Otu01378,0.505332354056349,0
Otu00941,Otu01378,0.5031215652993595,0
Otu01067,Otu01378,0.5854204127793585,0
Otu00247,Otu01388,0.5385696178593603,0
Otu00576,Otu01394,0.5147935078872521,0
Otu00939,Otu01394,0.6632425289636233,0
Otu00957,Otu01394,0.5731853309782832,0
Otu01004,Otu01394,0.5708215702701431,0
Otu01096,Otu01395,0.5737989834225093,0
Otu00973,Otu01399,0.7268938453667176,0
Otu01167,Otu01399,0.5962855805999893,0
Otu01214,Otu01399,0.6757667048413651,0
Otu01008,Otu01413,0.5785313461723857,0
Otu01286,Otu01427,0.5015360970990126,0
Otu01348,Otu01427,0.5755593834416988,0
Otu00707,Otu01432,0.5749828772736676,0
Otu00943,Otu01432,0.5761651647974475,0
Otu00986,Otu01432,0.5737989834225093,0
Otu00807,Otu01435,0.5987637645870035,0
Otu00930,Otu01435,0.6285431413853848,0
Otu00344,Otu01439,0.5785313461723857,0
Otu00548,Otu01439,1,0
Otu00555,Otu01439,0.5785313461723857,0
Otu01207,Otu01439,0.7049344171209468,0
Otu01317,Otu01439,0.5737989834225093,0
Otu00677,Otu01462,0.5881031850411202,0
Otu00789,Otu01462,0.5024257214647366,0
Otu00941,Otu01462,0.6375533863607192,0
Otu00973,Otu01462,0.723455546808213,0
Otu01067,Otu01462,0.6402395462494216,0
Otu01378,Otu01462,0.5123010154620252,0
Otu00834,Otu01470,0.7078294249941335,0
Otu01266,Otu01470,0.5737989834225093,0
Otu01305,Otu01470,0.7078294249941335,0
Otu01277,Otu01474,0.5015360970990126,0
Otu01300,Otu01474,0.5000005248911245,0
Otu01330,Otu01474,0.5015360970990126,0
Otu00939,Otu01485,0.5761651647974475,0
Otu01240,Otu01485,1,0
Otu01286,Otu01486,0.5785321542938755,0
Otu01303,Otu01491,0.7078294249941335,0
Otu00973,Otu01492,0.7171972297686565,0
Otu01199,Otu01492,0.6216207491478328,0
Otu01214,Otu01492,0.6644148993635055,0
Otu01399,Otu01492,0.6308233838382589,0
Otu00725,Otu01493,0.7078294249941335,0
Otu00922,Otu01493,0.5743739358168456,0
Otu01126,Otu01495,0.5273554948949617,0
Otu01151,Otu01502,0.5737989834225093,0
Otu00677,Otu01507,0.6186014443112158,0
Otu00789,Otu01507,0.5288846469343068,0
Otu00941,Otu01507,0.5320699907976302,0
Otu00973,Otu01507,0.728017369310635,0
Otu01067,Otu01507,0.6752995986763549,0
Otu01167,Otu01507,0.7987457586039748,0
Otu01199,Otu01507,0.7913763970894246,0
Otu01214,Otu01507,0.6747211790768215,0
Otu01378,Otu01507,0.5422764650412595,0
Otu01399,Otu01507,0.5995810779878279,0
Otu01462,Otu01507,0.6314536935481332,0
Otu01492,Otu01507,0.63049304238085635,0
Otu01306,Otu01509,0.5284603015701954,0
Otu01221,Otu01516,0.5761651647974475,0
Otu01277,Otu01520,0.5773490619538062,0
Otu01330,Otu01520,0.5773490619538062,0
Otu01051,Otu01522,0.5785313461723857,0
Otu01395,Otu01549,0.5761651647974475,0
Otu00677,Otu01552,0.5558148718411533,0
Otu00973,Otu01552,0.6077287922861939,0
Otu01154,Otu01552,0.5008498904367457,0
Otu01167,Otu01552,0.8934903774003251,0
Otu01199,Otu01552,0.7085352417361582,0
Otu01214,Otu01552,0.7578578227693982,0
Otu01286,Otu01552,0.5015355705958733,0
Otu01399,Otu01552,0.6678159320935367,0
Otu01462,Otu01552,0.5266428850074041,0
Otu01492,Otu01552,0.5273944770994359,0
Otu01507,Otu01552,0.6691853877260081,0
Otu01557,Otu01574,0.5367169677055249,0
Otu00725,Otu01576,0.5761651647974475,0
Otu01278,Otu01576,0.6646170264479018,0
Otu01284,Otu01577,0.5414806862396893,0
Otu00779,Otu01580,0.7049344171209468,0
Otu01147,Otu01585,0.5761538328367226,0
Otu01152,Otu01587,0.5761651647974475,0
Otu00397,Otu01595,0.5015355705958733,0
Otu00599,Otu01595,0.7078294249941335,0
Otu00660,Otu01595,1,0
Otu00889,Otu01595,1,0
Otu01038,Otu01595,0.5785321542938755,0
Otu01305,Otu01595,0.7049344171209468,0
Otu00807,Otu01600,0.5437661745338707,0
Otu01210,Otu01600,0.5422190802964199,0
Otu01132,Otu01603,0.5015355705958733,0
Otu01124,Otu01606,0.5785321542938755,0
Otu01286,Otu01606,1,0
Otu01293,Otu01606,0.5761651647974475,0
Otu01348,Otu01606,0.5761651647974475,0
Otu01427,Otu01606,0.5015360970990126,0
Otu01486,Otu01606,0.5785321542938755,0
Otu01552,Otu01606,0.5015355705958733,0
Otu00677,Otu01608,0.557531599032559,0
Otu01124,Otu01608,0.5767457034953463,0
Otu01154,Otu01608,0.5004874352585824,0
Otu01462,Otu01608,0.5288414967841646,0
Otu01096,Otu01613,0.7049344171209468,0
Otu00660,Otu01617,0.5773490619538062,0
Otu00889,Otu01617,0.5773490619538062,0
Otu01595,Otu01617,0.5773490619538062,0
Otu00427,Otu01620,0.5014781893184198,0
Otu00807,Otu01620,0.5011235284593796,0
Otu01589,Otu01627,0.6278987091567915,0
Otu00930,Otu01636,0.7078294249941335,0
Otu01091,Otu01636,0.7078294249941335,0
Otu01273,Otu01636,1,0
Otu01008,Otu01638,1,0
Otu01413,Otu01638,0.5785313461723857,0
Otu01407,Otu01639,0.5015360970990126,0
Otu01495,Otu01639,0.7078294249941335,0
Otu01591,Otu01640,0.826983400555588,0
Otu00652,Otu01647,0.5737989834225093,0
Otu00652,Otu01648,0.5773490619538062,0
Otu00852,Otu01648,0.5725988059918906,0
Otu00986,Otu01648,0.6652940297283891,0
Otu00892,Otu01650,0.7078294249941335,0
Otu01639,Otu01655,0.5015355705958733,0
Otu01613,Otu01661,0.7056503839833816,0
Otu01348,Otu01666,0.6652996171243414,0
Otu01501,Otu01666,0.5509175039707072,0
Otu01368,Otu01678,0.5761651647974475,0
Otu01491,Otu01686,0.7078294249941335,0
Otu01498,Otu01696,0.5737989834225093,0
Otu01043,Otu01698,0.5785313461723857,0
Otu01278,Otu01698,0.5737989834225093,0
Otu01576,Otu01698,0.5737989834225093,0
Otu00973,Otu01702,0.6102591095877005,0
Otu01167,Otu01702,0.6682811898410133,0
Otu01199,Otu01702,0.5306914783906317,0
Otu01214,Otu01702,0.5667478296960959,0
Otu01399,Otu01702,0.6705886802855686,0
Otu01462,Otu01702,0.5288580848180967,0
Otu01492,Otu01702,0.5296022432066293,0
Otu01507,Otu01702,0.6719656552351708,0
Otu01552,Otu01702,0.7479277331037814,0
Otu00635,Otu01709,0.5148021815631711,0
Otu00892,Otu01709,0.5761651647974475,0
Otu00456,Otu01712,0.7697537903841601,0
Otu00576,Otu01712,0.5022017718728501,0
Otu00694,Otu01712,0.5000626770252202,0
Otu00828,Otu01712,0.5007934830752615,0
Otu01147,Otu01712,0.5339525353939176,0
Otu01345,Otu01712,0.533961522753863,0
Otu00397,Otu01718,0.7085542828344981,0
Otu00660,Otu01718,0.7078294249941335,0
Otu00764,Otu01718,0.5773324772017063,0
Otu00889,Otu01718,0.7078294249941335,0
Otu01595,Otu01718,0.7078294249941335,0
Otu01051,Otu01722,0.5761683840828413,0
Otu00652,Otu01727,0.7063833981008291,0
Otu00973,Otu01744,0.6146357015924022,0
Otu01167,Otu01744,0.5042825580918894,0
Otu01199,Otu01744,0.5312070974525087,0
Otu01214,Otu01744,0.5708289624423369,0
Otu01399,Otu01744,0.8461934148198117,0
Otu01462,Otu01744,0.5295324949830558,0
Otu01492,Otu01744,0.6677197281556388,0
Otu01507,Otu01744,0.5070905856890312,0
Otu01552,Otu01744,0.5655568957873042,0
Otu01702,Otu01744,0.5679178437924346,0
Otu00423,Otu01745,0.5030813611905968,0
Otu01096,Otu01745,0.7049344171209468,0
Otu01167,Otu01746,0.5142713516960123,0
Otu01399,Otu01746,0.5169276671816156,0
Otu01507,Otu01746,0.516396404084495,0
Otu01552,Otu01746,0.5755587792303091,0
Otu01702,Otu01746,0.5779419150262208,0
Otu01303,Otu01748,0.7078294249941335,0
Otu01491,Otu01748,1,0
Otu01686,Otu01748,0.7078294249941335,0
Otu01739,Otu01750,1,0
Otu01678,Otu01752,0.5236541445087008,0
Otu00973,Otu01760,0.6094145924405726,0
Otu01199,Otu01760,0.5277776850570086,0
Otu01214,Otu01760,0.566745240642218,0
Otu01399,Otu01760,0.6719663606527876,0
Otu01492,Otu01760,0.7085520452058597,0
Otu01744,Otu01760,0.7563160797366334,0
Otu01746,Otu01760,0.5773491590534767,0
Otu00892,Otu01767,0.5785313461723857,0
Otu00982,Otu01770,0.7078294249941335,0
Otu00973,Otu01774,0.6127293388472884,0
Otu01399,Otu01774,0.5011574672105187,0
Otu01462,Otu01774,0.5295075298797255,0
Otu01507,Otu01774,0.5021887434022495,0
Otu01552,Otu01774,0.5601123264482705,0
Otu01702,Otu01774,0.5624557694365953,0
Otu01588,Otu01778,0.6646170264479018,0
Otu00815,Otu01784,0.506077455165962,0
Otu00973,Otu01785,0.5433864725473503,0
Otu01214,Otu01785,0.5049932204535744,0
Otu01399,Otu01785,0.5995819195346582,0
Otu01744,Otu01785,0.5060400697808619,0
Otu01746,Otu01785,0.5169233303400065,0
Otu01760,Otu01785,0.6705790451857526,0
Otu01648,Otu01788,0.5755553436280086,0
Otu00637,Otu01797,0.5785313461723857,0
Otu00939,Otu01802,0.5785313461723857,0
Otu01062,Otu01802,0.5737989834225093,0
Otu01082,Otu01802,0.7078294249941335,0
Otu01147,Otu01802,0.7078294249941335,0
Otu01150,Otu01802,0.5785313461723857,0
Otu01306,Otu01802,0.7078294249941335,0
Otu01394,Otu01802,0.5761651647974475,0
Otu01291,Otu01803,0.6115298513721799,0
Otu00660,Otu01807,0.7049344171209468,0
Otu00889,Otu01807,0.7049344171209468,0
Otu01595,Otu01807,0.7049344171209468,0
Otu01088,Otu01808,0.531197750519208,0
Otu00637,Otu01809,0.5749828772736676,0
Otu00780,Otu01809,0.5121270679058382,0
Otu01191,Otu01816,0.7049344171209468,0
Otu01304,Otu01816,0.7049344171209468,0
Otu00939,Otu01822,0.5785313461723857,0
Otu01062,Otu01822,0.5737989834225093,0
Otu01082,Otu01822,0.7078294249941335,0
Otu01147,Otu01822,0.7078294249941335,0
Otu01150,Otu01822,0.5785313461723857,0
Otu01306,Otu01822,0.7078294249941335,0
Otu01394,Otu01822,0.5761651647974475,0
Otu01802,Otu01822,1,0
Otu00660,Otu01824,0.7078294249941335,0
Otu00889,Otu01824,0.7078294249941335,0
Otu01240,Otu01824,0.7049344171209468,0
Otu01485,Otu01824,0.7049344171209468,0
Otu01595,Otu01824,0.7078294249941335,0
Otu00939,Otu01827,0.5785313461723857,0
Otu01062,Otu01827,0.5737989834225093,0
Otu01082,Otu01827,0.7078294249941335,0
Otu01147,Otu01827,0.7078294249941335,0
Otu01150,Otu01827,0.5785313461723857,0
Otu01306,Otu01827,0.7078294249941335,0
Otu01394,Otu01827,0.5761651647974475,0
Otu01802,Otu01827,1,0
Otu01822,Otu01827,1,0
Otu01273,Otu01829,0.5785313461723857,0
Otu01636,Otu01829,0.5785313461723857,0
Otu00635,Otu01830,0.5084270297627098,0
Otu01151,Otu01833,0.5749611769787635,0
Otu01502,Otu01833,0.5015360970990126,0
Otu00982,Otu01834,0.7078294249941335,0
Otu01770,Otu01834,1,0
Otu00930,Otu01835,0.7078294249941335,0
Otu01091,Otu01835,0.7078294249941335,0
Otu01273,Otu01835,1,0
Otu01636,Otu01835,1,0
Otu01829,Otu01835,0.5785313461723857,0
Otu01144,Otu01837,0.5761651647974475,0
Otu01152,Otu01837,1,0
Otu01373,Otu01837,0.5785313461723857,0
Otu01587,Otu01837,0.5761651647974475,0
Otu00943,Otu01839,0.5743890083060963,0
Otu01207,Otu01839,0.7027405588080793,0
Otu01368,Otu01839,0.5015355705958733,0
Otu00294,Otu01841,0.5131956590468418,0
Otu01395,Otu01844,0.5761651647974475,0
Otu01549,Otu01844,1,0
Otu00939,Otu01845,0.5785313461723857,0
Otu01062,Otu01845,0.5737989834225093,0
Otu01082,Otu01845,0.7078294249941335,0
Otu01147,Otu01845,0.7078294249941335,0
Otu01150,Otu01845,0.5785313461723857,0
Otu01306,Otu01845,0.7078294249941335,0
Otu01394,Otu01845,0.5761651647974475,0
Otu01802,Otu01845,1,0
Otu01822,Otu01845,1,0
Otu01827,Otu01845,1,0
Otu01051,Otu01846,0.5785313461723857,0
Otu01298,Otu01850,0.5737989834225093,0
Otu01331,Otu01850,0.5737989834225093,0
Otu01065,Otu01852,0.5005109863367264,0
Otu01150,Otu01852,0.5767491361636683,0
Otu01802,Otu01852,0.5005109863367264,0
Otu01822,Otu01852,0.5005109863367264,0
Otu01827,Otu01852,0.5005109863367264,0
Otu01845,Otu01852,0.5005109863367264,0
Otu01770,Otu01857,0.5005109863367264,0
Otu01834,Otu01857,0.5005109863367264,0
Otu01277,Otu01859,1,0
Otu01300,Otu01859,0.5015355705958733,0
Otu01330,Otu01859,1,0
Otu01474,Otu01859,0.5015360970990126,0
Otu01520,Otu01859,0.5773490619538062,0
Otu01661,Otu01863,0.5015355705958733,0
Otu00585,Otu01869,0.5015360970990126,0
Otu00707,Otu01869,0.5785321542938755,0
Otu00918,Otu01869,0.7049344171209468,0
Otu00957,Otu01869,0.5015355705958733,0
Otu01177,Otu01869,0.5761651647974475,0
Otu01291,Otu01869,0.5015355705958733,0
Otu01587,Otu01869,0.5737989834225093,0
Otu01648,Otu01869,0.5773490619538062,0
Otu01549,Otu01871,0.5749828772736676,0
Otu01593,Otu01871,0.5725970026759175,0
Otu01844,Otu01871,0.5749828772736676,0
Otu01132,Otu01875,0.5737989834225093,0
Otu01491,Otu01875,0.5785313461723857,0
Otu01748,Otu01875,0.5785313461723857,0
Otu01585,Otu01878,0.5731779067697877,0
Otu01770,Otu01878,0.7078294249941335,0
Otu01834,Otu01878,0.7078294249941335,0
Otu01493,Otu01880,0.570802834574601,0
Otu01332,Otu01883,0.7078294249941335,0
Otu01647,Otu01886,0.5761651647974475,0
Otu01816,Otu01889,0.5005109863367264,0
Otu01221,Otu01891,0.7049344171209468,0
Otu00973,Otu01892,0.6110956774939013,0
Otu01199,Otu01892,0.5288541724307205,0
Otu01462,Otu01892,0.5288640476708846,0
Otu01492,Otu01892,0.5295903173937612,0
Otu01507,Otu01892,0.6696581647906156,0
Otu01746,Otu01892,0.5767551909002079,0
Otu00944,Otu01903,0.5147982779515239,0
Otu00973,Otu01904,0.5773421746863845,0
Otu01167,Otu01904,0.6311563947215797,0
Otu01199,Otu01904,0.5030824261384401,0
Otu01214,Otu01904,0.5367166240988822,0
Otu01399,Otu01904,0.6343997472124409,0
Otu01492,Otu01904,0.5030864197530864,0
Otu01507,Otu01904,0.6337510767142687,0
Otu01552,Otu01904,0.7056444576591957,0
Otu01702,Otu01904,0.7085542828344981,0
Otu01744,Otu01904,0.5372666243737702,0
Otu01746,Otu01904,0.8173315854694521,0
Otu01760,Otu01904,0.7078305327699139,0
Otu01774,Otu01904,0.5334182738521248,0
Otu01785,Otu01904,0.6343944411142963,0
Otu01892,Otu01904,0.7071052965710328,0
Otu01778,Otu01909,0.5761651647974475,0
Otu01051,Otu01911,0.5005109863367264,0
Otu01829,Otu01912,0.5725925700121616,0
Otu01063,Otu01915,0.5015360970990126,0
Otu01564,Otu01915,0.5005109863367264,0
Otu01767,Otu01915,0.5737989834225093,0
Otu01277,Otu01918,0.5015360970990126,0
Otu01330,Otu01918,0.5015360970990126,0
Otu01859,Otu01918,0.5015360970990126,0
Otu01065,Otu01923,0.7078294249941335,0
Otu01909,Otu01923,0.7049344171209468,0
Otu01096,Otu01926,0.5737989834225093,0
Otu01502,Otu01930,0.7078294249941335,0
Otu01549,Otu01930,0.7049344171209468,0
Otu01844,Otu01930,0.7049344171209468,0
Otu01065,Otu01931,0.7049344171209468,0
Otu01006,Otu01932,0.5785321542938755,0
Otu01080,Otu01932,1,0
Otu01145,Otu01932,0.5749828772736676,0
Otu01178,Otu01932,0.5015355705958733,0
Otu01051,Otu01935,0.5761683840828413,0
Otu01770,Otu01935,0.5761683840828413,0
Otu01834,Otu01935,0.5761683840828413,0
Otu01909,Otu01938,0.5773490619538062,0
Otu01755,Otu01940,0.7078294249941335,0
Otu01273,Otu01946,0.5015360970990126,0
Otu01636,Otu01946,0.5015360970990126,0
Otu01835,Otu01946,0.5015360970990126,0
Otu01130,Otu01949,0.7049344171209468,0
Otu01348,Otu01949,0.5785313461723857,0
Otu01666,Otu01949,0.5785321542938755,0
Otu01795,Otu01949,0.5785313461723857,0
Otu01913,Otu01949,0.5785313461723857,0
Otu01755,Otu01952,0.5749828772736676,0
Otu01006,Otu01969,0.5785321542938755,0
Otu01080,Otu01969,1,0
Otu01145,Otu01969,0.5749828772736676,0
Otu01178,Otu01969,0.5015355705958733,0
Otu01932,Otu01969,1,0
Otu01395,Otu01988,0.5761651647974475,0
Otu01549,Otu01988,1,0
Otu01844,Otu01988,1,0
Otu01871,Otu01988,0.5749828772736676,0
Otu01930,Otu01988,0.7049344171209468,0
Otu01273,Otu01991,0.5015376766183791,0
Otu01636,Otu01991,0.5015376766183791,0
Otu01835,Otu01991,0.5015376766183791,0
Otu00427,Otu01992,0.6317992274331938,0
Otu00807,Otu01992,0.634396042738255,0
Otu01435,Otu01992,0.6343997472124409,0
Otu01600,Otu01992,0.5773438074737856,0
Otu01620,Otu01992,0.5301150962237546,0
Otu01696,Otu01992,0.7078294249941335,0
Otu01869,Otu01992,0.7049344171209468,0
Otu01096,Otu01994,0.5761651647974475,0
Otu01840,Otu02001,0.7078294249941335,0
Otu01767,Otu02003,0.5132062072375907,0
Otu01840,Otu02011,0.7049344171209468,0
Otu00585,Otu02012,0.5015360970990126,0
Otu00707,Otu02012,0.5785321542938755,0
Otu00918,Otu02012,0.7049344171209468,0
Otu00957,Otu02012,0.5015355705958733,0
Otu01177,Otu02012,0.5761651647974475,0
Otu01291,Otu02012,0.5015355705958733,0
Otu01587,Otu02012,0.5737989834225093,0
Otu01648,Otu02012,0.5773490619538062,0
Otu01869,Otu02012,1,0
Otu01992,Otu02012,0.7049344171209468,0
Otu00652,Otu02013,0.7049344171209468,0
Otu01727,Otu02013,0.9999979090062239,0
Otu00562,Otu02014,0.5785313461723857,0
Otu00892,Otu02014,1,0
