"x"
559043.977
556477.801
559327.268
558446.835
558902.123
562453.927
560131.358
558170.731
558368.553
557045.576
560722.145
554842.814
558694.609
554228.638
553934.216
555929.316
551062.088
559300.324
557878.653
559331.762
559975.547
562654.83
558129.733
558885.474
558186.704
556946.502
561177.254
568400.266
558590.822
560120.621
561008.482
561547.036
558106.519
558012.529
559085.627
555686.956
567917.933
557911.537
554400.156
558088.646
559352.522
556636.614
563336.436
553140.421
558411.62
560033.523
558499.852
561354.798
563182.687
560242.63
562001.869
558781.132
558430.815
561624.607
559577.358
555304.862
550991.845
548838.146
551872.424
560124.367
556867.906
558745.614
559289.744
557323.428
562235.025
557066.341
561190.094
557919.703
558275.593
555699.738
558064.443
564911.37
559818.582
562128.119
558526.437
557846.72
555935.152
549503.921
554684.148
551399.352
564386.065
561105.681
555729.907
554578.388
554860.392
558292.682
566463.02
560826.036
557397.242
558689.43
558590.286
555449.582
559001.672
560473.012
554525.734
558189.258
556504.603
557209.681
