"Overall","names","model"
0.872627587044892,"Otu00104","Random_Forest"
0.535585394870339,"Otu00105","Random_Forest"
2.76310130314073,"Otu00106","Random_Forest"
0.70755535084275,"Otu00107","Random_Forest"
0.747335403836779,"Otu00108","Random_Forest"
0.934827698451626,"Otu00109","Random_Forest"
8.4221384718174,"Otu00110","Random_Forest"
0.529080863276424,"Otu00111","Random_Forest"
1.00650897163905,"Otu00112","Random_Forest"
0.918246574001315,"Otu00113","Random_Forest"
0.346080597771581,"Otu00114","Random_Forest"
1.01440653010383,"Otu00115","Random_Forest"
0.306624610342348,"Otu00116","Random_Forest"
0.467212016217762,"Otu00117","Random_Forest"
0.26307831070307,"Otu00118","Random_Forest"
0.923420836414973,"Otu00119","Random_Forest"
0.898846469149767,"Otu00120","Random_Forest"
0.765964939168097,"Otu00121","Random_Forest"
1.99138052755062,"Otu00122","Random_Forest"
1.3295185581696,"Otu00123","Random_Forest"
0.83309735730424,"Otu00124","Random_Forest"
0.33117813536874,"Otu00125","Random_Forest"
0.546025903490689,"Otu00126","Random_Forest"
0.567302057044718,"Otu00127","Random_Forest"
1.42253841679879,"Otu00128","Random_Forest"
0.951073801767132,"Otu00129","Random_Forest"
0.527329204366437,"Otu00130","Random_Forest"
1.10521037872443,"Otu00131","Random_Forest"
0.351024333703039,"Otu00132","Random_Forest"
0.859177454137235,"Otu00133","Random_Forest"
0.317200770493333,"Otu00134","Random_Forest"
1.00240637995618,"Otu00135","Random_Forest"
0.244849557499172,"Otu00136","Random_Forest"
0.69710014471413,"Otu00137","Random_Forest"
1.40079938304377,"Otu00138","Random_Forest"
0.483719972909159,"Otu00139","Random_Forest"
1.46373277848954,"Otu00140","Random_Forest"
0.115028654915931,"Otu00141","Random_Forest"
0.389470832759265,"Otu00142","Random_Forest"
1.0214557365095,"Otu00143","Random_Forest"
1.15314679090412,"Otu00144","Random_Forest"
0.479502984928623,"Otu00145","Random_Forest"
0.773445147812521,"Otu00146","Random_Forest"
0.850021491664953,"Otu00147","Random_Forest"
0.209313261473031,"Otu00148","Random_Forest"
0.0828100578076079,"Otu00149","Random_Forest"
0.0574779475165292,"Otu00150","Random_Forest"
0.113333327042193,"Otu00151","Random_Forest"
0.541030923317654,"Otu00152","Random_Forest"
1.15945507594585,"Otu00153","Random_Forest"
0.0764257460735948,"Otu00154","Random_Forest"
2.5432379728401,"Otu00155","Random_Forest"
0.482953408715993,"Otu00156","Random_Forest"
0.205152421148684,"Otu00157","Random_Forest"
2.08919733463761,"Otu00158","Random_Forest"
0.342153808696698,"Otu00159","Random_Forest"
0.415609339506839,"Otu00160","Random_Forest"
0.0107202674969062,"Otu00161","Random_Forest"
0.975182650951687,"Otu00162","Random_Forest"
0.596167930785717,"Otu00163","Random_Forest"
0.640979466864324,"Otu00164","Random_Forest"
0.637788532343638,"Otu00165","Random_Forest"
0.729730215577903,"Otu00166","Random_Forest"
0.641143944896027,"Otu00167","Random_Forest"
0.628356715090828,"Otu00168","Random_Forest"
0.410467627928743,"Otu00169","Random_Forest"
0.589915867595355,"Otu00170","Random_Forest"
1.05729100765266,"Otu00171","Random_Forest"
0.398736113947346,"Otu00172","Random_Forest"
0.762938544014393,"Otu00173","Random_Forest"
0.0613612457314064,"Otu00174","Random_Forest"
0.889220856951892,"Otu00175","Random_Forest"
0.449451066117504,"Otu00176","Random_Forest"
1.86805559323384,"Otu00177","Random_Forest"
1.35964498110396,"Otu00178","Random_Forest"
0.693890984853745,"Otu00179","Random_Forest"
0.271534112766763,"Otu00180","Random_Forest"
0.339204286418867,"Otu00181","Random_Forest"
0.590005017183613,"Otu00182","Random_Forest"
0.794150711261138,"Otu00183","Random_Forest"
0.7412239077885,"Otu00184","Random_Forest"
1.0927353195411,"Otu00185","Random_Forest"
0.466844186161166,"Otu00186","Random_Forest"
1.03662783343438,"Otu00187","Random_Forest"
0.965173001400664,"Otu00188","Random_Forest"
0.568629772654819,"Otu00189","Random_Forest"
0.819830807500154,"Otu00190","Random_Forest"
0.336840940160348,"Otu00191","Random_Forest"
0.619490677192187,"Otu00192","Random_Forest"
0.875952412413195,"Otu00193","Random_Forest"
0.406520162747112,"Otu00194","Random_Forest"
0.53989677583022,"Otu00195","Random_Forest"
0.350399001995087,"Otu00196","Random_Forest"
0.404239598387549,"Otu00197","Random_Forest"
0.700486968692448,"Otu00198","Random_Forest"
0.431568736330056,"Otu00199","Random_Forest"
0.0530187633105939,"Otu00200","Random_Forest"
0.555185460252073,"Otu00201","Random_Forest"
0.340721722495426,"Otu00202","Random_Forest"
0.182114634739248,"Otu00203","Random_Forest"
0.696327582966699,"Otu00204","Random_Forest"
1.04263453758188,"Otu00205","Random_Forest"
0.585419633921083,"Otu00206","Random_Forest"
0.0560531393794759,"Otu00207","Random_Forest"
0.48980144981822,"Otu00208","Random_Forest"
1.72808950504138,"Otu00209","Random_Forest"
0.64224194254127,"Otu00210","Random_Forest"
0.0447610684882418,"Otu00211","Random_Forest"
0.587993253994394,"Otu00212","Random_Forest"
0.778946003340108,"Otu00213","Random_Forest"
0.154544273964029,"Otu00214","Random_Forest"
0.299745782557176,"Otu00215","Random_Forest"
0.766252075687112,"Otu00216","Random_Forest"
0.0566742855766003,"Otu00217","Random_Forest"
0.0304341642592322,"Otu00218","Random_Forest"
0.661117911650295,"Otu00219","Random_Forest"
0.421433148834037,"Otu00220","Random_Forest"
1.15897846755319,"Otu00221","Random_Forest"
0.0179267469332665,"Otu00222","Random_Forest"
0.187907464170915,"Otu00223","Random_Forest"
0.939843656982779,"Otu00224","Random_Forest"
0.0382803197338476,"Otu00225","Random_Forest"
0.152585889366826,"Otu00226","Random_Forest"
0.423475361766269,"Otu00227","Random_Forest"
1.0558449722477,"Otu00228","Random_Forest"
0.206942223106713,"Otu00229","Random_Forest"
0.888044189955766,"Otu00230","Random_Forest"
1.93128400282471,"Otu00231","Random_Forest"
0.206658861456916,"Otu00232","Random_Forest"
0.57144907461271,"Otu00233","Random_Forest"
0.546909353883356,"Otu00234","Random_Forest"
0.262065637672965,"Otu00235","Random_Forest"
0.0188225175221761,"Otu00236","Random_Forest"
0.156211690434573,"Otu00237","Random_Forest"
0.114909165823958,"Otu00238","Random_Forest"
0.084275681597924,"Otu00239","Random_Forest"
0.324707790999208,"Otu00240","Random_Forest"
0.563100560122258,"Otu00241","Random_Forest"
0.530684850529416,"Otu00242","Random_Forest"
0.0884311347329333,"Otu00243","Random_Forest"
0.260866782023365,"Otu00244","Random_Forest"
0.652964121762801,"Otu00245","Random_Forest"
3.48799329919079,"Otu00246","Random_Forest"
0.0806630340086297,"Otu00247","Random_Forest"
0.248208746385564,"Otu00248","Random_Forest"
0.263230056312021,"Otu00249","Random_Forest"
0.166128175690604,"Otu00250","Random_Forest"
0.349025756796267,"Otu00251","Random_Forest"
1.00674117906921,"Otu00252","Random_Forest"
0.0841563675860122,"Otu00253","Random_Forest"
0.248357930119712,"Otu00254","Random_Forest"
0.716538699590223,"Otu00255","Random_Forest"
0.0238246938425506,"Otu00256","Random_Forest"
0.249016871717975,"Otu00257","Random_Forest"
0.0287797937631318,"Otu00258","Random_Forest"
0.435195680460048,"Otu00259","Random_Forest"
0.393832571055711,"Otu00260","Random_Forest"
0.292164467887805,"Otu00261","Random_Forest"
0.202192640867142,"Otu00262","Random_Forest"
0.343502972283927,"Otu00263","Random_Forest"
0.815363745583133,"Otu00264","Random_Forest"
0.386928805112473,"Otu00265","Random_Forest"
0.701092402069978,"Otu00266","Random_Forest"
0.836715117023588,"Otu00267","Random_Forest"
0.391901879997054,"Otu00268","Random_Forest"
0.31504766311152,"Otu00269","Random_Forest"
1.06049439253755,"Otu00270","Random_Forest"
0.195783797249173,"Otu00271","Random_Forest"
0.232529354141985,"Otu00272","Random_Forest"
0.00625544225711265,"Otu00273","Random_Forest"
0.109061164982492,"Otu00274","Random_Forest"
0.122383545407833,"Otu00275","Random_Forest"
0.273307891759141,"Otu00276","Random_Forest"
0.174637277010394,"Otu00277","Random_Forest"
0.29139634130455,"Otu00278","Random_Forest"
0.939238682989349,"Otu00279","Random_Forest"
0.120805981272615,"Otu00280","Random_Forest"
0.263116912517735,"Otu00281","Random_Forest"
0.319725658528069,"Otu00282","Random_Forest"
0.602046686385555,"Otu00283","Random_Forest"
0.181690998080297,"Otu00284","Random_Forest"
0.0565911008740063,"Otu00285","Random_Forest"
0.0528705576563347,"Otu00286","Random_Forest"
0.374777799693334,"Otu00287","Random_Forest"
0.292298598365678,"Otu00288","Random_Forest"
0.409203453777552,"Otu00289","Random_Forest"
0.0614384893199088,"Otu00290","Random_Forest"
0.0540218098552131,"Otu00291","Random_Forest"
0.533011211366822,"Otu00292","Random_Forest"
0.635984088100673,"Otu00293","Random_Forest"
0.0170126982512964,"Otu00294","Random_Forest"
0.186504959304596,"Otu00295","Random_Forest"
0.427458675954948,"Otu00296","Random_Forest"
0.0956974412164088,"Otu00297","Random_Forest"
0.2609150346062,"Otu00298","Random_Forest"
1.86963572843313,"Otu00299","Random_Forest"
0.188483426594919,"Otu00300","Random_Forest"
0.274762398415368,"Otu00301","Random_Forest"
1.87271509464904,"Otu00302","Random_Forest"
0.583325552671241,"Otu00303","Random_Forest"
0.90832861363584,"Otu00304","Random_Forest"
0.49548565540129,"Otu00305","Random_Forest"
0.372468045200659,"Otu00306","Random_Forest"
0.456134029248258,"Otu00307","Random_Forest"
0.0283375886767123,"Otu00308","Random_Forest"
2.58135216003224,"Otu00309","Random_Forest"
0.369274806314569,"Otu00310","Random_Forest"
0.295462035010582,"Otu00311","Random_Forest"
0.0846808672818144,"Otu00312","Random_Forest"
0.482042026098889,"Otu00313","Random_Forest"
0.205478698300546,"Otu00314","Random_Forest"
0.227943142919498,"Otu00315","Random_Forest"
0.483971276188037,"Otu00316","Random_Forest"
0.373716992133908,"Otu00317","Random_Forest"
1.22939193769536,"Otu00318","Random_Forest"
0.00572888987856778,"Otu00319","Random_Forest"
0.809032998514587,"Otu00320","Random_Forest"
0.64828173673011,"Otu00321","Random_Forest"
0.673136393941691,"Otu00322","Random_Forest"
0.727482913104339,"Otu00323","Random_Forest"
0.0607669129466409,"Otu00324","Random_Forest"
0.138633256682312,"Otu00325","Random_Forest"
0.191220475606586,"Otu00326","Random_Forest"
1.1884124156563,"Otu00327","Random_Forest"
0.200317740213813,"Otu00328","Random_Forest"
0.139654700446432,"Otu00329","Random_Forest"
0.270128451734512,"Otu00330","Random_Forest"
0.521417308862875,"Otu00331","Random_Forest"
0.119639198108859,"Otu00332","Random_Forest"
0.298738105827588,"Otu00333","Random_Forest"
1.37114428965963,"Otu00334","Random_Forest"
0.763135204931928,"Otu00335","Random_Forest"
0.39759582140401,"Otu00336","Random_Forest"
0.384756466356528,"Otu00337","Random_Forest"
0.727117395948888,"Otu00338","Random_Forest"
0.25121146832663,"Otu00339","Random_Forest"
0.756210909319958,"Otu00340","Random_Forest"
0.0631318023182235,"Otu00341","Random_Forest"
0.0295693819000194,"Otu00342","Random_Forest"
0.0899709112515975,"Otu00343","Random_Forest"
0,"Otu00344","Random_Forest"
0.237180845399336,"Otu00345","Random_Forest"
0.0974430666842498,"Otu00346","Random_Forest"
0.604340450689727,"Otu00347","Random_Forest"
0.562034296561824,"Otu00348","Random_Forest"
0.421483146433982,"Otu00349","Random_Forest"
0.351069536920831,"Otu00350","Random_Forest"
0.459739653312885,"Otu00351","Random_Forest"
0.332335667784294,"Otu00352","Random_Forest"
0.565412007906294,"Otu00353","Random_Forest"
0.0286594961681573,"Otu00354","Random_Forest"
0.261922798820962,"Otu00355","Random_Forest"
0.231175299714068,"Otu00356","Random_Forest"
0.214937188460617,"Otu00357","Random_Forest"
0.448825666475889,"Otu00358","Random_Forest"
0.00608447614689267,"Otu00359","Random_Forest"
0.0302120877448509,"Otu00360","Random_Forest"
9.41183359533335,"Otu00361","Random_Forest"
0.509487804997378,"Otu00362","Random_Forest"
0.437327995926729,"Otu00363","Random_Forest"
0.270016605044087,"Otu00364","Random_Forest"
0,"Otu00365","Random_Forest"
0.419743857018818,"Otu00366","Random_Forest"
11.9757602669997,"Otu00367","Random_Forest"
0.0293096140387634,"Otu00368","Random_Forest"
0.3025930530068,"Otu00369","Random_Forest"
0.0447013655003091,"Otu00370","Random_Forest"
0.0362992303771204,"Otu00371","Random_Forest"
0.0887530639166086,"Otu00372","Random_Forest"
0.203920254407834,"Otu00373","Random_Forest"
0.102549821786556,"Otu00374","Random_Forest"
0.0516686238261184,"Otu00375","Random_Forest"
0.0898153053464053,"Otu00376","Random_Forest"
0.0161982265873793,"Otu00377","Random_Forest"
0.689708334437047,"Otu00378","Random_Forest"
0.973797416188204,"Otu00379","Random_Forest"
0.0204693650498174,"Otu00380","Random_Forest"
0.321468109834557,"Otu00381","Random_Forest"
0.357121189017011,"Otu00382","Random_Forest"
0.392726947775498,"Otu00383","Random_Forest"
0.506260148176159,"Otu00384","Random_Forest"
0.0611663335965942,"Otu00385","Random_Forest"
0.37009343372285,"Otu00386","Random_Forest"
0.301375742565845,"Otu00387","Random_Forest"
0.18384251517475,"Otu00388","Random_Forest"
0.307927603737992,"Otu00389","Random_Forest"
0.364960745123045,"Otu00390","Random_Forest"
1.0624771902773,"Otu00391","Random_Forest"
0.0850786755670048,"Otu00392","Random_Forest"
0.188981081561697,"Otu00393","Random_Forest"
0.258671030024089,"Otu00394","Random_Forest"
0.218665445618409,"Otu00395","Random_Forest"
0.301909317217155,"Otu00396","Random_Forest"
0,"Otu00397","Random_Forest"
0.00579660206536783,"Otu00398","Random_Forest"
0.0933833384862808,"Otu00399","Random_Forest"
0.0390970366586422,"Otu00400","Random_Forest"
0.354151993275058,"Otu00401","Random_Forest"
0.488143560852538,"Otu00402","Random_Forest"
0.0918532208031056,"Otu00403","Random_Forest"
0.0749802103571439,"Otu00404","Random_Forest"
0,"Otu00405","Random_Forest"
0.237401498029128,"Otu00406","Random_Forest"
0.410999344605274,"Otu00407","Random_Forest"
0.0316528956995194,"Otu00408","Random_Forest"
0.178220205223355,"Otu00409","Random_Forest"
0.02947737453453,"Otu00410","Random_Forest"
0.736777698300642,"Otu00411","Random_Forest"
0.312828116093479,"Otu00412","Random_Forest"
0.0144940913927765,"Otu00413","Random_Forest"
0.255457381373192,"Otu00414","Random_Forest"
0.380772892567931,"Otu00415","Random_Forest"
0.159438741712062,"Otu00416","Random_Forest"
0.357010163581557,"Otu00417","Random_Forest"
0.264265704967902,"Otu00418","Random_Forest"
0.157890469313994,"Otu00419","Random_Forest"
0.426919867124585,"Otu00420","Random_Forest"
0.197987531335224,"Otu00421","Random_Forest"
0.08514435588429,"Otu00422","Random_Forest"
0.0163549575872613,"Otu00423","Random_Forest"
0.0060392047469902,"Otu00424","Random_Forest"
0.139940124370422,"Otu00425","Random_Forest"
2.63022651101523,"Otu00426","Random_Forest"
0.0115836269621273,"Otu00427","Random_Forest"
0.394772970906291,"Otu00428","Random_Forest"
0.566099717078277,"Otu00429","Random_Forest"
0.488129334350366,"Otu00430","Random_Forest"
0.141219527295045,"Otu00431","Random_Forest"
0.170064500561189,"Otu00432","Random_Forest"
0.157844620087468,"Otu00433","Random_Forest"
0.291469407543771,"Otu00434","Random_Forest"
0.138756660397628,"Otu00435","Random_Forest"
0.0855194060066343,"Otu00436","Random_Forest"
0.188511968366156,"Otu00437","Random_Forest"
0.204116391863091,"Otu00438","Random_Forest"
1.64855341898103,"Otu00439","Random_Forest"
0.152086310488728,"Otu00440","Random_Forest"
0.0768534263595552,"Otu00441","Random_Forest"
0.295365984191252,"Otu00442","Random_Forest"
0.00605716626401844,"Otu00443","Random_Forest"
0.310876419950378,"Otu00444","Random_Forest"
0.217639558786144,"Otu00445","Random_Forest"
0.251513463085514,"Otu00446","Random_Forest"
0.763864668405567,"Otu00447","Random_Forest"
0.549323584092882,"Otu00448","Random_Forest"
0.153898200897342,"Otu00449","Random_Forest"
0.0579872798847887,"Otu00450","Random_Forest"
0.185397000967332,"Otu00451","Random_Forest"
0.375202185155093,"Otu00452","Random_Forest"
0.0388002600053239,"Otu00453","Random_Forest"
0.08503760705965,"Otu00454","Random_Forest"
0.32523039660389,"Otu00455","Random_Forest"
0,"Otu00456","Random_Forest"
1.34509110758823,"Otu00457","Random_Forest"
0.129431300569575,"Otu00458","Random_Forest"
0.130658894739531,"Otu00459","Random_Forest"
1.63667604355982,"Otu00460","Random_Forest"
0.110481309895356,"Otu00461","Random_Forest"
0.00597010629450748,"Otu00462","Random_Forest"
0.203488859973585,"Otu00463","Random_Forest"
0.366977866788597,"Otu00464","Random_Forest"
0.523004640476296,"Otu00465","Random_Forest"
0.827012318522698,"Otu00466","Random_Forest"
0,"Otu00467","Random_Forest"
1.7942264339277,"Otu00468","Random_Forest"
0.0119914586075709,"Otu00469","Random_Forest"
0.166301931166803,"Otu00470","Random_Forest"
0.531283322100294,"Otu00471","Random_Forest"
0.375109252834418,"Otu00472","Random_Forest"
0.00592624428907844,"Otu00473","Random_Forest"
0.046512180118702,"Otu00474","Random_Forest"
0.262117777924828,"Otu00475","Random_Forest"
0.122167805055375,"Otu00476","Random_Forest"
1.80467369114406,"Otu00477","Random_Forest"
0.0848299128052568,"Otu00478","Random_Forest"
0.128456129462792,"Otu00479","Random_Forest"
0.324754772495516,"Otu00480","Random_Forest"
0.351621222779771,"Otu00481","Random_Forest"
0.0883664609411171,"Otu00482","Random_Forest"
0.101226914295522,"Otu00483","Random_Forest"
0.595790244458059,"Otu00484","Random_Forest"
0.026971243382641,"Otu00485","Random_Forest"
0.143333562235849,"Otu00486","Random_Forest"
0.241490209661668,"Otu00487","Random_Forest"
0.00607492964187652,"Otu00488","Random_Forest"
0.194387369466816,"Otu00489","Random_Forest"
0.368586163797412,"Otu00490","Random_Forest"
0.0142630368387078,"Otu00491","Random_Forest"
0.408419421225421,"Otu00492","Random_Forest"
0.0520399765602331,"Otu00493","Random_Forest"
0.339099934664185,"Otu00494","Random_Forest"
1.0619123580653,"Otu00495","Random_Forest"
0.140739929332192,"Otu00496","Random_Forest"
0.622570530117033,"Otu00497","Random_Forest"
0.328947168921523,"Otu00498","Random_Forest"
0.0248018201044908,"Otu00499","Random_Forest"
0.0251486723695412,"Otu00500","Random_Forest"
0.00623097236230743,"Otu00501","Random_Forest"
0.176202516636839,"Otu00502","Random_Forest"
0.16816143728227,"Otu00503","Random_Forest"
0.222340863542807,"Otu00504","Random_Forest"
0.11062790528073,"Otu00505","Random_Forest"
0.0342836368835234,"Otu00506","Random_Forest"
0.0679932850638733,"Otu00507","Random_Forest"
0.202864748910649,"Otu00508","Random_Forest"
0.166696165035359,"Otu00509","Random_Forest"
0,"Otu00510","Random_Forest"
0.301815736047792,"Otu00511","Random_Forest"
0.127220388787164,"Otu00512","Random_Forest"
0.28897656974106,"Otu00513","Random_Forest"
0.21947089226734,"Otu00514","Random_Forest"
0.221847669600909,"Otu00515","Random_Forest"
0.25451752787142,"Otu00516","Random_Forest"
0.188423678676876,"Otu00517","Random_Forest"
0.138719856741922,"Otu00518","Random_Forest"
0.279090126820237,"Otu00519","Random_Forest"
0,"Otu00520","Random_Forest"
0.024457925511624,"Otu00521","Random_Forest"
0.231690892021238,"Otu00522","Random_Forest"
0.263295185540647,"Otu00523","Random_Forest"
0.108075174677823,"Otu00524","Random_Forest"
0.0528665740392162,"Otu00525","Random_Forest"
0.241765079633867,"Otu00526","Random_Forest"
0.0231487598812726,"Otu00527","Random_Forest"
0.188439894691369,"Otu00528","Random_Forest"
0.122824474022147,"Otu00529","Random_Forest"
0.24371405046829,"Otu00530","Random_Forest"
0.111901893885993,"Otu00531","Random_Forest"
0.156211267623252,"Otu00532","Random_Forest"
0.156100041075518,"Otu00533","Random_Forest"
0,"Otu00534","Random_Forest"
0.203471996867194,"Otu00535","Random_Forest"
0.688258000234894,"Otu00536","Random_Forest"
0.310205049119688,"Otu00537","Random_Forest"
0.299864103672955,"Otu00538","Random_Forest"
0.207969697895464,"Otu00539","Random_Forest"
0,"Otu00540","Random_Forest"
0.159331943631627,"Otu00541","Random_Forest"
0.290043632155317,"Otu00542","Random_Forest"
0.260340802726914,"Otu00543","Random_Forest"
0.090367588594166,"Otu00544","Random_Forest"
0.251213492557514,"Otu00545","Random_Forest"
0.0203291055894565,"Otu00546","Random_Forest"
0.0164681101573445,"Otu00547","Random_Forest"
0,"Otu00548","Random_Forest"
0.140458006305171,"Otu00549","Random_Forest"
0.489938795715467,"Otu00550","Random_Forest"
0.0345485119354737,"Otu00551","Random_Forest"
0.184438873868223,"Otu00552","Random_Forest"
0.342146466275075,"Otu00553","Random_Forest"
0.191852924442727,"Otu00554","Random_Forest"
0.0408359982100816,"Otu00555","Random_Forest"
0.170865207803168,"Otu00556","Random_Forest"
2.44980276249266,"Otu00557","Random_Forest"
0.246107306022707,"Otu00558","Random_Forest"
0.222062896777762,"Otu00559","Random_Forest"
0.018183772569611,"Otu00560","Random_Forest"
0.449077951907324,"Otu00561","Random_Forest"
0.0106994859478449,"Otu00562","Random_Forest"
0.0107437708672242,"Otu00563","Random_Forest"
0.0409799385665929,"Otu00564","Random_Forest"
1.57122397596759,"Otu00565","Random_Forest"
0.239458348275472,"Otu00566","Random_Forest"
0.238055860448531,"Otu00567","Random_Forest"
0.205526185689143,"Otu00568","Random_Forest"
0.10527843077329,"Otu00569","Random_Forest"
0.168984796167934,"Otu00570","Random_Forest"
0.322275345608474,"Otu00571","Random_Forest"
0.234007726309979,"Otu00572","Random_Forest"
0.0100828461862793,"Otu00573","Random_Forest"
0.0422728626831649,"Otu00574","Random_Forest"
0.201212595657051,"Otu00575","Random_Forest"
0,"Otu00576","Random_Forest"
