"x"
567916.455
561594.333
561763.943
558703.397
555359.434
566035.494
568698.485
561821.188
569718.938
562730.261
568014.165
564384.114
563393.719
572991.95
565427.583
571108.286
560880.434
567918.76
561658.525
561890.441
562659.376
398503.146
557499.651
393478.027
421358.035
418767.991
416818.197
418834.963
415096.843
418866.616
563264.482
566762.191
573422.606
568454.402
565178.969
568307.482
555586.102
562732.129
558777.624
564898.315
553673.802
561674.001
562332.45
414859.473
561508.532
416088.793
414034.948
417055.243
414313.911
415682.75
416845.194
418902.548
576476.397
563619.104
568785.773
565202.122
565151.496
573365.945
559646.21
560307.79
560090.161
572147.142
560593.245
558436.085
556746.003
569445.372
562703.371
569786.071
565145.328
557901.091
556371.856
559541.012
568371.866
555705.819
563636.544
561627.67
564255.095
565426.699
557899.6
566521.705
559941.028
563097.634
563579.541
554932.943
551074.762
563015.667
559295.575
561914.867
557734.014
556644.345
567963.081
556425.365
552011.799
559393.069
556082.373
559314.194
549346.107
553136.569
562006.602
554785.038
