new_auc	names	model	common_otus
0.6833333333333333	Otu00742	XGBoost	rbf_xgboost
0.6794871794871795	Otu00822	XGBoost	four
0.6782051282051282	Otu00002	XGBoost	xgboost_rf
0.688034188034188	Otu00004	XGBoost	diff
0.6901709401709402	Otu00005	XGBoost	diff
0.6790598290598291	Otu00008	XGBoost	xgboost_dt
0.6816239316239316	Otu00012	XGBoost	xgboost_rf
0.6773504273504274	Otu00014	XGBoost	diff
0.6901709401709402	Otu00018	XGBoost	diff
0.6829059829059829	Otu00023	XGBoost	diff
0.6777777777777777	Otu00050	XGBoost	rbf_xgboost
0.6794871794871795	Otu00056	XGBoost	diff
0.6893162393162393	Otu00058	XGBoost	three
0.6824786324786325	Otu00091	XGBoost	diff
0.6717948717948717	Otu00110	XGBoost	three
0.6803418803418804	Otu00199	XGBoost	diff
0.6786324786324787	Otu00361	XGBoost	xgboost_rf
0.6901709401709402	Otu00367	XGBoost	three
0.6816239316239316	Otu00379	XGBoost	diff
0.6927350427350427	Otu00477	XGBoost	xgboost_rf
0.6867521367521368	Otu00742	XGBoost	rbf_xgboost
0.6854700854700855	Otu00822	XGBoost	four
0.5944444444444444	Otu00002	XGBoost	xgboost_rf
0.6051282051282052	Otu00004	XGBoost	diff
0.6047008547008547	Otu00005	XGBoost	diff
0.6038461538461538	Otu00008	XGBoost	xgboost_dt
0.611111111111111	Otu00012	XGBoost	xgboost_rf
0.5982905982905983	Otu00014	XGBoost	diff
0.5995726495726496	Otu00018	XGBoost	diff
0.6136752136752137	Otu00023	XGBoost	diff
0.5982905982905983	Otu00050	XGBoost	rbf_xgboost
0.6064102564102564	Otu00056	XGBoost	diff
0.6235042735042735	Otu00058	XGBoost	three
0.6068376068376068	Otu00091	XGBoost	diff
0.6004273504273504	Otu00110	XGBoost	three
0.6106837606837607	Otu00199	XGBoost	diff
0.6136752136752137	Otu00361	XGBoost	xgboost_rf
0.5931623931623932	Otu00367	XGBoost	three
0.6094017094017095	Otu00379	XGBoost	diff
0.6089743589743589	Otu00477	XGBoost	xgboost_rf
0.6081196581196582	Otu00742	XGBoost	rbf_xgboost
0.6064102564102564	Otu00822	XGBoost	four
0.6884615384615385	Otu00002	XGBoost	xgboost_rf
0.6858974358974359	Otu00004	XGBoost	diff
0.6854700854700855	Otu00005	XGBoost	diff
0.6829059829059829	Otu00008	XGBoost	xgboost_dt
0.6837606837606838	Otu00012	XGBoost	xgboost_rf
0.6858974358974359	Otu00014	XGBoost	diff
0.6837606837606838	Otu00018	XGBoost	diff
0.6820512820512821	Otu00023	XGBoost	diff
0.6662393162393162	Otu00050	XGBoost	rbf_xgboost
0.6807692307692308	Otu00056	XGBoost	diff
0.6764957264957265	Otu00058	XGBoost	three
0.6837606837606838	Otu00091	XGBoost	diff
0.6764957264957264	Otu00110	XGBoost	three
0.6739316239316239	Otu00199	XGBoost	diff
0.6585470085470085	Otu00361	XGBoost	xgboost_rf
0.6717948717948717	Otu00367	XGBoost	three
0.6717948717948717	Otu00379	XGBoost	diff
0.6786324786324787	Otu00477	XGBoost	xgboost_rf
0.6824786324786325	Otu00742	XGBoost	rbf_xgboost
0.6739316239316239	Otu00822	XGBoost	four
0.6854700854700855	Otu00002	XGBoost	xgboost_rf
0.67008547008547	Otu00004	XGBoost	diff
0.661965811965812	Otu00005	XGBoost	diff
0.6679487179487179	Otu00008	XGBoost	xgboost_dt
0.67008547008547	Otu00012	XGBoost	xgboost_rf
0.6688034188034188	Otu00014	XGBoost	diff
0.66709401709401706	Otu00018	XGBoost	diff
0.6688034188034188	Otu00023	XGBoost	diff
0.6632478632478632	Otu00050	XGBoost	rbf_xgboost
0.6658119658119658	Otu00056	XGBoost	diff
0.6756410256410256	Otu00058	XGBoost	three
0.6675213675213675	Otu00091	XGBoost	diff
0.6675213675213675	Otu00110	XGBoost	three
0.6649572649572649	Otu00199	XGBoost	diff
0.6914529914529914	Otu00361	XGBoost	xgboost_rf
0.6739316239316239	Otu00367	XGBoost	three
0.6658119658119658	Otu00379	XGBoost	diff
0.6705128205128205	Otu00477	XGBoost	xgboost_rf
0.6649572649572649	Otu00742	XGBoost	rbf_xgboost
0.661965811965812	Otu00822	XGBoost	four
0.7423076923076923	Otu00002	XGBoost	xgboost_rf
0.7521367521367521	Otu00004	XGBoost	diff
0.7594017094017094	Otu00005	XGBoost	diff
0.7585470085470085	Otu00008	XGBoost	xgboost_dt
0.7572649572649572	Otu00012	XGBoost	xgboost_rf
0.7547008547008547	Otu00014	XGBoost	diff
0.7658119658119658	Otu00018	XGBoost	diff
0.7585470085470085	Otu00023	XGBoost	diff
0.7474358974358974	Otu00050	XGBoost	rbf_xgboost
0.7551282051282051	Otu00056	XGBoost	diff
0.7393162393162394	Otu00058	XGBoost	three
0.7534188034188034	Otu00091	XGBoost	diff
0.7346153846153846	Otu00110	XGBoost	three
0.7517094017094017	Otu00199	XGBoost	diff
0.7431623931623932	Otu00361	XGBoost	xgboost_rf
0.7384615384615384	Otu00367	XGBoost	three
0.7534188034188034	Otu00379	XGBoost	diff
0.7474358974358974	Otu00477	XGBoost	xgboost_rf
0.7525641025641026	Otu00742	XGBoost	rbf_xgboost
0.7397435897435898	Otu00822	XGBoost	four
0.644017094017094	Otu00002	XGBoost	xgboost_rf
0.6401709401709401	Otu00004	XGBoost	diff
0.6452991452991453	Otu00005	XGBoost	diff
0.6273504273504273	Otu00008	XGBoost	xgboost_dt
0.6521367521367522	Otu00012	XGBoost	xgboost_rf
0.6431623931623931	Otu00014	XGBoost	diff
0.6384615384615384	Otu00018	XGBoost	diff
0.6448717948717949	Otu00023	XGBoost	diff
0.6470085470085469	Otu00050	XGBoost	rbf_xgboost
0.6435897435897435	Otu00056	XGBoost	diff
0.6316239316239316	Otu00058	XGBoost	three
0.6423076923076922	Otu00091	XGBoost	diff
0.6247863247863248	Otu00110	XGBoost	three
0.647008547008547	Otu00199	XGBoost	diff
0.6393162393162393	Otu00361	XGBoost	xgboost_rf
0.6089743589743589	Otu00367	XGBoost	three
0.644017094017094	Otu00379	XGBoost	diff
0.6405982905982905	Otu00477	XGBoost	xgboost_rf
0.6435897435897436	Otu00742	XGBoost	rbf_xgboost
0.6474358974358975	Otu00822	XGBoost	four
0.6585470085470085	Otu00002	XGBoost	xgboost_rf
0.6679487179487179	Otu00004	XGBoost	diff
0.6666666666666666	Otu00005	XGBoost	diff
0.676923076923077	Otu00008	XGBoost	xgboost_dt
0.6641025641025641	Otu00012	XGBoost	xgboost_rf
0.6679487179487179	Otu00014	XGBoost	diff
0.6756410256410257	Otu00018	XGBoost	diff
0.6649572649572649	Otu00023	XGBoost	diff
0.6653846153846154	Otu00050	XGBoost	rbf_xgboost
0.6683760683760683	Otu00056	XGBoost	diff
0.6239316239316239	Otu00058	XGBoost	three
0.6666666666666666	Otu00091	XGBoost	diff
0.6675213675213675	Otu00110	XGBoost	three
0.6598290598290598	Otu00199	XGBoost	diff
0.6790598290598291	Otu00361	XGBoost	xgboost_rf
0.6820512820512821	Otu00367	XGBoost	three
0.6658119658119658	Otu00379	XGBoost	diff
0.6585470085470085	Otu00477	XGBoost	xgboost_rf
0.6726495726495726	Otu00742	XGBoost	rbf_xgboost
0.6641025641025641	Otu00822	XGBoost	four
0.685042735042735	Otu00002	XGBoost	xgboost_rf
0.6799145299145299	Otu00004	XGBoost	diff
0.7012820512820512	Otu00005	XGBoost	diff
0.6811965811965812	Otu00008	XGBoost	xgboost_dt
0.6931623931623931	Otu00012	XGBoost	xgboost_rf
0.697008547008547	Otu00014	XGBoost	diff
0.7029914529914529	Otu00018	XGBoost	diff
0.691025641025641	Otu00023	XGBoost	diff
0.6794871794871794	Otu00050	XGBoost	rbf_xgboost
0.6918803418803419	Otu00056	XGBoost	diff
0.6692307692307692	Otu00058	XGBoost	three
0.6982905982905983	Otu00091	XGBoost	diff
0.6816239316239316	Otu00110	XGBoost	three
0.697008547008547	Otu00199	XGBoost	diff
0.6965811965811965	Otu00361	XGBoost	xgboost_rf
0.6649572649572649	Otu00367	XGBoost	three
0.6965811965811965	Otu00379	XGBoost	diff
0.6935897435897436	Otu00477	XGBoost	xgboost_rf
0.6974358974358974	Otu00742	XGBoost	rbf_xgboost
0.6982905982905983	Otu00822	XGBoost	four
0.7397435897435898	Otu00002	XGBoost	xgboost_rf
0.7209401709401709	Otu00004	XGBoost	diff
0.7269230769230769	Otu00005	XGBoost	diff
0.7170940170940171	Otu00008	XGBoost	xgboost_dt
0.7269230769230769	Otu00012	XGBoost	xgboost_rf
0.7243589743589743	Otu00014	XGBoost	diff
0.7188034188034188	Otu00018	XGBoost	diff
0.7217948717948718	Otu00023	XGBoost	diff
0.7192307692307692	Otu00050	XGBoost	rbf_xgboost
0.7205128205128205	Otu00056	XGBoost	diff
0.7474358974358974	Otu00058	XGBoost	three
0.7239316239316239	Otu00091	XGBoost	diff
0.7200854700854701	Otu00110	XGBoost	three
0.7158119658119658	Otu00199	XGBoost	diff
0.7128205128205128	Otu00361	XGBoost	xgboost_rf
0.6773504273504274	Otu00367	XGBoost	three
0.7217948717948718	Otu00379	XGBoost	diff
0.7141025641025641	Otu00477	XGBoost	xgboost_rf
0.7235042735042735	Otu00742	XGBoost	rbf_xgboost
0.7059829059829059	Otu00822	XGBoost	four
0.5961538461538461	Otu00002	XGBoost	xgboost_rf
0.5824786324786324	Otu00004	XGBoost	diff
0.5871794871794872	Otu00005	XGBoost	diff
0.5927350427350427	Otu00008	XGBoost	xgboost_dt
0.5854700854700855	Otu00012	XGBoost	xgboost_rf
0.5905982905982906	Otu00014	XGBoost	diff
0.5841880341880341	Otu00018	XGBoost	diff
0.5897435897435898	Otu00023	XGBoost	diff
0.5837606837606838	Otu00050	XGBoost	rbf_xgboost
0.5944444444444444	Otu00056	XGBoost	diff
0.5816239316239316	Otu00058	XGBoost	three
0.5905982905982906	Otu00091	XGBoost	diff
0.6034188034188034	Otu00110	XGBoost	three
0.591025641025641	Otu00199	XGBoost	diff
0.5854700854700855	Otu00361	XGBoost	xgboost_rf
0.5854700854700855	Otu00367	XGBoost	three
0.588034188034188	Otu00379	XGBoost	diff
0.594017094017094	Otu00477	XGBoost	xgboost_rf
0.5841880341880341	Otu00742	XGBoost	rbf_xgboost
0.5931623931623932	Otu00822	XGBoost	four
0.6773504273504274	Otu00002	XGBoost	xgboost_rf
0.6752136752136751	Otu00004	XGBoost	diff
0.6807692307692308	Otu00005	XGBoost	diff
0.6829059829059829	Otu00008	XGBoost	xgboost_dt
0.6837606837606838	Otu00012	XGBoost	xgboost_rf
0.676923076923077	Otu00014	XGBoost	diff
0.6764957264957265	Otu00018	XGBoost	diff
0.6717948717948717	Otu00023	XGBoost	diff
0.6675213675213675	Otu00050	XGBoost	rbf_xgboost
0.6756410256410256	Otu00056	XGBoost	diff
0.6786324786324786	Otu00058	XGBoost	three
0.6726495726495726	Otu00091	XGBoost	diff
0.6846153846153846	Otu00110	XGBoost	three
0.6696581196581196	Otu00199	XGBoost	diff
0.6594017094017094	Otu00361	XGBoost	xgboost_rf
0.6585470085470085	Otu00367	XGBoost	three
0.6773504273504274	Otu00379	XGBoost	diff
0.6662393162393162	Otu00477	XGBoost	xgboost_rf
0.6846153846153846	Otu00742	XGBoost	rbf_xgboost
0.6555555555555556	Otu00822	XGBoost	four
0.6820512820512821	Otu00002	XGBoost	xgboost_rf
0.6739316239316239	Otu00004	XGBoost	diff
0.6829059829059829	Otu00005	XGBoost	diff
0.6893162393162393	Otu00008	XGBoost	xgboost_dt
0.6918803418803419	Otu00012	XGBoost	xgboost_rf
0.6858974358974359	Otu00014	XGBoost	diff
0.6747863247863248	Otu00018	XGBoost	diff
0.6854700854700855	Otu00023	XGBoost	diff
0.6688034188034188	Otu00050	XGBoost	rbf_xgboost
0.6884615384615385	Otu00056	XGBoost	diff
0.6722222222222222	Otu00058	XGBoost	three
0.6829059829059829	Otu00091	XGBoost	diff
0.6923076923076923	Otu00110	XGBoost	three
0.6824786324786325	Otu00199	XGBoost	diff
0.6764957264957264	Otu00361	XGBoost	xgboost_rf
0.6623931623931624	Otu00367	XGBoost	three
0.676068376068376	Otu00379	XGBoost	diff
0.6717948717948717	Otu00477	XGBoost	xgboost_rf
0.6837606837606838	Otu00742	XGBoost	rbf_xgboost
0.6713675213675213	Otu00822	XGBoost	four
0.6581196581196581	Otu00002	XGBoost	xgboost_rf
0.6581196581196581	Otu00004	XGBoost	diff
0.6662393162393162	Otu00005	XGBoost	diff
0.6423076923076924	Otu00008	XGBoost	xgboost_dt
0.6641025641025641	Otu00012	XGBoost	xgboost_rf
0.6632478632478632	Otu00014	XGBoost	diff
0.6628205128205128	Otu00018	XGBoost	diff
0.6666666666666666	Otu00023	XGBoost	diff
0.6683760683760683	Otu00050	XGBoost	rbf_xgboost
0.6568376068376068	Otu00056	XGBoost	diff
0.6491452991452992	Otu00058	XGBoost	three
0.6717948717948717	Otu00091	XGBoost	diff
0.638034188034188	Otu00110	XGBoost	three
0.6581196581196581	Otu00199	XGBoost	diff
0.6508547008547009	Otu00361	XGBoost	xgboost_rf
0.620940170940171	Otu00367	XGBoost	three
0.6666666666666666	Otu00379	XGBoost	diff
0.661965811965812	Otu00477	XGBoost	xgboost_rf
0.6606837606837607	Otu00742	XGBoost	rbf_xgboost
0.6816239316239316	Otu00822	XGBoost	four
0.7252136752136752	Otu00002	XGBoost	xgboost_rf
0.7393162393162394	Otu00004	XGBoost	diff
0.7303418803418803	Otu00005	XGBoost	diff
0.735897435897436	Otu00008	XGBoost	xgboost_dt
0.7397435897435898	Otu00012	XGBoost	xgboost_rf
0.732051282051282	Otu00014	XGBoost	diff
0.7243589743589743	Otu00018	XGBoost	diff
0.7346153846153847	Otu00023	XGBoost	diff
0.7196581196581197	Otu00050	XGBoost	rbf_xgboost
0.7354700854700854	Otu00056	XGBoost	diff
0.7132478632478633	Otu00058	XGBoost	three
0.7307692307692307	Otu00091	XGBoost	diff
0.7358974358974358	Otu00110	XGBoost	three
0.7316239316239316	Otu00199	XGBoost	diff
0.7423076923076922	Otu00361	XGBoost	xgboost_rf
0.6863247863247863	Otu00367	XGBoost	three
0.7273504273504273	Otu00379	XGBoost	diff
0.7294871794871794	Otu00477	XGBoost	xgboost_rf
0.7346153846153846	Otu00742	XGBoost	rbf_xgboost
0.7222222222222222	Otu00822	XGBoost	four
0.6572649572649573	Otu00002	XGBoost	xgboost_rf
0.6615384615384615	Otu00004	XGBoost	diff
0.65	Otu00005	XGBoost	diff
0.6688034188034188	Otu00008	XGBoost	xgboost_dt
0.6658119658119658	Otu00012	XGBoost	xgboost_rf
0.6517094017094017	Otu00014	XGBoost	diff
0.6478632478632479	Otu00018	XGBoost	diff
0.6525641025641026	Otu00023	XGBoost	diff
0.6534188034188034	Otu00050	XGBoost	rbf_xgboost
0.6564102564102564	Otu00056	XGBoost	diff
0.638034188034188	Otu00058	XGBoost	three
0.6576923076923077	Otu00091	XGBoost	diff
0.6508547008547009	Otu00110	XGBoost	three
0.65	Otu00199	XGBoost	diff
0.6423076923076922	Otu00361	XGBoost	xgboost_rf
0.6324786324786325	Otu00367	XGBoost	three
0.6675213675213675	Otu00379	XGBoost	diff
0.6397435897435897	Otu00477	XGBoost	xgboost_rf
0.6572649572649573	Otu00742	XGBoost	rbf_xgboost
0.6333333333333333	Otu00822	XGBoost	four
0.7025641025641025	Otu00002	XGBoost	xgboost_rf
0.6897435897435897	Otu00004	XGBoost	diff
0.7029914529914529	Otu00005	XGBoost	diff
0.7055555555555555	Otu00008	XGBoost	xgboost_dt
0.7106837606837606	Otu00012	XGBoost	xgboost_rf
0.7021367521367521	Otu00014	XGBoost	diff
0.7051282051282051	Otu00018	XGBoost	diff
0.7004273504273504	Otu00023	XGBoost	diff
0.6893162393162393	Otu00050	XGBoost	rbf_xgboost
0.7055555555555555	Otu00056	XGBoost	diff
0.6905982905982906	Otu00058	XGBoost	three
0.7059829059829059	Otu00091	XGBoost	diff
0.7145299145299145	Otu00110	XGBoost	three
0.7132478632478633	Otu00199	XGBoost	diff
0.6991452991452991	Otu00361	XGBoost	xgboost_rf
0.6841880341880342	Otu00367	XGBoost	three
0.6991452991452991	Otu00379	XGBoost	diff
0.7012820512820512	Otu00477	XGBoost	xgboost_rf
0.7055555555555555	Otu00742	XGBoost	rbf_xgboost
0.7004273504273504	Otu00822	XGBoost	four
0.647008547008547	Otu00002	XGBoost	xgboost_rf
0.658974358974359	Otu00004	XGBoost	diff
0.6461538461538462	Otu00005	XGBoost	diff
0.6376068376068376	Otu00008	XGBoost	xgboost_dt
0.6465811965811966	Otu00012	XGBoost	xgboost_rf
0.6666666666666666	Otu00014	XGBoost	diff
0.6581196581196581	Otu00018	XGBoost	diff
0.6576923076923077	Otu00023	XGBoost	diff
0.6717948717948717	Otu00050	XGBoost	rbf_xgboost
0.6581196581196581	Otu00056	XGBoost	diff
0.7008547008547008	Otu00058	XGBoost	three
0.6564102564102564	Otu00091	XGBoost	diff
0.6568376068376068	Otu00110	XGBoost	three
0.6662393162393162	Otu00199	XGBoost	diff
0.6534188034188034	Otu00361	XGBoost	xgboost_rf
0.6504273504273504	Otu00367	XGBoost	three
0.6534188034188034	Otu00379	XGBoost	diff
0.6478632478632479	Otu00477	XGBoost	xgboost_rf
0.652991452991453	Otu00742	XGBoost	rbf_xgboost
0.6448717948717949	Otu00822	XGBoost	four
0.6384615384615384	Otu00002	XGBoost	xgboost_rf
0.6427350427350427	Otu00004	XGBoost	diff
0.6427350427350427	Otu00005	XGBoost	diff
0.6495726495726496	Otu00008	XGBoost	xgboost_dt
0.6568376068376068	Otu00012	XGBoost	xgboost_rf
0.647008547008547	Otu00014	XGBoost	diff
0.6333333333333333	Otu00018	XGBoost	diff
0.6354700854700854	Otu00023	XGBoost	diff
0.6414529914529914	Otu00050	XGBoost	rbf_xgboost
0.6538461538461539	Otu00056	XGBoost	diff
0.6393162393162393	Otu00058	XGBoost	three
0.6474358974358975	Otu00091	XGBoost	diff
0.6405982905982905	Otu00110	XGBoost	three
0.6354700854700854	Otu00199	XGBoost	diff
0.647008547008547	Otu00361	XGBoost	xgboost_rf
0.6162393162393163	Otu00367	XGBoost	three
0.6508547008547009	Otu00379	XGBoost	diff
0.635042735042735	Otu00477	XGBoost	xgboost_rf
0.6478632478632479	Otu00742	XGBoost	rbf_xgboost
0.6594017094017094	Otu00822	XGBoost	four
0.6632478632478632	Otu00002	XGBoost	xgboost_rf
0.6504273504273504	Otu00004	XGBoost	diff
0.6525641025641026	Otu00005	XGBoost	diff
0.6521367521367522	Otu00008	XGBoost	xgboost_dt
0.6739316239316239	Otu00012	XGBoost	xgboost_rf
0.655982905982906	Otu00014	XGBoost	diff
0.6585470085470085	Otu00018	XGBoost	diff
0.6576923076923077	Otu00023	XGBoost	diff
0.6508547008547009	Otu00050	XGBoost	rbf_xgboost
0.6594017094017094	Otu00056	XGBoost	diff
0.6226495726495727	Otu00058	XGBoost	three
0.6709401709401709	Otu00091	XGBoost	diff
0.6576923076923077	Otu00110	XGBoost	three
0.6568376068376068	Otu00199	XGBoost	diff
0.6401709401709401	Otu00361	XGBoost	xgboost_rf
0.6572649572649573	Otu00367	XGBoost	three
0.65	Otu00379	XGBoost	diff
0.6555555555555556	Otu00477	XGBoost	xgboost_rf
0.6555555555555556	Otu00742	XGBoost	rbf_xgboost
0.6632478632478632	Otu00822	XGBoost	four
0.6213675213675214	Otu00002	XGBoost	xgboost_rf
0.6307692307692307	Otu00004	XGBoost	diff
0.6213675213675214	Otu00005	XGBoost	diff
0.6371794871794871	Otu00008	XGBoost	xgboost_dt
0.6324786324786325	Otu00012	XGBoost	xgboost_rf
0.6444444444444444	Otu00014	XGBoost	diff
0.6324786324786325	Otu00018	XGBoost	diff
0.6311965811965812	Otu00023	XGBoost	diff
0.6307692307692307	Otu00050	XGBoost	rbf_xgboost
0.635042735042735	Otu00056	XGBoost	diff
0.641025641025641	Otu00058	XGBoost	three
0.6282051282051282	Otu00091	XGBoost	diff
0.6132478632478632	Otu00110	XGBoost	three
0.6384615384615385	Otu00199	XGBoost	diff
0.6200854700854701	Otu00361	XGBoost	xgboost_rf
0.6076923076923076	Otu00367	XGBoost	three
0.6286324786324786	Otu00379	XGBoost	diff
0.6243589743589744	Otu00477	XGBoost	xgboost_rf
0.6316239316239316	Otu00742	XGBoost	rbf_xgboost
0.6243589743589744	Otu00822	XGBoost	four
0.7649572649572649	Otu00002	XGBoost	xgboost_rf
0.7551282051282051	Otu00004	XGBoost	diff
0.758974358974359	Otu00005	XGBoost	diff
0.7521367521367521	Otu00008	XGBoost	xgboost_dt
0.7525641025641026	Otu00012	XGBoost	xgboost_rf
0.7452991452991453	Otu00014	XGBoost	diff
0.7482905982905983	Otu00018	XGBoost	diff
