"x"
648.392
760.373
755.699
733.659
738.675
736.928
734.602
731.918
637.867
630.937
596.252
635.173
757.897
822.94
815.2
811.066
797.347
806.538
801.669
633.13
834.917
822.155
849.623
820.397
825.156
795.47
819.834
778.516
772.703
764.948
775.877
764.919
843.379
850.347
841.71
845.607
850.141
834.713
839.735
727.689
758.116
604.874
757.354
613.155
848.293
865.137
846.751
849.102
830.263
845.733
839.024
752.073
748.624
750.689
752.439
854.076
555.923
743.134
864.111
855.303
852.552
849.764
842.623
841.482
771.923
772.028
810.221
766.24
770.22
766.332
841.98
853.878
851.389
840.178
849.463
826.271
760.556
763.804
439.85
755.082
755.015
771.317
766.519
772.998
766.6
859.117
854.255
846.381
762.944
849.27
842.905
841.093
790.733
786.519
752.151
784.432
779.378
868.575
838.47
764.079
