cv_aucs,test_aucs,model
0.79875,1,Random_Forest
0.702,1,Random_Forest
0.69075,1,Random_Forest
0.53975,1,Random_Forest
0.86825,1,Random_Forest
0.337,1,Random_Forest
0.795,1,Random_Forest
0.55475,1,Random_Forest
0.28525,1,Random_Forest
0.4055,1,Random_Forest
0.227,1,Random_Forest
0.73325,1,Random_Forest
0.457,1,Random_Forest
0.396,1,Random_Forest
0.60125,1,Random_Forest
0.72825,1,Random_Forest
0.70675,1,Random_Forest
0.893,1,Random_Forest
0.2,1,Random_Forest
0.855,1,Random_Forest
0.598,1,Random_Forest
0.34725,1,Random_Forest
0.576,1,Random_Forest
0.845,1,Random_Forest
0.74725,1,Random_Forest
0.23875,1,Random_Forest
0.6455,1,Random_Forest
0.58875,1,Random_Forest
0.5605,1,Random_Forest
0.8425,1,Random_Forest
0.7365,1,Random_Forest
0.91525,1,Random_Forest
0.59,1,Random_Forest
0.301,1,Random_Forest
0.869,1,Random_Forest
0.803,1,Random_Forest
0.62625,1,Random_Forest
0.83475,1,Random_Forest
0.4735,1,Random_Forest
0.44025,1,Random_Forest
0.844,1,Random_Forest
0.60125,1,Random_Forest
0.61425,1,Random_Forest
0.37225,1,Random_Forest
0.72575,1,Random_Forest
0.847,1,Random_Forest
0.797,1,Random_Forest
0.743,1,Random_Forest
0.44325,1,Random_Forest
0.5185,1,Random_Forest
0.5905,1,Random_Forest
0.1665,1,Random_Forest
0.43375,1,Random_Forest
0.56225,1,Random_Forest
0.5745,1,Random_Forest
0.2665,0.5,Random_Forest
0.721,1,Random_Forest
0.408,1,Random_Forest
0.805,1,Random_Forest
0.61075,1,Random_Forest
0.23125,1,Random_Forest
0.8425,1,Random_Forest
0.846,1,Random_Forest
0.676,1,Random_Forest
0.507,1,Random_Forest
0.40375,1,Random_Forest
0.7635,1,Random_Forest
0.39275,1,Random_Forest
0.4535,1,Random_Forest
0.3125,1,Random_Forest
0.85475,1,Random_Forest
0.65375,1,Random_Forest
0.2725,1,Random_Forest
0.536,1,Random_Forest
0.61575,1,Random_Forest
0.6665,1,Random_Forest
0.72,1,Random_Forest
0.735,1,Random_Forest
0.39025,1,Random_Forest
0.76975,1,Random_Forest
0.51375,1,Random_Forest
0.729,1,Random_Forest
0.0605,1,Random_Forest
0.857,1,Random_Forest
0.48625,1,Random_Forest
0.808,1,Random_Forest
0.7945,1,Random_Forest
0.73075,1,Random_Forest
0.8805,1,Random_Forest
0.60225,1,Random_Forest
0.4255,1,Random_Forest
0.3385,1,Random_Forest
0.49175,1,Random_Forest
0.708,1,Random_Forest
0.10575,1,Random_Forest
0.6355,1,Random_Forest
0.77075,1,Random_Forest
0.2005,1,Random_Forest
0.205,1,Random_Forest
0.4395,1,Random_Forest
