	level_1	AUC
1085	Cross-validation	0.7683397683397682
1086	Cross-validation	0.7461389961389961
1087	Cross-validation	0.7895752895752896
1088	Cross-validation	0.8584656084656085
1089	Cross-validation	0.7672764227642276
1090	Cross-validation	0.8063063063063064
1091	Cross-validation	0.7712355212355213
1092	Cross-validation	0.7837837837837838
1093	Cross-validation	0.7721560846560847
1094	Cross-validation	0.7547425474254742
1095	Cross-validation	0.7117117117117118
1096	Cross-validation	0.8005148005148005
1097	Cross-validation	0.7915057915057915
1098	Cross-validation	0.8240740740740741
1099	Cross-validation	0.7649051490514905
1100	Cross-validation	0.7046332046332047
1101	Cross-validation	0.6988416988416989
1102	Cross-validation	0.7232947232947233
1103	Cross-validation	0.753968253968254
1104	Cross-validation	0.7330623306233062
1105	Cross-validation	0.8281853281853282
1106	Cross-validation	0.75997425997426
1107	Cross-validation	0.7651222651222651
1108	Cross-validation	0.6977513227513228
1109	Cross-validation	0.7804878048780487
1110	Cross-validation	0.7940797940797941
1111	Cross-validation	0.758043758043758
1112	Cross-validation	0.7786357786357787
1113	Cross-validation	0.787037037037037
1114	Cross-validation	0.7696476964769647
1115	Cross-validation	0.7702702702702704
1116	Cross-validation	0.7155727155727156
1117	Cross-validation	0.752895752895753
1118	Cross-validation	0.8313492063492063
1119	Cross-validation	0.6260162601626016
1120	Cross-validation	0.7722007722007722
1121	Cross-validation	0.8063063063063063
1122	Cross-validation	0.7702702702702703
1123	Cross-validation	0.8313492063492064
1124	Cross-validation	0.7066395663956639
1125	Cross-validation	0.7773487773487774
1126	Cross-validation	0.7335907335907337
1127	Cross-validation	0.7876447876447877
1128	Cross-validation	0.8452380952380953
1129	Cross-validation	0.7344173441734417
1130	Cross-validation	0.8063063063063063
1131	Cross-validation	0.6531531531531533
1132	Cross-validation	0.7754182754182755
1133	Cross-validation	0.8273809523809524
1134	Cross-validation	0.7831978319783197
1135	Cross-validation	0.7471042471042472
1136	Cross-validation	0.8333333333333334
1137	Cross-validation	0.805019305019305
1138	Cross-validation	0.6779100529100529
1139	Cross-validation	0.7818428184281844
1140	Cross-validation	0.817889317889318
1141	Cross-validation	0.7612612612612613
1142	Cross-validation	0.7361647361647362
1143	Cross-validation	0.802910052910053
1144	Cross-validation	0.7560975609756098
1145	Cross-validation	0.8655083655083655
1146	Cross-validation	0.7175032175032175
1147	Cross-validation	0.8082368082368082
1148	Cross-validation	0.671957671957672
1149	Cross-validation	0.798780487804878
1150	Cross-validation	0.7371299871299871
1151	Cross-validation	0.8407335907335907
1152	Cross-validation	0.7664092664092664
1153	Cross-validation	0.8098544973544974
1154	Cross-validation	0.736449864498645
1155	Cross-validation	0.8072715572715572
1156	Cross-validation	0.7828185328185328
1157	Cross-validation	0.7767052767052768
1158	Cross-validation	0.7123015873015874
1159	Cross-validation	0.834349593495935
1160	Cross-validation	0.8610038610038611
1161	Cross-validation	0.8687258687258688
1162	Cross-validation	0.8043758043758044
1163	Cross-validation	0.7281746031746031
1164	Cross-validation	0.7212059620596206
1165	Cross-validation	0.8877091377091376
1166	Cross-validation	0.7065637065637067
1167	Cross-validation	0.6634491634491635
1168	Cross-validation	0.8098544973544974
1169	Cross-validation	0.8055555555555557
1170	Cross-validation	0.7374517374517374
1171	Cross-validation	0.8465250965250966
1172	Cross-validation	0.8114543114543116
1173	Cross-validation	0.7969576719576721
1174	Cross-validation	0.6775067750677508
1175	Cross-validation	0.774131274131274
1176	Cross-validation	0.8092020592020591
1177	Cross-validation	0.7734877734877735
1178	Cross-validation	0.8148148148148148
1179	Cross-validation	0.7310298102981029
1180	Cross-validation	0.7757400257400258
1181	Cross-validation	0.7419562419562421
1182	Cross-validation	0.6406048906048907
1183	Cross-validation	0.8670634920634921
1184	Cross-validation	0.8201219512195121
1185	Cross-validation	0.7461389961389961
1186	Cross-validation	0.7815315315315315
1187	Cross-validation	0.8291505791505793
1188	Cross-validation	0.8263888888888888
1189	Cross-validation	0.7537262872628725
1190	Cross-validation	0.7583655083655083
1191	Cross-validation	0.7902187902187902
1192	Cross-validation	0.7879665379665379
1193	Cross-validation	0.7493386243386243
1194	Cross-validation	0.8255420054200542
1195	Cross-validation	0.7499999999999999
1196	Cross-validation	0.7712355212355213
1197	Cross-validation	0.7686615186615187
1198	Cross-validation	0.8167989417989417
1199	Cross-validation	0.8539972899728998
1200	Cross-validation	0.7580437580437581
1201	Cross-validation	0.7332689832689833
1202	Cross-validation	0.7834620334620335
1203	Cross-validation	0.7900132275132276
1204	Cross-validation	0.7821815718157181
1205	Cross-validation	0.8223938223938224
1206	Cross-validation	0.8001930501930502
1207	Cross-validation	0.7084942084942084
1208	Cross-validation	0.726521164021164
1209	Cross-validation	0.7374661246612467
1210	Cross-validation	0.7902187902187903
1211	Cross-validation	0.7631917631917632
1212	Cross-validation	0.7908622908622909
1213	Cross-validation	0.7185846560846563
1214	Cross-validation	0.8028455284552846
1215	Cross-validation	0.7236164736164736
1216	Cross-validation	0.8021235521235521
1217	Cross-validation	0.8346203346203347
1218	Cross-validation	0.751984126984127
1219	Cross-validation	0.6568428184281843
1220	Cross-validation	0.7747747747747747
1221	Cross-validation	0.760939510939511
1222	Cross-validation	0.7451737451737451
1223	Cross-validation	0.7883597883597884
1224	Cross-validation	0.7859078590785907
1225	Cross-validation	0.777027027027027
1226	Cross-validation	0.8227155727155727
1227	Cross-validation	0.7335907335907336
1228	Cross-validation	0.7939814814814814
1229	Cross-validation	0.7462737127371273
1230	Cross-validation	0.7442084942084942
1231	Cross-validation	0.7654440154440155
1232	Cross-validation	0.7194337194337195
1233	Cross-validation	0.8194444444444445
1234	Cross-validation	0.7276422764227641
1235	Cross-validation	0.6885456885456886
1236	Cross-validation	0.824002574002574
1237	Cross-validation	0.7635135135135136
1238	Cross-validation	0.8432539682539683
1239	Cross-validation	0.7462737127371273
1240	Cross-validation	0.7660875160875161
1241	Cross-validation	0.8729086229086229
1242	Cross-validation	0.7323037323037322
1243	Cross-validation	0.7361111111111112
1244	Cross-validation	0.7706639566395663
1245	Cross-validation	0.8359073359073359
1246	Cross-validation	0.7271557271557272
1247	Cross-validation	0.722007722007722
1248	Cross-validation	0.7638888888888888
1249	Cross-validation	0.8197831978319784
1250	Cross-validation	0.8182110682110684
1251	Cross-validation	0.7876447876447876
1252	Cross-validation	0.7821750321750323
1253	Cross-validation	0.7215608465608465
1254	Cross-validation	0.7483062330623307
1255	Cross-validation	0.7915057915057914
1256	Cross-validation	0.805984555984556
1257	Cross-validation	0.6441441441441441
1258	Cross-validation	0.8111772486772487
1259	Cross-validation	0.7198509485094851
1260	Cross-validation	0.7866795366795367
1261	Cross-validation	0.722007722007722
1262	Cross-validation	0.7918275418275419
1263	Cross-validation	0.8482142857142858
1264	Cross-validation	0.8340108401084011
1265	Cross-validation	0.8166023166023166
1266	Cross-validation	0.8024453024453024
1267	Cross-validation	0.833976833976834
1268	Cross-validation	0.808531746031746
1269	Cross-validation	0.6890243902439024
1270	Cross-validation	0.8198198198198198
1271	Cross-validation	0.7947232947232947
1272	Cross-validation	0.8182110682110683
1273	Cross-validation	0.828042328042328
1274	Cross-validation	0.7174796747967479
1275	Cross-validation	0.6975546975546977
1276	Cross-validation	0.7023809523809524
1277	Cross-validation	0.8275418275418275
1278	Cross-validation	0.7827380952380953
1279	Cross-validation	0.8221544715447154
1280	Cross-validation	0.7574002574002574
1281	Cross-validation	0.7683397683397684
1282	Cross-validation	0.7927927927927927
1283	Cross-validation	0.7275132275132276
1284	Cross-validation	0.8394308943089431
1285	Cross-validation	0.7033462033462033
1286	Cross-validation	0.7612612612612614
1287	Cross-validation	0.7059202059202059
1288	Cross-validation	0.9050925925925927
1289	Cross-validation	0.7659214092140921
1290	Cross-validation	0.8262548262548263
1291	Cross-validation	0.6537966537966539
1292	Cross-validation	0.8352638352638354
1293	Cross-validation	0.8601190476190477
1294	Cross-validation	0.7760840108401084
1295	Cross-validation	0.8230373230373231
1296	Cross-validation	0.833976833976834
1297	Cross-validation	0.8120978120978121
1298	Cross-validation	0.689484126984127
1299	Cross-validation	0.7696476964769647
1300	Cross-validation	0.7696267696267696
1301	Cross-validation	0.8201415701415702
1302	Cross-validation	0.8153153153153153
1303	Cross-validation	0.7136243386243387
1304	Cross-validation	0.7428861788617886
1305	Cross-validation	0.797940797940798
1306	Cross-validation	0.75
1307	Cross-validation	0.7622265122265122
1308	Cross-validation	0.8151455026455028
1309	Cross-validation	0.734078590785908
1310	Cross-validation	0.782175032175032
1311	Cross-validation	0.7738095238095237
1312	Cross-validation	0.7902187902187902
1313	Cross-validation	0.753968253968254
1314	Cross-validation	0.7601626016260163
1315	Cross-validation	0.8046975546975547
1316	Cross-validation	0.75997425997426
1317	Cross-validation	0.75997425997426
1318	Cross-validation	0.8214285714285714
1319	Cross-validation	0.6968157181571816
1320	Cross-validation	0.7641570141570142
1321	Cross-validation	0.7464607464607464
1322	Cross-validation	0.8552123552123553
1323	Cross-validation	0.7192460317460319
1324	Cross-validation	0.7679539295392954
1325	Cross-validation	0.8532818532818534
1326	Cross-validation	0.6727799227799227
1327	Cross-validation	0.7615830115830116
1328	Cross-validation	0.7962962962962963
1329	Cross-validation	0.7642276422764227
1330	Cross-validation	0.7149292149292149
1331	Cross-validation	0.7004504504504504
1332	Cross-validation	0.7844272844272845
1333	Cross-validation	0.7956349206349206
1334	Cross-validation	0.7845528455284553
1335	Cross-validation	0.7393822393822395
1336	Cross-validation	0.7583655083655083
1337	Cross-validation	0.745817245817246
1338	Cross-validation	0.8267195767195767
1339	Cross-validation	0.7869241192411925
1340	Cross-validation	0.7960102960102959
1341	Cross-validation	0.7548262548262549
1342	Cross-validation	0.7277992277992277
1343	Cross-validation	0.7840608465608465
1344	Cross-validation	0.7557588075880758
1345	Cross-validation	0.7702702702702703
1346	Cross-validation	0.8075933075933075
1347	Cross-validation	0.7294079794079794
1348	Cross-validation	0.7903439153439153
1349	Cross-validation	0.7632113821138211
1350	Cross-validation	0.7821750321750323
1351	Cross-validation	0.8066280566280566
1352	Cross-validation	0.7612612612612611
1353	Cross-validation	0.681878306878307
1354	Cross-validation	0.8397696476964769
1355	Cross-validation	0.7525740025740025
1356	Cross-validation	0.766087516087516
1357	Cross-validation	0.7853925353925355
1358	Cross-validation	0.7599206349206348
1359	Cross-validation	0.8106368563685638
1360	Cross-validation	0.7435649935649935
1361	Cross-validation	0.7972972972972973
1362	Cross-validation	0.8439510939510939
1363	Cross-validation	0.7162698412698414
1364	Cross-validation	0.76659891598916
1365	Cross-validation	0.804054054054054
1366	Cross-validation	0.7210424710424711
1367	Cross-validation	0.7622265122265123
1368	Cross-validation	0.7863756613756615
1369	Cross-validation	0.7882791327913279
1370	Cross-validation	0.7718790218790219
1371	Cross-validation	0.8452380952380952
1372	Cross-validation	0.7683397683397684
1373	Cross-validation	0.7298280423280423
1374	Cross-validation	0.766260162601626
1375	Cross-validation	0.7731660231660231
1376	Cross-validation	0.7451737451737451
1377	Cross-validation	0.786036036036036
1378	Cross-validation	0.7394179894179894
1379	Cross-validation	0.7638888888888888
1380	Cross-validation	0.8240025740025739
1381	Cross-validation	0.734877734877735
1382	Cross-validation	0.7995495495495496
1383	Cross-validation	0.7771164021164021
1384	Cross-validation	0.7398373983739838
1385	Cross-validation	0.7075289575289575
1386	Cross-validation	0.8346203346203347
1387	Cross-validation	0.7178249678249677
1388	Cross-validation	0.8184523809523809
1389	Cross-validation	0.8072493224932249
1390	Cross-validation	0.7722007722007722
1391	Cross-validation	0.7850707850707851
1392	Cross-validation	0.7741312741312742
1393	Cross-validation	0.7046957671957672
1394	Cross-validation	0.782181571815718
1395	Cross-validation	0.7676962676962678
1396	Cross-validation	0.7828185328185329
1397	Cross-validation	0.7808880308880308
1398	Cross-validation	0.7853835978835979
1399	Cross-validation	0.7422086720867208
1400	Cross-validation	0.748069498069498
1401	Cross-validation	0.7348777348777349
1402	Cross-validation	0.7921492921492923
1403	Cross-validation	0.7943121693121694
1404	Cross-validation	0.7696476964769647
1405	Cross-validation	0.814028314028314
1406	Cross-validation	0.7490347490347491
1407	Cross-validation	0.7165379665379665
1408	Cross-validation	0.7956349206349207
1409	Cross-validation	0.7804878048780488
1410	Cross-validation	0.8442728442728442
1411	Cross-validation	0.7995495495495496
1412	Cross-validation	0.7808880308880308
1413	Cross-validation	0.7060185185185186
1414	Cross-validation	0.7737127371273713
1415	Cross-validation	0.7985842985842985
1416	Cross-validation	0.7664092664092664
1417	Cross-validation	0.8288288288288288
1418	Cross-validation	0.751984126984127
1419	Cross-validation	0.771341463414634
1420	Cross-validation	0.7799227799227799
1421	Cross-validation	0.7516087516087516
1422	Cross-validation	0.7783140283140283
1423	Cross-validation	0.8095238095238095
1424	Cross-validation	0.7994579945799458
1425	Cross-validation	0.775096525096525
1426	Cross-validation	0.8146718146718146
1427	Cross-validation	0.7886100386100388
1428	Cross-validation	0.7466931216931216
1429	Cross-validation	0.7869241192411925
1430	Cross-validation	0.759009009009009
1431	Cross-validation	0.7841055341055342
1432	Cross-validation	0.7908622908622908
1433	Cross-validation	0.8432539682539684
1434	Cross-validation	0.7059620596205962
1435	Cross-validation	0.7963320463320464
1436	Cross-validation	0.7557915057915058
1437	Cross-validation	0.8001930501930501
1438	Cross-validation	0.7754629629629628
1439	Cross-validation	0.790989159891599
1440	Cross-validation	0.7921492921492921
1441	Cross-validation	0.7944015444015444
1442	Cross-validation	0.7908622908622909
1443	Cross-validation	0.6494708994708995
1444	Cross-validation	0.7781165311653115
1445	Cross-validation	0.7010939510939511
1446	Cross-validation	0.7574002574002573
1447	Cross-validation	0.8735521235521235
1448	Cross-validation	0.6931216931216931
1449	Cross-validation	0.7933604336043361
1450	Cross-validation	0.8014800514800515
1451	Cross-validation	0.844916344916345
1452	Cross-validation	0.7860360360360361
1453	Cross-validation	0.7076719576719577
1454	Cross-validation	0.7669376693766937
1455	Cross-validation	0.7940797940797942
1456	Cross-validation	0.824002574002574
1457	Cross-validation	0.778957528957529
1458	Cross-validation	0.8611111111111112
1459	Cross-validation	0.7428861788617886
1460	Cross-validation	0.7911840411840412
1461	Cross-validation	0.8175675675675675
1462	Cross-validation	0.7403474903474905
1463	Cross-validation	0.8270502645502645
1464	Cross-validation	0.7134146341463414
1465	Cross-validation	0.6965894465894465
1466	Cross-validation	0.7535392535392536
1467	Cross-validation	0.7741312741312741
1468	Cross-validation	0.8032407407407407
1469	Cross-validation	0.8025067750677507
1470	Cross-validation	0.7950450450450451
1471	Cross-validation	0.795045045045045
1472	Cross-validation	0.6927284427284428
1473	Cross-validation	0.8214285714285714
1474	Cross-validation	0.8136856368563686
1475	Cross-validation	0.8584298584298585
1476	Cross-validation	0.7136422136422136
1477	Cross-validation	0.773809523809524
1478	Cross-validation	0.7156084656084657
1479	Cross-validation	0.8123306233062331
1480	Cross-validation	0.8507078507078507
1481	Cross-validation	0.777027027027027
1482	Cross-validation	0.7972972972972974
1483	Cross-validation	0.7804232804232805
1484	Cross-validation	0.6974932249322493
1485	Cross-validation	0.7873230373230373
1486	Cross-validation	0.7265122265122266
1487	Cross-validation	0.7361647361647362
1488	Cross-validation	0.8819444444444444
1489	Cross-validation	0.8153794037940381
1490	Cross-validation	0.8291505791505791
1491	Cross-validation	0.7178249678249679
1492	Cross-validation	0.7483912483912483
1493	Cross-validation	0.8723544973544973
1494	Cross-validation	0.7842140921409213
1495	Cross-validation	0.8310810810810811
1496	Cross-validation	0.8120978120978121
1497	Cross-validation	0.6586229086229087
1498	Cross-validation	0.7979497354497354
1499	Cross-validation	0.8577235772357723
1500	Cross-validation	0.7908622908622909
1501	Cross-validation	0.7265122265122266
1502	Cross-validation	0.8143500643500643
1503	Cross-validation	0.7936507936507937
1504	Cross-validation	0.7967479674796748
1505	Cross-validation	0.786036036036036
1506	Cross-validation	0.7239382239382239
1507	Cross-validation	0.7142857142857143
1508	Cross-validation	0.8035714285714285
1509	Cross-validation	0.8492547425474255
1510	Cross-validation	0.6846846846846847
1511	Cross-validation	0.7731660231660231
1512	Cross-validation	0.8130630630630631
1513	Cross-validation	0.7334656084656085
1514	Cross-validation	0.8485772357723578
1515	Cross-validation	0.7651222651222651
1516	Cross-validation	0.7014157014157014
1517	Cross-validation	0.8185328185328186
1518	Cross-validation	0.8458994708994709
1519	Cross-validation	0.7174796747967481
1520	Cross-validation	0.794079794079794
1521	Cross-validation	0.7921492921492922
1522	Cross-validation	0.7586872586872587
1523	Cross-validation	0.7526455026455027
1524	Cross-validation	0.7310298102981031
1525	Cross-validation	0.8153153153153152
1526	Cross-validation	0.8108108108108109
1527	Cross-validation	0.6998069498069498
1528	Cross-validation	0.7837301587301587
1529	Cross-validation	0.825880758807588
1530	Cross-validation	0.667953667953668
1531	Cross-validation	0.8275418275418276
1532	Cross-validation	0.7866795366795366
1533	Cross-validation	0.779431216931217
1534	Cross-validation	0.7344173441734418
1535	Cross-validation	0.7361647361647361
1536	Cross-validation	0.7750965250965252
1537	Cross-validation	0.7985842985842986
1538	Cross-validation	0.7410714285714286
1539	Cross-validation	0.717479674796748
1540	Cross-validation	0.8391248391248392
1541	Cross-validation	0.7757400257400257
1542	Cross-validation	0.7316602316602315
1543	Cross-validation	0.7662037037037038
1544	Cross-validation	0.6775067750677507
1545	Cross-validation	0.7390604890604892
1546	Cross-validation	0.8336550836550837
1547	Cross-validation	0.8162805662805663
1548	Cross-validation	0.7645502645502645
1549	Cross-validation	0.6642953929539295
1550	Cross-validation	0.8043758043758044
1551	Cross-validation	0.8384813384813384
1552	Cross-validation	0.8256113256113256
1553	Cross-validation	0.7043650793650793
1554	Cross-validation	0.8255420054200543
1555	Cross-validation	0.8487773487773487
1556	Cross-validation	0.8211068211068211
1557	Cross-validation	0.8481338481338483
1558	Cross-validation	0.7417328042328042
1559	Cross-validation	0.763550135501355
1560	Cross-validation	0.7921492921492922
1561	Cross-validation	0.8822393822393821
1562	Cross-validation	0.7355212355212355
1563	Cross-validation	0.7285052910052909
1564	Cross-validation	0.893631436314363
1565	Cross-validation	0.8198198198198199
1566	Cross-validation	0.7612612612612613
1567	Cross-validation	0.8745173745173745
1568	Cross-validation	0.7585978835978836
1569	Cross-validation	0.7852303523035231
1570	Cross-validation	0.770913770913771
1571	Cross-validation	0.8388030888030887
1572	Cross-validation	0.8011583011583012
1573	Cross-validation	0.8062169312169312
1574	Cross-validation	0.7594850948509484
1575	Cross-validation	0.7786357786357787
1576	Cross-validation	0.767052767052767
1577	Cross-validation	0.8957528957528957
1578	Cross-validation	0.7794312169312169
1579	Cross-validation	0.7882791327913279
1580	Cross-validation	0.7770270270270272
1581	Cross-validation	0.8558558558558559
1582	Cross-validation	0.8397683397683398
1583	Cross-validation	0.7427248677248678
1584	Cross-validation	0.7408536585365854
1585	Cross-validation	0.7998712998712999
1586	Cross-validation	0.7400257400257401
1587	Cross-validation	0.8243243243243243
1588	Cross-validation	0.7916666666666666
1589	Cross-validation	0.8089430894308943
1590	Cross-validation	0.8082368082368083
1591	Cross-validation	0.7850707850707851
1592	Cross-validation	0.7876447876447877
1593	Cross-validation	0.8161375661375662
1594	Cross-validation	0.8038617886178863
1595	Cross-validation	0.8815958815958816
1596	Cross-validation	0.7580437580437581
1597	Cross-validation	0.6879021879021879
1598	Cross-validation	0.8250661375661376
1599	Cross-validation	0.7828590785907859
1600	Cross-validation	0.740990990990991
1601	Cross-validation	0.8288288288288288
1602	Cross-validation	0.8127413127413128
1603	Cross-validation	0.7387566137566137
1604	Cross-validation	0.8187669376693767
1605	Cross-validation	0.8114543114543116
1606	Cross-validation	0.7641570141570142
1607	Cross-validation	0.8265765765765765
1608	Cross-validation	0.7873677248677249
1609	Cross-validation	0.7344173441734417
1610	Cross-validation	0.8075933075933076
1611	Cross-validation	0.8516731016731017
1612	Cross-validation	0.7210424710424711
1613	Cross-validation	0.7642195767195766
1614	Cross-validation	0.7621951219512196
1615	Cross-validation	0.805019305019305
1616	Cross-validation	0.7168597168597168
1617	Cross-validation	0.8214285714285715
1618	Cross-validation	0.7695105820105819
1619	Cross-validation	0.7886178861788617
1620	Cross-validation	0.7425997425997425
1621	Cross-validation	0.7979407979407979
1622	Cross-validation	0.8622908622908623
1623	Cross-validation	0.7321428571428573
1624	Cross-validation	0.8350271002710028
1625	Cross-validation	0.741956241956242
1626	Cross-validation	0.7245817245817247
1627	Cross-validation	0.8796653796653797
1628	Cross-validation	0.7943121693121693
1629	Cross-validation	0.8218157181571816
1630	Cross-validation	0.7895752895752896
1631	Cross-validation	0.8063063063063063
1632	Cross-validation	0.8188545688545689
1633	Cross-validation	0.7341269841269841
1634	Cross-validation	0.8109756097560976
1635	Cross-validation	0.7380952380952381
1636	Cross-validation	0.8011583011583012
1637	Cross-validation	0.7564350064350063
1638	Cross-validation	0.761574074074074
1639	Cross-validation	0.861111111111111
1640	Cross-validation	0.7657657657657658
1641	Cross-validation	0.8153153153153153
1642	Cross-validation	0.7702702702702703
1643	Cross-validation	0.6808862433862434
1644	Cross-validation	0.7920054200542006
1645	Cross-validation	0.8133848133848133
1646	Cross-validation	0.7985842985842986
1647	Cross-validation	0.8018018018018018
1648	Cross-validation	0.7377645502645502
1649	Cross-validation	0.7411924119241193
1650	Cross-validation	0.7940797940797941
1651	Cross-validation	0.7750965250965252
1652	Cross-validation	0.7985842985842987
1653	Cross-validation	0.7592592592592593
1654	Cross-validation	0.7642276422764227
1655	Cross-validation	0.8191763191763192
1656	Cross-validation	0.7091377091377091
1657	Cross-validation	0.8474903474903476
1658	Cross-validation	0.8521825396825398
1659	Cross-validation	0.679539295392954
1660	Cross-validation	0.761904761904762
1661	Cross-validation	0.7927927927927927
1662	Cross-validation	0.7027027027027027
1663	Cross-validation	0.8366402116402117
1664	Cross-validation	0.8062330623306233
1665	Cross-validation	0.7265122265122265
1666	Cross-validation	0.7702702702702703
1667	Cross-validation	0.7348777348777349
1668	Cross-validation	0.8082010582010581
1669	Cross-validation	0.774390243902439
1670	Cross-validation	0.8867438867438867
1671	Cross-validation	0.6917631917631918
1672	Cross-validation	0.7574002574002574
1673	Cross-validation	0.7447089947089948
1674	Cross-validation	0.8001355013550135
1675	Cross-validation	0.7567567567567568
1676	Cross-validation	0.7779922779922781
1677	Cross-validation	0.7451737451737451
1678	Cross-validation	0.7738095238095237
1679	Cross-validation	0.8644986449864499
1680	Cross-validation	0.7998712998712999
1681	Cross-validation	0.8127413127413128
1682	Cross-validation	0.7696267696267696
1683	Cross-validation	0.748015873015873
1684	Cross-validation	0.7659214092140921
1685	Cross-validation	0.7548262548262549
1686	Cross-validation	0.7757400257400258
1687	Cross-validation	0.8532818532818532
1688	Cross-validation	0.7665343915343915
1689	Cross-validation	0.7981029810298103
1690	Cross-validation	0.7380952380952381
1691	Cross-validation	0.7915057915057915
1692	Cross-validation	0.7458172458172457
1693	Cross-validation	0.8617724867724867
1694	Cross-validation	0.7428861788617885
1695	Cross-validation	0.7200772200772201
1696	Cross-validation	0.8243243243243243
1697	Cross-validation	0.7712355212355212
1698	Cross-validation	0.7678571428571428
1699	Cross-validation	0.8136856368563685
1700	Cross-validation	0.8175675675675677
1701	Cross-validation	0.7606177606177605
1702	Cross-validation	0.7960102960102959
1703	Cross-validation	0.7748015873015873
1704	Cross-validation	0.7591463414634146
1705	Cross-validation	0.7374517374517374
1706	Cross-validation	0.8301158301158302
1707	Cross-validation	0.7741312741312741
1708	Cross-validation	0.7609126984126983
1709	Cross-validation	0.7486449864498643
1710	Cross-validation	0.777992277992278
1711	Cross-validation	0.7043114543114544
1712	Cross-validation	0.7808880308880308
1713	Cross-validation	0.8234126984126984
1714	Cross-validation	0.7544037940379404
1715	Cross-validation	0.7657657657657657
1716	Cross-validation	0.7442084942084941
1717	Cross-validation	0.7393822393822393
1718	Cross-validation	0.7919973544973544
1719	Cross-validation	0.6714092140921409
1720	Cross-validation	0.7068854568854569
1721	Cross-validation	0.7876447876447876
1722	Cross-validation	0.7480694980694981
1723	Cross-validation	0.75
1724	Cross-validation	0.8539972899728999
1725	Cross-validation	0.724903474903475
1726	Cross-validation	0.7471042471042472
1727	Cross-validation	0.8404118404118404
1728	Cross-validation	0.7569444444444444
1729	Cross-validation	0.8011517615176151
1730	Cross-validation	0.7728442728442728
1731	Cross-validation	0.7535392535392536
1732	Cross-validation	0.7583655083655085
1733	Cross-validation	0.8290343915343916
1734	Cross-validation	0.815040650406504
1735	Cross-validation	0.8552123552123554
1736	Cross-validation	0.7007722007722007
1737	Cross-validation	0.7223294723294723
1738	Cross-validation	0.798941798941799
1739	Cross-validation	0.8052168021680217
1740	Cross-validation	0.6994851994851995
1741	Cross-validation	0.7673745173745173
1742	Cross-validation	0.7715572715572716
1743	Cross-validation	0.7701719576719577
1744	Cross-validation	0.8265582655826559
1745	Cross-validation	0.8291505791505792
1746	Cross-validation	0.7815315315315315
1747	Cross-validation	0.7281209781209781
1748	Cross-validation	0.7933201058201058
1749	Cross-validation	0.7903116531165313
1750	Cross-validation	0.8053410553410554
1751	Cross-validation	0.703024453024453
1752	Cross-validation	0.7545045045045045
1753	Cross-validation	0.7526455026455026
1754	Cross-validation	0.7997967479674798
1755	Cross-validation	0.7567567567567568
1756	Cross-validation	0.7162162162162162
1757	Cross-validation	0.8384813384813384
1758	Cross-validation	0.6858465608465608
1759	Cross-validation	0.7676151761517614
1760	Cross-validation	0.796010296010296
1761	Cross-validation	0.7422779922779923
1762	Cross-validation	0.8137065637065637
1763	Cross-validation	0.8247354497354498
1764	Cross-validation	0.760840108401084
1765	Cross-validation	0.6412483912483912
1766	Cross-validation	0.8745173745173745
1767	Cross-validation	0.8024453024453025
1768	Cross-validation	0.7883597883597884
1769	Cross-validation	0.8001355013550135
1770	Cross-validation	0.8024453024453025
1771	Cross-validation	0.7574002574002574
1772	Cross-validation	0.7805662805662805
1773	Cross-validation	0.740079365079365
1774	Cross-validation	0.7327235772357724
1775	Cross-validation	0.8227155727155727
1776	Cross-validation	0.7776705276705277
1777	Cross-validation	0.7242599742599742
1778	Cross-validation	0.775462962962963
1779	Cross-validation	0.7855691056910569
1780	Cross-validation	0.823037323037323
1781	Cross-validation	0.8098455598455598
1782	Cross-validation	0.7648005148005148
1783	Cross-validation	0.798941798941799
1784	Cross-validation	0.7296747967479675
1785	Cross-validation	0.7010939510939512
1786	Cross-validation	0.7477477477477478
1787	Cross-validation	0.7561132561132562
1788	Cross-validation	0.8019179894179894
1789	Cross-validation	0.8143631436314364
1790	Cross-validation	0.7397039897039898
1791	Cross-validation	0.7583655083655084
1792	Cross-validation	0.7705920205920206
1793	Cross-validation	0.761574074074074
1794	Cross-validation	0.891260162601626
1795	Cross-validation	0.7905405405405405
1796	Cross-validation	0.7631917631917632
1797	Cross-validation	0.7068854568854568
1798	Cross-validation	0.7738095238095237
1799	Cross-validation	0.7462737127371273
1800	Cross-validation	0.8104890604890604
1801	Cross-validation	0.7142857142857144
1802	Cross-validation	0.7934362934362935
1803	Cross-validation	0.7132936507936509
1804	Cross-validation	0.8102981029810299
1805	Cross-validation	0.7644787644787645
1806	Cross-validation	0.7593307593307593
1807	Cross-validation	0.8201415701415701
1808	Cross-validation	0.7582671957671958
1809	Cross-validation	0.7340785907859079
1810	Cross-validation	0.7619047619047619
1811	Cross-validation	0.7316602316602316
1812	Cross-validation	0.7384169884169883
1813	Cross-validation	0.7671957671957671
1814	Cross-validation	0.853658536585366
1815	Cross-validation	0.7734877734877734
1816	Cross-validation	0.7750965250965252
1817	Cross-validation	0.7390604890604892
1818	Cross-validation	0.7414021164021164
1819	Cross-validation	0.8008130081300814
1820	Cross-validation	0.795045045045045
1821	Cross-validation	0.7841055341055341
1822	Cross-validation	0.767052767052767
1823	Cross-validation	0.7337962962962964
1824	Cross-validation	0.736449864498645
1825	Cross-validation	0.6988416988416988
