	C	gamma	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
0	1e-05	1e-12	0.7030661856080286	0.7256192339053837	0.7022735578010281	0.7118828517728781	0.6884732119768208	0.6881651268348631	0.7193620790046251	0.6811558231683293	0.6973864275950201	0.7279414876726972	0.6998299967018857	0.7249533503406699	0.6902638463411858	0.6926206467613885	0.703270923406874	0.6847817666516335	0.7073213946720666	0.7057549735568961	0.6955505132256627	0.7231333109490775	0.7010363632182635	0.7165096201984891	0.7107918328402711	0.6760319739849355	0.7079987850014916	0.69329256281098	0.7005043344204618	0.7232138169288183	0.707233703762605	0.7106887957964363	0.7005672040569689	0.7069614905517406	0.682960460371486	0.7099336905124921	0.7126616218810718	0.7074190635384014	0.7180902279964314	0.7188491593038321	0.698260010481576	0.7100911577197976	0.6963247002468942	0.7010165874782911	0.7046799273630098	0.7181945996608142	0.7188098864259268	0.7327745800936755	0.7025162381947473	0.6980503919753858	0.6979138746404799	0.7086994114083152	0.7110025120361421	0.7034756608720646	0.7118884458349054	0.6794901576672671	0.7141746064577698	0.7298766400884992	0.6967518515591252	0.7186326197891342	0.6634322875059872	0.7045659110632356	0.7088199086254711	0.7216590447154473	0.713103106684335	0.6734720646702664	0.6889403061464722	0.7110860295871494	0.695490473652028	0.7309202799916464	0.6777778718685263	0.724519320727789	0.6980055337104866	0.6805870222378747	0.720467840489462	0.7155113904258378	0.7024599679231958	0.7233717485840743	0.6994672061309694	0.7285460254039149	0.7148596965467922	0.712203829682986	0.7051408082066991	0.7038215925162168	0.705676200248282	0.7281020742218789	0.719311377770966	0.7077936324693107	0.712596184100975	0.6939694286345296	0.7102335333715998	0.7457075336687395	0.7156718138176575	0.7057567108991948	0.7178321574258608	0.6918734384272276	0.7076095589340673	0.7165134542296688	0.7252414572139871	0.6951683302845261	0.6731335521817416	0.7077093244892835
1	1e-05	1e-11	0.7032037352719284	0.7287029497543125	0.7059073168222619	0.7132659597528624	0.6901474704322825	0.6890219572306432	0.7223267977498937	0.6848996496807908	0.6975416793322159	0.7282840887712716	0.7022024949289757	0.7274376727532837	0.6920642791559604	0.6968727221363795	0.7046210522458036	0.6864468849582713	0.7089532151969933	0.7086260423119557	0.698489418407599	0.725059694574223	0.7019559965195232	0.7189070417970056	0.713481960748169	0.676927107990448	0.709227599168179	0.6963741846402685	0.7021884593919812	0.7232132677324626	0.7099957633805319	0.7119779288061083	0.7037212894425748	0.7089778516250019	0.6869232777629368	0.7135454820131587	0.7141040370616654	0.7095735361508135	0.7214161554536118	0.721511197786708	0.698541592061378	0.7119220132099675	0.696331979267364	0.7024001312118846	0.7069503394634057	0.7208115106190953	0.7207822253740622	0.7353847121805372	0.7039567295198206	0.7011319307245453	0.6993901020990058	0.7124337334205427	0.7134779865818318	0.7042152381795862	0.7138586457199573	0.6822302133962163	0.7177839025516664	0.7310179298396385	0.6995160325564134	0.7208607534461505	0.6644797704490026	0.7075311976895476	0.7109728147270146	0.7225944939375128	0.7158214294522782	0.676398622943857	0.6919201855138578	0.7141075698022563	0.697376564081859	0.7349047506005258	0.679903643132395	0.725432500471388	0.6981032095835793	0.6846403482564196	0.7212871620420463	0.7169240689259977	0.7054125442907175	0.7247146087458433	0.7025142365975803	0.7303882405168804	0.7165939732219596	0.7126087982670859	0.7093923113631302	0.7060382824693429	0.7072298827439756	0.7315858732763909	0.7205840459005903	0.7082306159311199	0.7172704376583794	0.6965165953258599	0.7119247405070575	0.7469269547760089	0.7180930890892315	0.7077159078387923	0.7202317487837336	0.693820597089481	0.7097485929896333	0.7166577737562991	0.7272259318667669	0.6977822977371883	0.6759331803671338	0.7102362239666246
2	1e-05	1e-10	0.7032501530409383	0.7287947212661001	0.7059567031210262	0.7133170280071723	0.690063297916241	0.6894041705343972	0.7221430488610989	0.6850573964911011	0.6975870998060208	0.7282902894183383	0.7022877965340012	0.727458354033298	0.6921540577456144	0.6970655641286241	0.7046985760159292	0.6866356330019845	0.7092376515301478	0.7088367255116882	0.6986521426852437	0.7254169374611759	0.7021326395548645	0.718952783914363	0.7134900168514529	0.6766323210076322	0.7092864399189065	0.6963103086998681	0.7023779174538258	0.7232520774970377	0.7101931167238845	0.7119576052044009	0.7038921655825275	0.7090577657005295	0.6870590280246827	0.7136302958143736	0.7142910053888774	0.709679387242074	0.7213649697526938	0.7214425142094381	0.6988204366680911	0.7119391063626381	0.6962662315216446	0.7023600548924094	0.7069046660790065	0.7208000488978277	0.7206986130649957	0.7354080350082715	0.7039678605888473	0.7010575216251237	0.6995293447290709	0.7123846380690582	0.713352595978436	0.7041987989909841	0.7138279534512113	0.6824869440077567	0.7179295173275388	0.7311509321176756	0.6995014615029236	0.7209587489608645	0.6646707226185511	0.707930007333473	0.7110385154273593	0.7225951245457217	0.7160277150773044	0.6761741310926229	0.6920119586939212	0.7140735766832396	0.6973448094551566	0.7348529723280843	0.6797575802576736	0.7256254038561778	0.6981410093740543	0.6845631297807442	0.7212380830396634	0.7169750974753464	0.7053411434260114	0.7248645560336702	0.702343777860204	0.7305833897343976	0.7165620307474154	0.7126807213020814	0.7091591835159843	0.7063415446262946	0.7071176087913269	0.7315085537032091	0.7204774937998868	0.7084023502320854	0.7175416001892171	0.6963926718041016	0.7115748653928408	0.7468873228851762	0.7179513497177759	0.7077174453216637	0.7204233098739072	0.6938323063828601	0.709597234674232	0.7166324853661526	0.7270934517590191	0.6977134496679357	0.676279915452856	0.7101306601524371
3	1e-05	1e-09	0.7017595283632492	0.7241161665603241	0.7096683646109667	0.6958426766781358	0.7033134637695364	0.6891507814790542	0.7138315379083485	0.66807666358049	0.6944020945988655	0.7167449071280269	0.6979979580705999	0.7243796620297679	0.6808344118401983	0.6926220427744818	0.7047876198969717	0.6844665599744307	0.7083558183530185	0.7067064976161541	0.6982096338943652	0.7160132354453224	0.7002016638340679	0.7171858253848673	0.7269491826143145	0.6792829741762669	0.7070646196843933	0.6854436166593957	0.6993719022122458	0.7255489287641478	0.7084735352219176	0.708158681885505	0.7041580940652307	0.6976296001300668	0.6915615589590516	0.7041972651783193	0.7035818402799799	0.7066586241097814	0.7138324004068777	0.7223842097893244	0.6964817970969975	0.7081979661076849	0.6972430806731142	0.7148315897717029	0.6913770396605452	0.7087375595347535	0.7144486227409945	0.7351412797281389	0.7045061617695703	0.7036923518661946	0.6932168544584548	0.7047655285903481	0.7185442255346437	0.7052170273852392	0.7060174837427201	0.6882333466314925	0.7125401617351904	0.7274845819963105	0.6873808147148429	0.7169331163186938	0.65834239440589	0.6957811166380418	0.6926311328750353	0.7146948352079948	0.7172979635398747	0.6812442381094385	0.6933009655819511	0.7095880564887223	0.7009895694199141	0.730793714922168	0.6691394679673985	0.7225062418201106	0.6882414781408374	0.6826464571883624	0.7135432461900854	0.7064573766773244	0.6998877817677593	0.725108596405728	0.6889741244301971	0.724627646872856	0.7144331047742258	0.7158674361581592	0.714049160133966	0.707248702228325	0.697454229655418	0.7143701760807598	0.7265578058058771	0.7024510122856625	0.7196104919272541	0.6938066259479276	0.7127175905283794	0.7440107508222865	0.7039468536614193	0.7091822874659485	0.7156188076943116	0.6938604535302209	0.7065103097301951	0.7176117041364055	0.7221062023233503	0.696303807763178	0.6774060869560808	0.7068958872786958
4	0.0001	1e-12	0.7031780294792054	0.728630921951604	0.7059739751128502	0.7131870556514348	0.6901412517678385	0.6891279781523685	0.7222790520334386	0.6848189171492121	0.697560378700716	0.7282778827857225	0.7021506082186147	0.7272680938645039	0.6919667804537454	0.6968887078876502	0.7045558483579577	0.6864412498566617	0.7089610273983719	0.7085164152455092	0.6984830516002741	0.7251119950169539	0.7021259150692327	0.7188670739154499	0.713338074973217	0.6769215776565515	0.7092212323608542	0.6963339818654963	0.702305367480828	0.7232074628003884	0.7099712590799575	0.7121036463915383	0.7038255776931733	0.7090697802883592	0.6867686222674713	0.7135394548667633	0.7141306443905685	0.7094563317762047	0.7214815074843385	0.721511058652516	0.6985746185814627	0.7119366800224816	0.6962019418488744	0.7022813946928868	0.7068768048740984	0.7208121682533704	0.7206635105426483	0.7354179085310868	0.7041736530715812	0.7010411728570637	0.6992860270540397	0.712290292074233	0.7136216718300468	0.7043459549199346	0.7138575743533124	0.6821843484937685	0.7176589383595358	0.7310052396001564	0.6994847170198714	0.7208411615501585	0.6647089308029143	0.707478600961055	0.7109605906037587	0.7226150831287094	0.7159590531876183	0.6762600109220007	0.692070830140921	0.7140940394191391	0.6973099274788548	0.7349767133404825	0.6800217093382225	0.7254716715844765	0.6980433445115812	0.6849553630819186	0.7212351181801159	0.7169228060413041	0.7052962594696667	0.7245834692644362	0.7026649896625632	0.7303686829873677	0.7165409103772405	0.712556828476596	0.709363308390343	0.7062459267380871	0.7072095898385408	0.7315926014322293	0.7205760728774355	0.7082175823605017	0.7173859564072357	0.6964707484407894	0.7119058099155474	0.7469264886597826	0.7179109988001228	0.707663833280589	0.7203496144628238	0.6939570970743196	0.7095834820767932	0.7166324112947123	0.7270030552400512	0.6976187152985311	0.6757894734313351	0.7101170954028407
5	0.0001	1e-11	0.7032174661817829	0.7287874619312835	0.7059237289847979	0.7133303361759683	0.6900697821701741	0.6893915416874601	0.7221363730891169	0.6851027862686336	0.6975673073832916	0.7282971350207847	0.7023007867294516	0.7274387314410337	0.6921281424174653	0.6970724097310708	0.7046525069165376	0.6866618572947903	0.709244135784081	0.7088173468213288	0.6986461896102886	0.7254301715585315	0.7021714710070235	0.7189789124481447	0.713470320187748	0.6766388052615654	0.7092668913980823	0.6962971486739531	0.702390398157882	0.7232454017250559	0.7101802439750423	0.7119184557788962	0.7038530902284635	0.7090380473492407	0.6870657778681049	0.7136235459709513	0.7142783765419404	0.7096992971114113	0.7213844225144934	0.7214426840399029	0.6988067888383654	0.7119327919391696	0.6962599911696166	0.702360246410458	0.7068782936433198	0.7208259118421202	0.7206855704856888	0.735401454995314	0.7039424113769248	0.7010315629218069	0.6995159408012507	0.7124240747716357	0.713352595978436	0.7041919533885376	0.7137759836607211	0.6825131249253947	0.717949331437852	0.7311639006255419	0.6994950513204308	0.7209521689479068	0.6646445417009131	0.7079494600952728	0.711038441355919	0.7226080930535883	0.716021135064347	0.6761871212880731	0.6920573701590376	0.7140277297981692	0.6973839064968047	0.7348463182436864	0.6797313035810111	0.7256314526901573	0.6981341854591917	0.6845629599502794	0.7212312591248007	0.7169948375142189	0.7053473620904558	0.7248776203005608	0.7023243034108203	0.7306096664110601	0.7165421208780778	0.7127331265125255	0.7091986202185618	0.7063348164704562	0.7070981560295274	0.731469169384488	0.7204968508026621	0.708421802993885	0.7175216903198798	0.6964057577585763	0.7115746738747922	0.7469135254903984	0.7179122526761277	0.7077108653087063	0.7204103196784569	0.6938323063828601	0.7095843402378059	0.7166582308638368	0.7270937390360922	0.6977266620777074	0.6762865695372539	0.7101175958855463
6	0.0001	1e-10	0.7031850665997008	0.7287817744458176	0.705936910698297	0.7133094073238424	0.6900504775512553	0.6893722153809574	0.7222218788910862	0.685141574345625	0.6977052400832888	0.7282514489574904	0.7022743926061809	0.727471374925021	0.6921208830826489	0.6970655424410401	0.7046325012881758	0.6866489411707805	0.7092567863186019	0.7087921415113116	0.698699369901616	0.7254961071520927	0.7021202979850005	0.7189853226306375	0.713464611014698	0.6766644766878093	0.709247673529499	0.696284807104089	0.7023573716377971	0.723265503112442	0.7103176978799178	0.7120168126421238	0.7037937870317162	0.7090253878060313	0.6870130113091475	0.7135514440968025	0.7143566140004045	0.7097193551236296	0.7212801432725835	0.721488265335484	0.6987807777511922	0.7119325480372644	0.6962924124392829	0.7023471821435671	0.7069299978443209	0.720800166344436	0.7206399675025233	0.7354405213406893	0.7040266019103438	0.7011942004491157	0.6995291442023336	0.7123981160683189	0.7133272642131218	0.7042259031323864	0.7137827551917275	0.6825051121972787	0.7179883851043322	0.7310914157152957	0.6994164651923487	0.7210314777730159	0.6647297729047045	0.7079368529359196	0.7110387069454079	0.7226341041407618	0.7160084628422421	0.6762331380036085	0.6920962449863644	0.7140086076886103	0.6973185020822215	0.7348529072653327	0.6797437102136269	0.7257236342641084	0.6980762409061625	0.6845244681590501	0.721205566010973	0.7169692618469996	0.7053018765538986	0.7248517573562684	0.702330596146705	0.7306032779161513	0.7165360503565144	0.7126749163700071	0.7091328634641539	0.706295719428808	0.7071306820669067	0.7316454240452498	0.7205688045339302	0.708408782102162	0.7176527250335737	0.6963597410430412	0.71156841183518	0.7468932976477153	0.717963935189545	0.7076850023644137	0.720377188390659	0.6938846592094478	0.7095440760704884	0.7166126712558394	0.7271322308273217	0.6976477886725523	0.6762409141702324	0.7101496558066991
7	0.0001	1e-09	0.7014950559515641	0.7241776034816726	0.7088648933456675	0.6959597979726152	0.7031969820919547	0.689311368361891	0.713237830289224	0.6681422992180831	0.6950018060085257	0.7167925951221434	0.6978295589863845	0.7245595952384155	0.6805253103846931	0.6925786549277714	0.7044303643311233	0.6845701942609608	0.707705873494201	0.7065628070294571	0.6982719019506601	0.7163865958773251	0.7000839679854425	0.7175688861726692	0.7269037928367817	0.6791852912964162	0.7072180376529555	0.6850614033556418	0.6999221839479741	0.7254307487819185	0.7089246543172626	0.7081789350859784	0.7043615956717936	0.6979737804184046	0.6914240726896278	0.7046664910706412	0.7034765944391381	0.7066965360083827	0.7133327731930892	0.7226366586044909	0.6965852345269967	0.7086756221306993	0.6968652088900036	0.7146878738272157	0.6916250438556312	0.7084781983861129	0.7142022497858734	0.7347118915918691	0.7047561732339608	0.7038760970847829	0.6932886510381533	0.7049986871337668	0.7188949137664294	0.705140004097819	0.7064149330746518	0.6882459104156777	0.7125497066076957	0.7269786096627808	0.6876441723847149	0.7167320790889732	0.6585933020679786	0.6953077010381639	0.6927593852385416	0.7144597815033978	0.7178477611419994	0.6814857363630075	0.6939706541498477	0.7091683974025935	0.7011663822857203	0.7306083851753338	0.6687065641069498	0.7227209412267277	0.689048931246542	0.6827384255566809	0.7134946693386837	0.7062931836497668	0.7000184858292126	0.7247390896905581	0.6890657621462749	0.7238706547691117	0.7146042645210452	0.715951901289756	0.7141550616071523	0.7076717198870632	0.6973116157738483	0.7145481851002322	0.7261851210255267	0.7024344863467251	0.7197256313102195	0.6936087721218693	0.7135157209759001	0.7444458444613995	0.7039868739268316	0.7092798602396039	0.715707213293077	0.6939911919581532	0.7063832858849036	0.7175337666339099	0.7224439273857518	0.69657333705212	0.6770087840987541	0.7073447498643493
8	0.001	1e-12	0.7032508323627972	0.7285859495766476	0.7058580896769984	0.7133820096806969	0.6901349553617473	0.6891955686754095	0.7221695080471213	0.6852337992947437	0.6975634266403928	0.7282977185836196	0.7023866321923502	0.7275841240025847	0.6921733533558446	0.6970332910018388	0.7046939905933808	0.6867150158985338	0.7092307011599881	0.7086928487454247	0.6985686441525789	0.725365211572591	0.7021131344092083	0.7188281503744732	0.7135410200430109	0.6767426273959376	0.7092007119026159	0.6962195291448029	0.7024695588401101	0.7232981899715971	0.7101604298647294	0.7118462057618666	0.7038738185538521	0.7090643240259032	0.6870462727224488	0.7136302524392059	0.7143310473418736	0.7097520726790576	0.7214637313396025	0.7213452070252719	0.6988712393329118	0.7119010716789462	0.6962330351710951	0.7024402345574259	0.7068846821382286	0.7209826089733694	0.7207765198712187	0.7354997504659961	0.7039810423023464	0.7012138664165481	0.6994635572783905	0.7124241488430761	0.7132752510474635	0.7042178380204139	0.7138410484143748	0.6824207211371223	0.7177141132412722	0.7312621310334725	0.699599735286022	0.720919865124849	0.6646117717616287	0.707851238696031	0.7112608698837855	0.7226337861674161	0.7160210826804903	0.6761617588264863	0.6919351142456543	0.7140211497852116	0.6972636017986628	0.7349640971724409	0.6797709841854938	0.7255909753172074	0.6982208276905576	0.6845164337433501	0.7212452899906235	0.7171132957648326	0.7052485354407954	0.7248314644508335	0.702441529473013	0.7305245960290447	0.7166796705419776	0.7127334968697276	0.7092114279046521	0.706342171564297	0.7071368917226621	0.7314563923946701	0.7205022600197439	0.7085058327055279	0.7174827414211126	0.6965353470782166	0.711554572487406	0.746945894376208	0.7182711504925605	0.7076648178968985	0.7200761393682311	0.6937283234267119	0.7095634547608478	0.7166051987153903	0.7271334937120154	0.6977012038570961	0.6762397470445629	0.7100644896656594
9	0.001	1e-11	0.7031917947555392	0.7287822098657714	0.7059629434730542	0.7132830565757396	0.6900311946199204	0.6893789652243797	0.7222212212568111	0.6851287756682232	0.6976791332370912	0.7282583469437937	0.7022742968471565	0.7274781988398837	0.6920886316434475	0.6970390001748887	0.704599910188045	0.6866160844811604	0.7093151662915849	0.7087854874269135	0.6987061197450384	0.7254960330806522	0.7021071379590854	0.7189922423045246	0.7134514726763668	0.6766708651827182	0.709273323268159	0.6962650363689438	0.702318296283733	0.723252194943646	0.7103305489411762	0.7119970202193946	0.7038072650309771	0.7090121537086758	0.6870320286509933	0.7135582680116652	0.7143499599160065	0.709738712126405	0.7213122989527606	0.7214556742353532	0.6987678833147661	0.7119061756015775	0.6962725242575292	0.7023280690426971	0.7069690731983852	0.7208125819857402	0.7205944819659665	0.7354340894706126	0.7040334041376227	0.7011746736158757	0.6995485969641333	0.7123783236455897	0.7133144655357199	0.704232483145344	0.7137893135171011	0.6825248522361514	0.7179686667530434	0.7311043842231622	0.6994555839215807	0.7210248236886179	0.6647168784682784	0.7079692742055859	0.7110846279019188	0.7226406841537193	0.7160345173045832	0.6762005252158937	0.6921091177352066	0.7140476830426745	0.6973313007596234	0.7348593174478254	0.6797570400700067	0.725710230336288	0.6981155077782754	0.6845180579765573	0.7212054702519487	0.7169691660879752	0.7053215208337471	0.7248386930893775	0.7022849931635398	0.7305511166076123	0.7165486792034514	0.7126749904414478	0.709119820884847	0.7063417885281997	0.7071306820669065	0.7316196785475655	0.720581868800821	0.7084152663560952	0.7176072918808732	0.6963662252969743	0.7115552518092649	0.7469195960119615	0.7179572070337067	0.7076849282929732	0.720350985785437	0.693904037899807	0.7095241878887351	0.7166060912428819	0.7271580720840303	0.6976345328876129	0.6762604410034725	0.7101428318918364
