cv_aucs,test_aucs,model
0.5045,1,L2_Logistic_Regression
0.2715,1,L2_Logistic_Regression
0.5635,1,L2_Logistic_Regression
0.6255,1,L2_Logistic_Regression
0.452,1,L2_Logistic_Regression
0.2375,1,L2_Logistic_Regression
0.5335,1,L2_Logistic_Regression
0.735,1,L2_Logistic_Regression
0.253,1,L2_Logistic_Regression
0.6145,1,L2_Logistic_Regression
0.533,1,L2_Logistic_Regression
0.8875,1,L2_Logistic_Regression
0.6505,1,L2_Logistic_Regression
0.7235,1,L2_Logistic_Regression
0.546,1,L2_Logistic_Regression
0.681,1,L2_Logistic_Regression
0.64,1,L2_Logistic_Regression
0.5105,1,L2_Logistic_Regression
0.614,1,L2_Logistic_Regression
0.6445,1,L2_Logistic_Regression
0.5685,1,L2_Logistic_Regression
0.6955,1,L2_Logistic_Regression
0.6305,1,L2_Logistic_Regression
0.538,1,L2_Logistic_Regression
0.6935,1,L2_Logistic_Regression
0.642,1,L2_Logistic_Regression
0.4655,1,L2_Logistic_Regression
0.4495,1,L2_Logistic_Regression
0.6615,1,L2_Logistic_Regression
0.783,1,L2_Logistic_Regression
0.681,1,L2_Logistic_Regression
0.1935,1,L2_Logistic_Regression
0.4985,1,L2_Logistic_Regression
0.4905,1,L2_Logistic_Regression
0.755,1,L2_Logistic_Regression
0.639,1,L2_Logistic_Regression
0.373,1,L2_Logistic_Regression
0.129,1,L2_Logistic_Regression
0.7975,1,L2_Logistic_Regression
0.7935,1,L2_Logistic_Regression
0.8335,1,L2_Logistic_Regression
0.347,1,L2_Logistic_Regression
0.578,1,L2_Logistic_Regression
0.781,1,L2_Logistic_Regression
0.6525,1,L2_Logistic_Regression
0.3615,1,L2_Logistic_Regression
0.7195,1,L2_Logistic_Regression
0.817,1,L2_Logistic_Regression
0.1175,1,L2_Logistic_Regression
0.6625,1,L2_Logistic_Regression
0.491,1,L2_Logistic_Regression
0.566,1,L2_Logistic_Regression
0.9405,1,L2_Logistic_Regression
0.6825,1,L2_Logistic_Regression
0.2305,1,L2_Logistic_Regression
0.3945,1,L2_Logistic_Regression
0.6665,1,L2_Logistic_Regression
0.908,1,L2_Logistic_Regression
0.8685,1,L2_Logistic_Regression
0.395,1,L2_Logistic_Regression
0.687,1,L2_Logistic_Regression
0.417,1,L2_Logistic_Regression
0.4705,1,L2_Logistic_Regression
0.9025,1,L2_Logistic_Regression
0.4165,1,L2_Logistic_Regression
0.6785,1,L2_Logistic_Regression
0.7415,1,L2_Logistic_Regression
0.7965,1,L2_Logistic_Regression
0.505,1,L2_Logistic_Regression
0.697,1,L2_Logistic_Regression
0.666,1,L2_Logistic_Regression
0.614,1,L2_Logistic_Regression
0.435,1,L2_Logistic_Regression
0.5645,1,L2_Logistic_Regression
0.9025,1,L2_Logistic_Regression
0.9125,1,L2_Logistic_Regression
0.8115,1,L2_Logistic_Regression
0.786,1,L2_Logistic_Regression
0.6365,1,L2_Logistic_Regression
0.5855,1,L2_Logistic_Regression
0.5955,1,L2_Logistic_Regression
0.8645,1,L2_Logistic_Regression
0.527,1,L2_Logistic_Regression
0.45,1,L2_Logistic_Regression
0.6195,1,L2_Logistic_Regression
0.345,1,L2_Logistic_Regression
0.5405,1,L2_Logistic_Regression
0.7975,1,L2_Logistic_Regression
0.7835,1,L2_Logistic_Regression
0.6445,1,L2_Logistic_Regression
0.925,1,L2_Logistic_Regression
0.7525,1,L2_Logistic_Regression
0.878,1,L2_Logistic_Regression
0.7265,1,L2_Logistic_Regression
0.579,1,L2_Logistic_Regression
0.737,1,L2_Logistic_Regression
0.586,1,L2_Logistic_Regression
0.6795,1,L2_Logistic_Regression
0.6595,1,L2_Logistic_Regression
0.7835,1,L2_Logistic_Regression
