	level_1	AUC
359	Cross-validation	0.7405149051490515
360	Cross-validation	0.7586872586872587
361	Cross-validation	0.7368082368082368
362	Cross-validation	0.7290862290862292
363	Cross-validation	0.7910052910052909
364	Cross-validation	0.7140921409214092
365	Cross-validation	0.8063063063063062
366	Cross-validation	0.7998712998712998
367	Cross-validation	0.6692406692406694
368	Cross-validation	0.7592592592592592
369	Cross-validation	0.7594850948509485
370	Cross-validation	0.7348777348777349
371	Cross-validation	0.6872586872586873
372	Cross-validation	0.7348777348777349
373	Cross-validation	0.8154761904761905
374	Cross-validation	0.7317073170731708
375	Cross-validation	0.796010296010296
376	Cross-validation	0.7117117117117117
377	Cross-validation	0.7033462033462035
378	Cross-validation	0.7374338624338623
379	Cross-validation	0.7323848238482384
380	Cross-validation	0.725868725868726
381	Cross-validation	0.6061776061776062
382	Cross-validation	0.7586872586872587
383	Cross-validation	0.7599206349206349
384	Cross-validation	0.7859078590785908
385	Cross-validation	0.7277992277992279
386	Cross-validation	0.7728442728442729
387	Cross-validation	0.7052767052767053
388	Cross-validation	0.8022486772486772
389	Cross-validation	0.752710027100271
390	Cross-validation	0.7265122265122265
391	Cross-validation	0.7271557271557272
392	Cross-validation	0.6808236808236808
393	Cross-validation	0.8564814814814815
394	Cross-validation	0.7052845528455285
395	Cross-validation	0.8159588159588159
396	Cross-validation	0.7651222651222651
397	Cross-validation	0.6962676962676962
398	Cross-validation	0.6375661375661377
399	Cross-validation	0.7147696476964769
400	Cross-validation	0.7265122265122265
401	Cross-validation	0.750965250965251
402	Cross-validation	0.722007722007722
403	Cross-validation	0.7089947089947091
404	Cross-validation	0.7913279132791328
405	Cross-validation	0.761904761904762
406	Cross-validation	0.8462033462033463
407	Cross-validation	0.7097812097812098
408	Cross-validation	0.7420634920634921
409	Cross-validation	0.7554200542005419
410	Cross-validation	0.7265122265122266
411	Cross-validation	0.6879021879021878
412	Cross-validation	0.7001287001287001
413	Cross-validation	0.7605820105820106
414	Cross-validation	0.8102981029810298
415	Cross-validation	0.722007722007722
416	Cross-validation	0.826898326898327
417	Cross-validation	0.8256113256113256
418	Cross-validation	0.71494708994709
419	Cross-validation	0.6836043360433605
420	Cross-validation	0.824967824967825
421	Cross-validation	0.7734877734877734
422	Cross-validation	0.8095238095238095
423	Cross-validation	0.6699735449735449
424	Cross-validation	0.7547425474254743
425	Cross-validation	0.6943371943371943
426	Cross-validation	0.7072072072072073
427	Cross-validation	0.6840411840411841
428	Cross-validation	0.7605820105820106
429	Cross-validation	0.8170731707317074
430	Cross-validation	0.6776061776061777
431	Cross-validation	0.8532818532818534
432	Cross-validation	0.7715572715572716
433	Cross-validation	0.6924603174603174
434	Cross-validation	0.8299457994579945
435	Cross-validation	0.7374517374517375
436	Cross-validation	0.6100386100386102
437	Cross-validation	0.7895752895752897
438	Cross-validation	0.8161375661375662
439	Cross-validation	0.8326558265582655
440	Cross-validation	0.7574002574002574
441	Cross-validation	0.7084942084942085
442	Cross-validation	0.6338481338481339
443	Cross-validation	0.7863756613756613
444	Cross-validation	0.7621951219512195
445	Cross-validation	0.7728442728442728
446	Cross-validation	0.7528957528957528
447	Cross-validation	0.7741312741312741
448	Cross-validation	0.7976190476190477
449	Cross-validation	0.6592140921409214
450	Cross-validation	0.675032175032175
451	Cross-validation	0.7406692406692408
452	Cross-validation	0.7065637065637065
453	Cross-validation	0.7182539682539683
454	Cross-validation	0.7926829268292683
455	Cross-validation	0.7290862290862291
456	Cross-validation	0.7072072072072073
457	Cross-validation	0.6608751608751608
458	Cross-validation	0.7096560846560847
459	Cross-validation	0.7222222222222222
460	Cross-validation	0.7265122265122265
461	Cross-validation	0.7329472329472331
462	Cross-validation	0.6808236808236808
463	Cross-validation	0.6944444444444444
464	Cross-validation	0.7344173441734417
465	Cross-validation	0.7226512226512227
466	Cross-validation	0.7702702702702703
467	Cross-validation	0.7805662805662806
468	Cross-validation	0.7400793650793652
469	Cross-validation	0.6517615176151762
470	Cross-validation	0.6808236808236808
471	Cross-validation	0.7136422136422137
472	Cross-validation	0.6447876447876448
473	Cross-validation	0.7341269841269842
474	Cross-validation	0.809620596205962
475	Cross-validation	0.8191763191763193
476	Cross-validation	0.761904761904762
477	Cross-validation	0.7162162162162162
478	Cross-validation	0.7817460317460317
479	Cross-validation	0.6537940379403795
480	Cross-validation	0.7059202059202059
481	Cross-validation	0.7361647361647361
482	Cross-validation	0.6615186615186615
483	Cross-validation	0.5753968253968254
484	Cross-validation	0.7696476964769647
485	Cross-validation	0.6788931788931789
486	Cross-validation	0.6306306306306306
487	Cross-validation	0.7567567567567568
488	Cross-validation	0.7314814814814814
489	Cross-validation	0.790650406504065
490	Cross-validation	0.7393822393822393
491	Cross-validation	0.7297297297297297
492	Cross-validation	0.5900900900900901
493	Cross-validation	0.6964285714285714
494	Cross-validation	0.7276422764227644
495	Cross-validation	0.6904761904761905
496	Cross-validation	0.6808236808236809
497	Cross-validation	0.7162162162162162
498	Cross-validation	0.6560846560846562
499	Cross-validation	0.7947154471544715
500	Cross-validation	0.6608751608751608
501	Cross-validation	0.7483912483912484
502	Cross-validation	0.7400257400257401
503	Cross-validation	0.6951058201058201
504	Cross-validation	0.7201897018970189
505	Cross-validation	0.6415701415701416
506	Cross-validation	0.5952380952380952
507	Cross-validation	0.8198198198198199
508	Cross-validation	0.7096560846560847
509	Cross-validation	0.7547425474254742
510	Cross-validation	0.7207207207207207
511	Cross-validation	0.7374517374517375
512	Cross-validation	0.7831402831402832
513	Cross-validation	0.6964285714285714
514	Cross-validation	0.7791327913279132
515	Cross-validation	0.7657657657657657
516	Cross-validation	0.5791505791505792
517	Cross-validation	0.7837837837837838
518	Cross-validation	0.6984126984126984
519	Cross-validation	0.7737127371273713
520	Cross-validation	0.7072072072072071
521	Cross-validation	0.7586872586872586
522	Cross-validation	0.7554697554697555
523	Cross-validation	0.7182539682539683
524	Cross-validation	0.7371273712737128
525	Cross-validation	0.6492921492921493
526	Cross-validation	0.7516087516087516
527	Cross-validation	0.732947232947233
528	Cross-validation	0.7943121693121693
529	Cross-validation	0.6524390243902439
530	Cross-validation	0.6634491634491635
531	Cross-validation	0.7162162162162162
532	Cross-validation	0.7490347490347491
533	Cross-validation	0.7242063492063491
534	Cross-validation	0.7859078590785907
535	Cross-validation	0.7760617760617761
536	Cross-validation	0.7561132561132562
537	Cross-validation	0.5765765765765766
538	Cross-validation	0.626984126984127
539	Cross-validation	0.7323848238482386
540	Cross-validation	0.6956241956241956
541	Cross-validation	0.750965250965251
542	Cross-validation	0.6962676962676964
543	Cross-validation	0.7294973544973544
544	Cross-validation	0.8143631436314362
545	Cross-validation	0.6891891891891893
546	Cross-validation	0.7226512226512226
547	Cross-validation	0.7445302445302446
548	Cross-validation	0.6752645502645503
549	Cross-validation	0.7079945799457994
550	Cross-validation	0.8191763191763192
551	Cross-validation	0.8082368082368083
552	Cross-validation	0.6943371943371944
553	Cross-validation	0.7982804232804233
554	Cross-validation	0.7933604336043361
555	Cross-validation	0.7857142857142859
556	Cross-validation	0.7335907335907337
557	Cross-validation	0.8803088803088803
558	Cross-validation	0.6408730158730159
559	Cross-validation	0.80420054200542
560	Cross-validation	0.7889317889317891
561	Cross-validation	0.8043758043758044
562	Cross-validation	0.6435006435006436
563	Cross-validation	0.7857142857142856
564	Cross-validation	0.7804878048780488
565	Cross-validation	0.7335907335907337
566	Cross-validation	0.7792792792792793
567	Cross-validation	0.7664092664092665
568	Cross-validation	0.7718253968253969
569	Cross-validation	0.725609756097561
570	Cross-validation	0.7741312741312741
571	Cross-validation	0.7638352638352638
572	Cross-validation	0.7586872586872587
573	Cross-validation	0.7579365079365079
574	Cross-validation	0.8028455284552846
575	Cross-validation	0.6808236808236808
576	Cross-validation	0.8063063063063063
577	Cross-validation	0.8455598455598456
578	Cross-validation	0.8035714285714286
579	Cross-validation	0.703929539295393
580	Cross-validation	0.658944658944659
581	Cross-validation	0.8307593307593308
582	Cross-validation	0.8803088803088803
583	Cross-validation	0.7076719576719577
584	Cross-validation	0.7344173441734416
585	Cross-validation	0.6949806949806949
586	Cross-validation	0.7593307593307594
587	Cross-validation	0.8462033462033463
588	Cross-validation	0.7949735449735449
589	Cross-validation	0.7899728997289973
590	Cross-validation	0.7741312741312741
591	Cross-validation	0.7425997425997426
592	Cross-validation	0.7554697554697556
593	Cross-validation	0.7566137566137565
594	Cross-validation	0.8238482384823848
595	Cross-validation	0.7651222651222651
596	Cross-validation	0.7335907335907337
597	Cross-validation	0.7387387387387387
598	Cross-validation	0.830026455026455
599	Cross-validation	0.712059620596206
600	Cross-validation	0.7335907335907337
601	Cross-validation	0.7554697554697555
602	Cross-validation	0.7065637065637066
603	Cross-validation	0.6653439153439153
604	Cross-validation	0.7771002710027101
605	Cross-validation	0.7348777348777349
606	Cross-validation	0.7104247104247104
607	Cross-validation	0.7380952380952381
608	Cross-validation	0.7625661375661376
609	Cross-validation	0.6944444444444445
610	Cross-validation	0.7432432432432432
611	Cross-validation	0.7438867438867439
612	Cross-validation	0.6563706563706564
613	Cross-validation	0.787037037037037
614	Cross-validation	0.7323848238482384
615	Cross-validation	0.8133848133848135
616	Cross-validation	0.6550836550836551
617	Cross-validation	0.7284427284427284
618	Cross-validation	0.6792328042328042
619	Cross-validation	0.7195121951219513
620	Cross-validation	0.7902187902187903
621	Cross-validation	0.6801801801801802
622	Cross-validation	0.7612612612612614
623	Cross-validation	0.6382275132275133
624	Cross-validation	0.7289972899728998
625	Cross-validation	0.7432432432432433
626	Cross-validation	0.6962676962676962
627	Cross-validation	0.7586872586872587
628	Cross-validation	0.7440476190476191
629	Cross-validation	0.7127371273712737
630	Cross-validation	0.8223938223938224
631	Cross-validation	0.7072072072072072
632	Cross-validation	0.7194337194337194
633	Cross-validation	0.7387566137566137
634	Cross-validation	0.739159891598916
635	Cross-validation	0.7503217503217503
636	Cross-validation	0.5765765765765766
637	Cross-validation	0.777992277992278
638	Cross-validation	0.7453703703703703
639	Cross-validation	0.6686991869918699
640	Cross-validation	0.7284427284427285
641	Cross-validation	0.6003861003861004
642	Cross-validation	0.7104247104247104
643	Cross-validation	0.796957671957672
644	Cross-validation	0.720189701897019
645	Cross-validation	0.6576576576576576
646	Cross-validation	0.7104247104247106
647	Cross-validation	0.6615186615186615
648	Cross-validation	0.7552910052910053
649	Cross-validation	0.8001355013550135
650	Cross-validation	0.7734877734877735
651	Cross-validation	0.8075933075933076
652	Cross-validation	0.8127413127413128
653	Cross-validation	0.6917989417989417
654	Cross-validation	0.771680216802168
655	Cross-validation	0.7213642213642214
656	Cross-validation	0.8191763191763192
657	Cross-validation	0.7509652509652511
658	Cross-validation	0.7010582010582012
659	Cross-validation	0.7100271002710027
660	Cross-validation	0.7541827541827543
661	Cross-validation	0.7290862290862292
662	Cross-validation	0.8198198198198199
663	Cross-validation	0.8055555555555556
664	Cross-validation	0.7134146341463414
665	Cross-validation	0.8153153153153154
666	Cross-validation	0.767052767052767
667	Cross-validation	0.7104247104247103
668	Cross-validation	0.6984126984126984
669	Cross-validation	0.7303523035230354
670	Cross-validation	0.8018018018018018
671	Cross-validation	0.7400257400257402
672	Cross-validation	0.8597168597168597
673	Cross-validation	0.7420634920634921
674	Cross-validation	0.7317073170731707
675	Cross-validation	0.8133848133848134
676	Cross-validation	0.8063063063063063
677	Cross-validation	0.6698841698841699
678	Cross-validation	0.7473544973544973
679	Cross-validation	0.714769647696477
680	Cross-validation	0.7046332046332047
681	Cross-validation	0.781853281853282
682	Cross-validation	0.7496782496782497
683	Cross-validation	0.7744708994708995
684	Cross-validation	0.7696476964769648
685	Cross-validation	0.7722007722007722
686	Cross-validation	0.7805662805662805
687	Cross-validation	0.796010296010296
688	Cross-validation	0.7341269841269842
689	Cross-validation	0.7154471544715448
690	Cross-validation	0.7548262548262549
691	Cross-validation	0.8114543114543116
692	Cross-validation	0.6602316602316602
693	Cross-validation	0.6865079365079365
694	Cross-validation	0.72289972899729
695	Cross-validation	0.7818532818532818
696	Cross-validation	0.7303732303732304
697	Cross-validation	0.7007722007722007
698	Cross-validation	0.7698412698412699
