"x"
702.766
884.457
862.369
879.397
882.056
875.861
852.854
774.678
763.196
762.816
764.108
705.604
752.913
816.823
822.32
730.734
681.604
683.244
801.287
797.91
799.221
792.172
704.743
799.365
887.951
874.054
880.986
879.204
861.964
862.034
744.356
658.966
681.98
701.429
801.217
794.393
799.334
795.102
790.485
885.659
878.834
880.881
878.374
869.442
740.213
868.457
776.184
767.45
771.507
776.746
770.761
885.621
880.587
863.491
877.917
752.788
867.3
851.994
751.887
747.528
742.721
744.239
747.09
746.986
738.119
726.446
745.541
706.706
706.786
694.345
699.432
862.934
837.433
830.07
829.472
751.862
763.876
747.96
441.966
445.799
490.924
759.592
746.929
730.894
809.314
807.538
589.66
656.322
779.176
646.461
781.189
774.25
775.854
773.489
763.031
871.394
861.596
863.277
864.91
772.538
