"x"
120.925
106.152
105.777
105.404
105.307
83.005
81.082
305.013
299.518
82.945
83.244
85.496
84.425
85.149
85.697
85.369
85.666
85.395
84.355
84.902
73.665
73.721
73.755
73.75
74.045
73.584
73.61
66.488
85.592
84.149
84.733
84.476
84.157
84.021
84.916
84.96
84.66
85.056
85.366
84.676
84.633
84.958
84.473
85.086
83.601
84.477
85.273
84.607
84.994
83.062
85.409
84.109
84.294
84.223
82.898
85.12
83.862
84.191
81.837
81.01
84.191
84.985
84.59
84.704
86.272
83.867
84.817
84.979
84.209
84.569
86.069
83.812
84.007
85.109
84.768
84.823
85.554
85.18
85.318
78.701
56.535
82.321
81.794
83.38
82.405
84.962
84.67
85.062
88.589
85.83
85.015
83.466
85.263
84.851
83.868
82.81
81.33
87.699
84.998
84.995
