"cv_aucs","test_aucs","model"
0.723883456627359,0.632905982905983,"L2_Linear_SVM"
0.711526491648443,0.697863247863248,"L2_Linear_SVM"
0.710096542535567,0.688461538461538,"L2_Linear_SVM"
0.726066301493131,0.694017094017094,"L2_Linear_SVM"
0.746679196618221,0.621367521367521,"L2_Linear_SVM"
0.697892256367866,0.674786324786325,"L2_Linear_SVM"
0.745854068354068,0.602991452991453,"L2_Linear_SVM"
0.70047304272914,0.63525641025641,"L2_Linear_SVM"
0.705433865921671,0.731196581196581,"L2_Linear_SVM"
0.727928878355708,0.632051282051282,"L2_Linear_SVM"
0.715576403930062,0.753846153846154,"L2_Linear_SVM"
0.739713371908494,0.620940170940171,"L2_Linear_SVM"
0.707415804306048,0.764102564102564,"L2_Linear_SVM"
0.718292151036053,0.664529914529915,"L2_Linear_SVM"
0.715060182133353,0.701282051282051,"L2_Linear_SVM"
0.711416765197253,0.775213675213675,"L2_Linear_SVM"
0.738010231485841,0.671794871794872,"L2_Linear_SVM"
0.738252006361762,0.711111111111111,"L2_Linear_SVM"
0.728918700930896,0.662820512820513,"L2_Linear_SVM"
0.725118507008751,0.711538461538462,"L2_Linear_SVM"
