names	imp	sd_imp
Otu00367	0.6547008547008547	0.043017749455353804
Otu00110	0.6634615384615384	0.04063878226266921
Otu00822	0.66709401709401706	0.04205063915012407
Otu00361	0.6683760683760683	0.04182348825489835
Otu00050	0.6692307692307692	0.03937062004593858
Otu00002	0.6698717948717948	0.04128140501087556
Otu00058	0.6705128205128205	0.040254167927264654
Otu00477	0.6705128205128205	0.04083888255515766
Otu00091	0.6730769230769231	0.04019348566562345
Otu00199	0.6745726495726496	0.039977468230991076
Otu00005	0.675	0.04156285772068369
Otu00018	0.675	0.03979450396654631
Otu00023	0.675	0.04042273221755429
Otu00004	0.6752136752136753	0.040514147770234904
Otu00014	0.6752136752136753	0.03939657277672786
Otu00742	0.6752136752136753	0.04067349078857225
Otu00012	0.6754273504273505	0.04127489702330339
Otu00379	0.6754273504273505	0.03979317123584184
Otu00056	0.6756410256410256	0.04041233590730747
Otu00008	0.6756410256410257	0.04023209218411638
Otu00030	0.6758547008547009	0.04078684576001862
Otu00071	0.6758547008547009	0.03945526895915006
Otu00255	0.6758547008547009	0.04060352548926143
Otu00130	0.676068376068376	0.040206980578033694
Otu00119	0.6760683760683761	0.03962854384287966
Otu00283	0.6760683760683761	0.03975004618615877
Otu00027	0.6762820512820513	0.04013552636275031
Otu00122	0.6762820512820513	0.04015129730865975
Otu00155	0.6762820512820513	0.04026224530489483
Otu00511	0.6762820512820513	0.04000911194771819
Otu00659	0.6762820512820513	0.041263082307394436
Otu00101	0.6764957264957265	0.03978363297870174
Otu00177	0.6764957264957265	0.039656343900556265
Otu00309	0.6764957264957265	0.040267558711496225
Otu00557	0.6764957264957265	0.04003859880820959
Otu00991	0.6764957264957265	0.04002588981001482
Otu00046	0.6767094017094017	0.039689071404685264
Otu00153	0.6767094017094017	0.04012132800115534
Otu00231	0.6767094017094017	0.04036817525928279
Otu00010	0.6769230769230768	0.04056883287490411
Otu00026	0.676923076923077	0.03989333887282475
Otu00067	0.676923076923077	0.04005229214707624
Otu00088	0.676923076923077	0.03938165163163321
Otu00146	0.676923076923077	0.04013995363079356
Otu00565	0.676923076923077	0.039741282667456045
Otu00663	0.676923076923077	0.040741427123999106
Otu01035	0.676923076923077	0.040261787219771084
Otu01239	0.676923076923077	0.0407021163754116
Otu00024	0.6771367521367522	0.040614869301380974
Otu00057	0.6771367521367522	0.0400016738600088
Otu00075	0.6771367521367522	0.04034558351584412
Otu00089	0.6771367521367522	0.04009595129360854
Otu00198	0.6771367521367522	0.04013572908145854
Otu00327	0.6771367521367522	0.0401920256321193
Otu00460	0.6771367521367522	0.04028523257645013
Otu00515	0.6771367521367522	0.04011273947135391
Otu00623	0.6771367521367522	0.04000489351131067
Otu00068	0.6773504273504274	0.04019695569122163
Otu00109	0.6773504273504274	0.04001022116728795
Otu00123	0.6773504273504274	0.03979155601550942
Otu00182	0.6773504273504274	0.04010168503105611
Otu00185	0.6773504273504274	0.040232376550391
Otu00209	0.6773504273504274	0.04019589918140002
Otu00220	0.6773504273504274	0.04025196743666271
Otu00228	0.6773504273504274	0.039876322884263606
Otu00230	0.6773504273504274	0.04003277919057022
Otu00302	0.6773504273504274	0.040106428359104274
Otu00369	0.6773504273504274	0.04008497507906898
Otu00390	0.6773504273504274	0.04009141871373716
Otu00471	0.6773504273504274	0.03963314529467922
Otu00618	0.6773504273504274	0.04006599375265392
Otu00761	0.6773504273504274	0.04020090618491376
Otu00772	0.6773504273504274	0.04004210168783083
Otu00064	0.6775641025641026	0.03981472891069062
Otu00072	0.6775641025641026	0.04035942951271198
Otu00102	0.6775641025641026	0.04018154931002279
Otu00112	0.6775641025641026	0.04009145633111361
Otu00131	0.6775641025641026	0.040075726793447154
Otu00148	0.6775641025641026	0.0402708038579609
Otu00152	0.6775641025641026	0.039736597766862905
Otu00188	0.6775641025641026	0.040186669730164444
Otu00201	0.6775641025641026	0.0400671618136163
Otu00246	0.6775641025641026	0.03952175954582063
Otu00259	0.6775641025641026	0.03978577124591484
Otu00264	0.6775641025641026	0.03987569751941054
Otu00316	0.6775641025641026	0.04030755566337358
Otu00418	0.6775641025641026	0.0400204665494209
Otu00503	0.6775641025641026	0.04010562862200961
Otu00532	0.6775641025641026	0.0399607640289463
Otu00687	0.6775641025641026	0.04010176072559204
Otu00768	0.6775641025641026	0.03990861461318542
Otu00015	0.6777777777777778	0.04005923987290389
Otu00065	0.6777777777777778	0.039944221421141124
Otu00074	0.6777777777777778	0.040115002914638986
Otu00092	0.6777777777777778	0.04043712691718483
Otu00100	0.6777777777777778	0.03983836237770409
Otu00104	0.6777777777777778	0.04031374188364525
Otu00106	0.6777777777777778	0.04081422519340683
Otu00133	0.6777777777777778	0.04016574217174539
Otu00147	0.6777777777777778	0.03983205481878106
Otu00178	0.6777777777777778	0.04001166646786059
Otu00187	0.6777777777777778	0.03999267724930432
Otu00193	0.6777777777777778	0.040202894905591514
Otu00204	0.6777777777777778	0.04019627796045099
Otu00226	0.6777777777777778	0.040170576935495354
Otu00270	0.6777777777777778	0.04016967469130803
Otu00289	0.6777777777777778	0.039932613306388136
Otu00340	0.6777777777777778	0.040168528742627135
Otu00391	0.6777777777777778	0.039947486822402706
Otu00394	0.6777777777777778	0.040059696377565915
Otu00399	0.6777777777777778	0.04012006766068504
Otu00402	0.6777777777777778	0.04019912812846063
Otu00412	0.6777777777777778	0.040021231025007833
Otu00434	0.6777777777777778	0.04015263824840173
Otu00438	0.6777777777777778	0.04004114377030222
Otu00457	0.6777777777777778	0.04036110316531815
Otu00481	0.6777777777777778	0.0401636537909012
Otu00496	0.6777777777777778	0.04018569255003054
Otu00513	0.6777777777777778	0.040139906725707386
Otu00575	0.6777777777777778	0.04009230714527761
Otu00683	0.6777777777777778	0.04111343112330591
Otu00708	0.6777777777777778	0.04016469847322476
Otu00736	0.6777777777777778	0.04014876818159803
Otu00932	0.6777777777777778	0.04022399155701521
Otu00007	0.677991452991453	0.0398699213440127
Otu00011	0.677991452991453	0.0401724631414706
Otu00028	0.677991452991453	0.04035714050427925
Otu00035	0.677991452991453	0.04006968865985967
Otu00037	0.677991452991453	0.04002249135774289
Otu00039	0.677991452991453	0.040685225207950544
Otu00048	0.677991452991453	0.04011318776395839
Otu00051	0.677991452991453	0.04002785218878009
Otu00077	0.677991452991453	0.04035897157860365
Otu00079	0.677991452991453	0.040218373361922806
Otu00084	0.677991452991453	0.040442442762311376
Otu00086	0.677991452991453	0.039736939103284116
Otu00098	0.677991452991453	0.040131925362166504
Otu00111	0.677991452991453	0.040053586037618466
Otu00124	0.677991452991453	0.03984842920509212
Otu00126	0.677991452991453	0.040718619070394056
Otu00132	0.677991452991453	0.0402055871559898
Otu00144	0.677991452991453	0.040132233655886806
Otu00172	0.677991452991453	0.040008255042541324
Otu00206	0.677991452991453	0.040131515816147045
Otu00233	0.677991452991453	0.039862343060729825
Otu00261	0.677991452991453	0.04010698977028726
Otu00278	0.677991452991453	0.040177318614460396
Otu00288	0.677991452991453	0.040016314843950615
Otu00306	0.677991452991453	0.04008879163970972
Otu00312	0.677991452991453	0.040211283820338804
Otu00335	0.677991452991453	0.04003977438583998
Otu00336	0.677991452991453	0.04031322814895531
Otu00339	0.677991452991453	0.04022490476198949
Otu00345	0.677991452991453	0.04010079105819707
Otu00364	0.677991452991453	0.04018227318866032
Otu00389	0.677991452991453	0.040227053959666866
Otu00439	0.677991452991453	0.04013694585086571
Otu00445	0.677991452991453	0.040246518550973866
Otu00459	0.677991452991453	0.040021044767937185
Otu00494	0.677991452991453	0.040103724900935014
Otu00495	0.677991452991453	0.040538103084820164
Otu00584	0.677991452991453	0.04016152416200882
Otu00645	0.677991452991453	0.04016228667014706
Otu00667	0.677991452991453	0.04009016725694762
Otu00754	0.677991452991453	0.03982551519100039
Otu00936	0.677991452991453	0.040200690891576074
Otu00003	0.6782051282051282	0.04010518192154272
Otu00020	0.6782051282051282	0.04066267950754928
Otu00032	0.6782051282051282	0.04021980449511968
Otu00036	0.6782051282051282	0.04011679810887362
Otu00045	0.6782051282051282	0.04019280763734445
Otu00053	0.6782051282051282	0.04043466840832473
Otu00063	0.6782051282051282	0.04020050474912608
Otu00078	0.6782051282051282	0.040049732542970236
Otu00081	0.6782051282051282	0.040211305559051135
Otu00083	0.6782051282051282	0.04037859406130765
Otu00085	0.6782051282051282	0.03991309352481661
Otu00093	0.6782051282051282	0.04034860788290381
Otu00094	0.6782051282051282	0.04040245119287695
Otu00135	0.6782051282051282	0.04015401694135897
Otu00138	0.6782051282051282	0.040184353191394864
Otu00139	0.6782051282051282	0.040180277470528464
Otu00151	0.6782051282051282	0.040136346804762316
Otu00163	0.6782051282051282	0.04007344962573979
Otu00167	0.6782051282051282	0.04004678011276844
Otu00181	0.6782051282051282	0.0399864098876355
Otu00183	0.6782051282051282	0.040130642375285845
Otu00190	0.6782051282051282	0.04012890764477897
Otu00197	0.6782051282051282	0.04065334218681032
Otu00266	0.6782051282051282	0.04008706851727829
Otu00267	0.6782051282051282	0.03986572022637553
Otu00272	0.6782051282051282	0.04013395148832336
Otu00287	0.6782051282051282	0.04007653479732809
Otu00292	0.6782051282051282	0.03988297677566801
Otu00301	0.6782051282051282	0.039931756623942716
Otu00303	0.6782051282051282	0.0400242895613486
Otu00318	0.6782051282051282	0.040186685028294665
Otu00321	0.6782051282051282	0.0402028375607041
Otu00323	0.6782051282051282	0.039800382560196336
Otu00351	0.6782051282051282	0.04008237825860064
Otu00355	0.6782051282051282	0.04032210654580741
Otu00384	0.6782051282051282	0.03987281152385513
Otu00392	0.6782051282051282	0.04016037726318874
Otu00395	0.6782051282051282	0.04015373847933985
Otu00416	0.6782051282051282	0.04021647569439747
Otu00417	0.6782051282051282	0.04012472574311453
Otu00425	0.6782051282051282	0.0401239969957544
Otu00429	0.6782051282051282	0.040096498177772194
Otu00430	0.6782051282051282	0.040045998374314225
Otu00449	0.6782051282051282	0.040133155889965716
Otu00454	0.6782051282051282	0.04009312679456491
Otu00466	0.6782051282051282	0.040088217513415764
Otu00475	0.6782051282051282	0.04019587647844131
Otu00479	0.6782051282051282	0.04007246465069151
Otu00486	0.6782051282051282	0.04015358465456141
Otu00519	0.6782051282051282	0.040069727256560043
Otu00526	0.6782051282051282	0.04020582344802673
Otu00528	0.6782051282051282	0.04013737879551994
Otu00570	0.6782051282051282	0.040143568986487965
Otu00577	0.6782051282051282	0.040146511427433605
Otu00594	0.6782051282051282	0.040237822815287747
Otu00597	0.6782051282051282	0.04006830131154041
Otu00604	0.6782051282051282	0.04007216956097372
Otu00612	0.6782051282051282	0.04056532551411002
Otu00621	0.6782051282051282	0.04020272956094407
Otu00646	0.6782051282051282	0.04014905122397857
Otu00669	0.6782051282051282	0.040116735612464836
Otu00691	0.6782051282051282	0.040220352620932716
Otu00699	0.6782051282051282	0.040237778172854996
Otu00737	0.6782051282051282	0.04018634655580273
Otu00750	0.6782051282051282	0.040196229209278
Otu00810	0.6782051282051282	0.04016589044935335
Otu00829	0.6782051282051282	0.04017198298993463
Otu00848	0.6782051282051282	0.04007799783973319
Otu00935	0.6782051282051282	0.04022794321632097
Otu00958	0.6782051282051282	0.040274096445858554
Otu01025	0.6782051282051282	0.04015082958408508
Otu01112	0.6782051282051282	0.040103758434800754
Otu01193	0.6782051282051282	0.040151439180049674
Otu01228	0.6782051282051282	0.040182685564154025
Otu01471	0.6782051282051282	0.04014806283991693
Otu00016	0.6784188034188035	0.04040880165077983
Otu00022	0.6784188034188035	0.04039706612024578
Otu00029	0.6784188034188035	0.040463134150847534
Otu00034	0.6784188034188035	0.04003021329945181
Otu00038	0.6784188034188035	0.04001735473105666
Otu00042	0.6784188034188035	0.040068037357509856
Otu00044	0.6784188034188035	0.039834477211229936
Otu00062	0.6784188034188035	0.04005040963556871
Otu00082	0.6784188034188035	0.04000130116287317
Otu00114	0.6784188034188035	0.04019014130030274
Otu00116	0.6784188034188035	0.040198527141455546
Otu00118	0.6784188034188035	0.040212300271733316
Otu00120	0.6784188034188035	0.040007447580492524
Otu00134	0.6784188034188035	0.040130132998970156
Otu00142	0.6784188034188035	0.040197281647931814
Otu00150	0.6784188034188035	0.040139448440986596
Otu00156	0.6784188034188035	0.04033251206205709
Otu00160	0.6784188034188035	0.04003793495147006
Otu00171	0.6784188034188035	0.04051814415113916
Otu00173	0.6784188034188035	0.039836359075774895
Otu00184	0.6784188034188035	0.03983128074350545
Otu00186	0.6784188034188035	0.04011497896859472
Otu00191	0.6784188034188035	0.040255040358299764
Otu00202	0.6784188034188035	0.040138765910126245
Otu00208	0.6784188034188035	0.04015977450031382
Otu00214	0.6784188034188035	0.040134954580381035
Otu00217	0.6784188034188035	0.04014879593563058
Otu00232	0.6784188034188035	0.0402178753672166
Otu00241	0.6784188034188035	0.03998104181799697
Otu00243	0.6784188034188035	0.040194789350178915
Otu00251	0.6784188034188035	0.040179800341033314
Otu00252	0.6784188034188035	0.040207758410144304
Otu00253	0.6784188034188035	0.040143468484574
Otu00260	0.6784188034188035	0.04015825296219636
Otu00271	0.6784188034188035	0.0401134540550567
Otu00277	0.6784188034188035	0.04008152675435455
Otu00284	0.6784188034188035	0.04016925763864376
Otu00296	0.6784188034188035	0.04017629267061624
Otu00305	0.6784188034188035	0.04021211681072612
Otu00310	0.6784188034188035	0.04008641265216381
Otu00322	0.6784188034188035	0.040339716506762345
Otu00331	0.6784188034188035	0.040123940735141764
Otu00333	0.6784188034188035	0.04009443565899005
Otu00338	0.6784188034188035	0.04022127832756719
Otu00347	0.6784188034188035	0.040212740049203236
Otu00358	0.6784188034188035	0.03999205082155225
Otu00363	0.6784188034188035	0.04038347470269724
Otu00378	0.6784188034188035	0.040132023020682014
Otu00381	0.6784188034188035	0.040092253475754076
Otu00382	0.6784188034188035	0.04007813805314865
Otu00383	0.6784188034188035	0.0401754673059582
Otu00386	0.6784188034188035	0.03999447865480154
Otu00396	0.6784188034188035	0.040253604511944534
Otu00414	0.6784188034188035	0.04015646679759474
Otu00419	0.6784188034188035	0.04010360417878618
Otu00426	0.6784188034188035	0.04079999485217295
Otu00433	0.6784188034188035	0.040138121419947076
Otu00452	0.6784188034188035	0.04025902977123454
Otu00458	0.6784188034188035	0.040123445638348826
Otu00461	0.6784188034188035	0.04010725825809653
Otu00463	0.6784188034188035	0.04010194636823187
Otu00464	0.6784188034188035	0.04008079458524013
Otu00470	0.6784188034188035	0.040153799961240424
Otu00472	0.6784188034188035	0.03989491072493833
Otu00498	0.6784188034188035	0.0401545205125293
Otu00505	0.6784188034188035	0.0401382690816261
Otu00517	0.6784188034188035	0.04004923556938616
Otu00518	0.6784188034188035	0.04014792669893238
Otu00536	0.6784188034188035	0.040080035080461096
Otu00539	0.6784188034188035	0.040135271706393076
Otu00542	0.6784188034188035	0.040043257011919055
Otu00549	0.6784188034188035	0.039933947336954594
Otu00595	0.6784188034188035	0.040153328198877174
Otu00614	0.6784188034188035	0.04006714167492268
Otu00625	0.6784188034188035	0.040140562434694604
Otu00636	0.6784188034188035	0.04030709022866358
Otu00643	0.6784188034188035	0.04019230789187251
Otu00648	0.6784188034188035	0.04013096695569337
Otu00651	0.6784188034188035	0.04014143948854723
Otu00661	0.6784188034188035	0.040109952137984003
Otu00666	0.6784188034188035	0.04017099851786806
Otu00673	0.6784188034188035	0.03991859369836062
Otu00695	0.6784188034188035	0.04008892199111192
