"x"
247342.763
289339.203
283366.637
333217.862
328886.494
330312.074
299022.843
294841.524
295321.86
260371.167
297759.334
219681.889
287778.261
255009.554
256081.542
287991.313
253881.419
274968.598
294109.084
255978.373
299595.81
279202.117
255512.507
253616.584
255326.413
256154.197
256023.09
264369.914
298077.483
253281.039
258976.616
299911.533
295721.806
190474.278
281807.207
298530.226
293846.774
261288.06
260453.116
316654.907
320524.578
316248.089
306449.51
297878.373
269178.783
369330.584
367915.424
361504.874
362636.664
357852.487
365843.866
344208.691
326577.433
339576.002
340874.052
232348.767
197595.197
344743.724
323523.228
324417.498
249058.894
246487.274
302646.158
298693.232
300982.921
299220.246
162691.808
303922.759
276352.039
277039.547
303032.568
307090.634
302561.514
305025.931
302064.823
304477.005
303384.084
326481.955
291519.414
251697.465
283346.363
332972.918
328486.55
335406.325
341941.007
347930.766
320511.018
336490.102
326167.573
335400.74
336110.259
361557.746
361177.69
353236.806
353833.299
356957.522
307637.434
325782.759
336112.74
309197.891
