names	imp	sd_imp
Otu00013	0.6735042735042734	0.04374504821090009
Otu00012	0.673931623931624	0.04167004039584911
Otu00014	0.6743589743589744	0.04151341974099385
Otu00768	0.6745726495726495	0.04286204473033711
Otu00056	0.6745726495726496	0.04104525448274588
Otu00659	0.6747863247863248	0.04137963191494563
Otu00112	0.6752136752136751	0.0439533940011779
Otu00050	0.6752136752136753	0.04178674590905287
Otu00961	0.6754273504273504	0.040754305205980675
Otu00958	0.6756410256410257	0.042331269368713294
Otu00742	0.676068376068376	0.042159724048649636
Otu01087	0.6760683760683761	0.042232497750857384
Otu00072	0.6764957264957265	0.042168061980024034
Otu01123	0.6764957264957265	0.04346254291422655
Otu00004	0.6767094017094017	0.04238729510039299
Otu00092	0.6767094017094017	0.04226840195023843
Otu00299	0.6767094017094017	0.04046142020427653
Otu00822	0.6767094017094017	0.042567412533258735
Otu02300	0.6767094017094017	0.0423708812971983
Otu00015	0.676923076923077	0.04258967245947058
Otu00609	0.676923076923077	0.042110695203459024
Otu00636	0.676923076923077	0.04310466417218314
Otu01239	0.6771367521367521	0.04249681744825377
Otu00110	0.6771367521367522	0.04292274478223895
Otu00426	0.6771367521367522	0.04249941429381145
Otu00459	0.6771367521367522	0.04166435906541611
Otu00932	0.6771367521367522	0.04234765714185185
Otu02537	0.6771367521367522	0.042402357819727426
Otu02630	0.6771367521367522	0.042008108971745846
Otu01667	0.6773504273504273	0.0419487525928907
Otu00171	0.6773504273504274	0.04222963331335799
Otu00629	0.6773504273504274	0.04221589070287039
Otu00901	0.6773504273504274	0.04278185297818523
Otu00017	0.6775641025641025	0.043043091586624144
Otu01366	0.6775641025641025	0.042215049298071315
Otu00406	0.6775641025641026	0.0419119779572172
Otu00594	0.6775641025641026	0.041701472389867544
Otu01212	0.6775641025641026	0.042275170479158214
Otu02310	0.6775641025641026	0.04236230850769105
Otu00223	0.6777777777777778	0.04230719610563307
Otu00283	0.6777777777777778	0.04200817989229974
Otu00383	0.6777777777777778	0.04189349486974194
Otu00991	0.6777777777777778	0.04223530128244577
Otu01138	0.6777777777777778	0.04223930260450342
Otu01201	0.6777777777777778	0.04163900954207151
Otu01855	0.6777777777777778	0.04198256099933035
Otu02856	0.6777777777777778	0.04205192143137634
Otu04195	0.6777777777777778	0.041991823276370195
Otu00023	0.677991452991453	0.04206785125017289
Otu00045	0.677991452991453	0.042285394750533604
Otu00104	0.677991452991453	0.042772652663773704
Otu00114	0.677991452991453	0.04279461444050195
Otu00466	0.677991452991453	0.0413010936423116
Otu00477	0.677991452991453	0.0419278095930577
Otu01612	0.677991452991453	0.04175891386157038
Otu01993	0.677991452991453	0.04186584680980913
Otu00064	0.6782051282051282	0.04202770308310681
Otu00557	0.6782051282051282	0.04267048477809481
Otu00729	0.6782051282051282	0.042091462949676126
Otu00920	0.6782051282051282	0.04204896462823205
Otu01301	0.6782051282051282	0.04262659900423641
Otu01537	0.6782051282051282	0.04182213098062024
Otu01747	0.6782051282051282	0.04213166901574032
Otu02972	0.6782051282051282	0.04210643149914987
Otu00065	0.6784188034188035	0.042124534974775904
Otu00074	0.6784188034188035	0.04192988733746545
Otu00126	0.6784188034188035	0.041819930767239374
Otu00307	0.6784188034188035	0.04198561101250673
Otu00445	0.6784188034188035	0.04176169684086036
Otu00492	0.6784188034188035	0.04210640630773101
Otu00931	0.6784188034188035	0.04206150811571293
Otu01223	0.6784188034188035	0.042411078883823804
Otu01253	0.6784188034188035	0.04224402801333605
Otu01290	0.6784188034188035	0.0424511530171444
Otu01428	0.6784188034188035	0.04196962294729533
Otu01559	0.6784188034188035	0.04215654463451474
Otu01789	0.6784188034188035	0.04188535948954627
Otu02280	0.6784188034188035	0.042359582407713536
Otu02344	0.6784188034188035	0.04174615395653859
Otu02529	0.6784188034188035	0.04229680679204212
Otu03343	0.6784188034188035	0.04188744968905399
Otu00008	0.6786324786324787	0.04157414845282955
Otu00019	0.6786324786324787	0.04162127572288815
Otu00138	0.6786324786324787	0.04183160804267674
Otu00252	0.6786324786324787	0.04160833550372252
Otu00724	0.6786324786324787	0.041775177308810224
Otu01196	0.6786324786324787	0.042307751389359965
Otu01228	0.6786324786324787	0.04185451229411885
Otu01798	0.6786324786324787	0.04210038337362039
Otu01868	0.6786324786324787	0.041947093791806604
Otu02031	0.6786324786324787	0.041963531365242224
Otu02152	0.6786324786324787	0.04205571145064827
Otu03039	0.6786324786324787	0.04206431668455975
Otu03113	0.6786324786324787	0.04204829602849151
Otu02763	0.6788461538461538	0.0425014028949153
Otu00084	0.6788461538461539	0.04178362398518849
Otu00096	0.6788461538461539	0.04250136296321009
Otu00115	0.6788461538461539	0.041916722442608856
Otu00205	0.6788461538461539	0.04230880939507177
Otu00227	0.6788461538461539	0.04216954935580924
Otu00430	0.6788461538461539	0.04185072499161321
Otu00503	0.6788461538461539	0.0422097072645309
Otu00646	0.6788461538461539	0.04217365249113688
Otu00683	0.6788461538461539	0.04204848204418492
Otu00722	0.6788461538461539	0.041975733861212054
Otu00754	0.6788461538461539	0.04203019065769405
Otu00998	0.6788461538461539	0.04219380914174707
Otu01121	0.6788461538461539	0.042102956474385674
Otu01440	0.6788461538461539	0.0420829719790786
Otu01633	0.6788461538461539	0.04194552816115123
Otu01694	0.6788461538461539	0.041973297996880744
Otu01752	0.6788461538461539	0.04210430222341873
Otu01873	0.6788461538461539	0.04192998852725835
Otu02048	0.6788461538461539	0.04257135967358121
Otu02230	0.6788461538461539	0.04226889402521957
Otu02288	0.6788461538461539	0.042137175702491036
Otu02308	0.6788461538461539	0.04222970233296979
Otu02580	0.6788461538461539	0.041986672522415974
Otu02714	0.6788461538461539	0.0421382176342002
Otu02806	0.6788461538461539	0.042358627795769405
Otu02860	0.6788461538461539	0.04198475334913722
Otu03082	0.6788461538461539	0.041917743669062285
Otu00009	0.6790598290598291	0.04191787481377247
Otu00044	0.6790598290598291	0.043187789726909176
Otu00178	0.6790598290598291	0.041572161423873336
Otu00242	0.6790598290598291	0.04216114236807748
Otu00267	0.6790598290598291	0.04249132263803509
Otu00369	0.6790598290598291	0.0415380902675696
Otu00409	0.6790598290598291	0.042011933680268475
Otu00414	0.6790598290598291	0.041898546126628355
Otu00442	0.6790598290598291	0.04206035310094812
Otu00515	0.6790598290598291	0.04242413428991528
Otu00549	0.6790598290598291	0.04213190786172837
Otu00586	0.6790598290598291	0.04213200769063106
Otu00624	0.6790598290598291	0.041883011964563004
Otu00638	0.6790598290598291	0.04165595573995346
Otu00761	0.6790598290598291	0.042140362049961695
Otu00867	0.6790598290598291	0.04193799494550235
Otu00925	0.6790598290598291	0.041893746742514
Otu00975	0.6790598290598291	0.04120114747989321
Otu01035	0.6790598290598291	0.04271002872350367
Otu01116	0.6790598290598291	0.0420145907914279
