names	imp	sd_imp
Otu00769	0.6713675213675213	0.04643914447118102
Otu00659	0.6713675213675214	0.04459094572958723
Otu00636	0.6717948717948719	0.04530301384851869
Otu00002	0.6728632478632479	0.04453243320720451
Otu00056	0.6730769230769231	0.04420323927901971
Otu01123	0.6730769230769231	0.04584462617466109
Otu01212	0.6730769230769231	0.045310791483516334
Otu00013	0.6732905982905982	0.046302621646667305
Otu00299	0.6735042735042734	0.043484145867983805
Otu02763	0.6735042735042734	0.04561079893501405
Otu00014	0.6735042735042736	0.044770723564214056
Otu00015	0.6737179487179487	0.04506403793679861
Otu00050	0.6737179487179488	0.04493950236840775
Otu01228	0.6737179487179488	0.04487970807084621
Otu01087	0.6739316239316239	0.04524653667970999
Otu01566	0.6739316239316239	0.04491329054874424
Otu00768	0.673931623931624	0.04504965019561568
Otu00958	0.6741452991452991	0.04526163561310497
Otu00961	0.6741452991452991	0.04393818662893881
Otu00367	0.6741452991452992	0.04540662892928811
Otu00557	0.6741452991452992	0.045549430816258514
Otu00925	0.6741452991452992	0.04500065446487284
Otu00459	0.6743589743589743	0.04443560497404112
Otu03279	0.6743589743589744	0.04543448557184859
Otu00426	0.6745726495726495	0.04544934834675509
Otu00629	0.6745726495726495	0.044656423731877226
Otu00742	0.6745726495726495	0.045415831008442965
Otu00008	0.6745726495726496	0.04425865906147712
Otu01667	0.6745726495726496	0.045048012826251455
Otu00096	0.6747863247863247	0.045060939196985804
Otu02831	0.6747863247863247	0.045084037991783246
Otu00004	0.675	0.044886579295429566
Otu00045	0.675	0.045361261754626084
Otu00155	0.675	0.04510738056143948
Otu00594	0.675	0.04468401217785301
Otu01179	0.675	0.04492815390689932
Otu01203	0.675	0.0451313673059325
Otu01239	0.675	0.04548604137071339
Otu00267	0.6752136752136751	0.045392243097928435
Otu00012	0.6752136752136753	0.04407118680466944
Otu00223	0.6752136752136753	0.045377632571146936
Otu00406	0.6752136752136753	0.04494341172538077
Otu00846	0.6752136752136753	0.04532033173773675
Otu01061	0.6752136752136753	0.04499697617901596
Otu01532	0.6752136752136753	0.045243079195591986
Otu01612	0.6752136752136753	0.04482705823168987
Otu01633	0.6752136752136753	0.04508848163008175
Otu01672	0.6752136752136753	0.045146026476435334
Otu02031	0.6752136752136753	0.04518273800739046
Otu02066	0.6752136752136753	0.04532522901135681
Otu02300	0.6752136752136753	0.045216403650935114
Otu02483	0.6752136752136753	0.04492887100676446
Otu02856	0.6752136752136753	0.04515832899391362
Otu03113	0.6752136752136753	0.04522942444378051
Otu01021	0.6754273504273504	0.04472595780154967
Otu00044	0.6754273504273505	0.04604184032044359
Otu00071	0.6754273504273505	0.0451327545719972
Otu00115	0.6754273504273505	0.04478062790112668
Otu00369	0.6754273504273505	0.044589583805609574
Otu00503	0.6754273504273505	0.0456355532857945
Otu00609	0.6754273504273505	0.0446885994115956
Otu01138	0.6754273504273505	0.04507362755384428
Otu02594	0.6754273504273505	0.04552586998529768
Otu00991	0.6756410256410256	0.04511484354398983
Otu00018	0.6756410256410257	0.04543927818270266
Otu00023	0.6756410256410257	0.045119014097842726
Otu00060	0.6756410256410257	0.045056668895303596
Otu00072	0.6756410256410257	0.04499737302610851
Otu00112	0.6756410256410257	0.04671465882656257
Otu00140	0.6756410256410257	0.04508290374130099
Otu00168	0.6756410256410257	0.04503740380238941
Otu00246	0.6756410256410257	0.044800968387430584
Otu00366	0.6756410256410257	0.0451476039043728
Otu00602	0.6756410256410257	0.0453206738558663
Otu00618	0.6756410256410257	0.045271253257391925
Otu00932	0.6756410256410257	0.045502723043801874
Otu01121	0.6756410256410257	0.04519909246934033
Otu01208	0.6756410256410257	0.04506030280215359
Otu01253	0.6756410256410257	0.04511251256797574
Otu01301	0.6756410256410257	0.045404995697989343
Otu01641	0.6756410256410257	0.04508291785823021
Otu01789	0.6756410256410257	0.045170147889469055
Otu01855	0.6756410256410257	0.045233619709937625
Otu01894	0.6756410256410257	0.0451070065619641
Otu02188	0.6756410256410257	0.045079369868892
Otu02223	0.6756410256410257	0.045153962907266434
Otu02529	0.6756410256410257	0.04533705485250729
Otu03082	0.6756410256410257	0.04502885218494088
Otu00822	0.6758547008547008	0.045093318992262064
Otu02523	0.6758547008547008	0.04524488788415479
Otu00126	0.6758547008547009	0.04474649814528718
Otu00142	0.6758547008547009	0.04538711508287094
Otu00147	0.6758547008547009	0.045103530201957204
Otu00376	0.6758547008547009	0.04521850877000535
Otu00378	0.6758547008547009	0.04509017951167353
Otu00383	0.6758547008547009	0.04465758595742719
Otu00494	0.6758547008547009	0.04498254955881815
Otu00538	0.6758547008547009	0.04525989627215767
Otu00722	0.6758547008547009	0.04509780896150734
Otu00844	0.6758547008547009	0.04516075543641678
Otu01009	0.6758547008547009	0.044585246015631234
Otu01133	0.6758547008547009	0.04520536404214724
Otu01205	0.6758547008547009	0.04516357815635896
