	level_1	AUC
141	Cross-validation	0.7555172413793104
142	Cross-validation	0.806551724137931
143	Cross-validation	0.7657142857142857
144	Cross-validation	0.8400145772594751
145	Cross-validation	0.7551724137931035
146	Cross-validation	0.7424137931034482
147	Cross-validation	0.776896551724138
148	Cross-validation	0.7589285714285715
149	Cross-validation	0.7860787172011662
150	Cross-validation	0.6796551724137931
151	Cross-validation	0.7710344827586206
152	Cross-validation	0.7610344827586207
153	Cross-validation	0.8492857142857143
154	Cross-validation	0.7937317784256559
155	Cross-validation	0.7324137931034482
156	Cross-validation	0.8003448275862068
157	Cross-validation	0.8258620689655173
158	Cross-validation	0.7707142857142858
159	Cross-validation	0.7649416909620991
160	Cross-validation	0.7172413793103449
161	Cross-validation	0.853103448275862
162	Cross-validation	0.6865517241379311
163	Cross-validation	0.8028571428571428
164	Cross-validation	0.7303206997084547
165	Cross-validation	0.8137931034482757
166	Cross-validation	0.6782758620689655
167	Cross-validation	0.6858620689655173
168	Cross-validation	0.7546428571428572
169	Cross-validation	0.8316326530612245
170	Cross-validation	0.7893103448275861
171	Cross-validation	0.77
172	Cross-validation	0.7351724137931035
173	Cross-validation	0.7860714285714286
174	Cross-validation	0.6938775510204082
175	Cross-validation	0.8013793103448276
176	Cross-validation	0.7475862068965518
177	Cross-validation	0.8237931034482759
178	Cross-validation	0.7571428571428571
179	Cross-validation	0.6964285714285715
180	Cross-validation	0.7658620689655172
181	Cross-validation	0.8648275862068965
182	Cross-validation	0.7782758620689655
183	Cross-validation	0.7121428571428572
184	Cross-validation	0.8013848396501457
185	Cross-validation	0.7748275862068966
186	Cross-validation	0.7155172413793104
187	Cross-validation	0.7899999999999999
188	Cross-validation	0.7846428571428571
189	Cross-validation	0.7532798833819241
190	Cross-validation	0.7320689655172412
191	Cross-validation	0.7431034482758622
192	Cross-validation	0.7713793103448275
193	Cross-validation	0.8589285714285714
194	Cross-validation	0.7467201166180758
195	Cross-validation	0.7144827586206896
196	Cross-validation	0.842758620689655
197	Cross-validation	0.6993103448275861
198	Cross-validation	0.7825
199	Cross-validation	0.7857142857142858
200	Cross-validation	0.7765517241379309
201	Cross-validation	0.800344827586207
202	Cross-validation	0.6975862068965517
203	Cross-validation	0.7703571428571429
204	Cross-validation	0.7387026239067055
205	Cross-validation	0.8251724137931034
206	Cross-validation	0.7644827586206897
207	Cross-validation	0.84
208	Cross-validation	0.6767857142857142
209	Cross-validation	0.758746355685131
210	Cross-validation	0.82
211	Cross-validation	0.7720689655172414
212	Cross-validation	0.746551724137931
213	Cross-validation	0.7860714285714285
214	Cross-validation	0.6676384839650145
215	Cross-validation	0.7675862068965517
216	Cross-validation	0.8451724137931036
217	Cross-validation	0.7979310344827586
218	Cross-validation	0.7782142857142857
219	Cross-validation	0.6971574344023324
220	Cross-validation	0.7751724137931035
221	Cross-validation	0.7444827586206897
222	Cross-validation	0.7603448275862068
223	Cross-validation	0.8014285714285715
224	Cross-validation	0.767128279883382
225	Cross-validation	0.7772413793103448
226	Cross-validation	0.7696551724137932
227	Cross-validation	0.7310344827586207
228	Cross-validation	0.7657142857142858
229	Cross-validation	0.7999271137026239
230	Cross-validation	0.7458620689655172
231	Cross-validation	0.6479310344827586
232	Cross-validation	0.886206896551724
233	Cross-validation	0.71
234	Cross-validation	0.7711370262390671
235	Cross-validation	0.7696551724137931
236	Cross-validation	0.6699999999999999
237	Cross-validation	0.8568965517241378
238	Cross-validation	0.7585714285714286
239	Cross-validation	0.72667638483965
240	Cross-validation	0.6827586206896551
241	Cross-validation	0.7693103448275861
242	Cross-validation	0.8427586206896551
243	Cross-validation	0.7521428571428571
244	Cross-validation	0.7729591836734694
245	Cross-validation	0.7544827586206896
246	Cross-validation	0.7272413793103448
247	Cross-validation	0.7310344827586206
248	Cross-validation	0.7771428571428571
249	Cross-validation	0.7882653061224488
250	Cross-validation	0.7577030812324931
251	Cross-validation	0.8151260504201682
252	Cross-validation	0.6894257703081232
253	Cross-validation	0.7153571428571428
254	Cross-validation	0.6674074074074074
255	Cross-validation	0.592436974789916
256	Cross-validation	0.8144257703081232
257	Cross-validation	0.6666666666666666
258	Cross-validation	0.7424999999999999
259	Cross-validation	0.6892592592592592
260	Cross-validation	0.7888655462184874
261	Cross-validation	0.6775210084033614
262	Cross-validation	0.7461484593837534
263	Cross-validation	0.69
264	Cross-validation	0.7103703703703703
265	Cross-validation	0.7615546218487396
266	Cross-validation	0.6645658263305323
267	Cross-validation	0.7692577030812324
268	Cross-validation	0.7464285714285716
269	Cross-validation	0.6355555555555557
270	Cross-validation	0.7682072829131653
271	Cross-validation	0.6642156862745098
272	Cross-validation	0.6754201680672268
273	Cross-validation	0.7314285714285715
274	Cross-validation	0.7462962962962963
275	Cross-validation	0.7300420168067226
276	Cross-validation	0.6964285714285714
277	Cross-validation	0.6232492997198879
278	Cross-validation	0.7267857142857144
279	Cross-validation	0.7077777777777777
280	Cross-validation	0.6561624649859944
281	Cross-validation	0.7377450980392157
282	Cross-validation	0.6943277310924371
283	Cross-validation	0.8264285714285714
284	Cross-validation	0.6814814814814815
285	Cross-validation	0.6925770308123249
286	Cross-validation	0.7727591036414566
287	Cross-validation	0.7440476190476191
288	Cross-validation	0.8032142857142858
289	Cross-validation	0.7251851851851852
290	Cross-validation	0.7650560224089635
291	Cross-validation	0.6981792717086834
292	Cross-validation	0.7500000000000001
293	Cross-validation	0.7557142857142857
294	Cross-validation	0.6607407407407407
295	Cross-validation	0.704481792717087
296	Cross-validation	0.752450980392157
297	Cross-validation	0.7226890756302521
298	Cross-validation	0.7603571428571428
299	Cross-validation	0.7466666666666667
300	Cross-validation	0.7167366946778712
301	Cross-validation	0.7062324929971988
302	Cross-validation	0.7062324929971988
303	Cross-validation	0.7089285714285715
304	Cross-validation	0.7262962962962963
305	Cross-validation	0.7930672268907564
306	Cross-validation	0.7167366946778712
307	Cross-validation	0.7167366946778712
308	Cross-validation	0.6939285714285713
309	Cross-validation	0.7214814814814815
310	Cross-validation	0.6848739495798319
311	Cross-validation	0.7184873949579832
312	Cross-validation	0.8025210084033614
313	Cross-validation	0.7735714285714284
314	Cross-validation	0.5614814814814815
315	Cross-validation	0.7696078431372549
316	Cross-validation	0.8273809523809524
317	Cross-validation	0.6614145658263305
318	Cross-validation	0.7542857142857142
319	Cross-validation	0.7037037037037037
320	Cross-validation	0.7822128851540616
321	Cross-validation	0.6953781512605043
322	Cross-validation	0.7093837535014006
323	Cross-validation	0.7242857142857143
324	Cross-validation	0.721111111111111
325	Cross-validation	0.7549019607843137
326	Cross-validation	0.6593137254901961
327	Cross-validation	0.7349439775910365
328	Cross-validation	0.7935714285714286
329	Cross-validation	0.7677777777777778
330	Cross-validation	0.7240896358543417
331	Cross-validation	0.7895658263305322
332	Cross-validation	0.8119747899159663
333	Cross-validation	0.7499999999999999
334	Cross-validation	0.7088888888888889
335	Cross-validation	0.7538515406162465
336	Cross-validation	0.6848739495798319
337	Cross-validation	0.7181372549019608
338	Cross-validation	0.6914285714285715
339	Cross-validation	0.812962962962963
340	Cross-validation	0.719187675070028
341	Cross-validation	0.6831232492997199
342	Cross-validation	0.8025210084033614
343	Cross-validation	0.6571428571428571
344	Cross-validation	0.7666666666666666
345	Cross-validation	0.7755602240896358
346	Cross-validation	0.8357843137254901
347	Cross-validation	0.6859243697478992
348	Cross-validation	0.6714285714285714
349	Cross-validation	0.6707407407407407
350	Cross-validation	0.8158263305322129
351	Cross-validation	0.7626050420168067
352	Cross-validation	0.6400560224089635
353	Cross-validation	0.7267857142857143
354	Cross-validation	0.7481481481481481
355	Cross-validation	0.7668067226890757
356	Cross-validation	0.738795518207283
357	Cross-validation	0.7552521008403361
358	Cross-validation	0.7721428571428572
359	Cross-validation	0.5425925925925927
360	Cross-validation	0.7415966386554622
361	Cross-validation	0.6474089635854342
362	Cross-validation	0.7076330532212884
363	Cross-validation	0.7657142857142858
364	Cross-validation	0.7129629629629629
365	Cross-validation	0.790266106442577
366	Cross-validation	0.6747198879551821
367	Cross-validation	0.7359943977591037
368	Cross-validation	0.6925
369	Cross-validation	0.6992592592592592
370	Cross-validation	0.7839635854341738
371	Cross-validation	0.6869747899159664
372	Cross-validation	0.677170868347339
373	Cross-validation	0.7246428571428571
374	Cross-validation	0.7362962962962963
375	Cross-validation	0.6692994505494505
376	Cross-validation	0.8297022512708787
377	Cross-validation	0.7476397966594045
378	Cross-validation	0.7476397966594045
379	Cross-validation	0.733841684822077
380	Cross-validation	0.7314560439560439
381	Cross-validation	0.6630355846042121
382	Cross-validation	0.811909949164851
383	Cross-validation	0.7981118373275236
384	Cross-validation	0.7483660130718954
385	Cross-validation	0.7706043956043956
386	Cross-validation	0.7164124909222949
387	Cross-validation	0.7327523602033406
388	Cross-validation	0.7356572258533043
389	Cross-validation	0.7596223674655047
390	Cross-validation	0.7946428571428571
391	Cross-validation	0.7959331880900509
392	Cross-validation	0.7182280319535221
393	Cross-validation	0.7854030501089326
394	Cross-validation	0.6870007262164125
395	Cross-validation	0.771978021978022
396	Cross-validation	0.6692084241103848
397	Cross-validation	0.7730573710965868
398	Cross-validation	0.6742919389978214
399	Cross-validation	0.8380537400145243
400	Cross-validation	0.7633928571428572
401	Cross-validation	0.7530864197530864
402	Cross-validation	0.8017429193899782
403	Cross-validation	0.6971677559912853
404	Cross-validation	0.8100944081336239
405	Cross-validation	0.7929258241758242
406	Cross-validation	0.6975308641975309
407	Cross-validation	0.8122730573710966
408	Cross-validation	0.7741466957153231
409	Cross-validation	0.8006535947712418
410	Cross-validation	0.7774725274725275
411	Cross-validation	0.7102396514161219
412	Cross-validation	0.7316630355846042
413	Cross-validation	0.6514161220043573
414	Cross-validation	0.7904865649963689
415	Cross-validation	0.7915521978021978
416	Cross-validation	0.7087872185911402
417	Cross-validation	0.7171387073347858
418	Cross-validation	0.8209876543209876
419	Cross-validation	0.7679738562091503
420	Cross-validation	0.8217719780219781
421	Cross-validation	0.7138707334785765
422	Cross-validation	0.6859114015976762
423	Cross-validation	0.7973856209150327
424	Cross-validation	0.74800290486565
425	Cross-validation	0.7551510989010989
426	Cross-validation	0.7759622367465505
427	Cross-validation	0.7679738562091504
428	Cross-validation	0.7287581699346405
429	Cross-validation	0.7363834422657952
430	Cross-validation	0.760989010989011
431	Cross-validation	0.7015250544662309
432	Cross-validation	0.7683369644153958
433	Cross-validation	0.8053740014524328
434	Cross-validation	0.7948438634713144
435	Cross-validation	0.7348901098901098
436	Cross-validation	0.75599128540305
437	Cross-validation	0.7080610021786492
438	Cross-validation	0.7509077705156136
439	Cross-validation	0.741830065359477
440	Cross-validation	0.7173763736263736
441	Cross-validation	0.7207697893972403
442	Cross-validation	0.6706608569353668
443	Cross-validation	0.7458242556281773
444	Cross-validation	0.7926652142338417
445	Cross-validation	0.6315247252747253
446	Cross-validation	0.6732026143790849
447	Cross-validation	0.74400871459695
448	Cross-validation	0.7454611474219316
449	Cross-validation	0.8195352214960058
450	Cross-validation	0.7218406593406594
451	Cross-validation	0.7051561365286856
452	Cross-validation	0.7716049382716049
453	Cross-validation	0.7465504720406682
454	Cross-validation	0.7095134350036311
455	Cross-validation	0.7785027472527474
456	Cross-validation	0.7799564270152505
457	Cross-validation	0.7018881626724763
458	Cross-validation	0.7817719680464777
459	Cross-validation	0.7236746550472041
460	Cross-validation	0.801510989010989
461	Cross-validation	0.7625272331154683
462	Cross-validation	0.7385620915032679
463	Cross-validation	0.6986201888162672
464	Cross-validation	0.7258533042846769
465	Cross-validation	0.7087912087912088
466	Cross-validation	0.6750181554103123
467	Cross-validation	0.7647058823529412
468	Cross-validation	0.7737835875090777
469	Cross-validation	0.8424110384894699
470	Cross-validation	0.7822802197802198
471	Cross-validation	0.848946986201888
472	Cross-validation	0.6303558460421205
473	Cross-validation	0.7218591140159767
474	Cross-validation	0.8104575163398692
475	Cross-validation	0.7445054945054945
476	Cross-validation	0.7429193899782136
477	Cross-validation	0.6775599128540304
478	Cross-validation	0.7901234567901234
479	Cross-validation	0.7937545388525781
480	Cross-validation	0.7269917582417583
481	Cross-validation	0.8140885984023238
482	Cross-validation	0.7204066811909948
483	Cross-validation	0.7962962962962963
484	Cross-validation	0.7374727668845317
485	Cross-validation	0.7338598901098902
486	Cross-validation	0.7374727668845317
487	Cross-validation	0.7167755991285403
488	Cross-validation	0.7745098039215685
489	Cross-validation	0.8478576615831517
490	Cross-validation	0.7293956043956045
491	Cross-validation	0.816630355846042
492	Cross-validation	0.7178649237472766
493	Cross-validation	0.8326071169208424
494	Cross-validation	0.7334785766158315
495	Cross-validation	0.8509615384615384
496	Cross-validation	0.7788671023965142
497	Cross-validation	0.7298474945533768
498	Cross-validation	0.6873638344226578
499	Cross-validation	0.6652142338416848
500	Cross-validation	0.7782285327924273
501	Cross-validation	0.8364285714285714
502	Cross-validation	0.7667857142857143
503	Cross-validation	0.7553571428571428
504	Cross-validation	0.7678571428571429
505	Cross-validation	0.7846517917511833
506	Cross-validation	0.8260714285714287
507	Cross-validation	0.7378571428571429
508	Cross-validation	0.8092857142857143
509	Cross-validation	0.8153571428571428
510	Cross-validation	0.7728194726166329
511	Cross-validation	0.8110714285714286
512	Cross-validation	0.7946428571428572
513	Cross-validation	0.739642857142857
514	Cross-validation	0.8492857142857142
515	Cross-validation	0.8049357674104124
516	Cross-validation	0.8103571428571428
517	Cross-validation	0.7032142857142857
518	Cross-validation	0.8189285714285715
519	Cross-validation	0.8342857142857142
520	Cross-validation	0.8089925625422583
521	Cross-validation	0.8657142857142857
522	Cross-validation	0.7449999999999999
523	Cross-validation	0.7617857142857144
524	Cross-validation	0.7596428571428572
525	Cross-validation	0.7660581473968897
526	Cross-validation	0.7939285714285714
527	Cross-validation	0.7953571428571428
528	Cross-validation	0.7575000000000001
529	Cross-validation	0.8107142857142857
530	Cross-validation	0.8384043272481406
531	Cross-validation	0.8446428571428571
532	Cross-validation	0.7342857142857143
533	Cross-validation	0.7585714285714286
534	Cross-validation	0.7771428571428572
535	Cross-validation	0.7359702501690332
536	Cross-validation	0.7853571428571429
537	Cross-validation	0.8539285714285714
538	Cross-validation	0.8296428571428571
539	Cross-validation	0.7653571428571428
540	Cross-validation	0.8536173089925625
541	Cross-validation	0.7714285714285714
542	Cross-validation	0.7010714285714287
543	Cross-validation	0.8560714285714286
544	Cross-validation	0.7860714285714286
545	Cross-validation	0.8495605138607167
546	Cross-validation	0.6575
547	Cross-validation	0.84
548	Cross-validation	0.7889285714285714
549	Cross-validation	0.7778571428571429
550	Cross-validation	0.7694388100067613
551	Cross-validation	0.7775
552	Cross-validation	0.7825
553	Cross-validation	0.7642857142857143
554	Cross-validation	0.7653571428571428
555	Cross-validation	0.8110209601081813
556	Cross-validation	0.7753571428571429
557	Cross-validation	0.6935714285714285
558	Cross-validation	0.7121428571428571
559	Cross-validation	0.807142857142857
560	Cross-validation	0.8451656524678837
561	Cross-validation	0.7846428571428571
562	Cross-validation	0.6396428571428572
563	Cross-validation	0.8253571428571429
564	Cross-validation	0.7989285714285715
565	Cross-validation	0.7873563218390804
566	Cross-validation	0.8539285714285715
567	Cross-validation	0.7332142857142857
568	Cross-validation	0.8103571428571428
569	Cross-validation	0.7889285714285715
570	Cross-validation	0.7258282623394184
571	Cross-validation	0.8207142857142856
572	Cross-validation	0.8107142857142857
573	Cross-validation	0.7885714285714286
574	Cross-validation	0.7975000000000001
575	Cross-validation	0.7471264367816093
576	Cross-validation	0.7814285714285714
577	Cross-validation	0.7964285714285715
578	Cross-validation	0.8164285714285715
579	Cross-validation	0.775
580	Cross-validation	0.773495605138607
581	Cross-validation	0.7782142857142856
582	Cross-validation	0.8135714285714285
583	Cross-validation	0.7728571428571429
584	Cross-validation	0.7942857142857143
585	Cross-validation	0.7116294793779581
586	Cross-validation	0.8410714285714286
587	Cross-validation	0.7846428571428572
588	Cross-validation	0.844642857142857
589	Cross-validation	0.7132142857142857
590	Cross-validation	0.7177146720757268
591	Cross-validation	0.8192857142857143
592	Cross-validation	0.7671428571428571
593	Cross-validation	0.8107142857142858
594	Cross-validation	0.8207142857142857
595	Cross-validation	0.7332657200811358
596	Cross-validation	0.8407142857142857
597	Cross-validation	0.745357142857143
598	Cross-validation	0.8346428571428571
599	Cross-validation	0.7200000000000001
600	Cross-validation	0.7332657200811359
601	Cross-validation	0.7357142857142859
602	Cross-validation	0.7782142857142857
603	Cross-validation	0.7814285714285716
604	Cross-validation	0.8289285714285715
605	Cross-validation	0.8137254901960784
606	Cross-validation	0.7357142857142857
607	Cross-validation	0.8110714285714286
608	Cross-validation	0.8242857142857142
609	Cross-validation	0.7985714285714285
610	Cross-validation	0.7650439486139283
611	Cross-validation	0.8485714285714285
612	Cross-validation	0.7560714285714286
613	Cross-validation	0.8021428571428573
614	Cross-validation	0.8407142857142857
615	Cross-validation	0.8194726166328601
616	Cross-validation	0.8371428571428571
617	Cross-validation	0.8396428571428571
618	Cross-validation	0.7882142857142858
619	Cross-validation	0.7403571428571429
620	Cross-validation	0.8120351588911426
621	Cross-validation	0.7814285714285714
622	Cross-validation	0.8307142857142857
623	Cross-validation	0.8196428571428571
624	Cross-validation	0.775
625	Cross-validation	0.7017416545718432
626	Cross-validation	0.7474600870827286
627	Cross-validation	0.7630188679245282
628	Cross-validation	0.7377358490566037
629	Cross-validation	0.6928301886792453
630	Cross-validation	0.6451378809869376
631	Cross-validation	0.7496371552975326
632	Cross-validation	0.7026415094339622
633	Cross-validation	0.7716981132075471
634	Cross-validation	0.7275471698113208
635	Cross-validation	0.7202467343976777
636	Cross-validation	0.7532656023222061
637	Cross-validation	0.6554716981132076
638	Cross-validation	0.7045283018867925
639	Cross-validation	0.6830188679245283
640	Cross-validation	0.7518142235123367
641	Cross-validation	0.7514513788098695
642	Cross-validation	0.7332075471698114
643	Cross-validation	0.7686792452830189
644	Cross-validation	0.7588679245283018
645	Cross-validation	0.6447750362844703
646	Cross-validation	0.8007982583454282
647	Cross-validation	0.7475471698113207
648	Cross-validation	0.7230188679245283
649	Cross-validation	0.6950943396226416
650	Cross-validation	0.6915820029027576
651	Cross-validation	0.6781567489114658
652	Cross-validation	0.750943396226415
653	Cross-validation	0.7830188679245282
654	Cross-validation	0.6347169811320754
655	Cross-validation	0.7576197387518143
656	Cross-validation	0.6933962264150944
657	Cross-validation	0.7490566037735847
658	Cross-validation	0.6649056603773584
659	Cross-validation	0.7173584905660378
660	Cross-validation	0.6919448476052249
661	Cross-validation	0.7594339622641509
662	Cross-validation	0.7520754716981133
663	Cross-validation	0.6524528301886793
664	Cross-validation	0.7505660377358491
665	Cross-validation	0.6455007256894049
666	Cross-validation	0.6857764876632801
667	Cross-validation	0.7339622641509435
668	Cross-validation	0.6573584905660378
669	Cross-validation	0.7290566037735848
670	Cross-validation	0.7140783744557329
671	Cross-validation	0.7790275761973875
672	Cross-validation	0.7026415094339623
673	Cross-validation	0.6796226415094341
674	Cross-validation	0.7332075471698114
675	Cross-validation	0.6904934687953556
676	Cross-validation	0.7137155297532657
677	Cross-validation	0.6667924528301887
678	Cross-validation	0.6184905660377359
679	Cross-validation	0.7728301886792454
680	Cross-validation	0.7489114658925979
681	Cross-validation	0.7242380261248185
682	Cross-validation	0.7475471698113209
683	Cross-validation	0.6316981132075471
684	Cross-validation	0.7381132075471698
685	Cross-validation	0.7213352685050799
686	Cross-validation	0.7510885341074021
687	Cross-validation	0.6660377358490566
688	Cross-validation	0.6784905660377359
689	Cross-validation	0.6113207547169811
690	Cross-validation	0.6063134978229318
691	Cross-validation	0.7732220609579101
692	Cross-validation	0.6724528301886792
693	Cross-validation	0.729811320754717
694	Cross-validation	0.7075471698113208
695	Cross-validation	0.7314949201741655
696	Cross-validation	0.7082728592162554
697	Cross-validation	0.7222641509433962
698	Cross-validation	0.7366037735849056
699	Cross-validation	0.7524528301886793
700	Cross-validation	0.741654571843251
701	Cross-validation	0.7108127721335269
702	Cross-validation	0.6818867924528302
703	Cross-validation	0.6381132075471698
704	Cross-validation	0.7233962264150944
705	Cross-validation	0.7322206095791002
706	Cross-validation	0.6904934687953556
707	Cross-validation	0.8139622641509434
708	Cross-validation	0.718867924528302
709	Cross-validation	0.6656603773584906
710	Cross-validation	0.8283744557329463
711	Cross-validation	0.7050072568940493
712	Cross-validation	0.6977358490566038
713	Cross-validation	0.6743396226415094
714	Cross-validation	0.7445283018867925
715	Cross-validation	0.660377358490566
716	Cross-validation	0.7532656023222061
717	Cross-validation	0.799245283018868
718	Cross-validation	0.6845283018867925
719	Cross-validation	0.630566037735849
720	Cross-validation	0.7238751814223513
721	Cross-validation	0.7568940493468795
722	Cross-validation	0.7675471698113207
723	Cross-validation	0.6381132075471698
724	Cross-validation	0.7781132075471698
725	Cross-validation	0.7184325108853411
726	Cross-validation	0.6309869375907112
727	Cross-validation	0.7460377358490566
728	Cross-validation	0.7384905660377358
729	Cross-validation	0.8249056603773586
730	Cross-validation	0.6647314949201741
731	Cross-validation	0.8211175616835994
732	Cross-validation	0.8347169811320755
733	Cross-validation	0.7018867924528303
734	Cross-validation	0.6445283018867924
735	Cross-validation	0.7957184325108853
736	Cross-validation	0.6313497822931785
737	Cross-validation	0.7177358490566037
738	Cross-validation	0.7403773584905661
739	Cross-validation	0.7011320754716981
740	Cross-validation	0.7558055152394776
741	Cross-validation	0.6973875181422351
742	Cross-validation	0.7581132075471697
743	Cross-validation	0.6879245283018868
744	Cross-validation	0.6637735849056603
745	Cross-validation	0.6560232220609579
746	Cross-validation	0.7539912917271409
747	Cross-validation	0.6732075471698113
748	Cross-validation	0.7049056603773585
749	Cross-validation	0.6724528301886793
750	Cross-validation	0.7296551724137932
751	Cross-validation	0.7975862068965517
752	Cross-validation	0.7265517241379311
753	Cross-validation	0.7491203377902885
754	Cross-validation	0.8527696793002916
755	Cross-validation	0.7979310344827586
756	Cross-validation	0.7906896551724137
757	Cross-validation	0.7689655172413793
758	Cross-validation	0.8240675580577058
759	Cross-validation	0.6836734693877551
760	Cross-validation	0.6893103448275861
761	Cross-validation	0.7217241379310345
762	Cross-validation	0.8310344827586207
