"x"
16695.034
15890.891
15714.722
15895.161
16416.636
16309.55
16323.982
16412.431
15653.735
15841.768
16033.615
15336.764
15796.555
15792.867
15751.609
16152.836
16103.607
14141.588
13666.916
14428.046
14101.968
14279.054
15942.419
16301.915
15597.766
16231.763
15432.378
16073.041
16234.539
16362.9
16075.575
16028.108
15972.316
15855.433
12300.441
12362.795
12350.424
12412.357
12741.944
12632.049
12330.034
12171.665
12583.583
12266.961
15799.857
16022.863
16331.64
16616.386
16303.272
16248.938
16171.847
16136.482
16390.536
16366.747
15989.944
15725.501
15549.727
16098.937
16127.879
16309.698
16119.412
16062.138
16246.075
15942.538
16229.704
16544.492
16299.243
16381.299
15755.499
16437.662
16264.454
16620.502
16462.653
15894.948
16476.6
16351.694
16301.375
15982.076
16652.802
16309.463
16537.719
16597.178
15672.191
16688.882
16537.224
16790.663
16496.26
16408.154
15315.534
16404.471
15886.885
16657.323
16472.077
16380.09
16314.22
15630.205
16156.453
16250.602
15575.66
15339.084
