cv_aucs,test_aucs,model
0.5921666666666666,0.6666666666666666,L2_Logistic_Regression
0.2657222222222222,0.6666666666666666,L2_Logistic_Regression
0.678611111111111,0.5,L2_Logistic_Regression
0.4325555555555555,0.6666666666666666,L2_Logistic_Regression
0.5877222222222223,0.6666666666666666,L2_Logistic_Regression
0.675611111111111,0.3333333333333333,L2_Logistic_Regression
0.6066666666666667,1,L2_Logistic_Regression
0.7006111111111111,0.6666666666666666,L2_Logistic_Regression
0.4535,0.3333333333333333,L2_Logistic_Regression
0.6991111111111111,1,L2_Logistic_Regression
0.5645,0.5,L2_Logistic_Regression
0.3962777777777778,1,L2_Logistic_Regression
0.6393333333333333,0.5,L2_Logistic_Regression
0.5297777777777778,0.5,L2_Logistic_Regression
0.6290555555555556,0.8333333333333333,L2_Logistic_Regression
0.6877777777777778,0.6666666666666666,L2_Logistic_Regression
0.7610555555555556,1,L2_Logistic_Regression
0.6513888888888889,0.5,L2_Logistic_Regression
0.23033333333333333,0.6666666666666666,L2_Logistic_Regression
0.5540555555555555,0.5,L2_Logistic_Regression
0.41088888888888886,1,L2_Logistic_Regression
0.6110555555555556,0.6666666666666666,L2_Logistic_Regression
0.6058333333333333,0.6666666666666666,L2_Logistic_Regression
0.733,0.6666666666666666,L2_Logistic_Regression
0.37133333333333335,0.5,L2_Logistic_Regression
0.4776666666666667,0.6666666666666666,L2_Logistic_Regression
0.6545,1,L2_Logistic_Regression
0.3848333333333333,0.6666666666666666,L2_Logistic_Regression
0.7116666666666667,0.5,L2_Logistic_Regression
0.7527222222222222,0.6666666666666666,L2_Logistic_Regression
0.6476111111111111,0.8333333333333333,L2_Logistic_Regression
0.8859444444444444,0.5,L2_Logistic_Regression
0.36433333333333334,1,L2_Logistic_Regression
0.7658888888888888,1,L2_Logistic_Regression
0.6806666666666666,0.6666666666666666,L2_Logistic_Regression
0.4905,1,L2_Logistic_Regression
0.523,0.8333333333333333,L2_Logistic_Regression
0.4187222222222222,0.6666666666666666,L2_Logistic_Regression
0.6815555555555556,0.5,L2_Logistic_Regression
0.6900555555555555,1,L2_Logistic_Regression
0.7082777777777778,0.6666666666666666,L2_Logistic_Regression
0.6951111111111111,1,L2_Logistic_Regression
0.5655,1,L2_Logistic_Regression
0.44477777777777777,0.6666666666666666,L2_Logistic_Regression
0.6234444444444445,0.5,L2_Logistic_Regression
0.4105,0.8333333333333333,L2_Logistic_Regression
0.5694444444444444,1,L2_Logistic_Regression
0.5965,1,L2_Logistic_Regression
0.42944444444444446,1,L2_Logistic_Regression
0.5883333333333334,0.8333333333333333,L2_Logistic_Regression
0.5101111111111111,0.5,L2_Logistic_Regression
0.5282777777777777,0.6666666666666666,L2_Logistic_Regression
0.5910555555555556,0.6666666666666666,L2_Logistic_Regression
0.4746666666666667,0.6666666666666666,L2_Logistic_Regression
0.5738888888888889,0.6666666666666666,L2_Logistic_Regression
0.4638333333333333,0.6666666666666666,L2_Logistic_Regression
0.6384444444444445,0.6666666666666666,L2_Logistic_Regression
0.5416111111111112,1,L2_Logistic_Regression
0.7653888888888889,1,L2_Logistic_Regression
0.37127777777777776,0.6666666666666666,L2_Logistic_Regression
0.5422777777777777,0.5,L2_Logistic_Regression
0.6229444444444444,0.6666666666666666,L2_Logistic_Regression
0.479,0.5,L2_Logistic_Regression
0.38911111111111113,1,L2_Logistic_Regression
0.5784444444444444,0.6666666666666666,L2_Logistic_Regression
0.5536666666666666,0.6666666666666666,L2_Logistic_Regression
0.5537222222222222,0.6666666666666666,L2_Logistic_Regression
0.7097222222222223,0.5,L2_Logistic_Regression
0.5970555555555556,0.3333333333333333,L2_Logistic_Regression
0.43666666666666665,0.6666666666666666,L2_Logistic_Regression
0.3351111111111111,0.6666666666666666,L2_Logistic_Regression
0.6234444444444445,0.5,L2_Logistic_Regression
0.5901666666666666,0.6666666666666666,L2_Logistic_Regression
0.5581111111111111,0.5,L2_Logistic_Regression
0.6635,1,L2_Logistic_Regression
0.46849999999999997,0.6666666666666666,L2_Logistic_Regression
0.4756666666666667,0.6666666666666666,L2_Logistic_Regression
0.8475555555555555,0.6666666666666666,L2_Logistic_Regression
0.4657222222222222,0.8333333333333333,L2_Logistic_Regression
0.5791111111111111,0.6666666666666666,L2_Logistic_Regression
0.7611111111111111,0.6666666666666666,L2_Logistic_Regression
0.6411111111111111,1,L2_Logistic_Regression
0.41638888888888886,0.6666666666666666,L2_Logistic_Regression
0.7525,0.8333333333333333,L2_Logistic_Regression
0.6391111111111111,0.6666666666666666,L2_Logistic_Regression
0.7308888888888889,0.6666666666666666,L2_Logistic_Regression
0.7112777777777778,0.5,L2_Logistic_Regression
0.389,0.5,L2_Logistic_Regression
0.5736111111111111,0.6666666666666666,L2_Logistic_Regression
0.2723333333333333,1,L2_Logistic_Regression
0.8592777777777778,0.5,L2_Logistic_Regression
0.6895555555555556,0.6666666666666666,L2_Logistic_Regression
0.7494444444444445,0.6666666666666666,L2_Logistic_Regression
0.7488888888888889,0.5,L2_Logistic_Regression
0.30027777777777775,0.5,L2_Logistic_Regression
0.6026666666666667,0.6666666666666666,L2_Logistic_Regression
0.3972777777777778,0.6666666666666666,L2_Logistic_Regression
0.921,0.6666666666666666,L2_Logistic_Regression
0.40344444444444444,0.6666666666666666,L2_Logistic_Regression
0.5057222222222222,0.6666666666666666,L2_Logistic_Regression
