"cv_aucs","test_aucs","model"
0.763521797058382,0.767094017094017,"L1_Linear_SVM"
0.776082833704785,0.773931623931624,"L1_Linear_SVM"
0.785924774949165,0.728846153846154,"L1_Linear_SVM"
0.73322032834228,0.72991452991453,"L1_Linear_SVM"
0.774560797731529,0.752991452991453,"L1_Linear_SVM"
0.765764719423256,0.801709401709402,"L1_Linear_SVM"
0.78209912874547,0.730982905982906,"L1_Linear_SVM"
0.774708942391869,0.686324786324786,"L1_Linear_SVM"
0.777695857878785,0.767948717948718,"L1_Linear_SVM"
0.773654403532452,0.747435897435897,"L1_Linear_SVM"
0.764747412918145,0.783119658119658,"L1_Linear_SVM"
0.758870412224071,0.811965811965812,"L1_Linear_SVM"
0.814819087380063,0.63034188034188,"L1_Linear_SVM"
0.778079647591843,0.758119658119658,"L1_Linear_SVM"
0.759843249172517,0.8,"L1_Linear_SVM"
0.777604433701995,0.741025641025641,"L1_Linear_SVM"
0.755093944118334,0.69957264957265,"L1_Linear_SVM"
0.75697300087544,0.819230769230769,"L1_Linear_SVM"
0.770078833188589,0.767948717948718,"L1_Linear_SVM"
0.762531521068107,0.729059829059829,"L1_Linear_SVM"
0.765723999260585,0.79017094017094,"L1_Linear_SVM"
0.765995307153844,0.844230769230769,"L1_Linear_SVM"
0.781721965868307,0.742307692307692,"L1_Linear_SVM"
0.784399425557962,0.732478632478632,"L1_Linear_SVM"
0.782706007401129,0.733974358974359,"L1_Linear_SVM"
0.803153240348362,0.704273504273504,"L1_Linear_SVM"
0.774484763509154,0.763247863247863,"L1_Linear_SVM"
0.7247292588756,0.741452991452991,"L1_Linear_SVM"
0.755248454028942,0.791239316239316,"L1_Linear_SVM"
0.764993870176797,0.805128205128205,"L1_Linear_SVM"
0.774401056108373,0.79957264957265,"L1_Linear_SVM"
0.765522927108293,0.733760683760684,"L1_Linear_SVM"
0.745943330089672,0.814957264957265,"L1_Linear_SVM"
0.759729895400627,0.798076923076923,"L1_Linear_SVM"
0.717481767481768,0.718803418803419,"L1_Linear_SVM"
0.781042627993847,0.745726495726496,"L1_Linear_SVM"
0.790530556689093,0.707051282051282,"L1_Linear_SVM"
0.747572136596527,0.784188034188034,"L1_Linear_SVM"
0.773691417898735,0.732692307692308,"L1_Linear_SVM"
0.772343336367727,0.769444444444444,"L1_Linear_SVM"
0.772108606864704,0.649145299145299,"L1_Linear_SVM"
0.776370185516527,0.738888888888889,"L1_Linear_SVM"
0.773532766215693,0.785897435897436,"L1_Linear_SVM"
0.787581135142111,0.750213675213675,"L1_Linear_SVM"
0.759430597845232,0.820940170940171,"L1_Linear_SVM"
0.780270427221647,0.761538461538461,"L1_Linear_SVM"
0.776043334275042,0.791239316239316,"L1_Linear_SVM"
0.565122265122265,0.5,"L1_Linear_SVM"
0.782068741215083,0.711752136752137,"L1_Linear_SVM"
0.787296399186643,0.705555555555555,"L1_Linear_SVM"
0.78592329263061,0.709188034188034,"L1_Linear_SVM"
0.768113671162452,0.747863247863248,"L1_Linear_SVM"
0.765350411386997,0.808119658119658,"L1_Linear_SVM"
0.764022035973255,0.769230769230769,"L1_Linear_SVM"
0.773217293949001,0.738888888888889,"L1_Linear_SVM"
0.787139142626948,0.66965811965812,"L1_Linear_SVM"
0.770029437102608,0.778205128205128,"L1_Linear_SVM"
0.759624781576001,0.839316239316239,"L1_Linear_SVM"
0.764355470453031,0.756410256410256,"L1_Linear_SVM"
0.78611529648115,0.73034188034188,"L1_Linear_SVM"
