names	imp	sd_imp
Otu00931	0.6673076923076923	0.04403534446077311
Otu01011	0.6673076923076923	0.04377242208761084
Otu01072	0.6673076923076923	0.043809275607973285
Otu01074	0.6673076923076923	0.043731787513288496
Otu01175	0.6673076923076923	0.04377805702049585
Otu01219	0.6673076923076923	0.043866479140873736
Otu01246	0.6673076923076923	0.0438806355269147
Otu01444	0.6673076923076923	0.04383939196016705
Otu01456	0.6673076923076923	0.04374290802813916
Otu01652	0.6673076923076923	0.04369622177155691
Otu01791	0.6673076923076923	0.043606865719761724
Otu01798	0.6673076923076923	0.04375145759006857
Otu01820	0.6673076923076923	0.043703652418583226
Otu01877	0.6673076923076923	0.043858527556225727
Otu01894	0.6673076923076923	0.04377837158148352
Otu01957	0.6673076923076923	0.04377901539207761
Otu01987	0.6673076923076923	0.043838007529139515
Otu02019	0.6673076923076923	0.0439376586682773
