names	mean_imp	sd_imp
Otu00062	0.7438482905982906	0.04114557142241081
Otu00063	0.7438482905982906	0.04114557142241081
Otu00064	0.7438482905982906	0.04114557142241081
Otu00065	0.7438482905982906	0.04114557142241081
Otu00066	0.7438482905982906	0.04114557142241081
Otu00067	0.7438482905982906	0.04114557142241081
Otu00068	0.7438482905982906	0.04114557142241081
Otu00069	0.7438482905982906	0.04114557142241081
Otu00070	0.7438482905982906	0.04114557142241081
Otu00071	0.7438482905982906	0.04114557142241081
Otu00072	0.7438482905982906	0.04114557142241081
Otu00073	0.7438482905982906	0.04114557142241081
Otu00074	0.7438482905982906	0.04114557142241081
Otu00075	0.7438482905982906	0.04114557142241081
Otu00076	0.7438482905982906	0.04114557142241081
Otu00077	0.7438482905982906	0.04114557142241081
Otu00078	0.7438482905982906	0.04114557142241081
Otu00079	0.7438482905982906	0.04114557142241081
Otu00080	0.7438482905982906	0.04114557142241081
Otu00081	0.7438482905982906	0.04114557142241081
Otu00082	0.7438482905982906	0.04114557142241081
Otu00083	0.7438482905982906	0.04114557142241081
Otu00084	0.7438482905982906	0.04114557142241081
Otu00085	0.7438482905982906	0.04114557142241081
Otu00086	0.7438482905982906	0.04114557142241081
Otu00087	0.7438482905982906	0.04114557142241081
Otu00088	0.7438482905982906	0.04114557142241081
Otu00089	0.7438482905982906	0.04114557142241081
Otu00091	0.7438482905982906	0.04114557142241081
Otu00092	0.7438482905982906	0.04114557142241081
Otu00093	0.7438482905982906	0.04114557142241081
Otu00094	0.7438482905982906	0.04114557142241081
Otu00095	0.7438482905982906	0.04114557142241081
Otu00096	0.7438482905982906	0.04114557142241081
Otu00097	0.7438482905982906	0.04114557142241081
Otu00098	0.7438482905982906	0.04114557142241081
Otu00099	0.7438482905982906	0.04114557142241081
Otu00100	0.7438482905982906	0.04114557142241081
Otu00101	0.7438482905982906	0.04114557142241081
Otu00102	0.7438482905982906	0.04114557142241081
Otu00103	0.7438482905982906	0.04114557142241081
Otu00104	0.7438482905982906	0.04114557142241081
Otu00105	0.7438482905982906	0.04114557142241081
Otu00106	0.7438482905982906	0.04114557142241081
Otu00107	0.7438482905982906	0.04114557142241081
Otu00108	0.7438482905982906	0.04114557142241081
Otu00109	0.7438482905982906	0.04114557142241081
Otu00110	0.7438482905982906	0.04114557142241081
Otu00111	0.7438482905982906	0.04114557142241081
Otu00112	0.7438482905982906	0.04114557142241081
Otu00113	0.7438482905982906	0.04114557142241081
Otu00114	0.7438482905982906	0.04114557142241081
Otu00116	0.7438482905982906	0.04114557142241081
Otu00117	0.7438482905982906	0.04114557142241081
Otu00118	0.7438482905982906	0.04114557142241081
Otu00119	0.7438482905982906	0.04114557142241081
Otu00120	0.7438482905982906	0.04114557142241081
Otu00121	0.7438482905982906	0.04114557142241081
Otu00122	0.7438482905982906	0.04114557142241081
Otu00123	0.7438482905982906	0.04114557142241081
Otu00124	0.7438482905982906	0.04114557142241081
Otu00125	0.7438482905982906	0.04114557142241081
Otu00126	0.7438482905982906	0.04114557142241081
Otu00127	0.7438482905982906	0.04114557142241081
Otu00128	0.7438482905982906	0.04114557142241081
Otu00129	0.7438482905982906	0.04114557142241081
Otu00130	0.7438482905982906	0.04114557142241081
Otu00131	0.7438482905982906	0.04114557142241081
Otu00132	0.7438482905982906	0.04114557142241081
Otu00133	0.7438482905982906	0.04114557142241081
Otu00134	0.7438482905982906	0.04114557142241081
Otu00135	0.7438482905982906	0.04114557142241081
Otu00136	0.7438482905982906	0.04114557142241081
Otu00137	0.7438482905982906	0.04114557142241081
Otu00139	0.7438482905982906	0.04114557142241081
Otu00140	0.7438482905982906	0.04114557142241081
Otu00141	0.7438482905982906	0.04114557142241081
Otu00142	0.7438482905982906	0.04114557142241081
Otu00143	0.7438482905982906	0.04114557142241081
Otu00144	0.7438482905982906	0.04114557142241081
Otu00145	0.7438482905982906	0.04114557142241081
Otu00146	0.7438482905982906	0.04114557142241081
Otu00147	0.7438482905982906	0.04114557142241081
Otu00148	0.7438482905982906	0.04114557142241081
Otu00149	0.7438482905982906	0.04114557142241081
Otu00150	0.7438482905982906	0.04114557142241081
Otu00151	0.7438482905982906	0.04114557142241081
Otu00152	0.7438482905982906	0.04114557142241081
Otu00153	0.7438482905982906	0.04114557142241081
Otu00154	0.7438482905982906	0.04114557142241081
Otu00156	0.7438482905982906	0.04114557142241081
Otu00157	0.7438482905982906	0.04114557142241081
Otu00158	0.7438482905982906	0.04114557142241081
Otu00159	0.7438482905982906	0.04114557142241081
Otu00160	0.7438482905982906	0.04114557142241081
Otu00161	0.7438482905982906	0.04114557142241081
Otu00162	0.7438482905982906	0.04114557142241081
Otu00163	0.7438482905982906	0.04114557142241081
Otu00164	0.7438482905982906	0.04114557142241081
Otu00166	0.7438482905982906	0.04114557142241081
Otu00167	0.7438482905982906	0.04114557142241081
Otu00169	0.7438482905982906	0.04114557142241081
Otu00170	0.7438482905982906	0.04114557142241081
Otu00171	0.7438482905982906	0.04114557142241081
Otu00172	0.7438482905982906	0.04114557142241081
Otu00173	0.7438482905982906	0.04114557142241081
Otu00174	0.7438482905982906	0.04114557142241081
Otu00175	0.7438482905982906	0.04114557142241081
Otu00176	0.7438482905982906	0.04114557142241081
Otu00177	0.7438482905982906	0.04114557142241081
Otu00178	0.7438482905982906	0.04114557142241081
Otu00179	0.7438482905982906	0.04114557142241081
Otu00180	0.7438482905982906	0.04114557142241081
Otu00181	0.7438482905982906	0.04114557142241081
Otu00182	0.7438482905982906	0.04114557142241081
Otu00183	0.7438482905982906	0.04114557142241081
Otu00184	0.7438482905982906	0.04114557142241081
Otu00186	0.7438482905982906	0.04114557142241081
Otu00187	0.7438482905982906	0.04114557142241081
Otu00188	0.7438482905982906	0.04114557142241081
Otu00189	0.7438482905982906	0.04114557142241081
Otu00190	0.7438482905982906	0.04114557142241081
Otu00191	0.7438482905982906	0.04114557142241081
Otu00192	0.7438482905982906	0.04114557142241081
Otu00193	0.7438482905982906	0.04114557142241081
Otu00194	0.7438482905982906	0.04114557142241081
Otu00195	0.7438482905982906	0.04114557142241081
Otu00196	0.7438482905982906	0.04114557142241081
Otu00197	0.7438482905982906	0.04114557142241081
Otu00198	0.7438482905982906	0.04114557142241081
Otu00199	0.7438482905982906	0.04114557142241081
Otu00200	0.7438482905982906	0.04114557142241081
Otu00201	0.7438482905982906	0.04114557142241081
Otu00202	0.7438482905982906	0.04114557142241081
Otu00203	0.7438482905982906	0.04114557142241081
Otu00204	0.7438482905982906	0.04114557142241081
Otu00205	0.7438482905982906	0.04114557142241081
Otu00207	0.7438482905982906	0.04114557142241081
Otu00208	0.7438482905982906	0.04114557142241081
Otu00209	0.7438482905982906	0.04114557142241081
Otu00210	0.7438482905982906	0.04114557142241081
Otu00211	0.7438482905982906	0.04114557142241081
Otu00212	0.7438482905982906	0.04114557142241081
Otu00213	0.7438482905982906	0.04114557142241081
Otu00214	0.7438482905982906	0.04114557142241081
Otu00215	0.7438482905982906	0.04114557142241081
Otu00216	0.7438482905982906	0.04114557142241081
Otu00217	0.7438482905982906	0.04114557142241081
Otu00218	0.7438482905982906	0.04114557142241081
Otu00219	0.7438482905982906	0.04114557142241081
Otu00220	0.7438482905982906	0.04114557142241081
Otu00221	0.7438482905982906	0.04114557142241081
Otu00222	0.7438482905982906	0.04114557142241081
Otu00223	0.7438482905982906	0.04114557142241081
Otu00224	0.7438482905982906	0.04114557142241081
Otu00225	0.7438482905982906	0.04114557142241081
Otu00226	0.7438482905982906	0.04114557142241081
Otu00227	0.7438482905982906	0.04114557142241081
Otu00228	0.7438482905982906	0.04114557142241081
Otu00229	0.7438482905982906	0.04114557142241081
Otu00230	0.7438482905982906	0.04114557142241081
Otu00231	0.7438482905982906	0.04114557142241081
Otu00232	0.7438482905982906	0.04114557142241081
Otu00233	0.7438482905982906	0.04114557142241081
Otu00234	0.7438482905982906	0.04114557142241081
Otu00235	0.7438482905982906	0.04114557142241081
Otu00236	0.7438482905982906	0.04114557142241081
Otu00237	0.7438482905982906	0.04114557142241081
Otu00238	0.7438482905982906	0.04114557142241081
Otu00239	0.7438482905982906	0.04114557142241081
Otu00240	0.7438482905982906	0.04114557142241081
Otu00241	0.7438482905982906	0.04114557142241081
Otu00242	0.7438482905982906	0.04114557142241081
Otu00243	0.7438482905982906	0.04114557142241081
Otu00244	0.7438482905982906	0.04114557142241081
Otu00245	0.7438482905982906	0.04114557142241081
Otu00247	0.7438482905982906	0.04114557142241081
Otu00248	0.7438482905982906	0.04114557142241081
Otu00249	0.7438482905982906	0.04114557142241081
Otu00250	0.7438482905982906	0.04114557142241081
Otu00251	0.7438482905982906	0.04114557142241081
Otu00252	0.7438482905982906	0.04114557142241081
Otu00253	0.7438482905982906	0.04114557142241081
Otu00254	0.7438482905982906	0.04114557142241081
Otu00255	0.7438482905982906	0.04114557142241081
Otu00256	0.7438482905982906	0.04114557142241081
Otu00257	0.7438482905982906	0.04114557142241081
Otu00258	0.7438482905982906	0.04114557142241081
Otu00259	0.7438482905982906	0.04114557142241081
Otu00260	0.7438482905982906	0.04114557142241081
Otu00261	0.7438482905982906	0.04114557142241081
Otu00262	0.7438482905982906	0.04114557142241081
Otu00263	0.7438482905982906	0.04114557142241081
Otu00264	0.7438482905982906	0.04114557142241081
Otu00265	0.7438482905982906	0.04114557142241081
Otu00267	0.7438482905982906	0.04114557142241081
Otu00268	0.7438482905982906	0.04114557142241081
Otu00269	0.7438482905982906	0.04114557142241081
Otu00270	0.7438482905982906	0.04114557142241081
Otu00271	0.7438482905982906	0.04114557142241081
Otu00272	0.7438482905982906	0.04114557142241081
Otu00273	0.7438482905982906	0.04114557142241081
Otu00274	0.7438482905982906	0.04114557142241081
Otu00275	0.7438482905982906	0.04114557142241081
Otu00276	0.7438482905982906	0.04114557142241081
Otu00277	0.7438482905982906	0.04114557142241081
Otu00278	0.7438482905982906	0.04114557142241081
Otu00279	0.7438482905982906	0.04114557142241081
Otu00280	0.7438482905982906	0.04114557142241081
Otu00281	0.7438482905982906	0.04114557142241081
Otu00282	0.7438482905982906	0.04114557142241081
Otu00283	0.7438482905982906	0.04114557142241081
Otu00284	0.7438482905982906	0.04114557142241081
Otu00285	0.7438482905982906	0.04114557142241081
Otu00286	0.7438482905982906	0.04114557142241081
Otu00287	0.7438482905982906	0.04114557142241081
Otu00289	0.7438482905982906	0.04114557142241081
Otu00290	0.7438482905982906	0.04114557142241081
Otu00291	0.7438482905982906	0.04114557142241081
Otu00292	0.7438482905982906	0.04114557142241081
Otu00293	0.7438482905982906	0.04114557142241081
Otu00294	0.7438482905982906	0.04114557142241081
Otu00295	0.7438482905982906	0.04114557142241081
Otu00296	0.7438482905982906	0.04114557142241081
Otu00297	0.7438482905982906	0.04114557142241081
Otu00298	0.7438482905982906	0.04114557142241081
Otu00299	0.7438482905982906	0.04114557142241081
Otu00300	0.7438482905982906	0.04114557142241081
Otu00301	0.7438482905982906	0.04114557142241081
Otu00302	0.7438482905982906	0.04114557142241081
Otu00303	0.7438482905982906	0.04114557142241081
Otu00304	0.7438482905982906	0.04114557142241081
Otu00305	0.7438482905982906	0.04114557142241081
Otu00306	0.7438482905982906	0.04114557142241081
Otu00307	0.7438482905982906	0.04114557142241081
Otu00308	0.7438482905982906	0.04114557142241081
Otu00310	0.7438482905982906	0.04114557142241081
Otu00311	0.7438482905982906	0.04114557142241081
Otu00312	0.7438482905982906	0.04114557142241081
Otu00313	0.7438482905982906	0.04114557142241081
Otu00314	0.7438482905982906	0.04114557142241081
Otu00315	0.7438482905982906	0.04114557142241081
Otu00316	0.7438482905982906	0.04114557142241081
Otu00317	0.7438482905982906	0.04114557142241081
Otu00318	0.7438482905982906	0.04114557142241081
Otu00319	0.7438482905982906	0.04114557142241081
Otu00320	0.7438482905982906	0.04114557142241081
Otu00321	0.7438482905982906	0.04114557142241081
Otu00322	0.7438482905982906	0.04114557142241081
Otu00323	0.7438482905982906	0.04114557142241081
Otu00324	0.7438482905982906	0.04114557142241081
Otu00325	0.7438482905982906	0.04114557142241081
Otu00326	0.7438482905982906	0.04114557142241081
Otu00327	0.7438482905982906	0.04114557142241081
Otu00328	0.7438482905982906	0.04114557142241081
Otu00329	0.7438482905982906	0.04114557142241081
Otu00330	0.7438482905982906	0.04114557142241081
Otu00331	0.7438482905982906	0.04114557142241081
Otu00332	0.7438482905982906	0.04114557142241081
Otu00333	0.7438482905982906	0.04114557142241081
Otu00334	0.7438482905982906	0.04114557142241081
Otu00335	0.7438482905982906	0.04114557142241081
Otu00336	0.7438482905982906	0.04114557142241081
Otu00337	0.7438482905982906	0.04114557142241081
Otu00338	0.7438482905982906	0.04114557142241081
Otu00339	0.7438482905982906	0.04114557142241081
Otu00340	0.7438482905982906	0.04114557142241081
Otu00341	0.7438482905982906	0.04114557142241081
Otu00342	0.7438482905982906	0.04114557142241081
Otu00343	0.7438482905982906	0.04114557142241081
Otu00344	0.7438482905982906	0.04114557142241081
Otu00345	0.7438482905982906	0.04114557142241081
Otu00346	0.7438482905982906	0.04114557142241081
Otu00347	0.7438482905982906	0.04114557142241081
Otu00348	0.7438482905982906	0.04114557142241081
Otu00349	0.7438482905982906	0.04114557142241081
Otu00350	0.7438482905982906	0.04114557142241081
Otu00351	0.7438482905982906	0.04114557142241081
Otu00352	0.7438482905982906	0.04114557142241081
Otu00353	0.7438482905982906	0.04114557142241081
Otu00354	0.7438482905982906	0.04114557142241081
Otu00355	0.7438482905982906	0.04114557142241081
Otu00356	0.7438482905982906	0.04114557142241081
Otu00357	0.7438482905982906	0.04114557142241081
Otu00358	0.7438482905982906	0.04114557142241081
Otu00359	0.7438482905982906	0.04114557142241081
Otu00360	0.7438482905982906	0.04114557142241081
Otu00361	0.7438482905982906	0.04114557142241081
Otu00362	0.7438482905982906	0.04114557142241081
Otu00363	0.7438482905982906	0.04114557142241081
Otu00364	0.7438482905982906	0.04114557142241081
Otu00365	0.7438482905982906	0.04114557142241081
Otu00366	0.7438482905982906	0.04114557142241081
Otu00367	0.7438482905982906	0.04114557142241081
Otu00368	0.7438482905982906	0.04114557142241081
Otu00369	0.7438482905982906	0.04114557142241081
Otu00370	0.7438482905982906	0.04114557142241081
Otu00371	0.7438482905982906	0.04114557142241081
Otu00372	0.7438482905982906	0.04114557142241081
Otu00373	0.7438482905982906	0.04114557142241081
Otu00374	0.7438482905982906	0.04114557142241081
Otu00375	0.7438482905982906	0.04114557142241081
Otu00376	0.7438482905982906	0.04114557142241081
Otu00377	0.7438482905982906	0.04114557142241081
Otu00378	0.7438482905982906	0.04114557142241081
Otu00379	0.7438482905982906	0.04114557142241081
Otu00380	0.7438482905982906	0.04114557142241081
Otu00381	0.7438482905982906	0.04114557142241081
Otu00382	0.7438482905982906	0.04114557142241081
Otu00383	0.7438482905982906	0.04114557142241081
Otu00384	0.7438482905982906	0.04114557142241081
Otu00385	0.7438482905982906	0.04114557142241081
Otu00386	0.7438482905982906	0.04114557142241081
Otu00387	0.7438482905982906	0.04114557142241081
Otu00388	0.7438482905982906	0.04114557142241081
Otu00389	0.7438482905982906	0.04114557142241081
Otu00390	0.7438482905982906	0.04114557142241081
Otu00391	0.7438482905982906	0.04114557142241081
Otu00392	0.7438482905982906	0.04114557142241081
Otu00393	0.7438482905982906	0.04114557142241081
Otu00394	0.7438482905982906	0.04114557142241081
Otu00395	0.7438482905982906	0.04114557142241081
Otu00396	0.7438482905982906	0.04114557142241081
Otu00397	0.7438482905982906	0.04114557142241081
Otu00398	0.7438482905982906	0.04114557142241081
Otu00399	0.7438482905982906	0.04114557142241081
Otu00400	0.7438482905982906	0.04114557142241081
Otu00401	0.7438482905982906	0.04114557142241081
Otu00402	0.7438482905982906	0.04114557142241081
Otu00403	0.7438482905982906	0.04114557142241081
Otu00404	0.7438482905982906	0.04114557142241081
Otu00405	0.7438482905982906	0.04114557142241081
Otu00406	0.7438482905982906	0.04114557142241081
Otu00407	0.7438482905982906	0.04114557142241081
Otu00408	0.7438482905982906	0.04114557142241081
Otu00409	0.7438482905982906	0.04114557142241081
Otu00410	0.7438482905982906	0.04114557142241081
Otu00411	0.7438482905982906	0.04114557142241081
Otu00412	0.7438482905982906	0.04114557142241081
Otu00413	0.7438482905982906	0.04114557142241081
Otu00414	0.7438482905982906	0.04114557142241081
Otu00415	0.7438482905982906	0.04114557142241081
Otu00416	0.7438482905982906	0.04114557142241081
Otu00417	0.7438482905982906	0.04114557142241081
Otu00418	0.7438482905982906	0.04114557142241081
Otu00419	0.7438482905982906	0.04114557142241081
Otu00420	0.7438482905982906	0.04114557142241081
Otu00421	0.7438482905982906	0.04114557142241081
Otu00422	0.7438482905982906	0.04114557142241081
Otu00423	0.7438482905982906	0.04114557142241081
Otu00424	0.7438482905982906	0.04114557142241081
Otu00425	0.7438482905982906	0.04114557142241081
Otu00426	0.7438482905982906	0.04114557142241081
Otu00427	0.7438482905982906	0.04114557142241081
Otu00428	0.7438482905982906	0.04114557142241081
Otu00429	0.7438482905982906	0.04114557142241081
Otu00430	0.7438482905982906	0.04114557142241081
Otu00431	0.7438482905982906	0.04114557142241081
Otu00432	0.7438482905982906	0.04114557142241081
Otu00433	0.7438482905982906	0.04114557142241081
Otu00434	0.7438482905982906	0.04114557142241081
Otu00435	0.7438482905982906	0.04114557142241081
Otu00436	0.7438482905982906	0.04114557142241081
Otu00437	0.7438482905982906	0.04114557142241081
Otu00438	0.7438482905982906	0.04114557142241081
Otu00439	0.7438482905982906	0.04114557142241081
Otu00440	0.7438482905982906	0.04114557142241081
Otu00441	0.7438482905982906	0.04114557142241081
Otu00442	0.7438482905982906	0.04114557142241081
Otu00443	0.7438482905982906	0.04114557142241081
Otu00444	0.7438482905982906	0.04114557142241081
Otu00445	0.7438482905982906	0.04114557142241081
Otu00446	0.7438482905982906	0.04114557142241081
Otu00447	0.7438482905982906	0.04114557142241081
Otu00448	0.7438482905982906	0.04114557142241081
Otu00449	0.7438482905982906	0.04114557142241081
Otu00450	0.7438482905982906	0.04114557142241081
Otu00451	0.7438482905982906	0.04114557142241081
Otu00452	0.7438482905982906	0.04114557142241081
Otu00453	0.7438482905982906	0.04114557142241081
Otu00454	0.7438482905982906	0.04114557142241081
Otu00455	0.7438482905982906	0.04114557142241081
Otu00456	0.7438482905982906	0.04114557142241081
Otu00457	0.7438482905982906	0.04114557142241081
Otu00458	0.7438482905982906	0.04114557142241081
Otu00459	0.7438482905982906	0.04114557142241081
Otu00460	0.7438482905982906	0.04114557142241081
Otu00461	0.7438482905982906	0.04114557142241081
Otu00463	0.7438482905982906	0.04114557142241081
Otu00464	0.7438482905982906	0.04114557142241081
Otu00465	0.7438482905982906	0.04114557142241081
Otu00466	0.7438482905982906	0.04114557142241081
Otu00467	0.7438482905982906	0.04114557142241081
Otu00468	0.7438482905982906	0.04114557142241081
Otu00469	0.7438482905982906	0.04114557142241081
Otu00470	0.7438482905982906	0.04114557142241081
Otu00471	0.7438482905982906	0.04114557142241081
Otu00472	0.7438482905982906	0.04114557142241081
Otu00473	0.7438482905982906	0.04114557142241081
Otu00474	0.7438482905982906	0.04114557142241081
Otu00475	0.7438482905982906	0.04114557142241081
Otu00476	0.7438482905982906	0.04114557142241081
Otu00478	0.7438482905982906	0.04114557142241081
Otu00479	0.7438482905982906	0.04114557142241081
Otu00480	0.7438482905982906	0.04114557142241081
Otu00481	0.7438482905982906	0.04114557142241081
Otu00482	0.7438482905982906	0.04114557142241081
Otu00483	0.7438482905982906	0.04114557142241081
Otu00484	0.7438482905982906	0.04114557142241081
Otu00485	0.7438482905982906	0.04114557142241081
Otu00486	0.7438482905982906	0.04114557142241081
Otu00487	0.7438482905982906	0.04114557142241081
Otu00488	0.7438482905982906	0.04114557142241081
Otu00489	0.7438482905982906	0.04114557142241081
Otu00490	0.7438482905982906	0.04114557142241081
Otu00491	0.7438482905982906	0.04114557142241081
Otu00492	0.7438482905982906	0.04114557142241081
Otu00493	0.7438482905982906	0.04114557142241081
Otu00494	0.7438482905982906	0.04114557142241081
Otu00495	0.7438482905982906	0.04114557142241081
Otu00496	0.7438482905982906	0.04114557142241081
Otu00497	0.7438482905982906	0.04114557142241081
Otu00498	0.7438482905982906	0.04114557142241081
Otu00499	0.7438482905982906	0.04114557142241081
Otu00500	0.7438482905982906	0.04114557142241081
Otu00501	0.7438482905982906	0.04114557142241081
Otu00502	0.7438482905982906	0.04114557142241081
Otu00503	0.7438482905982906	0.04114557142241081
Otu00504	0.7438482905982906	0.04114557142241081
Otu00505	0.7438482905982906	0.04114557142241081
Otu00506	0.7438482905982906	0.04114557142241081
Otu00507	0.7438482905982906	0.04114557142241081
Otu00508	0.7438482905982906	0.04114557142241081
Otu00509	0.7438482905982906	0.04114557142241081
Otu00510	0.7438482905982906	0.04114557142241081
Otu00511	0.7438482905982906	0.04114557142241081
Otu00512	0.7438482905982906	0.04114557142241081
Otu00513	0.7438482905982906	0.04114557142241081
Otu00514	0.7438482905982906	0.04114557142241081
Otu00515	0.7438482905982906	0.04114557142241081
Otu00516	0.7438482905982906	0.04114557142241081
Otu00517	0.7438482905982906	0.04114557142241081
Otu00518	0.7438482905982906	0.04114557142241081
Otu00519	0.7438482905982906	0.04114557142241081
Otu00521	0.7438482905982906	0.04114557142241081
Otu00522	0.7438482905982906	0.04114557142241081
Otu00523	0.7438482905982906	0.04114557142241081
Otu00524	0.7438482905982906	0.04114557142241081
Otu00525	0.7438482905982906	0.04114557142241081
Otu00526	0.7438482905982906	0.04114557142241081
Otu00527	0.7438482905982906	0.04114557142241081
Otu00528	0.7438482905982906	0.04114557142241081
Otu00529	0.7438482905982906	0.04114557142241081
Otu00530	0.7438482905982906	0.04114557142241081
Otu00531	0.7438482905982906	0.04114557142241081
Otu00532	0.7438482905982906	0.04114557142241081
Otu00533	0.7438482905982906	0.04114557142241081
Otu00534	0.7438482905982906	0.04114557142241081
Otu00535	0.7438482905982906	0.04114557142241081
Otu00536	0.7438482905982906	0.04114557142241081
Otu00537	0.7438482905982906	0.04114557142241081
Otu00538	0.7438482905982906	0.04114557142241081
Otu00539	0.7438482905982906	0.04114557142241081
Otu00541	0.7438482905982906	0.04114557142241081
Otu00542	0.7438482905982906	0.04114557142241081
Otu00543	0.7438482905982906	0.04114557142241081
Otu00544	0.7438482905982906	0.04114557142241081
Otu00545	0.7438482905982906	0.04114557142241081
Otu00546	0.7438482905982906	0.04114557142241081
Otu00547	0.7438482905982906	0.04114557142241081
Otu00549	0.7438482905982906	0.04114557142241081
Otu00550	0.7438482905982906	0.04114557142241081
Otu00551	0.7438482905982906	0.04114557142241081
Otu00552	0.7438482905982906	0.04114557142241081
Otu00553	0.7438482905982906	0.04114557142241081
Otu00554	0.7438482905982906	0.04114557142241081
Otu00555	0.7438482905982906	0.04114557142241081
Otu00556	0.7438482905982906	0.04114557142241081
Otu00557	0.7438482905982906	0.04114557142241081
Otu00559	0.7438482905982906	0.04114557142241081
Otu00560	0.7438482905982906	0.04114557142241081
Otu00561	0.7438482905982906	0.04114557142241081
Otu00562	0.7438482905982906	0.04114557142241081
Otu00563	0.7438482905982906	0.04114557142241081
Otu00564	0.7438482905982906	0.04114557142241081
Otu00565	0.7438482905982906	0.04114557142241081
Otu00566	0.7438482905982906	0.04114557142241081
Otu00567	0.7438482905982906	0.04114557142241081
Otu00568	0.7438482905982906	0.04114557142241081
Otu00569	0.7438482905982906	0.04114557142241081
Otu00570	0.7438482905982906	0.04114557142241081
Otu00571	0.7438482905982906	0.04114557142241081
Otu00572	0.7438482905982906	0.04114557142241081
Otu00573	0.7438482905982906	0.04114557142241081
Otu00574	0.7438482905982906	0.04114557142241081
Otu00575	0.7438482905982906	0.04114557142241081
Otu00576	0.7438482905982906	0.04114557142241081
Otu00577	0.7438482905982906	0.04114557142241081
Otu00578	0.7438482905982906	0.04114557142241081
Otu00579	0.7438482905982906	0.04114557142241081
Otu00580	0.7438482905982906	0.04114557142241081
Otu00581	0.7438482905982906	0.04114557142241081
Otu00582	0.7438482905982906	0.04114557142241081
Otu00583	0.7438482905982906	0.04114557142241081
Otu00584	0.7438482905982906	0.04114557142241081
Otu00585	0.7438482905982906	0.04114557142241081
Otu00586	0.7438482905982906	0.04114557142241081
Otu00587	0.7438482905982906	0.04114557142241081
Otu00588	0.7438482905982906	0.04114557142241081
Otu00589	0.7438482905982906	0.04114557142241081
Otu00590	0.7438482905982906	0.04114557142241081
Otu00591	0.7438482905982906	0.04114557142241081
Otu00592	0.7438482905982906	0.04114557142241081
Otu00593	0.7438482905982906	0.04114557142241081
