cv_aucs,test_aucs,model
0.6683502143258241,0.6987179487179487,RBF_SVM
0.663130070837388,0.6696581196581196,RBF_SVM
0.6732209779465878,0.6944444444444444,RBF_SVM
0.6954614353028987,0.6051282051282051,RBF_SVM
0.6797821732882708,0.6162393162393162,RBF_SVM
0.6721293309860383,0.6705128205128205,RBF_SVM
0.6816864870096577,0.6435897435897436,RBF_SVM
0.6859841335237676,0.6237179487179487,RBF_SVM
0.6958815487961829,0.5978632478632478,RBF_SVM
0.6921675721889137,0.6196581196581197,RBF_SVM
0.6710061154359935,0.6228632478632479,RBF_SVM
0.6662421816415719,0.7072649572649572,RBF_SVM
0.680416870703456,0.5882478632478633,RBF_SVM
0.6785098617781544,0.6115384615384616,RBF_SVM
0.6635875291667974,0.697008547008547,RBF_SVM
0.6684790966925114,0.6487179487179487,RBF_SVM
0.6853370038156623,0.541025641025641,RBF_SVM
0.6911107937205498,0.6512820512820513,RBF_SVM
0.6845846909627398,0.6337606837606837,RBF_SVM
0.690108850139338,0.65,RBF_SVM
0.651827925050486,0.7162393162393162,RBF_SVM
0.6918856936204497,0.5705128205128205,RBF_SVM
0.6753892782154978,0.661965811965812,RBF_SVM
0.6755003064911601,0.6474358974358975,RBF_SVM
0.6676732812952325,0.6876068376068376,RBF_SVM
0.693107382207992,0.6299145299145299,RBF_SVM
0.6941225258359405,0.5551282051282052,RBF_SVM
0.6528564679662241,0.7576923076923077,RBF_SVM
0.6766829547317352,0.6664529914529914,RBF_SVM
0.6759598317830026,0.6525641025641026,RBF_SVM
0.6550602649688015,0.7367521367521368,RBF_SVM
0.6830989142452557,0.6662393162393162,RBF_SVM
0.6753769492489005,0.6807692307692308,RBF_SVM
0.6641524756463781,0.7188034188034188,RBF_SVM
0.6867983253288131,0.6555555555555556,RBF_SVM
0.6702405759417954,0.6811965811965812,RBF_SVM
0.669433772622797,0.6760683760683761,RBF_SVM
0.677418586269196,0.6679487179487179,RBF_SVM
0.681836666806179,0.7047008547008546,RBF_SVM
0.6769146707683293,0.6786324786324787,RBF_SVM
0.6787971381660406,0.6388888888888888,RBF_SVM
0.6756069335886409,0.7029914529914529,RBF_SVM
0.6629793687415638,0.6876068376068376,RBF_SVM
0.6699368370984224,0.6833333333333333,RBF_SVM
0.6763949123339367,0.644017094017094,RBF_SVM
0.6877839538144416,0.6247863247863248,RBF_SVM
0.6716722541356688,0.6363247863247863,RBF_SVM
0.7014781183622647,0.5726495726495726,RBF_SVM
0.6568571908145079,0.7363247863247864,RBF_SVM
0.6650325046300656,0.6487179487179487,RBF_SVM
0.6579527428124989,0.6923076923076923,RBF_SVM
0.6754819872136946,0.6681623931623931,RBF_SVM
0.6625286506018213,0.7123931623931624,RBF_SVM
0.669352587343441,0.6504273504273504,RBF_SVM
0.6615156323570958,0.7209401709401709,RBF_SVM
0.6635846900907877,0.6863247863247863,RBF_SVM
0.6840640300579325,0.6935897435897436,RBF_SVM
0.6547206243700147,0.7258547008547008,RBF_SVM
0.6671260886321861,0.6568376068376068,RBF_SVM
0.6689666896862019,0.6655982905982906,RBF_SVM
0.6717422963032719,0.685042735042735,RBF_SVM
0.6570220569001057,0.7213675213675214,RBF_SVM
0.6544303959883229,0.6735042735042734,RBF_SVM
0.6733349242099242,0.6683760683760683,RBF_SVM
0.6818933994970581,0.6722222222222222,RBF_SVM
0.6674420396005761,0.6683760683760683,RBF_SVM
0.6540615964396452,0.6918803418803419,RBF_SVM
0.6460004970126921,0.7175213675213675,RBF_SVM
0.6592448759735345,0.6831196581196581,RBF_SVM
0.6773380235636334,0.6346153846153846,RBF_SVM
0.6833016736248444,0.6431623931623931,RBF_SVM
0.6621875124253173,0.7034188034188035,RBF_SVM
0.649029504678895,0.6722222222222222,RBF_SVM
0.6456723112485308,0.7487179487179487,RBF_SVM
0.6562111645617743,0.7183760683760684,RBF_SVM
0.6756616315793145,0.6405982905982905,RBF_SVM
0.68091366627952,0.6901709401709402,RBF_SVM
0.6778774262066946,0.6957264957264957,RBF_SVM
0.6964828648334745,0.6215811965811966,RBF_SVM
0.6587488054256347,0.7085470085470086,RBF_SVM
0.678787751601776,0.6495726495726496,RBF_SVM
0.69032918720113845,0.6004273504273504,RBF_SVM
0.6770841250658324,0.6508547008547009,RBF_SVM
0.6665759644662084,0.6905982905982906,RBF_SVM
0.6750481121365268,0.6461538461538461,RBF_SVM
0.6878701026810783,0.6141025641025641,RBF_SVM
0.6709218983792155,0.7027777777777777,RBF_SVM
0.6688277973095046,0.6837606837606838,RBF_SVM
0.6703068791788304,0.6782051282051281,RBF_SVM
0.6782599943148724,0.641025641025641,RBF_SVM
0.678085646622232,0.6606837606837607,RBF_SVM
0.6879331927746561,0.58290598290598294,RBF_SVM
0.6891472822997213,0.5935897435897436,RBF_SVM
0.6846963749463749,0.6260683760683761,RBF_SVM
0.707039286673433,0.5888888888888889,RBF_SVM
0.6589202477739063,0.732051282051282,RBF_SVM
0.6925311112506235,0.6188034188034188,RBF_SVM
0.6644124555740409,0.6976495726495726,RBF_SVM
0.6514368026563149,0.717948717948718,RBF_SVM
0.6768822524615208,0.6431623931623931,RBF_SVM
