cv_aucs,test_aucs,model
0.6961108774279506,0.6931623931623931,Random_Forest
0.6893823287573287,0.714957264957265,Random_Forest
0.667909453878966,0.7547008547008547,Random_Forest
0.6797334472974716,0.7262820512820513,Random_Forest
0.6735047495230422,0.7397435897435898,Random_Forest
0.7196970672763355,0.5933760683760684,Random_Forest
0.6900668625943016,0.6681623931623931,Random_Forest
0.7059347858311273,0.6897435897435897,Random_Forest
0.6802144483333508,0.7465811965811966,Random_Forest
0.6953767486999194,0.6933760683760684,Random_Forest
0.6770870805474464,0.7713675213675214,Random_Forest
0.6910283510862779,0.7094017094017094,Random_Forest
0.6870491606589167,0.716025641025641,Random_Forest
0.6665438591902006,0.7692307692307693,Random_Forest
0.7036445264951362,0.6743589743589744,Random_Forest
0.7141879584288121,0.6732905982905982,Random_Forest
0.6999654558739925,0.6760683760683761,Random_Forest
0.7046355706752048,0.722008547008547,Random_Forest
0.6839732990830552,0.6944444444444444,Random_Forest
0.7021691329831574,0.7194444444444444,Random_Forest
0.6921028027156076,0.7049145299145299,Random_Forest
0.7076819053373932,0.725,Random_Forest
0.70323739680447,0.6649572649572649,Random_Forest
0.6776233066690384,0.6987179487179487,Random_Forest
0.6952871460310485,0.6858974358974359,Random_Forest
0.7001787785171931,0.6527777777777778,Random_Forest
0.6935422578501846,0.6623931623931624,Random_Forest
0.7081891595428181,0.6816239316239316,Random_Forest
0.7012597375249814,0.6634615384615384,Random_Forest
0.70684756315549,0.6732905982905982,Random_Forest
