"x"
48133.895
42012.88
41036.976
39242.782
37595.431
41572.32
46849.502
47338.709
40777.375
47632.355
38942.618
46508.834
42547.248
42660.286
41675.771
47850.464
43106.998
43162.735
42123.38
40254.789
42998.075
42840.621
41474.433
48232.039
39799.212
41553.302
54586.731
44088.279
43159.877
42730.613
45015.051
44171.236
44042.245
47837.021
51007.046
51343.046
37514.806
50896.747
37626.176
50911.468
50521.976
37264.928
44499.362
48099.234
46565.009
42521.187
47572.258
50796.187
50485.467
50707.263
48960.999
50476.957
48677.201
50732.711
50207.046
49066.102
48502.244
48059.51
49255.904
49703.364
48286.046
48681.954
46838.663
36959.767
50452.649
58075.188
50167.603
47846.634
50478.566
47646.462
48241.074
48068.401
50715.365
46040.587
48155.983
46673.69
50828.438
47922.426
47881.345
46686.899
47864.044
47297.246
48102.663
46630.091
48548.232
48456.625
48127.329
48009.222
46630.541
47945.53
48006.74
44026.491
44190.852
41456.978
47704.699
47864.313
48213.327
47477.226
47929.955
48031.782
