"x"
97.514
85.496
85.511
83.594
84.713
70.019
67.646
102.916
119.475
69.851
70.074
71.139
70.907
70.982
72.24
70.448
71.274
70.728
71.511
71.285
60.613
61.234
60.788
61.044
60.68
60.587
60.213
56.143
72.661
83.991
72.256
71.304
70.633
70.442
71.58
71.17
70.459
71.762
71.027
71.376
70.859
70.423
70.951
70.572
70.145
71.477
71.505
71.357
71.303
65.53
71.212
75.717
71.623
69.552
69.764
71.424
78.293
71.758
68.19
67.161
71.821
79.671
70.5
71.11
78.817
70.34
70.718
70.818
69.637
70.902
80.955
76.935
78.915
79.83
71.733
67.388
73.613
73.568
73.31
66.924
48.065
72.768
68.561
69.912
69.359
71.392
71.265
71.669
73.005
71.57
71.112
237.951
256.689
257.455
69.79
69.301
69.373
74.097
70.571
71.364
