"x"
10899.325
11119.011
11025.015
10732.623
10751.404
11218.494
11346.254
11121.035
10974.627
10703.734
10966.84
11141.685
10921.802
11031.634
10786.729
10699.782
11004.657
11016.976
10741.877
10632.928
11324.711
11068.014
11304.738
11214.752
10713.52
11225.878
10834.446
10823.364
10710.99
10783.025
10784.909
11210.238
10913.777
10991.031
10719.739
11070.646
11040.119
10985.734
10748.362
10816.802
10652.823
10767.96
10822.034
10642.295
11017.226
10745.582
11265.522
10926.391
11398.227
11248.537
10812.068
11009.993
11076.989
10988.235
11126.438
11014.381
11026.069
10967.332
10758.474
10623.317
11127.277
10602.759
11188.706
11193.484
10877.634
11063.531
10810.004
10978.556
11113.218
10893.726
10980.307
10707.96
11032.402
10765.514
10633.265
10901.903
10800.03
11002.419
11120.593
11049.237
10901.041
10819.386
10763.594
10843.322
10483.599
11113.969
10674.582
10671.662
10847.877
10844.589
11254.218
11007.671
11075.146
10607.746
11194.026
10985.226
10790.752
10844.872
10930.819
10810.983
