cv_aucs,test_aucs,model
0.6438816666666667,0.6666666666666667,Random_Forest
0.48792,0.6,Random_Forest
0.49853333333333333,0.7666666666666667,Random_Forest
0.6174283333333334,0.7000000000000001,Random_Forest
0.4943666666666667,0.39999999999999997,Random_Forest
0.39619333333333334,0.7999999999999999,Random_Forest
0.506385,0.4333333333333333,Random_Forest
0.5732183333333334,0.6,Random_Forest
0.6274983333333334,0.6,Random_Forest
0.7305816666666667,0.6333333333333334,Random_Forest
0.5763633333333333,0.6,Random_Forest
0.5018983333333333,0.4666666666666667,Random_Forest
0.5707716666666667,0.7666666666666667,Random_Forest
0.5922783333333334,0.5166666666666666,Random_Forest
0.6504983333333333,0.5333333333333333,Random_Forest
0.78422,0.85,Random_Forest
0.416305,0.8,Random_Forest
0.4411583333333333,0.8,Random_Forest
0.62947,0.5333333333333333,Random_Forest
0.637105,0.6333333333333333,Random_Forest
0.55624,0.5666666666666667,Random_Forest
0.6241233333333334,0.6833333333333333,Random_Forest
0.5567383333333333,0.75,Random_Forest
0.509545,0.8666666666666667,Random_Forest
0.703295,0.6333333333333333,Random_Forest
0.448355,0.8,Random_Forest
0.6613216666666667,0.6,Random_Forest
0.6619916666666666,0.8,Random_Forest
0.668705,0.8666666666666667,Random_Forest
0.5962016666666666,0.6666666666666666,Random_Forest
0.6402416666666667,0.6333333333333333,Random_Forest
0.666385,0.7666666666666667,Random_Forest
0.720325,0.6666666666666667,Random_Forest
0.59855,0.7333333333333334,Random_Forest
0.7099333333333333,0.7,Random_Forest
0.4296,0.6666666666666666,Random_Forest
0.6277016666666667,0.5666666666666667,Random_Forest
0.49733666666666665,0.8333333333333334,Random_Forest
0.6230616666666666,0.7333333333333333,Random_Forest
0.54212,0.6333333333333333,Random_Forest
0.6788833333333333,0.8666666666666667,Random_Forest
0.6025333333333334,0.8333333333333334,Random_Forest
0.55335,0.5666666666666667,Random_Forest
0.59629,0.7666666666666667,Random_Forest
0.4192916666666667,0.6666666666666666,Random_Forest
0.6221566666666667,0.8,Random_Forest
0.47836333333333336,0.7000000000000001,Random_Forest
0.7457916666666666,0.9,Random_Forest
0.47257166666666667,0.7666666666666667,Random_Forest
0.4985616666666667,0.8333333333333334,Random_Forest
0.7102316666666667,0.6333333333333334,Random_Forest
0.622965,0.7,Random_Forest
0.623395,0.5333333333333333,Random_Forest
0.479105,0.5333333333333333,Random_Forest
0.39308333333333334,0.5666666666666667,Random_Forest
0.519325,0.8333333333333334,Random_Forest
0.415025,0.9,Random_Forest
0.49229833333333334,0.5,Random_Forest
0.6186583333333333,0.6333333333333333,Random_Forest
0.7157033333333334,0.7,Random_Forest
0.473075,0.5,Random_Forest
0.642515,0.7999999999999999,Random_Forest
0.5521316666666667,0.8333333333333334,Random_Forest
0.4851066666666667,0.8166666666666667,Random_Forest
0.5917166666666667,0.5333333333333333,Random_Forest
0.49478500000000003,0.6,Random_Forest
0.6348983333333333,0.6333333333333333,Random_Forest
0.6797466666666667,0.7,Random_Forest
0.5622466666666667,0.6,Random_Forest
0.6251583333333334,0.5333333333333333,Random_Forest
0.43339333333333335,0.4333333333333333,Random_Forest
0.6623433333333333,0.7666666666666667,Random_Forest
0.49596666666666667,0.8333333333333334,Random_Forest
0.514815,0.65,Random_Forest
0.6114466666666667,0.7000000000000001,Random_Forest
0.5331566666666667,0.6,Random_Forest
0.543645,0.7999999999999999,Random_Forest
0.49875833333333336,0.9,Random_Forest
0.3708,0.6333333333333334,Random_Forest
0.5052416666666667,0.7166666666666667,Random_Forest
0.48919666666666667,0.7000000000000001,Random_Forest
0.54285,0.7666666666666667,Random_Forest
0.53138,0.3,Random_Forest
0.5966566666666667,0.6,Random_Forest
0.7331433333333334,0.36666666666666664,Random_Forest
0.42815166666666665,0.7,Random_Forest
0.6450016666666667,0.6333333333333333,Random_Forest
0.66879,0.6666666666666666,Random_Forest
0.5811866666666666,0.6666666666666666,Random_Forest
0.52664,0.6333333333333334,Random_Forest
0.48901833333333333,0.4166666666666667,Random_Forest
0.5851483333333334,0.7000000000000001,Random_Forest
0.4729683333333333,0.8333333333333334,Random_Forest
0.714335,0.6,Random_Forest
0.49598,0.7000000000000001,Random_Forest
0.612045,0.6,Random_Forest
0.554655,0.5499999999999999,Random_Forest
0.5463783333333333,0.4666666666666667,Random_Forest
0.56813,0.5333333333333333,Random_Forest
0.5857833333333333,0.5333333333333333,Random_Forest
